,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
1088,0.9%,AUD,"Thursday, November 10, 2016",,-,Low,AUD Value of Loans (MoM) (SEP),-1.0%,u,00:30
1089,3.64,JPY,"Thursday, November 10, 2016",,-,Low,JPY Tokyo Avg Office Vacancies (OCT),3.7,-,02:00
1090,,USD,"Thursday, November 10, 2016",,-,Low,USD Fed's Williams Speaks on Economic Outlook in San Francisco,,-,02:00
1091,-8.9%,JPY,"Thursday, November 10, 2016",,-,Medium,JPY Machine Tool Orders (YoY) (OCT P),-6.3%,-,06:00
1092,0.2%,CAD,"Thursday, November 10, 2016","0,2%",-,Low,CAD New Housing Price Index (MoM) (SEP),0.2%,-,13:30
1093,2.8%,CAD,"Thursday, November 10, 2016",2.8%,-,Medium,CAD New Housing Price Index (YoY) (SEP),2.7%,-,13:30
1094,254k,USD,"Thursday, November 10, 2016",260k,u,Medium,USD Initial Jobless Claims (NOV 5),265k,-,13:30
1095,2041k,USD,"Thursday, November 10, 2016",2025k,d,Medium,USD Continuing Claims (OCT 29),2023k,u,13:30
1096,,USD,"Thursday, November 10, 2016",,-,Low,USD Fed's Bullard Speaks on U.S. Economic Outlook in St. Louis,,-,14:15
1097,,EUR,"Thursday, November 10, 2016",,-,Low,"EUR Riksbank's Ingves, ECB's Constancio Speak in Stockholm",,-,14:30
1098,,EUR,"Thursday, November 10, 2016",,-,Low,EUR ECB's Constancio Gives Speech in Stockholm,,-,14:50
1099,54,USD,"Thursday, November 10, 2016",51,u,Low,USD EIA Natural Gas Storage Change (NOV 4),54,-,15:30
1100,54,USD,"Thursday, November 10, 2016",51,u,Low,USD EIA Working Natural Gas Implied Flow (NOV 4),54,-,15:30
1101,,USD,"Thursday, November 10, 2016",,-,Low,USD U.S. to Sell USD15 Bln 30-Year Bonds,,-,18:00
1102,-$44B,USD,"Thursday, November 10, 2016",-$80B,u,Medium,USD Monthly Budget Statement (OCT),$33B,-,19:00
1103,55.2,NZD,"Thursday, November 10, 2016",,-,Medium,NZD Business NZ Performance of Manufacturing Index (OCT),57.7,-,21:30
1104,-0.8%,NZD,"Thursday, November 10, 2016",,-,Low,NZD Food Prices (MoM) (OCT),-0.9%,-,21:45
1105,2.11%,JPY,"Thursday, November 10, 2016",,-,Low,JPY Loans & Discounts Corp (YoY) (SEP),2.11%,-,23:50
1106,-0.1%,JPY,"Thursday, November 10, 2016",0.0%,d,Low,JPY Domestic Corporate Goods Price Index (MoM) (OCT),0.0%,-,23:50
1107,-2.7%,JPY,"Thursday, November 10, 2016",-2.6%,d,Low,JPY Domestic Corporate Goods Price Index (YoY) (OCT),-3.2%,-,23:50
1108,,JPY,"Wednesday, November 9, 2016",,-,Medium,JPY Bankruptcies (YoY) (OCT),-3.41%,-,
1109,2.1%,CNY,"Wednesday, November 9, 2016",2.1%,-,High,CNY Consumer Price Index (YoY) (OCT),1.9%,-,01:30
1110,1.2%,CNY,"Wednesday, November 9, 2016",0.8%,u,Medium,CNY Producer Price Index PPI (YoY) (OCT),0.1%,-,01:30
1111,46.2,JPY,"Wednesday, November 9, 2016",44.4,u,Medium,JPY Eco Watchers Survey: Current (OCT),44.8,-,05:00
1112,49.0,JPY,"Wednesday, November 9, 2016",47.8,u,Medium,JPY Eco Watchers Survey: Outlook (OCT),48.5,-,05:00
1113,,EUR,"Wednesday, November 9, 2016",,-,Low,EUR ECB's Praet Speaks in Brussels,,-,08:00
1114,-£12698,GBP,"Wednesday, November 9, 2016",-£11300,d,Medium,GBP Visible Trade Balance (Pounds) (SEP),-£11147,u,09:30
1115,-£3969,GBP,"Wednesday, November 9, 2016",-£3400,d,Medium,GBP Trade Balance Non EU (Pounds) (SEP),-£3291,u,09:30
1116,-£5221,GBP,"Wednesday, November 9, 2016",-£3950,d,Medium,GBP Total Trade Balance (Pounds) (SEP),-£3768,u,09:30
1117,,EUR,"Wednesday, November 9, 2016",,-,Medium,EUR European Commission Economic Forecasts,,-,10:00
1118,-1.2%,USD,"Wednesday, November 9, 2016",,-,Medium,USD MBA Mortgage Applications (NOV 4),-1.2%,-,12:00
1119,,EUR,"Wednesday, November 9, 2016",,-,Low,EUR ECB's Nouy Speaks in Brussels,,-,14:00
1120,0.1%,USD,"Wednesday, November 9, 2016",0.2%,d,Medium,USD Wholesale Inventories (SEP F),0.2%,-,15:00
1121,0.2%,USD,"Wednesday, November 9, 2016",0.5%,d,Low,USD Wholesale Trade Sales (MoM) (SEP),0.7%,-,15:00
1122,2432k,USD,"Wednesday, November 9, 2016",2000k,u,Medium,USD DOE U.S. Crude Oil Inventories (NOV 4),14420k,-,15:30
1123,28k,USD,"Wednesday, November 9, 2016",-150k,u,Low,USD DOE Cushing OK Crude Inventory (NOV 4),89k,-,15:30
1124,-2841k,USD,"Wednesday, November 9, 2016",-1500k,d,Low,USD DOE U.S. Gasoline Inventories (NOV 4),-2207k,-,15:30
1125,-1948k,USD,"Wednesday, November 9, 2016",-2000k,u,Low,USD DOE U.S. Distillate Inventory (NOV 4),-1828k,-,15:30
1126,,EUR,"Wednesday, November 9, 2016",,-,Low,"EUR ECB's Coeure Speaks at Panel Discussion in Lyon, France",,-,16:45
1127,,USD,"Wednesday, November 9, 2016",,-,Low,USD U.S. to Sell USD23 Bln 10-Year Notes,,-,18:00
1128,,USD,"Wednesday, November 9, 2016",,-,Low,"USD Fed's Kashkari Speaks in Eau Claire, Wisconsin",,-,18:30
1129,1.75%,NZD,"Wednesday, November 9, 2016",1.75%,-,High,NZD Reserve Bank of New Zealand Rate Decision (NOV 10) (NOV 10),2.00%,-,20:00
1130,,JPY,"Wednesday, November 9, 2016",,-,Medium,JPY BOJ Summary of Opinions at Oct. 31-Nov.1 Meeting,,-,23:50
1131,-3.3%,JPY,"Wednesday, November 9, 2016",-1.5%,d,Low,JPY Machine Orders (MoM) (SEP),-2.2%,-,23:50
1132,4.3%,JPY,"Wednesday, November 9, 2016",4.1%,u,Medium,JPY Machine Orders (YoY) (SEP),11.6%,-,23:50
1133,¥604.9b,JPY,"Wednesday, November 9, 2016",,-,Medium,JPY Japan Buying Foreign Bonds (Yen) (NOV 4),¥892.3b,-,23:50
1134,-¥6.2b,JPY,"Wednesday, November 9, 2016",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (NOV 4),-¥267.8b,-,23:50
1135,¥183.3b,JPY,"Wednesday, November 9, 2016",,-,Medium,JPY Japan Buying Foreign Stocks (Yen) (NOV 4),¥205.3b,-,23:50
1136,-¥106.4b,JPY,"Wednesday, November 9, 2016",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (NOV 4),¥108.9b,-,23:50
1137,3.7%,JPY,"Wednesday, November 9, 2016",3.6%,u,Low,JPY Japan Money Stock M2+CD (YoY) (OCT),3.5%,d,23:50
1138,3.2%,JPY,"Wednesday, November 9, 2016",3.1%,u,Low,JPY Japan Money Stock M3 (YoY) (OCT),3.1%,-,23:50
1139,,CNY,"Tuesday, November 8, 2016",3.0%,-,Medium,CNY Foreign Direct Investment (YoY) CNY (OCT),1.2%,-,
1140,,USD,"Tuesday, November 8, 2016",,-,High,USD US Presidential Elections (All Day),,-,
1141,1.7%,GBP,"Tuesday, November 8, 2016",0.6%,u,Low,GBP BRC Sales Like-For-Like (YoY) (OCT),0.4%,-,00:01
1142,6,AUD,"Tuesday, November 8, 2016",,-,Medium,AUD NAB Business Conditions (OCT),8,-,00:30
1143,4,AUD,"Tuesday, November 8, 2016",,-,Medium,AUD NAB Business Confidence (OCT),6,-,00:30
1144,$49.06b,CNY,"Tuesday, November 8, 2016",$51.70b,d,Medium,CNY Trade Balance (OCT),$41.99b,-,02:33
1145,-7.3%,CNY,"Tuesday, November 8, 2016",-6.0%,d,Low,CNY Exports (YoY) (OCT),-10.0%,-,02:33
1146,-1.4%,CNY,"Tuesday, November 8, 2016",-1.0%,d,Low,CNY Imports (YoY) (OCT),-1.9%,-,02:33
1147,325.25b,CNY,"Tuesday, November 8, 2016",366.6b,d,Medium,CNY Trade Balance CNY (OCT),278.35b,-,02:33
1148,-3.2%,CNY,"Tuesday, November 8, 2016",-0.8%,d,Low,CNY Exports (YoY) CNY (OCT),-5.6%,-,02:33
1149,3.2%,CNY,"Tuesday, November 8, 2016",5.0%,d,Low,CNY Imports (YoY) CNY (OCT),2.2%,-,02:33
1150,100.5,JPY,"Tuesday, November 8, 2016",100.5,-,Low,JPY Leading Index (SEP P),100.9,-,05:00
1151,112.1,JPY,"Tuesday, November 8, 2016",112.1,-,Low,JPY Coincident Index (SEP P),112.0,-,05:00
1152,,AUD,"Tuesday, November 8, 2016",,-,Low,AUD RBA's Chris Ryan Speech in Hong Kong,,-,06:15
1153,3.3%,CHF,"Tuesday, November 8, 2016",3.2%,-,Medium,CHF Unemployment Rate (OCT),3.2%,-,06:45
1154,3.2%,CHF,"Tuesday, November 8, 2016",3.2%,-,Medium,CHF Unemployment Rate s.a. (OCT),3.3%,-,06:45
1155,-1.8%,EUR,"Tuesday, November 8, 2016",-0.5%,d,Low,EUR German Industrial Production s.a. (MoM) (SEP),3.0%,u,07:00
1156,1.2%,EUR,"Tuesday, November 8, 2016",2.0%,d,Medium,EUR German Industrial Production n.s.a. and w.d.a. (YoY) (SEP),2.4%,u,07:00
1157,24.4b,EUR,"Tuesday, November 8, 2016",22.4b,u,Medium,EUR German Trade Balance (euros) (SEP),19.9b,d,07:00
1158,24.2b,EUR,"Tuesday, November 8, 2016",24.5b,d,Low,EUR German Current Account (euros) (SEP),17.4b,d,07:00
1159,-0.7%,EUR,"Tuesday, November 8, 2016",-0.8%,u,Low,EUR German Exports s.a. (MoM) (SEP),3.4%,d,07:00
1160,-0.5%,EUR,"Tuesday, November 8, 2016",-0.2%,d,Low,EUR German Imports s.a. (MoM) (SEP),1.9%,d,07:00
1161,-0.4%,GBP,"Tuesday, November 8, 2016",0.0%,d,Low,GBP Industrial Production (MoM) (SEP),-0.4%,-,09:30
1162,0.3%,GBP,"Tuesday, November 8, 2016",0.8%,d,Medium,GBP Industrial Production (YoY) (SEP),0.7%,-,09:30
1163,0.6%,GBP,"Tuesday, November 8, 2016",0.4%,u,Low,GBP Manufacturing Production (MoM) (SEP),0.2%,-,09:30
1164,0.2%,GBP,"Tuesday, November 8, 2016",-0.1%,u,Medium,GBP Manufacturing Production (YoY) (SEP),0.5%,-,09:30
1165,94.9,USD,"Tuesday, November 8, 2016",94.1,u,Low,USD NFIB Small Business Optimism (OCT),94.1,-,11:00
1166,,USD,"Tuesday, November 8, 2016",,-,Low,USD Fed's Evans Speaks on Economy and Policy in New York,,-,12:45
1167,192.9k,CAD,"Tuesday, November 8, 2016",195.0k,d,Low,CAD Housing Starts (OCT),219.3k,d,13:15
1168,-7.0%,CAD,"Tuesday, November 8, 2016",-5.8%,d,Medium,CAD Building Permits (MoM) (SEP),11.0%,u,13:30
1169,0.4%,GBP,"Tuesday, November 8, 2016",,-,Medium,GBP NIESR Gross Domestic Product Estimate (OCT),0.5%,u,15:00
1170,5486,USD,"Tuesday, November 8, 2016",5488,d,Low,USD JOLTS Job Openings (SEP),5453,u,15:00
1171,,CAD,"Tuesday, November 8, 2016",,-,Low,CAD Bank of Canada's Schembri speaks in Halifax,,-,16:20
1172,,USD,"Tuesday, November 8, 2016",,-,Low,USD U.S. to Sell 52-Week Bills,,-,16:30
1173,,USD,"Tuesday, November 8, 2016",,-,Low,USD U.S. to Sell 4-Week Bills,,-,16:30
1174,,USD,"Tuesday, November 8, 2016",,-,Low,USD Fed's Evans Speaks on Economy and Policy in New York,,-,17:20
1175,,USD,"Tuesday, November 8, 2016",,-,Low,USD U.S. to Sell USD24 Bln 3-Year Notes,,-,18:00
1176,0.6%,NZD,"Tuesday, November 8, 2016",0.4%,u,Medium,NZD Card Spending Retail (MoM) (OCT),1.9%,-,21:45
1177,0.6%,NZD,"Tuesday, November 8, 2016",,-,Low,NZD NZ Card Spending Total (MoM) (OCT),2.1%,-,21:45
1178,101.1,AUD,"Tuesday, November 8, 2016",,-,Low,AUD Westpac Consumer Conf Index (NOV),102.4,-,23:30
1179,-1.1%,AUD,"Tuesday, November 8, 2016",,-,Medium,AUD Westpac Consumer Confidence (NOV),1.1%,-,23:30
1180,¥1821.0b,JPY,"Tuesday, November 8, 2016",¥2020.0b,d,Low,JPY Current Account Total (Yen) (SEP),¥2000.8b,-,23:50
1181,¥1477.3b,JPY,"Tuesday, November 8, 2016",¥1630.0b,d,Low,JPY Adjusted Current Account Total (Yen) (SEP),¥1975.7b,-,23:50
1182,¥642.4b,JPY,"Tuesday, November 8, 2016",¥668.8b,d,Medium,JPY Trade Balance - BOP Basis (Yen) (SEP),¥243.2b,-,23:50
1183,2.4%,JPY,"Tuesday, November 8, 2016",2.2%,u,Medium,JPY Bank Lending incl Trusts (YoY) (OCT),2.2%,-,23:50
1184,2.4%,JPY,"Tuesday, November 8, 2016",,-,Medium,JPY Bank Lending Banks ex-Trust (OCT),2.2%,-,23:50
1185,,USD,"Monday, November 7, 2016",,-,Low,USD MBA Mortgage Foreclosures (3Q),1.64%,-,
1186,,USD,"Monday, November 7, 2016",,-,Low,USD Mortgage Delinquencies (3Q),4.66%,-,
1187,0.2%,JPY,"Monday, November 7, 2016",0.2%,-,Medium,JPY Labor Cash Earnings (YoY) (SEP),-0.1%,-,00:00
1188,0.9%,JPY,"Monday, November 7, 2016",0.7%,u,Medium,JPY Real Cash Earnings (YoY) (SEP),0.5%,-,00:00
1189,1.0%,AUD,"Monday, November 7, 2016",,-,Low,AUD ANZ Job Advertisements (MoM) (OCT),-0.3%,-,00:30
1190,A$64.9b,AUD,"Monday, November 7, 2016",,-,Low,AUD Foreign Reserves (Australian dollar) (OCT),A$65.8b,-,05:30
1191,-0.6%,EUR,"Monday, November 7, 2016",0.2%,d,Low,EUR German Factory Orders s.a. (MoM) (SEP),1.0%,-,07:00
1192,2.6%,EUR,"Monday, November 7, 2016",3.5%,d,Medium,EUR German Factory Orders n.s.a. (YoY) (SEP),2.1%,-,07:00
1193,630.0b,CHF,"Monday, November 7, 2016",629.0b,u,Low,CHF Foreign Currency Reserves (OCT),628.0b,-,08:00
1194,0.1%,CHF,"Monday, November 7, 2016",0.2%,d,Low,CHF Consumer Price Index (MoM) (OCT),0.1%,-,08:15
1195,-0.2%,CHF,"Monday, November 7, 2016",0.0%,d,Medium,CHF Consumer Price Index (YoY) (OCT),-0.2%,-,08:15
1196,0.1%,CHF,"Monday, November 7, 2016",,-,Low,CHF CPI EU Harmonized (MoM) (OCT),0.0%,-,08:15
1197,-0.3%,CHF,"Monday, November 7, 2016",,-,Medium,CHF CPI EU Harmonized (YoY) (OCT),-0.3%,-,08:15
1198,1.4%,GBP,"Monday, November 7, 2016",0.2%,u,Low,GBP Halifax Plc House Prices s.a. (MoM) (OCT),0.1%,-,08:30
1199,5.2%,GBP,"Monday, November 7, 2016",4.9%,u,Low,GBP Halifax House Price (3MoY) (OCT),5.8%,-,08:30
1200,52.9,EUR,"Monday, November 7, 2016",,-,Medium,EUR Markit Germany Construction PMI (OCT),52.4,-,08:30
1201,518.6b,CHF,"Monday, November 7, 2016",,-,Low,CHF Total Sight Deposits (NOV 4),518.5b,-,09:00
1202,451.8b,CHF,"Monday, November 7, 2016",,-,Low,CHF Domestic Sight Deposits (NOV 4),451.9b,-,09:00
1203,$3120.7b,CNY,"Monday, November 7, 2016",$3132.5b,d,Low,CNY Foreign Reserves (OCT),$3166.4b,-,09:00
1204,51,EUR,"Monday, November 7, 2016",,-,Medium,EUR Markit Germany Retail PMI (OCT),53,-,09:10
1205,48.6,EUR,"Monday, November 7, 2016",,-,Medium,EUR Markit Eurozone Retail PMI (OCT),49.6,-,09:10
1206,47.5,EUR,"Monday, November 7, 2016",,-,Low,EUR Markit France Retail PMI (OCT),49.1,-,09:10
1207,46.5,EUR,"Monday, November 7, 2016",,-,Low,EUR Markit Italy Retail PMI (OCT),45,-,09:10
1208,,EUR,"Monday, November 7, 2016",,-,Low,EUR ECB's Constancio on Panel at EU Macro-Prudential Hearing,,-,09:15
1209,13.1,EUR,"Monday, November 7, 2016",9.0,u,Medium,EUR Euro-Zone Sentix Investor Confidence (NOV),8.5,-,09:30
1210,-0.2%,EUR,"Monday, November 7, 2016",-0.3%,u,Low,EUR Euro-Zone Retail Sales (MoM) (SEP),-0.1%,-,10:00
1211,1.1%,EUR,"Monday, November 7, 2016",1.2%,d,Medium,EUR Euro-Zone Retail Sales (YoY) (SEP),0.6%,-,10:00
1212,-2.2,USD,"Monday, November 7, 2016",,-,Low,USD Labor Market Conditions Index Change (OCT),-2.2,-,15:00
1213,,EUR,"Monday, November 7, 2016",,-,Low,EUR ECB's Lautenschlaeger Speaks in Munich,,-,16:00
1214,,USD,"Monday, November 7, 2016",,-,Low,USD U.S. to Sell 3-Month Bills,,-,16:30
1215,,USD,"Monday, November 7, 2016",,-,Low,USD U.S. to Sell 6-Month Bills,,-,16:30
1216,$19.29b,USD,"Monday, November 7, 2016",$17.500b,u,Medium,USD Consumer Credit (SEP),$25.873b,-,20:00
1217,-0.2%,NZD,"Monday, November 7, 2016",,-,Low,NZD ANZ Truckometer Heavy (MoM) (OCT),-2.4%,d,21:00
1218,117.8,AUD,"Monday, November 7, 2016",,-,Low,AUD ANZ Roy Morgan Weekly Consumer Confidence Index (NOV 6),114.1,-,22:30
1219,$1242.8b,JPY,"Monday, November 7, 2016",,-,Low,JPY Official Reserve Assets (OCT),$1260.1b,-,23:50
1220,45.9,AUD,"Sunday, November 6, 2016",,-,Medium,AUD AiG Performance of Construction Index (OCT),51.4,-,22:30
1221,,JPY,"Sunday, November 6, 2016",,-,Medium,JPY BOJ Minutes of Sept. 20-21 Meeting,,-,23:50
1222,0.7%,NZD,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,NZD ANZ Commodity Price (OCT),5.1%,-,00:00
1223,-A$1227m,AUD,"Thursday, November 3, 2016
 JPY  HOLIDAY",-A$1700m,u,Medium,AUD Trade Balance (Australian dollar) (SEP),-A$2010m,-,00:30
1224,52.4,CNY,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Medium,CNY Caixin China PMI Services (OCT),52,-,01:45
1225,52.9,CNY,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Medium,CNY Caixin China PMI Composite (OCT),51.4,-,01:45
1226,-13,CHF,"Thursday, November 3, 2016
 JPY  HOLIDAY",-13,-,Medium,CHF SECO Consumer Confidence (OCT),-15,-,06:45
1227,,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,GBP New Car Registrations (YoY) (OCT),1.6%,-,09:00
1228,,EUR,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Medium,EUR ECB Publishes Economic Bulletin,,-,09:00
1229,,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,GBP Official Reserves (Changes) (OCT),$722m,-,09:30
1230,54.5,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",52.5,u,Medium,GBP Markit/CIPS UK Services PMI (OCT),52.6,-,09:30
1231,54.8,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",53.5,u,Medium,GBP Markit/CIPS UK Composite PMI (OCT),53.9,-,09:30
1232,,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,High,GBP High Court Rules on Brexit Trigger,,-,10:00
1233,10.0%,EUR,"Thursday, November 3, 2016
 JPY  HOLIDAY",10.0%,-,Medium,EUR Euro-Zone Unemployment Rate (SEP),10.0%,u,10:00
1234,30.74K,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,USD Challenger Job Cuts (YoY) (OCT),-24.7%,-,11:30
1235,0.25%,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",0.25%,-,High,GBP Bank of England Rate Decision (NOV 3),0.25%,-,12:00
1236,435b,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",435b,-,High,GBP BOE Asset Purchase Target (NOV),435b,-,12:00
1237,,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,High,GBP Bank of England Inflation Report,,-,12:00
1238,£10b,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",£10b,-,Medium,GBP BOE Corporate Bond Target (NOV),£10b,-,12:00
1239,,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",2.0%,-,Low,USD Non-Farm Productivity (3Q P),-0.6%,-,12:30
1240,0.3%,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",1.3%,-,Low,USD Unit Labor Costs (3Q P),4.3%,-,12:30
1241,265K,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",255k,-,Medium,USD Initial Jobless Claims (OCT 29),258k,-,12:30
1242,2.03M,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",2045k,-,Medium,USD Continuing Claims (OCT 22),2039k,-,12:30
1243,54.8,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",54.8,-,Low,USD Markit US Services PMI (OCT F),54.8,-,13:45
1244,54.9,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,USD Markit US Composite PMI (OCT F),54.9,-,13:45
1245,54.8,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",56,d,High,USD ISM Services/Non-Manufacturing Composite (OCT),57.1,-,14:00
1246,0.3%,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",0.2%,u,Medium,USD Factory Orders (SEP),0.4%,u,14:00
1247,0.6%,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,USD Factory Orders Ex Trans (SEP),0.3%,u,14:00
1248,-0.3%,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",-0.1%,d,Medium,USD Durable Goods Orders (SEP F),-0.1%,-,14:00
1249,0.1%,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",0.1%,-,Low,USD Durables Ex Transportation (SEP F),0.2%,-,14:00
1250,-1.3%,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,USD Cap Goods Orders Nondef Ex Air (SEP F),-1.2%,-,14:00
1251,0.4%,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,USD Cap Goods Ship Nondef Ex Air (SEP F),0.3%,-,14:00
1252,54,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",56,d,Low,USD EIA Natural Gas Storage Change (OCT 28),73,-,14:30
1253,54,USD,"Thursday, November 3, 2016
 JPY  HOLIDAY",56,d,Low,USD EIA Working Natural Gas Implied Flow (OCT 28),73,-,14:30
1254,,GBP,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,GBP Bank of England Deputy Governor Jon Cunliffe Speaks in London,,-,20:55
1255,,EUR,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,EUR ECB Executive Board Member Coeure speaks at Harvard University,,-,21:00
1256,¥891.9b,JPY,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Medium,JPY Japan Buying Foreign Bonds (Yen) (OCT 28),¥773.6b,-,23:50
1257,-¥267.8b,JPY,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (OCT 28),-¥752.5b,-,23:50
1258,¥207.1b,JPY,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Medium,JPY Japan Buying Foreign Stocks (Yen) (OCT 28),-¥5.6b,-,23:50
1259,¥108.9b,JPY,"Thursday, November 3, 2016
 JPY  HOLIDAY",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (OCT 28),¥85.3b,-,23:50
1260,,EUR,"Wednesday, November 2, 2016
 MXN  HOLIDAY",,-,Medium,EUR European Commission Economic Forecasts,,-,
1261,-1.7%,GBP,"Wednesday, November 2, 2016
 MXN  HOLIDAY",,-,Low,GBP BRC Shop Price Index (YoY) (OCT),-1.8%,-,00:01
1262,-8.7%,AUD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",-3.0%,d,Low,AUD Building Approvals (MoM) (SEP),-1.8%,-,00:30
1263,-6.4%,AUD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",2.1%,d,Low,AUD Building Approvals (YoY) (SEP),10.3%,u,00:30
1264,1.68%,NZD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",,-,Medium,NZD Reserve Bank of New Zealand 2-Year Inflation Expectation (4Q) (4Q),1.65%,-,02:00
1265,42.3,JPY,"Wednesday, November 2, 2016
 MXN  HOLIDAY",42.6,d,Medium,JPY Consumer Confidence Index (OCT),43,-,05:00
1266,0.0%,GBP,"Wednesday, November 2, 2016
 MXN  HOLIDAY",0.2%,d,Medium,GBP Nationwide House Px (MoM) (OCT) (OCT),0.3%,-,07:00
1267,4.6%,GBP,"Wednesday, November 2, 2016
 MXN  HOLIDAY",4.9%,d,Medium,GBP Nationwide House Px (YoY) (OCT) (OCT),5.3%,-,07:00
1268,1.35,CHF,"Wednesday, November 2, 2016
 MXN  HOLIDAY",,-,Medium,CHF UBS Real Estate Bubble Index (3Q),1.32,-,07:00
1269,50.9,EUR,"Wednesday, November 2, 2016
 MXN  HOLIDAY",51.4,d,Low,EUR Markit/ADACI Italy Manufacturing PMI (OCT),51,-,08:45
1270,51.8,EUR,"Wednesday, November 2, 2016
 MXN  HOLIDAY",51.3,u,Low,EUR Markit France Manufacturing PMI (OCT F),51.3,-,08:50
1271,-13k,EUR,"Wednesday, November 2, 2016
 MXN  HOLIDAY",-1k,d,High,EUR German Unemployment Change (OCT),1k,-,08:55
1272,6.0%,EUR,"Wednesday, November 2, 2016
 MXN  HOLIDAY",6.1%,u,High,EUR German Unemployment Rate s.a. (OCT),6.1%,-,08:55
1273,55.0,EUR,"Wednesday, November 2, 2016
 MXN  HOLIDAY",55.1,d,Low,EUR Markit/BME Germany Manufacturing PMI (OCT F),55.1,-,08:55
1274,53.5,EUR,"Wednesday, November 2, 2016
 MXN  HOLIDAY",53.3,u,Low,EUR Markit Eurozone Manufacturing PMI (OCT F),53.3,-,09:00
1275,52.6,GBP,"Wednesday, November 2, 2016
 MXN  HOLIDAY",51.8,u,Medium,GBP Markit/CIPS UK Construction PMI (OCT),52.3,-,09:30
1276,-1.2%,USD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",,-,Medium,USD MBA Mortgage Applications (OCT 28),-4.1%,-,11:00
1277,0.3%,CAD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",,u,Low,CAD MLI Leading Indicator (MoM) (SEP),0.1%,-,11:00
1278,147k,USD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",165k,d,Medium,USD ADP Employment Change (OCT),154k,-,12:15
1279,49.2,USD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",,d,Low,USD ISM New York (OCT),49.6,-,13:45
1280,14420k,USD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",1580.91k,-,Medium,USD DOE U.S. Crude Oil Inventories (OCT 28),-553k,-,14:30
1281,89k,USD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",187k,-,Low,USD DOE Cushing OK Crude Inventory (OCT 28),-1337k,-,14:30
1282,-2207k,USD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",-1005k,-,Low,USD DOE U.S. Gasoline Inventories (OCT 28),-1956k,-,14:30
1283,-1828k,USD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",-1757.91k,-,Low,USD DOE U.S. Distillate Inventory (OCT 28),-3354k,-,14:30
1284,,GBP,"Wednesday, November 2, 2016
 MXN  HOLIDAY",,-,Low,GBP Bank of England Bond-Buying Operation Results,,-,14:50
1285,,CAD,"Wednesday, November 2, 2016
 MXN  HOLIDAY",,-,Low,CAD Bank of Canada's Wilkins speaks on OSC Panel,,-,17:15
