,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
5166,-2.7,JPY,"Wednesday, March 21, 2012",-6.5,u,Low,JPY Merchandise Trade Exports (YoY) (FEB),-9.3,-,23:50
5167,9.2,JPY,"Wednesday, March 21, 2012",8.2,u,Low,JPY Merchandise Trade Imports (YoY) (FEB),9.9,u,23:50
5168,,AUD,"Tuesday, March 20, 2012",,-,High,AUD Reserve Bank Board March Minutes,,-,00:30
5169,0.4%,EUR,"Tuesday, March 20, 2012",0.5%,-,Medium,EUR German Producer Prices (MoM) (FEB),0.6%,-,07:00
5170,3.2%,EUR,"Tuesday, March 20, 2012",3.2%,-,High,EUR German Producer Prices (YoY) (FEB),3.4%,-,07:00
5171,7.9%,CHF,"Tuesday, March 20, 2012",2.6%,u,Medium,CHF Industrial Production (QoQ) (4Q),-2.0%,d,08:15
5172,-1.4%,CHF,"Tuesday, March 20, 2012",-2.0%,u,Medium,CHF Industrial Production (YoY) (4Q),-1.9%,d,08:15
5173,0.6%,GBP,"Tuesday, March 20, 2012",0.4%,-,Low,GBP Consumer Price Index (MoM) (FEB),-0.5%,-,09:30
5174,3.4%,GBP,"Tuesday, March 20, 2012",3.3%,-,High,GBP Consumer Price Index (YoY) (FEB),3.6%,-,09:30
5175,2.4%,GBP,"Tuesday, March 20, 2012",2.3%,-,Medium,GBP Core Consumer Price Index (YoY) (FEB),2.6%,-,09:30
5176,239.9,GBP,"Tuesday, March 20, 2012",239.4,-,Low,GBP Retail Price Index (FEB),238,-,09:30
5177,0.8%,GBP,"Tuesday, March 20, 2012",0.6%,-,Low,GBP Retail Price Index (MoM) (FEB),-0.6%,-,09:30
5178,3.7%,GBP,"Tuesday, March 20, 2012",3.5%,-,Medium,GBP Retail Price Index (YoY) (FEB),3.9%,-,09:30
5179,3.8%,GBP,"Tuesday, March 20, 2012",3.6%,-,Low,GBP Retail Price Index Ex Mort Int.Payments (YoY) (FEB),4.0%,-,09:30
5180,-8,GBP,"Tuesday, March 20, 2012",-5,d,Low,GBP CBI Trends Total Orders (MAR),-3,-,11:00
5181,24,GBP,"Tuesday, March 20, 2012",13,u,Low,GBP CBI Trends Selling Prices (MAR),10,-,11:00
5182,698K,USD,"Tuesday, March 20, 2012",700K,d,Medium,USD Housing Starts (FEB),706K,u,12:30
5183,-1.1%,USD,"Tuesday, March 20, 2012",0.1%,d,Low,USD Housing Starts (MoM) (FEB),3.7%,u,12:30
5184,717K,USD,"Tuesday, March 20, 2012",686K,u,Medium,USD Building Permits (FEB),682K,u,12:30
5185,5.1%,USD,"Tuesday, March 20, 2012",0.6%,u,Low,USD Building Permits (MoM) (FEB),1.6%,u,12:30
5186,,USD,"Tuesday, March 20, 2012",,-,Low,USD Fed's Bernanke Gives Lecture at George Washington University,,-,16:45
5187,,USD,"Tuesday, March 20, 2012",,-,Low,"USD Fed's Kocherlakota Speaks in St. Louis, Missouri",,-,21:30
5188,-2.763B,NZD,"Tuesday, March 20, 2012",-2.825B,u,Medium,NZD Current Account Balance (4Q),-4.599B,-,21:45
5189,-4.0%,NZD,"Tuesday, March 20, 2012",-4.0%,-,Low,NZD Current Account Deficit-GDP Ratio (4Q),-4.3%,-,21:45
5190,-440,NZD,"Tuesday, March 20, 2012",,-,Low,NZD Net Migration s.a. (FEB),-650,-,21:45
5191,0.6%,AUD,"Tuesday, March 20, 2012",,-,Low,AUD Westpac Leading Index (MoM) (JAN),0.7%,u,23:30
5192,,USD,"Monday, March 19, 2012",,-,Low,USD New York Fed's Dudley to Speak on Long Island,,-,04:00
5193,-7.4%,EUR,"Monday, March 19, 2012",-3.2%,d,Low,EUR Italian Industrial Orders (MoM) (JAN),5.2%,d,09:00
5194,-5.6%,EUR,"Monday, March 19, 2012",-2.9%,d,Low,EUR Italian Industrial Orders (YoY) (JAN),-4.3%,-,09:00
5195,-4.9%,EUR,"Monday, March 19, 2012",,-,Low,EUR Italian Industrial Sales (MoM) (JAN),3.2%,d,09:00
5196,-4.4%,EUR,"Monday, March 19, 2012",,-,Low,EUR Italian Industrial Sales (YoY) (JAN),5.4%,d,09:00
5197,-12.3B,EUR,"Monday, March 19, 2012",,-,Low,EUR Euro-Zone Current Account n.s.a. (euros) (JAN),18.3B,u,09:00
5198,4.5B,EUR,"Monday, March 19, 2012",,-,Low,EUR Euro-Zone Current Account s.a. (euros) (JAN),3.4B,u,09:00
5199,-0.8%,EUR,"Monday, March 19, 2012",,-,Low,EUR Euro-Zone Construction Output s.a. (MoM) (JAN),-1.9%,d,10:00
5200,-1.4%,EUR,"Monday, March 19, 2012",,-,Low,EUR Euro-Zone Construction Output w.d.a. (YoY) (JAN),9.8%,u,10:00
5201,-1.0%,CAD,"Monday, March 19, 2012",0.3%,d,Low,CAD Wholesale Sales (MoM) (JAN),1.0%,u,12:30
5202,28,USD,"Monday, March 19, 2012",30,d,Low,USD NAHB Housing Market Index (MAR),28,d,14:00
5203,1.1%,AUD,"Monday, March 19, 2012",,-,Medium,AUD Conference Board Leading Index (JAN),-0.3%,d,23:00
5204,37,CNY,"Sunday, March 18, 2012",,-,Low,CNY China Property Prices (New Residential YoY) (FEB),53,-,01:30
5205,102.4,NZD,"Sunday, March 18, 2012",,-,Medium,NZD Westpac NZ Consumer Confidence (1Q),101.3,-,21:00
5206,55.5,NZD,"Sunday, March 18, 2012",,-,Low,NZD Performance Services Index (FEB),53.8,u,21:30
5207,,USD,"Thursday, March 15, 2012",,-,Low,"USD Globe 2012: 12th Biennial Conference and Trade Fair, Vancouver",,-,
5208,2.7%,AUD,"Thursday, March 15, 2012",,-,Medium,AUD Consumer Inflation Expectation (MAR),2.5%,-,00:00
5209,110.2,NZD,"Thursday, March 15, 2012",,-,Low,NZD ANZ Consumer Confidence Index (MAR),113.3,-,00:00
5210,-2.7%,NZD,"Thursday, March 15, 2012",,-,Low,NZD ANZ Consumer Confidence (MoM) (MAR),-2.4%,-,00:00
5211,,AUD,"Thursday, March 15, 2012",,-,High,AUD Reserve Bank Board - Bulletin: March Quarter 2012,,-,00:30
5212,0.0%,AUD,"Thursday, March 15, 2012",,-,Low,AUD New Motor Vehicle Sales (MoM) (FEB),1.3%,-,00:30
5213,1.7%,AUD,"Thursday, March 15, 2012",,-,Low,AUD New Motor Vehicle Sales (YoY) (FEB),2.7%,-,00:30
5214,372M,AUD,"Thursday, March 15, 2012",,-,Low,AUD RBA Foreign Exchange Transaction (Australian dollar) (FEB),383M,-,00:30
5215,-0.9%,CNY,"Thursday, March 15, 2012",14.6%,d,Medium,CNY Actual FDI (YoY) (FEB),-0.3%,-,01:52
5216,13.0%,JPY,"Thursday, March 15, 2012",,-,Low,JPY Tokyo Condominium Sales (YoY) (FEB),32.6%,-,04:00
5217,,CHF,"Thursday, March 15, 2012",,-,Medium,CHF SECO March 2012 Economic Forecasts,,-,06:45
5218,-9.7%,EUR,"Thursday, March 15, 2012",,-,Low,EUR EU 25 New Car Registrations (FEB),-7.1%,-,07:00
5219,0.00%,CHF,"Thursday, March 15, 2012",0.00%,-,High,CHF Swiss National Bank Rate Decision (MAR 15),0.00%,-,08:30
5220,,EUR,"Thursday, March 15, 2012",,-,High,EUR ECB Publishes March Monthly Report,,-,09:00
5221,1935.8B,EUR,"Thursday, March 15, 2012",,-,Medium,EUR Italian General Government Debt (JAN),1897.9B,-,09:30
5222,-0.2%,EUR,"Thursday, March 15, 2012",,-,Low,EUR Euro-Zone Employment (QoQ) (4Q),-0.2%,d,10:00
5223,-0.2%,EUR,"Thursday, March 15, 2012",,u,Low,EUR Euro-Zone Employment (YoY) (4Q),0.3%,-,10:00
5224,2.8%,EUR,"Thursday, March 15, 2012",2.3%,-,Low,EUR Euro-Zone Labor Costs (YoY) (4Q),2.6%,d,10:00
5225,20.21,USD,"Thursday, March 15, 2012",17.5,u,Low,USD Empire Manufacturing (MAR),19.53,-,12:30
5226,0.4%,USD,"Thursday, March 15, 2012",0.5%,d,Low,USD Producer Price Index (MoM) (FEB),0.1%,-,12:30
5227,0.2%,USD,"Thursday, March 15, 2012",0.2%,-,Low,USD Producer Price Index Ex Food & Energy (MoM) (FEB),0.4%,-,12:30
5228,3.3%,USD,"Thursday, March 15, 2012",3.3%,-,Medium,USD Producer Price Index (YoY) (FEB),4.1%,-,12:30
5229,3.0%,USD,"Thursday, March 15, 2012",2.9%,u,Medium,USD Producer Price Index Ex Food & Energy (YoY) (FEB),3.0%,-,12:30
5230,351K,USD,"Thursday, March 15, 2012",355K,u,Low,USD Initial Jobless Claims (MAR 10),365K,d,12:30
5231,3343K,USD,"Thursday, March 15, 2012",3405K,u,Low,USD Continuing Claims (MAR 3),3424K,d,12:30
5232,$18.8B,USD,"Thursday, March 15, 2012",$40.0B,d,Low,USD Total Net TIC Flows (JAN),$95.2B,u,13:00
5233,$101.0B,USD,"Thursday, March 15, 2012",$38.5B,u,Medium,USD Net Long-term TIC Flows (JAN),$19.1B,u,13:00
5234,12.5,USD,"Thursday, March 15, 2012",12,u,Medium,USD Philadelphia Fed. (MAR),10.2,-,14:00
5235,-64,USD,"Thursday, March 15, 2012",-59,d,Low,USD EIA Natural Gas Storage Change (MAR 9),-80,-,14:30
5236,-6.9%,AUD,"Wednesday, March 14, 2012",-3.0%,d,Low,AUD Dwelling Starts (4Q),-5.8%,u,00:30
5237,60.3%,NZD,"Wednesday, March 14, 2012",,-,Low,NZD Non Resident Bond Holdings (FEB),59.3%,-,02:00
5238,1.9%,JPY,"Wednesday, March 14, 2012",,-,Low,JPY Industrial Production (MoM) (JAN F),2.0%,-,04:30
5239,-1.3%,JPY,"Wednesday, March 14, 2012",,-,Low,JPY Industrial Production (YoY) (JAN F),-1.2%,-,04:30
5240,3.4%,JPY,"Wednesday, March 14, 2012",,-,Low,JPY Capacity Utilization (MoM) (JAN F),3.1%,-,04:30
5241,-8.6%,JPY,"Wednesday, March 14, 2012",,-,Medium,JPY Machine Tool Orders (YoY) (FEB F),-8.6%,-,06:00
5242,5.0%,GBP,"Wednesday, March 14, 2012",5.0%,-,Medium,GBP Claimant Count Rate (FEB),5.0%,-,09:30
5243,7.2K,GBP,"Wednesday, March 14, 2012",5.0K,d,High,GBP Jobless Claims Change (FEB),7.0K,d,09:30
5244,1.4%,GBP,"Wednesday, March 14, 2012",1.9%,d,Medium,GBP Average Weekly Earnings (3M/YoY) (JAN),1.9%,d,09:30
5245,1.7%,GBP,"Wednesday, March 14, 2012",1.9%,d,Low,GBP Weekly Earnings exBonus (3M/YoY) (JAN),2.0%,-,09:30
5246,8.4%,GBP,"Wednesday, March 14, 2012",8.4%,-,Medium,GBP ILO Unemployment Rate (3M) (JAN),8.4%,-,09:30
5247,1.5%,EUR,"Wednesday, March 14, 2012",1.6%,-,High,EUR Euro-Zone Consumer Price Index - Core (YoY) (FEB),1.5%,-,10:00
5248,0.5%,EUR,"Wednesday, March 14, 2012",0.5%,-,Medium,EUR Euro-Zone Consumer Price Index (MoM) (FEB),-0.8%,-,10:00
5249,2.7%,EUR,"Wednesday, March 14, 2012",2.7%,-,High,EUR Euro-Zone Consumer Price Index (YoY) (FEB),2.6%,-,10:00
5250,,EUR,"Wednesday, March 14, 2012",-0.7%,-,High,EUR Euro-Zone Industrial Production w.d.a. (YoY) (JAN),-1.8%,-,10:00
5251,0.2%,EUR,"Wednesday, March 14, 2012",0.6%,-,Medium,EUR Euro-Zone Industrial Production s.a. (MoM) (JAN),-1.1%,d,10:00
5252,0.0,CHF,"Wednesday, March 14, 2012",,-,Medium,CHF ZEW Survey (Expectations) (MAR),-21.2,-,10:00
5253,-2.4%,USD,"Wednesday, March 14, 2012",,-,Low,USD MBA Mortgage Applications (MAR 9),-1.2%,-,11:00
5254,80.5%,CAD,"Wednesday, March 14, 2012",81.6%,d,Low,CAD Capacity Utilization Rate (4Q),80.0%,d,12:30
5255,0.4%,USD,"Wednesday, March 14, 2012",0.6%,d,Low,USD Import Price Index (MoM) (FEB),0.0%,d,12:30
5256,5.5%,USD,"Wednesday, March 14, 2012",5.8%,d,Low,USD Import Price Index (YoY) (FEB),6.9%,d,12:30
5257,-$124.1B,USD,"Wednesday, March 14, 2012",-$115.0B,d,Low,USD Current Account Balance (4Q),-$107.6B,u,12:30
5258,,USD,"Wednesday, March 14, 2012",,-,Medium,"USD Fed's Bernanke Speaks to Community Bankers in Nashville, TN",,-,13:00
5259,1750K,USD,"Wednesday, March 14, 2012",1600K,u,Low,USD DOE U.S. Crude Oil Inventories (MAR 9),832K,-,14:30
5260,2519K,USD,"Wednesday, March 14, 2012",,-,Low,USD DOE Cushing OK Crude Inventory (MAR 9),2365K,-,14:30
5261,-4862K,USD,"Wednesday, March 14, 2012",-1500K,d,Low,USD DOE U.S. Distillate Inventory (MAR 9),-1944K,-,14:30
5262,-1410K,USD,"Wednesday, March 14, 2012",-1000K,d,Low,USD DOE U.S. Gasoline Inventories (MAR 9),-396K,-,14:30
5263,5.3%,NZD,"Wednesday, March 14, 2012",,-,Low,NZD ANZ NZ Job Ads (MoM) (FEB),-1.8%,u,21:00
5264,57.7,NZD,"Wednesday, March 14, 2012",,-,Medium,NZD Business NZ Performance of Manufacturing Index (FEB),50.5,-,21:30
5265,0.10%,JPY,"Tuesday, March 13, 2012",0.10%,-,High,JPY Bank of Japan Rate Decision (MAR 13),0.10%,-,
5266,-13%,GBP,"Tuesday, March 13, 2012",-14%,d,Medium,GBP RICS House Price Balance (FEB),-16%,-,00:01
5267,-1.2%,AUD,"Tuesday, March 13, 2012",-0.1%,d,Medium,AUD Home Loans (JAN),2.1%,d,00:30
5268,-7.1%,AUD,"Tuesday, March 13, 2012",,-,Low,AUD Investment Lending (JAN),7.5%,-,00:30
5269,0.1$,AUD,"Tuesday, March 13, 2012",,-,Low,AUD Value of Loans (MoM) (JAN),2.1%,d,00:30
5270,3,AUD,"Tuesday, March 13, 2012",,-,Low,AUD NAB Business Conditions (FEB),2,-,00:30
5271,1,AUD,"Tuesday, March 13, 2012",,-,Medium,AUD NAB Business Confidence (FEB),4,-,00:30
5272,0.5%,EUR,"Tuesday, March 13, 2012",0.5%,-,Low,EUR French CPI EU Harmoized (MoM) (FEB),-0.4%,-,06:30
5273,123.58,EUR,"Tuesday, March 13, 2012",123.66,-,Low,EUR French CPI Index (FEB),123.06,-,06:30
5274,0.4%,EUR,"Tuesday, March 13, 2012",0.4%,-,Low,EUR French CPI (MoM) (FEB),-0.4%,-,06:30
5275,2.5%,EUR,"Tuesday, March 13, 2012",2.6%,-,Medium,EUR French CPI EU Harmonized (YoY) (FEB),2.6%,-,06:30
5276,2.3%,EUR,"Tuesday, March 13, 2012",2.4%,-,Medium,EUR French CPI (YoY) (FEB),2.3%,-,06:30
5277,-4.2%,EUR,"Tuesday, March 13, 2012",,-,Low,EUR French Current Account (euros) (JAN),-2.8B,u,07:45
5278,0.8%,CHF,"Tuesday, March 13, 2012",0.2%,-,Low,CHF Producer & Import Prices (MoM) (FEB),0.0%,-,08:15
5279,-1.9%,CHF,"Tuesday, March 13, 2012",-2.4%,-,Low,CHF Producer & Import Prices (YoY) (FEB),-2.4%,-,08:15
5280,0.2%,EUR,"Tuesday, March 13, 2012",0.2%,-,Low,EUR Italian CPI EU Harmonized (MoM) (FEB F),0.2%,-,09:00
5281,3.4%,EUR,"Tuesday, March 13, 2012",3.4%,-,Low,EUR Italian CPI EU Harmonized (YoY) (FEB F),3.4%,-,09:00
5282,0.4%,EUR,"Tuesday, March 13, 2012",0.4%,-,Low,EUR Italian CPI (MoM) (FEB F),0.4%,-,09:00
5283,3.3%,EUR,"Tuesday, March 13, 2012",3.3%,-,Low,EUR Italian CPI (YoY) (FEB F),3.3%,-,09:00
5284,0.2%,GBP,"Tuesday, March 13, 2012",,-,Low,GBP DCLG UK House Prices (YoY) (JAN),0.1%,-,09:30
5285,-£7532,GBP,"Tuesday, March 13, 2012",-£7900,-,Medium,GBP Visible Trade Balance (Pounds) (JAN),-£7184,d,09:30
5286,-£3678,GBP,"Tuesday, March 13, 2012",-£4300,-,Low,GBP Trade Balance Non EU (Pounds) (JAN),-£3601,u,09:30
5287,-£1762,GBP,"Tuesday, March 13, 2012",-£1900,-,Low,GBP Total Trade Balance (Pounds) (JAN),-£1217,d,09:30
5288,37.6,EUR,"Tuesday, March 13, 2012",41.5,d,Medium,EUR German ZEW Survey (Current Situation) (MAR),40.3,-,10:00
5289,11.0,EUR,"Tuesday, March 13, 2012",,-,Medium,EUR Euro-Zone ZEW Survey (Economic Sentiment) (MAR),-8.1,-,10:00
5290,22.3,EUR,"Tuesday, March 13, 2012",10,u,High,EUR German ZEW Survey (Economic Sentiment) (MAR),5.4,-,10:00
5291,94.3,USD,"Tuesday, March 13, 2012",94.3,d,Low,USD NFIB Small Business Optimism (FEB),93.9,-,11:30
5292,1.1%,USD,"Tuesday, March 13, 2012",1.1%,-,High,USD Advance Retail Sales (FEB),0.6%,u,12:30
5293,0.9%,USD,"Tuesday, March 13, 2012",0.7%,u,Medium,USD Retail Sales Less Autos (FEB),1.1%,u,12:30
5294,0.6%,USD,"Tuesday, March 13, 2012",0.5%,u,Medium,USD Retail Sales Ex Auto & Gas (FEB),1.0%,u,12:30
5295,0.5%,USD,"Tuesday, March 13, 2012",0.5%,-,Low,"USD Retail Sales ""Control Group"" (FEB)",1.0%,u,12:30
5296,47.5,USD,"Tuesday, March 13, 2012",50.2,d,Low,USD IBD/TIPP Economic Optimism (MAR),49.4,-,14:00
5297,3459,USD,"Tuesday, March 13, 2012",3334,u,Low,USD JOLTs Job Openings (JAN),3540,u,14:00
5298,0.7%,USD,"Tuesday, March 13, 2012",0.5%,u,Medium,USD Business Inventories (JAN),0.6%,u,14:00
5299,0.25%,USD,"Tuesday, March 13, 2012",0.25%,-,High,USD Federal Open Market Committee Rate Decision (MAR 13),0.25%,-,18:15
5300,-5.0%,AUD,"Tuesday, March 13, 2012",,-,Medium,AUD Westpac Consumer Confidence (MAR),4.2%,-,23:30
5301,96.1,AUD,"Tuesday, March 13, 2012",,-,Low,AUD Westpac Consumer Confidence Index (MAR),101.1,-,23:30
5302,-2.7%,JPY,"Tuesday, March 13, 2012",,-,Medium,JPY BSI Large All Industry (QoQ) (1Q),-2.5%,-,23:50
5303,-7.3%,JPY,"Tuesday, March 13, 2012",,-,Medium,JPY BSI Large Manufacturing (QoQ) (1Q),-6.1%,-,23:50
5304,-69,GBP,"Monday, March 12, 2012",,-,Low,GBP Lloyds Employment Confidence (FEB),-73,-,00:01
5305,39.5,JPY,"Monday, March 12, 2012",40.5,d,Medium,JPY Consumer Confidence (FEB),40,-,05:00
5306,1.0%,EUR,"Monday, March 12, 2012",1.0%,-,Low,EUR German Wholesale Price Index (MoM) (FEB),1.2%,-,07:00
5307,2.6%,EUR,"Monday, March 12, 2012",2.6%,-,Low,EUR German Wholesale Price Index (YoY) (FEB),3.0%,-,07:00
5308,-0.7%,EUR,"Monday, March 12, 2012",-0.7%,-,Low,EUR Italian Gross Domestic Product s.a. and w.d.a. (QoQ) (4Q F),-0.7%,-,09:00
5309,-0.4%,EUR,"Monday, March 12, 2012",-0.5%,u,Low,EUR Italian Gross Domestic Product s.a. and w.d.a. (YoY) (4Q F),-0.5%,-,09:00
5310,,CAD,"Monday, March 12, 2012",,-,Low,CAD Bank of Canada's Macklem Speaks in Sao Paulo,,-,16:30
5311,-$231.7B,USD,"Monday, March 12, 2012",-$229.0B,d,Medium,USD Monthly Budget Statement (FEB),-$222.5B,-,18:00
5312,3280.5,NZD,"Monday, March 12, 2012",,-,Low,NZD REINZ Housing Price Index (FEB),3253.8,-,21:00
5313,0.8%,NZD,"Monday, March 12, 2012",,-,Low,NZD REINZ Housing Price Index (MoM) (FEB),-1.4%,-,21:00
5314,37.0%,NZD,"Monday, March 12, 2012",,-,Medium,NZD REINZ House Sales (YoY) (FEB),25.2%,-,21:00
5315,0.6%,NZD,"Monday, March 12, 2012",,-,Low,NZD Food Prices (MoM) (FEB),0.0%,-,21:45
5316,2.9%,NZD,"Monday, March 12, 2012",,-,Low,NZD QV House Prices (YoY) (FEB),2.7%,-,23:00
5317,,EUR,"Monday, March 12, 2012",,-,Low,EUR Germany Second Quarter Manpower Employment Outlook (Table),,-,23:01
5318,-1.7%,JPY,"Monday, March 12, 2012",0.2%,d,Medium,JPY Tertiary Industry Index (MoM) (JAN),1.8,u,23:50
5319,3.4%,JPY,"Sunday, March 11, 2012",2.3%,u,Medium,JPY Machine Orders (MoM) (JAN),-7.1%,-,23:50
5320,5.7%,JPY,"Sunday, March 11, 2012",4.4%,u,Medium,JPY Machine Orders (YoY) (JAN),6.3%,-,23:50
5321,0.2%,JPY,"Sunday, March 11, 2012",0.2%,-,Low,JPY Domestic Corporate Goods Price Index (MoM) (FEB),-0.1%,-,23:50
5322,0.6%,JPY,"Sunday, March 11, 2012",0.6%,-,Low,JPY Domestic Corporate Goods Price Index (YoY) (FEB),0.5%,-,23:50
5323,-15.4K,AUD,"Thursday, March 8, 2012",5.0K,d,High,AUD Employment Change (FEB),46.3K,-,00:30
5324,5.2%,AUD,"Thursday, March 8, 2012",5.2%,-,High,AUD Unemployment Rate (FEB),5.1%,-,00:30
5325,0.0K,AUD,"Thursday, March 8, 2012",,-,Medium,AUD Full Time Employment Change (FEB),15.3K,u,00:30
5326,-15.4K,AUD,"Thursday, March 8, 2012",,-,Medium,AUD Part Time Employment Change (FEB),30.9K,d,00:30
5327,65.2%,AUD,"Thursday, March 8, 2012",65.3%,d,Low,AUD Participation Rate (FEB),65.3%,-,00:30
5328,9.15%,JPY,"Thursday, March 8, 2012",,-,Low,JPY Tokyo Avg Office Vacancies (%) (FEB),9.23,-,02:00
5329,5.2%,JPY,"Thursday, March 8, 2012",,-,Medium,JPY Bankruptcies (YoY) (FEB),-5.4%,-,04:30
5330,45.9,JPY,"Thursday, March 8, 2012",46,d,Medium,JPY Eco Watchers Survey: Current (FEB),44.1,-,05:00
5331,50.1,JPY,"Thursday, March 8, 2012",,-,Medium,JPY Eco Watchers Survey: Outlook (FEB),47.1,-,05:00
5332,-8.6%,JPY,"Thursday, March 8, 2012",,-,Medium,JPY Machine Tool Orders (YoY) (FEB P) (FEB P),-6.9%,-,06:00
5333,-0.1%,EUR,"Thursday, March 8, 2012",-0.2%,-,Low,EUR French Non-Farm Payrolls (QoQ) (1Q F),-0.2%,-,06:30
5334,95,EUR,"Thursday, March 8, 2012",96,d,Low,EUR French Bank of France Business Sentiment (FEB),96,-,07:30
5335,-5324M,EUR,"Thursday, March 8, 2012",-5150M,d,Low,EUR French Trade Balance (JAN),-5052M,u,07:45
5336,0.3%,CHF,"Thursday, March 8, 2012",0.2%,u,Medium,CHF Consumer Price Index (MoM) (FEB),-0.40%,-,08:15
5337,-0.9%,CHF,"Thursday, March 8, 2012",-1.0%,u,Medium,CHF Consumer Price Index (YoY) (FEB),-0.8%,-,08:15
5338,0.1%,CHF,"Thursday, March 8, 2012",0.1%,-,Medium,CHF CPI - EU Harmonised (MoM) (FEB),-0.7%,-,08:15
5339,-1.2%,CHF,"Thursday, March 8, 2012",-0.7%,d,Medium,CHF CPI - EU Harmonised (YoY) (FEB),-0.9%,-,08:15
5340,1.6%,EUR,"Thursday, March 8, 2012",1.1%,u,Low,EUR German Industrial Production s.a. (MoM) (JAN),-2.6%,-,11:00
5341,1.8%,EUR,"Thursday, March 8, 2012",1.1%,u,Medium,EUR German Industrial Production n.s.a. and w.d.a. (YoY) (JAN),1.3%,u,11:00
5342,325B,GBP,"Thursday, March 8, 2012",325B,-,High,GBP BOE Asset Purchase Target (MAR),325B,-,12:00
5343,0.50%,GBP,"Thursday, March 8, 2012",0.50%,-,High,GBP Bank of England Rate Decision (MAR 8),0.50%,-,12:00
5344,2.0%,USD,"Thursday, March 8, 2012",,-,Low,USD Challenger Job Cuts (YoY) (FEB),38.9%,-,12:30
5345,1.00%,EUR,"Thursday, March 8, 2012",1.00%,-,High,EUR European Central Bank Rate Decision (MAR 8),1.00%,-,12:45
5346,47.5,USD,"Thursday, March 8, 2012",,-,Low,USD RBC Consumer Outlook Index (MAR),45.1,-,13:00
5347,201.1K,CAD,"Thursday, March 8, 2012",200.0K,u,Medium,CAD Housing Starts (FEB),198.1K,u,13:15
5348,0.1%,CAD,"Thursday, March 8, 2012",0.1%,-,Low,CAD New Housing Price Index (MoM) (JAN),0.1%,-,13:30
5349,2.4%,CAD,"Thursday, March 8, 2012",2.5%,d,Low,CAD New Housing Price Index (YoY) (JAN),2.5%,-,13:30
5350,362K,USD,"Thursday, March 8, 2012",352K,d,Low,USD Initial Jobless Claims (MAR 3),354K,d,13:30
5351,3416K,USD,"Thursday, March 8, 2012",3400K,d,Low,USD Continuing Claims (FEB 25),3406K,d,13:30
5352,1.00%,CAD,"Thursday, March 8, 2012",1.00%,-,High,CAD Bank of Canada Rate Decision (MAR 8),1.00%,-,14:00
5353,-80,USD,"Thursday, March 8, 2012",,-,Low,USD EIA Natural Gas Storage Change (MAR 2),-82,-,15:30
5354,-0.7%,NZD,"Thursday, March 8, 2012",0.1%,d,Medium,NZD NZ Card Spending - Retail (MoM) (FEB),1.1%,u,21:45
5355,-0.3%,NZD,"Thursday, March 8, 2012",0.1%,d,Medium,NZD NZ Card Spending (MoM) (FEB),0.9%,u,21:45
5356,2.9%,JPY,"Thursday, March 8, 2012",3.0%,d,Low,JPY Japan Money Stock M2+CD (YoY) (FEB),3.0%,-,23:50
5357,2.5%,JPY,"Thursday, March 8, 2012",2.6%,d,Low,JPY Japan Money Stock M3 (YoY) (FEB),2.6%,-,23:50
5358,,USD,"Wednesday, March 7, 2012",,-,Low,USD Revisions: ADP national Employment Report,,-,
5359,1.2%,GBP,"Wednesday, March 7, 2012",,-,Low,GBP BRC Shop Price Index (YoY) (FEB),1.4%,-,00:01
5360,0.4%,AUD,"Wednesday, March 7, 2012",0.8%,d,High,AUD Gross Domestic Product (QoQ) (4Q),0.8%,d,00:30
5361,2.3%,AUD,"Wednesday, March 7, 2012",2.4%,d,High,AUD Gross Domestic Product (YoY) (4Q),2.6%,u,00:30
5362,93.1,JPY,"Wednesday, March 7, 2012",93.4,d,Low,JPY Coincident Index (JAN P),93.6,-,05:00
5363,94.9,JPY,"Wednesday, March 7, 2012",95.0,d,Medium,JPY Leading Index (JAN P),93.8,d,05:00
5364,A$49.1B,AUD,"Wednesday, March 7, 2012",,-,Low,AUD Foreign Reserves (Australian dollar) (FEB),A$46.8B,-,05:30
5365,3.4%,CHF,"Wednesday, March 7, 2012",3.4%,-,Medium,CHF Unemployment Rate (FEB),3.4%,-,06:45
5366,3.1%,CHF,"Wednesday, March 7, 2012",3.1%,-,Medium,CHF Unemployment Rate s.a. (FEB),3.1%,-,06:45
5367,225.0,CHF,"Wednesday, March 7, 2012",,-,Low,CHF Foreign Currency Reserves (FEB),227.2B,-,08:00
5368,-4.9%,EUR,"Wednesday, March 7, 2012",-1.7%,d,Medium,EUR German Factory Orders n.s.a. (YoY) (JAN),0.0%,-,11:00
5369,-2.7%,EUR,"Wednesday, March 7, 2012",0.6%,d,Medium,EUR German Factory Orders s.a. (MoM) (JAN),1.6%,d,11:00
5370,-1.2%,USD,"Wednesday, March 7, 2012",,-,Low,USD MBA Mortgage Applications (MAR 2),-0.3%,-,12:00
5371,216K,USD,"Wednesday, March 7, 2012",215K,u,Medium,USD ADP Employment Change (FEB),173K,u,13:15
5372,-12.3%,CAD,"Wednesday, March 7, 2012",-3.2%,d,Low,CAD Building Permits (MoM) (JAN),10.5%,d,13:30
5373,0.9%,USD,"Wednesday, March 7, 2012",0.8%,u,Low,USD Non-Farm Productivity (4Q F),0.7%,-,13:30
5374,2.8%,USD,"Wednesday, March 7, 2012",1.2%,u,Low,USD Unit Labor Costs (4Q F),1.2%,-,13:30
