,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
104,2007-03-22 08:30:00,69,-0.19,0,1.41,0,1,0,0,1,0,0,0,1,0,2007,12,3,1,12,-7,-7,8,-7,-1,8,-7,2,8,-3,4,6,-3,0,4,-3,-2,20,-8,-2,1
105,2007-03-22 10:00:00,7,-0.2,0,-0.4,0,0,0,1,0,0,1,0,1,0,2007,12,3,1,11,7,6,10,12,7,5,11,-1,5,12,0,6,10,2,5,8,1,22,6,-5,1
106,2007-03-22 10:30:00,46,3.17,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,12,3,1,5,-2,-2,5,-5,-3,3,-5,0,4,-7,0,6,-6,-1,4,-6,-2,22,8,-7,1
107,2007-03-23 10:00:00,23,3.0,0,-0.06,0,0,3,0,3,0,0,1,0,0,2007,12,4,1,16,-11,-11,9,-7,5,9,-14,-7,14,-24,-11,11,-24,-2,6,-24,0,29,-9,-26,0
108,2007-03-26 10:00:00,47,-411.0,0,-165.0,0,0,0,3,0,0,3,1,0,0,2007,13,0,1,21,22,17,14,33,12,4,32,-1,10,38,6,6,47,6,7,49,2,53,28,32,2
109,2007-03-27 09:00:00,65,-0.2,0,1.0,0,0,0,1,1,0,0,0,1,0,2007,13,1,1,3,2,3,3,1,-1,4,1,-1,9,-8,-8,3,-9,-1,3,-9,0,21,-6,17,2
110,2007-03-27 10:00:00,64_6,-11.4,0,-3.9000000000000004,0,0,0,4,1,0,3,1,1,0,2007,13,1,2,11,-4,-6,6,-6,-1,8,1,6,16,14,12,8,17,3,3,15,-2,17,-1,13,1
111,2007-03-28 08:30:00,14_20,-6.699999999999999,0,-5.7,0,0,0,5,0,0,5,1,0,1,2007,13,2,2,20,12,11,6,11,-1,3,10,-1,6,15,5,3,14,-2,10,8,-7,22,-1,10,1
112,2007-03-28 10:30:00,18,-0.75,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,13,2,1,18,7,10,9,2,-6,5,3,1,8,7,4,6,5,-2,5,6,1,20,1,-21,0
113,2007-03-29 08:30:00,69_28_27,0.75,0,1.41,0,1,3,0,4,0,0,0,2,1,2007,13,3,3,13,-14,-12,14,-20,-7,6,-15,5,6,-18,-3,7,-16,2,5,-14,1,26,-5,-2,1
114,2007-03-29 10:30:00,46,-0.51,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,13,3,1,2,-2,-1,1,-1,1,5,4,4,3,2,-1,6,-1,-3,4,-1,-2,10,2,1,1
115,2007-03-30 08:30:00,15_52_51,6.0,0,-0.30000000000000004,0,0,6,0,3,0,3,1,1,1,2007,13,4,3,7,-4,-4,29,-34,-28,11,-24,9,7,-20,3,8,-16,4,5,-12,4,20,16,-20,0
116,2007-03-30 09:45:00,10,2.0,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,13,4,1,12,0,3,3,-1,-1,6,3,4,17,-10,-11,9,-15,-6,5,-15,1,24,-2,12,1
117,2007-03-30 10:00:00,11_63,0.19999999999999996,0,-4.0,0,2,1,0,2,1,0,0,1,1,2007,13,4,2,17,-13,-11,9,-18,-6,5,-18,1,8,-12,8,4,-11,0,5,-8,4,24,-9,43,2
118,2007-04-02 10:00:00,38_39,-0.20000000000000018,0,0.0,0,0,1,3,4,0,0,1,1,0,2007,14,0,2,12,8,7,5,9,1,4,8,0,10,1,-8,3,3,3,2,1,-2,15,-7,-1,1
119,2007-04-03 01:00:00,67,-0.1,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,14,1,1,2,1,1,2,0,0,2,0,1,2,0,0,1,-1,-1,2,0,1,4,1,0,1
120,2007-04-03 10:00:00,50,3.0,0,-0.30000000000000004,0,0,3,0,3,0,0,1,0,0,2007,14,1,1,5,-4,-3,10,5,8,4,4,0,8,-1,-6,2,-1,0,3,0,1,12,0,-1,1
121,2007-04-04 08:15:00,0,-57.0,0,3.0,0,0,0,3,0,3,0,1,0,0,2007,14,2,1,7,6,6,3,8,2,3,8,0,2,7,-1,9,-3,-9,6,-5,-2,12,4,6,1
122,2007-04-04 10:00:00,24_40,-9.0,0,-0.2,0,0,0,5,5,0,0,1,0,1,2007,14,2,2,13,9,9,10,7,-2,5,7,0,8,14,7,5,14,-1,5,14,0,20,-5,12,1
123,2007-04-04 10:30:00,18,1.09,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,14,2,1,9,6,5,9,12,6,7,6,-5,3,6,0,9,2,-4,7,9,7,28,14,0,1
124,2007-04-05 08:30:00,69,0.84,0,1.41,0,0,0,1,1,0,0,0,1,0,2007,14,3,1,7,-4,-4,4,0,4,5,0,0,3,1,1,7,6,6,4,5,-1,22,9,57,2
125,2007-04-05 10:30:00,46,0.44,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,14,3,1,4,1,1,2,-1,-1,2,0,1,3,2,2,3,2,0,3,2,0,16,5,-8,1
126,2007-04-06 08:30:00,48_70_3,2.4,0,3.0,0,2,6,0,5,3,0,2,0,1,2007,14,4,3,41,-39,-34,19,-26,13,22,-42,-16,9,-41,1,7,-37,4,4,-36,1,53,-5,-38,0
127,2007-04-06 10:00:00,31,1.0,0,-0.1,0,0,0,1,0,1,0,0,1,0,2007,14,4,1,8,-5,-5,4,-4,0,3,-5,-1,5,-2,3,4,-4,-3,2,-3,0,16,-5,-1,1
128,2007-04-06 15:00:00,12,-2.5,0,1.0,0,0,0,1,1,0,0,0,1,0,2007,14,4,1,2,0,0,4,-2,-1,5,-1,3,4,-1,1,1,-1,0,2,-2,-1,8,4,-4,1
129,2007-04-10 10:00:00,37,-4.5,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,15,1,1,6,-2,-2,4,-3,-1,6,1,4,3,3,2,2,2,-1,4,3,1,15,1,8,1
130,2007-04-11 10:30:00,18,-0.23,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,15,2,1,2,0,1,4,-3,-3,3,-1,2,3,1,2,9,6,5,6,9,3,12,2,7,1
131,2007-04-11 14:00:00,25,-12.6,0,0.0,0,0,0,2,2,0,0,0,0,1,2007,15,2,1,16,-10,-10,4,-10,0,13,-16,-6,6,-15,1,4,-11,3,5,-7,4,18,-5,0,1
132,2007-04-12 08:30:00,69_41,5.029999999999999,0,2.04,0,0,2,1,3,0,0,0,1,1,2007,15,3,2,4,3,2,15,-5,-8,7,-2,3,7,-8,-6,5,-9,-1,7,-4,5,11,1,17,2
133,2007-04-12 10:30:00,46,0.58,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,15,3,1,5,2,2,20,15,14,9,9,-6,7,4,-5,6,9,5,7,13,4,22,13,2,1
134,2007-04-13 08:30:00,68_49_16,5.6,0,3.0,0,0,6,2,8,0,0,2,0,1,2007,15,4,3,17,4,5,9,-4,-8,8,1,4,2,1,1,6,4,3,4,6,1,20,-9,9,1
135,2007-04-13 10:00:00,58,-6.6000000000000005,0,-1.2000000000000002,0,0,0,3,3,0,0,1,0,0,2007,15,4,1,16,-4,-1,5,-9,-4,5,-9,0,8,-3,6,8,-8,-5,7,-4,4,20,8,-39,0
136,2007-04-16 08:30:00,17_60_21,-4.4,0,6.0,0,3,3,2,2,6,0,2,0,1,2007,16,0,3,10,5,4,6,2,-3,5,5,3,3,5,0,3,6,1,3,6,-1,15,-9,2,1
137,2007-04-16 09:00:00,66,-67.19999999999999,0,3.0,0,0,0,3,3,0,0,1,0,0,2007,16,0,1,17,-2,-3,3,-3,-1,6,0,3,2,0,0,3,-2,-2,9,-9,-7,21,2,-3,1
138,2007-04-16 10:00:00,5,2.0,0,0.0,0,0,0,2,2,0,0,0,0,1,2007,16,0,1,7,-4,-4,4,-1,4,3,-2,-1,4,0,2,5,2,3,4,4,2,14,-2,0,1
139,2007-04-16 13:00:00,44,-3.0,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,16,0,1,4,-1,-1,5,2,3,4,1,-1,3,-1,-2,5,1,2,3,0,-1,7,1,-1,1
140,2007-04-17 08:30:00,13_4_8_36,3.7,0,-0.04,0,4,2,3,9,0,0,1,0,3,2007,16,1,4,23,16,16,8,17,0,16,32,15,18,47,15,11,40,-7,4,39,-1,27,3,34,2
141,2007-04-17 09:15:00,9_42,-2.0,0,-1.2000000000000002,0,0,0,4,0,0,4,0,0,2,2007,16,1,2,10,-1,-1,8,-3,-2,5,-4,-1,5,-3,1,5,-5,-2,3,-6,-1,52,35,-9,1
142,2007-04-18 10:30:00,18,-0.6,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,16,2,1,6,5,4,6,1,-4,3,0,0,4,-1,-1,4,0,0,5,0,0,17,-3,-9,1
143,2007-04-19 08:30:00,69,0.92,0,1.0,0,0,0,1,1,0,0,0,1,0,2007,16,3,1,6,4,4,13,12,8,5,8,-4,10,0,-9,10,-5,-5,7,-8,-3,18,6,-9,1
144,2007-04-19 10:00:00,7,-0.1,0,-0.1,0,0,0,1,0,0,1,0,1,0,2007,16,3,1,14,9,10,8,5,-4,4,5,0,5,8,3,5,9,1,4,12,3,15,-4,26,2
145,2007-04-19 10:30:00,46,0.25,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,16,3,1,9,3,3,9,-4,-7,2,-4,0,2,-4,0,11,7,10,8,8,1,25,9,7,1
146,2007-04-19 12:00:00,53,-4.6,0,0.0,0,0,0,2,2,0,0,0,0,1,2007,16,3,1,13,0,-1,6,-4,-4,4,-6,-2,4,-3,3,2,-2,1,4,0,2,14,-3,2,1
147,2007-04-24 09:00:00,65,0.0,0,1.0,0,1,0,0,1,0,0,0,1,0,2007,17,1,1,11,8,8,6,8,1,5,6,-2,5,7,1,3,8,0,5,8,1,11,-4,49,2
148,2007-04-24 10:00:00,64_23_6,-8.29,0,2.97,0,0,0,7,4,3,0,2,1,0,2007,17,1,3,20,15,16,9,19,5,6,17,-2,11,26,8,11,34,8,7,36,1,29,6,32,2
149,2007-04-25 08:30:00,14_20,5.0,0,-1.0999999999999999,0,0,5,0,2,0,3,1,0,1,2007,17,2,2,12,-8,-8,13,-16,-8,11,-13,3,3,-13,0,5,-8,5,3,-7,1,21,-9,-7,1
150,2007-04-25 10:00:00,47,-96.0,0,-36.0,0,0,0,3,0,0,3,1,0,0,2007,17,2,1,16,16,16,6,14,-1,13,23,9,9,18,-5,11,17,-1,5,16,-1,24,0,14,1
151,2007-04-25 10:30:00,18,1.22,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,17,2,1,6,4,4,7,-1,-5,3,0,1,4,1,1,4,1,0,8,5,4,34,17,-2,1
152,2007-04-26 08:30:00,69,-0.28,0,4.47,0,1,0,0,1,0,0,0,1,0,2007,17,3,1,12,2,2,7,7,5,9,10,3,5,11,1,5,13,2,3,14,1,18,2,9,1
153,2007-04-26 10:30:00,46,-8.06,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,17,3,1,8,7,6,5,8,1,6,2,-6,5,5,3,6,4,-1,5,7,3,16,-1,-7,1
154,2007-04-27 08:30:00,2_1_22,1.6653345369377348e-16,0,-1.0,0,0,2,5,2,2,3,1,0,2,2007,17,4,3,34,29,29,14,20,-9,11,19,-1,12,12,-6,9,14,4,8,15,1,43,8,20,2
155,2007-04-27 10:00:00,63,2.0,0,-6.2,0,0,2,0,2,0,0,0,0,1,2007,17,4,1,15,-7,-7,5,-6,1,5,-5,1,4,-6,0,3,-8,-2,4,-7,1,21,1,-53,0
156,2007-04-30 08:30:00,15_52_51,0.29999999999999993,0,3.0,0,0,1,5,3,3,0,1,1,1,2007,18,0,3,9,1,-2,6,-1,-2,8,7,7,8,13,7,3,10,-3,4,9,-1,22,5,22,2
157,2007-04-30 09:45:00,10,-3.2,0,0.0,0,0,0,2,2,0,0,0,0,1,2007,18,0,1,8,7,6,6,12,4,6,12,0,5,10,-2,3,10,0,6,7,-4,17,1,28,2
158,2007-04-30 10:00:00,11,0.0,0,1.0,0,1,0,0,0,1,0,0,1,0,2007,18,0,1,5,-2,-2,3,-2,0,6,-5,-4,5,0,4,3,-2,0,6,-8,-5,24,18,31,2
159,2007-05-01 01:00:00,67,1.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,18,1,1,3,1,1,2,1,0,4,-2,-3,3,-3,-1,3,-2,1,3,0,1,9,-5,2,1
160,2007-05-01 10:00:00,38_50_39,-11.0,0,3.0,0,0,4,3,4,3,0,2,1,0,2007,18,1,3,15,-2,1,21,-19,-14,4,-21,-1,9,-28,-8,11,-32,-2,10,-34,-3,28,-1,-46,0
161,2007-05-02 08:15:00,0,-129.0,0,-24.0,0,0,0,3,0,0,3,1,0,0,2007,18,2,1,7,7,4,5,6,0,3,5,-2,4,4,-1,4,6,3,3,6,-1,25,17,2,1
162,2007-05-02 10:00:00,24,2.0,0,2.0,0,0,2,0,0,2,0,0,0,1,2007,18,2,1,11,-11,-10,9,-13,-1,6,-8,5,4,-7,0,8,0,8,13,8,5,17,9,12,1
163,2007-05-02 10:30:00,18,-0.1,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,18,2,1,8,8,7,7,2,-5,4,1,0,6,-4,-4,5,-7,-3,2,-7,0,35,13,-4,1
164,2007-05-03 08:30:00,69_56_57,-5.73,0,10.379999999999999,0,0,1,4,0,4,1,0,1,2,2007,18,3,3,19,-19,-19,6,-16,3,4,-20,-3,6,-19,0,6,-22,-5,5,-28,-5,20,11,-42,0
165,2007-05-03 10:00:00,40,3.0,0,0.0,0,0,3,0,3,0,0,1,0,0,2007,18,3,1,16,-15,-12,7,-12,4,6,-11,1,4,-14,-3,12,-24,-9,6,-19,4,36,-15,-15,0
166,2007-05-03 10:30:00,46,1.68,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,18,3,1,3,1,1,3,2,2,2,1,0,5,3,2,7,10,6,3,7,-3,35,-30,3,1
167,2007-05-04 08:30:00,48_70_3,-57.2,0,-9.0,0,3,0,5,8,0,0,2,0,1,2007,18,4,3,30,4,9,17,10,10,11,15,5,10,16,2,6,18,1,18,31,13,30,-5,38,2
168,2007-05-07 15:00:00,12,1.0,0,1.0,0,0,1,0,0,1,0,0,1,0,2007,19,0,1,4,3,3,4,-1,-3,6,-3,-3,3,0,2,2,0,0,2,0,0,11,-7,2,1
169,2007-05-08 10:00:00,31,-0.1,0,-0.1,0,0,1,0,0,1,0,0,1,0,2007,19,1,1,5,1,2,5,-1,-1,21,-22,-21,18,-33,-12,9,-31,5,7,-33,-2,9,-1,-22,0
170,2007-05-09 10:30:00,18,1.75,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,19,2,1,5,-4,-4,3,-7,-1,3,-5,2,3,-8,-3,4,-4,4,4,-5,0,12,-7,-4,1
171,2007-05-09 14:15:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2007,19,2,1,28,-27,-27,9,-24,3,8,-22,2,8,-25,-1,6,-27,-3,6,-30,-3,29,6,-31,0
172,2007-05-10 08:30:00,68_69_41,-11.09,0,3.2600000000000002,0,0,3,3,4,0,2,1,1,1,2007,19,3,3,14,11,12,16,0,-12,7,4,5,7,-1,-4,21,-26,-20,5,-25,1,19,4,-23,0
173,2007-05-10 10:30:00,46,2.41,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,19,3,1,3,-1,-1,3,0,2,2,0,0,5,-4,-5,2,-2,2,4,0,3,16,3,-4,1
174,2007-05-10 14:00:00,25,2.0,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,19,3,1,6,6,5,3,7,0,2,6,0,3,5,0,1,6,1,4,9,3,12,5,10,1
175,2007-05-11 08:30:00,17_60_49_16,-0.6999999999999998,0,6.0,0,0,3,8,5,6,0,3,0,1,2007,19,4,4,11,2,0,17,-13,-16,5,-11,1,5,-8,4,9,-3,4,5,1,4,18,11,17,2
176,2007-05-11 10:00:00,5,-0.6,0,-0.2,0,0,2,0,0,2,0,0,0,1,2007,19,4,1,5,2,2,3,2,0,4,0,-2,3,1,2,6,5,4,6,10,5,18,10,12,1
177,2007-05-15 08:30:00,21_13_8,-2.2,0,0.0,0,3,0,4,7,0,0,1,0,2,2007,20,1,3,22,20,18,9,14,-7,6,20,5,4,18,-2,5,16,-2,3,16,0,32,7,6,1
178,2007-05-15 09:00:00,66,-13.200000000000001,0,0.0,0,0,0,3,3,0,0,1,0,0,2007,20,1,1,13,-8,-9,8,-11,-2,3,-9,2,2,-9,1,3,-10,-2,5,-14,-4,30,22,-4,1
179,2007-05-15 10:00:00,37,1.0,0,0.0,0,0,1,0,1,0,0,0,1,0,2007,20,1,1,5,3,3,3,1,-2,3,1,0,4,2,1,6,6,4,5,9,2,10,-1,53,2
180,2007-05-15 13:00:00,44,-3.0,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,20,1,1,3,1,1,6,-2,-3,3,-3,-2,3,-1,1,3,-2,0,3,-3,-1,7,0,-6,1
181,2007-05-16 08:30:00,4_36,1.82,0,1.94,0,0,2,2,0,2,2,0,0,2,2007,20,2,2,10,5,6,7,-2,-6,7,-6,-4,3,-7,-1,4,-6,0,13,6,12,21,-17,1,1
182,2007-05-16 09:15:00,9_42,4.0,0,-0.6000000000000001,0,0,4,0,0,0,4,0,0,2,2007,20,2,2,7,-9,-7,5,-12,-3,4,-8,3,3,-10,-2,3,-10,0,5,-6,4,21,5,-10,1
183,2007-05-16 10:30:00,18,0.38,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,20,2,1,3,-2,-1,2,-2,1,4,2,4,2,0,-2,5,2,2,4,1,0,12,-1,-45,0
184,2007-05-17 08:30:00,69,-0.93,0,0.61,0,0,1,0,1,0,0,0,1,0,2007,20,3,1,19,-21,-18,6,-20,1,8,-25,-7,9,-32,-7,6,-26,5,7,-23,3,36,-4,-23,0
185,2007-05-17 10:00:00,7,-0.4,0,1.0,0,0,0,1,0,1,0,0,1,0,2007,20,3,1,11,-3,-3,5,-5,-1,7,1,6,4,-1,-1,4,-3,-2,5,2,5,13,-3,6,1
186,2007-05-17 10:30:00,46,-0.72,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,20,3,1,5,1,-1,6,-3,-3,2,-2,0,4,-2,0,3,-4,-2,7,0,4,15,7,2,1
187,2007-05-17 12:00:00,53,2.0,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,20,3,1,6,-3,-1,5,0,3,7,4,5,3,1,-3,6,6,5,5,4,-2,10,1,4,1
188,2007-05-18 10:00:00,58,3.0,0,3.0,0,0,3,0,0,3,0,1,0,0,2007,20,4,1,9,-6,-7,6,-4,3,14,7,11,6,2,-4,7,5,4,9,12,7,10,4,34,2
189,2007-05-22 10:00:00,64,-4.0,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,21,1,1,2,0,0,2,2,2,2,2,0,7,9,5,5,13,4,6,18,5,7,-2,6,1
190,2007-05-23 10:30:00,18,0.53,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,21,2,1,4,-2,-1,3,-1,1,3,0,1,6,4,4,3,2,-2,4,5,3,11,-4,2,1
191,2007-05-24 08:30:00,69_14_20,3.18,0,1.8600000000000003,0,0,3,4,2,2,3,1,0,2,2007,21,3,3,11,-9,-10,6,-14,-3,5,-10,5,4,-8,3,2,-8,-1,9,-4,4,19,11,-2,1
192,2007-05-24 10:00:00,47,3.0,0,-42.0,0,0,3,0,0,0,3,1,0,0,2007,21,3,1,22,-20,-19,9,-25,-5,9,-27,-2,5,-26,-1,7,-24,3,2,-24,0,33,3,-21,0
193,2007-05-24 10:30:00,46,2.64,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,21,3,1,6,-3,-4,9,2,6,6,5,3,6,7,3,3,9,2,4,12,3,35,-26,1,1
194,2007-05-25 10:00:00,23,-0.44999999999999996,0,3.0,0,0,0,3,0,3,0,1,0,0,2007,21,4,1,8,6,4,23,22,17,6,18,-4,8,22,4,3,22,0,6,21,-1,10,-4,5,1
195,2007-05-29 09:00:00,65,-0.2,0,1.0,0,0,0,1,0,1,0,0,1,0,2007,22,1,1,3,3,2,3,0,-2,4,1,0,6,-5,-6,5,-1,3,3,-1,0,20,7,-14,1
196,2007-05-29 10:00:00,6,3.0,0,3.0,0,0,3,0,0,3,0,1,0,0,2007,22,1,1,13,-14,-11,4,-15,-2,3,-12,3,1,-11,0,5,-15,-4,6,-21,-5,17,-2,-18,0
197,2007-05-30 08:15:00,0,-54.0,0,-9.0,0,0,0,3,3,0,0,1,0,0,2007,22,2,1,5,4,4,6,2,-1,2,2,0,4,4,1,4,2,-2,3,1,-1,23,-12,14,1
198,2007-05-31 08:30:00,69_55_54,-0.6200000000000001,0,0.08999999999999986,0,2,0,3,5,0,0,1,2,0,2007,22,3,3,8,5,2,6,6,2,5,5,0,3,5,1,6,0,-4,4,2,2,29,19,-12,1
199,2007-05-31 09:45:00,10,2.0,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,22,3,1,6,-1,-1,6,-2,-2,4,-5,-2,7,-10,-3,3,-9,1,3,-10,-1,14,-10,11,1
200,2007-05-31 10:00:00,11,1.0,0,1.0,0,1,0,0,0,1,0,0,1,0,2007,22,3,1,7,-5,-3,3,-4,1,3,-5,-1,4,-9,-3,8,-8,0,5,-10,-3,25,-18,8,1
201,2007-05-31 10:30:00,18_46,-1.05,0,0.0,0,2,0,0,2,0,0,0,2,0,2007,22,3,2,3,-2,-3,3,1,2,3,4,3,5,9,5,5,11,2,4,13,2,32,-25,12,1
202,2007-06-01 01:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,22,4,1,1,1,0,1,0,-1,1,1,1,4,-3,-3,3,-2,2,1,-2,0,5,3,-6,1
203,2007-06-01 08:30:00,15_52_51_48_70_3,4.3,0,-21.0,0,5,5,4,8,3,3,3,1,2,2007,22,4,6,35,22,24,17,9,-15,9,-2,-9,15,-16,-11,8,-15,1,7,-12,2,35,-2,-10,1
204,2007-06-01 10:00:00,38_50_39_63,-10.3,0,5.0,0,2,3,4,6,3,0,2,1,1,2007,22,4,4,19,-8,-7,20,-25,-17,8,-31,-6,11,-22,9,6,-27,-5,5,-29,-2,23,-4,12,1
205,2007-06-04 10:00:00,24,-0.8,0,2.0,0,0,0,2,0,2,0,0,0,1,2007,23,0,1,4,-2,-1,5,-2,0,3,-4,-2,3,-4,0,2,-5,-1,5,-6,0,16,7,-2,1
206,2007-06-05 10:00:00,40,3.0,0,0.0,0,0,3,0,3,0,0,1,0,0,2007,23,1,1,10,-3,3,3,-2,1,4,-2,0,6,-6,-3,12,-12,-5,3,-14,-1,24,-19,2,1
207,2007-06-06 08:30:00,61_62,0.8,0,-4.0,0,2,1,0,3,0,0,0,1,1,2007,23,2,2,15,14,14,16,-3,-15,12,-10,-6,5,-11,-1,7,-16,-6,9,-12,4,23,-3,-10,1
208,2007-06-06 10:30:00,18,-2.76,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,23,2,1,2,-2,-1,5,-5,-3,5,-8,-3,3,-10,-3,2,-10,-1,8,-17,-7,13,5,-20,0
209,2007-06-07 08:30:00,69,-0.98,0,-3.34,0,0,2,0,2,0,0,0,0,1,2007,23,3,1,6,0,1,4,-1,0,2,-1,-1,6,1,3,4,-1,-2,5,-4,-3,16,-10,6,1
210,2007-06-07 10:00:00,31,-0.79,0,1.2,0,1,0,0,0,0,1,0,1,0,2007,23,3,1,3,-1,-1,5,-4,-3,3,-5,0,3,-3,2,7,-9,-6,5,-10,-1,14,3,-15,0
211,2007-06-07 10:30:00,46,1.21,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,23,3,1,7,-7,-7,3,-8,0,2,-6,0,3,-9,-3,6,-12,-3,5,-7,4,18,0,-9,1
212,2007-06-07 15:00:00,12,-0.64,0,0.36,0,0,0,1,0,1,0,0,1,0,2007,23,3,1,2,1,1,3,-1,-1,2,-2,-1,1,-1,1,2,1,1,3,-2,-3,11,5,-5,1
213,2007-06-08 08:30:00,68,6.09,0,15.419999999999998,6,0,3,0,0,3,0,1,0,0,2007,23,4,1,12,-10,-9,7,-10,0,11,-18,-9,3,-15,2,3,-16,-1,6,-20,-5,33,21,-9,1
214,2007-06-12 10:00:00,37,0.48,0,0.0,0,0,1,0,1,0,0,0,1,0,2007,24,1,1,3,0,2,3,-1,-1,3,-1,0,2,-1,0,2,0,1,6,-5,-4,24,-20,4,1
215,2007-06-12 14:00:00,25,0.28,0,0.0,0,2,0,0,2,0,0,0,0,1,2007,24,1,1,2,1,0,3,-1,-3,3,1,1,2,0,-1,5,-5,-5,2,-3,2,14,10,-15,0
216,2007-06-13 08:30:00,17_60_41,12.09,0,3.8800000000000003,0,0,8,0,2,6,0,2,0,1,2007,24,2,3,14,-14,-11,13,-2,12,18,10,11,14,-3,-11,9,1,4,12,-9,-10,23,2,10,1
217,2007-06-13 10:00:00,5,2.2,0,2.24,0,0,0,2,0,0,2,0,0,1,2007,24,2,1,5,2,3,5,6,4,5,3,-3,10,13,10,7,11,-3,7,14,2,11,-3,6,1
218,2007-06-13 10:30:00,18,0.15,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,24,2,1,6,-4,-5,8,-8,-5,9,-1,8,4,3,3,6,-4,-6,4,-1,3,21,14,-10,1
219,2007-06-14 08:30:00,69_49_16,2.6,0,1.49,0,3,3,0,6,0,0,1,1,1,2007,24,3,3,17,-17,-16,14,-1,13,17,10,12,6,3,-5,6,-4,-6,5,-6,-3,32,-11,16,2
220,2007-06-14 10:30:00,46,-1.51,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,24,3,1,3,-1,-1,2,0,1,3,-1,0,2,-1,0,5,-3,-1,4,-4,0,20,15,-9,1
221,2007-06-15 08:30:00,21_13_8_19,3.37,12,2.2,0,0,6,3,7,2,0,1,0,3,2007,24,4,4,17,-2,-4,13,5,7,11,13,9,9,21,8,8,15,-4,7,16,1,27,9,12,1
222,2007-06-15 09:00:00,66,1.0499999999999998,0,-6.63,6,0,3,0,0,0,3,1,0,0,2007,24,4,1,9,1,2,4,-2,-2,4,1,2,18,20,16,10,15,-7,3,14,-1,31,22,7,1
223,2007-06-15 09:15:00,9_42,-1.46,0,-4.68,0,0,0,4,2,0,2,0,0,2,2007,24,4,2,18,19,16,10,14,-7,3,13,-1,5,11,-3,8,3,-8,2,4,0,41,18,12,1
224,2007-06-15 10:00:00,58,-3.99,0,-0.8400000000000001,0,0,0,3,3,0,0,1,0,0,2007,24,4,1,11,10,8,9,4,-6,5,8,5,3,8,0,6,9,0,5,12,4,29,0,37,2
225,2007-06-18 13:00:00,44,-0.28,0,0.45,0,0,0,1,1,0,0,0,1,0,2007,25,0,1,4,2,1,3,5,3,4,1,-4,2,2,1,4,1,0,3,3,2,12,9,3,1
226,2007-06-19 08:30:00,4_36,0.8200000000000001,0,1.5399999999999996,2,2,2,0,2,2,0,0,0,2,2007,25,1,2,10,4,6,5,-2,-4,4,-4,-2,3,-5,-1,2,-6,-2,3,-6,0,14,3,0,1
227,2007-06-20 10:30:00,18,3.93,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,25,2,1,3,1,1,4,0,0,2,-1,-1,2,-2,-2,2,-1,0,9,-10,-8,13,-2,-4,1
