,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,pips_agg_0_60_after,direction_agg_0_60_after
167,2008-02-07 10:00:00,24,0.03,-0.62,0,0,1,0,0,1,1,2008,6,3,1,19,14,16,18,13,-3,18,14,4,0,0
168,2008-02-14 08:30:00,31,0.84,0.69,0,1,0,1,0,0,1,2008,7,3,1,19,-13,-9,11,-12,0,11,-12,1,-30,-2
169,2008-02-15 09:00:00,30,0.04,0.12,0,0,1,1,0,0,1,2008,7,4,1,14,7,7,14,8,-1,16,8,3,2,0
170,2008-02-15 09:55:00,28,-1.06,-1.16,0,0,1,0,0,1,1,2008,7,4,1,16,8,9,28,27,18,14,20,-7,13,1
171,2008-02-25 10:00:00,14,1.15,1.11,0,1,0,1,0,0,1,2008,9,0,1,18,-14,-11,18,-18,-4,9,-14,-2,8,0
172,2008-02-26 08:30:00,23,0.91,0.91,0,1,0,1,0,0,1,2008,9,1,1,16,0,0,22,9,8,14,6,-3,8,0
173,2008-02-26 10:00:00,4,-1.34,-1.31,0,0,1,0,0,1,1,2008,9,1,1,21,14,14,15,12,-1,11,14,2,6,0
174,2008-02-27 08:30:00,8,0.24,-0.22,0,0,1,0,0,1,1,2008,9,2,1,17,2,0,22,-9,-12,19,-9,0,12,1
175,2008-02-27 10:00:00,21,0.57,1.57,0,0,1,1,0,0,1,2008,9,2,1,23,4,3,19,-3,-8,15,-5,0,19,1
176,2008-02-28 08:30:00,26,-0.96,0.67,0,0,1,1,0,0,1,2008,9,3,1,28,6,7,14,5,-1,16,0,-7,24,2
177,2008-03-03 10:00:00,17,-0.07,-0.07,1,0,0,1,0,0,1,2008,10,0,1,21,-2,0,18,-15,-8,49,-28,-15,-61,-2
178,2008-03-05 08:15:00,0,-1.6,-1.58,0,0,1,0,0,1,1,2008,10,2,1,20,2,1,18,11,7,16,13,5,34,2
179,2008-03-05 10:00:00,18,0.7,0.72,0,1,0,1,0,0,1,2008,10,2,1,22,-17,-17,11,-16,1,13,-16,0,26,2
180,2008-03-06 10:00:00,24,0.52,-0.36,0,1,0,0,1,0,1,2008,10,3,1,18,9,8,20,11,0,13,13,3,11,1
181,2008-03-11 08:30:00,31,0.22,0.36,0,1,0,0,1,0,1,2008,11,1,1,49,-30,-30,50,-54,-23,27,-72,-17,-73,-2
182,2008-03-14 08:30:00,7,-1.63,-1.63,0,0,1,1,0,0,1,2008,11,4,1,34,-10,-14,26,-28,-14,17,-29,-2,-28,-2
183,2008-03-14 09:55:00,28,0.46,0.56,0,1,0,0,1,0,1,2008,11,4,1,35,19,14,38,58,34,47,21,-38,27,2
184,2008-03-17 09:00:00,30,-0.17,-0.08,0,1,0,1,0,0,1,2008,12,0,1,21,4,3,17,8,4,15,8,-1,-40,-2
185,2008-03-18 14:15:00,15,0.45,-0.29,1,0,0,1,0,0,1,2008,12,1,1,44,-3,-9,46,11,16,21,6,-6,-71,-2
186,2008-03-24 10:00:00,14,1.43,1.53,0,1,0,1,0,0,1,2008,13,0,1,33,-37,-33,13,-40,-5,15,-38,2,-49,-2
187,2008-03-25 10:00:00,4,-1.26,-1.03,0,0,1,0,1,0,1,2008,13,1,1,20,5,3,23,14,9,15,11,-1,6,0
188,2008-03-26 08:30:00,8,-1.48,-1.52,0,0,1,0,1,0,1,2008,13,2,1,25,3,5,14,2,-2,18,-8,-10,-21,-2
189,2008-03-26 10:00:00,21,1.3,1.49,0,1,0,0,1,0,1,2008,13,2,1,15,3,2,12,-6,-8,13,-2,5,4,0
190,2008-03-27 08:30:00,32,0.57,0.31,1,0,0,1,0,0,1,2008,13,3,1,41,-29,-25,19,-32,-4,29,-56,-21,-7,0
191,2008-04-01 10:00:00,17,0.39,0.39,0,1,0,1,0,0,1,2008,14,1,1,20,-5,-3,36,-20,-16,20,-6,13,-30,-2
192,2008-04-02 08:15:00,0,0.25,0.17,0,1,0,1,0,0,1,2008,14,2,1,41,-31,-30,17,-19,13,21,-34,-15,-25,-2
193,2008-04-03 10:00:00,18,0.57,0.58,0,1,0,1,0,0,1,2008,14,3,1,36,-32,-33,20,-33,-3,23,-43,-11,3,0
194,2008-04-08 10:00:00,24,-0.56,-0.26,0,0,1,0,1,0,1,2008,15,1,1,18,-5,-6,15,-5,1,10,-1,3,-18,-1
195,2008-04-11 09:55:00,28,-1.02,-0.98,0,0,1,0,0,1,1,2008,15,4,1,12,0,0,13,3,3,15,12,7,-7,0
196,2008-04-15 08:30:00,23,0.4,0.4,0,1,0,1,0,0,1,2008,16,1,1,29,-17,-14,27,-36,-18,24,-31,5,-46,-2
197,2008-04-15 09:00:00,30,-0.15,-0.16,0,1,0,0,0,1,1,2008,16,1,1,28,-18,-15,19,-26,-8,12,-22,3,-22,-2
198,2008-04-17 08:30:00,32,0.32,0.37,1,0,0,1,0,0,1,2008,16,3,1,17,-8,-6,23,2,8,17,-12,-14,24,2
199,2008-04-22 10:00:00,14,-0.28,-0.21,0,1,0,1,0,0,1,2008,17,1,1,18,-13,-14,23,-2,13,18,-3,-4,28,2
200,2008-04-24 08:30:00,8,0.75,0.77,0,1,0,0,1,0,1,2008,17,3,1,47,-32,-31,24,-45,-14,29,-60,-14,-79,-2
201,2008-04-24 10:00:00,21,-0.83,-0.82,0,0,1,0,0,1,1,2008,17,3,1,41,26,25,22,15,-10,13,11,-3,-6,0
202,2008-04-29 10:00:00,4,0.48,0.58,1,0,0,0,1,0,1,2008,18,1,1,27,0,1,15,-6,-11,17,-11,-5,20,1
203,2008-04-30 08:15:00,0,0.41,0.64,0,1,0,1,0,0,1,2008,18,2,1,25,1,3,14,-7,-7,20,-7,-1,21,2
204,2008-04-30 08:30:00,1,1.71,1.68,0,1,0,1,0,0,1,2008,18,2,1,34,10,12,14,15,1,14,5,-9,21,2
205,2008-04-30 14:15:00,15,0.0,-0.45,1,0,0,1,0,0,1,2008,18,2,1,49,-23,-25,39,5,32,36,33,28,55,2
206,2008-05-01 10:00:00,17,0.09,0.09,0,1,0,1,0,0,1,2008,18,3,1,24,-14,-13,17,-27,-12,19,-12,15,-30,-2
207,2008-05-05 10:00:00,18,0.77,0.79,0,1,0,1,0,0,1,2008,19,0,1,28,-27,-26,22,-43,-15,17,-38,7,-7,0
208,2008-05-07 10:00:00,24,0.51,-0.96,1,0,0,0,0,1,1,2008,19,2,1,23,-11,-13,14,-7,4,11,-12,-5,-7,0
209,2008-05-09 08:30:00,31,0.89,0.71,0,1,0,1,0,0,1,2008,19,4,1,22,-12,-13,26,-2,14,19,-11,-10,-11,-1
210,2008-05-14 08:30:00,7,-0.53,-0.53,0,0,1,1,0,0,1,2008,20,2,1,35,27,28,26,40,10,16,42,1,33,2
211,2008-05-15 09:00:00,30,0.63,0.36,0,1,0,0,0,1,1,2008,20,3,1,31,16,18,14,7,-9,10,10,1,1,0
212,2008-05-16 08:30:00,3,1.6,1.63,0,1,0,1,0,0,1,2008,20,4,1,27,-17,-16,31,-34,-17,12,-34,6,-26,-2
213,2008-05-16 09:55:00,28,-0.26,-0.27,0,0,1,0,0,1,1,2008,20,4,1,20,10,11,15,13,1,26,36,23,67,2
214,2008-05-20 08:30:00,23,-0.49,-0.49,0,0,1,1,0,0,1,2008,21,1,1,32,13,16,21,11,-3,15,9,-3,-4,0
215,2008-05-22 08:30:00,32,0.14,0.11,0,1,0,1,0,0,1,2008,21,3,1,32,-29,-27,20,-16,10,16,-21,-4,-8,0
216,2008-05-23 10:00:00,14,-0.28,-0.32,0,1,0,1,0,0,1,2008,21,4,1,24,-8,-9,12,-10,-2,9,-7,1,8,0
217,2008-05-28 08:30:00,8,1.18,1.18,0,1,0,0,1,0,1,2008,22,2,1,44,-36,-35,16,-27,9,13,-24,5,-17,-1
218,2008-05-29 08:30:00,26,0.73,0.33,1,0,0,1,0,0,1,2008,22,3,1,22,12,11,16,17,3,20,26,8,-22,-2
219,2008-06-02 10:00:00,17,-0.13,-0.13,0,1,0,1,0,0,1,2008,23,0,1,24,-16,-12,14,-7,8,14,1,7,12,1
220,2008-06-04 08:15:00,0,0.69,0.54,0,1,0,1,0,0,1,2008,23,2,1,23,-14,-13,19,-18,-6,19,-11,7,8,0
221,2008-06-04 10:00:00,18,0.21,0.19,0,1,0,1,0,0,1,2008,23,2,1,18,-3,-2,16,3,6,18,8,5,14,1
222,2008-06-05 08:30:00,32,1.51,1.53,0,1,0,1,0,0,1,2008,23,3,1,33,-24,-23,41,12,36,25,2,-9,113,2
223,2008-06-09 10:00:00,24,1.77,1.76,0,1,0,1,0,0,1,2008,24,0,1,32,-12,-12,20,-9,-1,19,-15,-8,34,2
224,2008-06-10 08:30:00,31,-0.45,-0.02,0,0,1,0,1,0,1,2008,24,1,1,16,-4,-1,15,-4,0,17,6,8,-33,-2
225,2008-06-13 08:30:00,7,0.35,0.35,1,0,0,1,0,0,1,2008,24,4,1,41,8,12,23,-11,-18,23,-14,2,-15,-1
226,2008-06-13 09:55:00,28,-0.01,0.04,0,0,1,1,0,0,1,2008,24,4,1,24,16,14,19,5,-11,18,11,2,9,0
227,2008-06-16 09:00:00,30,1.54,1.63,0,1,0,1,0,0,1,2008,25,0,1,23,14,11,13,17,6,9,20,4,13,1
228,2008-06-19 08:30:00,32,-0.54,-0.5,0,0,1,1,0,0,1,2008,25,3,1,18,-6,-6,18,-3,3,16,5,7,14,1
229,2008-06-24 10:00:00,4,-0.7,-0.57,0,0,1,0,1,0,1,2008,26,1,1,34,29,25,14,25,2,18,33,7,24,2
230,2008-06-25 08:30:00,8,-0.05,-0.11,1,0,0,0,0,1,1,2008,26,2,1,13,-9,-8,9,-8,0,13,-13,-3,9,0
231,2008-06-25 10:00:00,21,0.28,0.36,0,0,1,1,0,0,1,2008,26,2,1,15,-7,-8,11,-9,-3,8,-10,0,-35,-2
232,2008-06-25 14:09:00,15,0.0,-0.45,1,0,0,1,0,0,1,2008,26,2,1,80,15,16,28,21,7,35,40,14,88,2
233,2008-06-26 10:00:00,14,-0.65,-0.55,0,1,0,1,0,0,1,2008,26,3,1,12,7,7,12,15,8,16,15,3,24,2
234,2008-07-01 10:00:00,17,1.11,1.11,0,1,0,1,0,0,1,2008,27,1,1,44,-35,-35,20,-29,7,43,0,31,-21,-2
235,2008-07-02 08:15:00,0,-1.01,-1.07,0,0,1,0,0,1,1,2008,27,2,1,41,38,32,18,33,-5,18,23,-11,60,2
236,2008-07-03 10:00:00,18,-1.65,-1.65,0,0,1,1,0,0,1,2008,27,3,1,34,26,24,21,12,-11,14,11,-2,-33,-2
237,2008-07-08 10:00:00,24,-0.54,-0.64,0,0,1,0,1,0,1,2008,28,1,1,18,11,11,22,-7,-17,16,2,9,15,1
238,2008-07-10 08:30:00,32,1.76,1.75,0,1,0,1,0,0,1,2008,28,3,1,17,-3,-2,8,-4,0,9,-5,0,9,0
239,2008-07-11 08:30:00,31,0.73,0.54,0,1,0,1,0,0,1,2008,28,4,1,20,-16,-17,26,-1,11,16,-6,-3,34,2
240,2008-07-11 09:55:00,28,1.0,0.91,0,1,0,1,0,0,1,2008,28,4,1,10,-3,-4,17,-12,-10,14,-11,3,13,1
241,2008-07-16 08:30:00,7,1.23,1.23,0,1,0,1,0,0,1,2008,29,2,1,40,5,8,16,3,-3,15,10,5,-10,-1
242,2008-07-16 09:00:00,30,-0.91,-0.83,0,0,1,0,0,1,1,2008,29,2,1,18,5,7,10,2,-2,8,1,2,-11,-1
243,2008-07-17 08:30:00,3,1.48,1.43,0,1,0,1,0,0,1,2008,29,3,1,29,-12,-8,26,-30,-14,19,-45,-14,-16,-1
244,2008-07-24 10:00:00,14,-1.22,-1.19,0,0,1,1,0,0,1,2008,30,3,1,32,25,26,18,34,10,16,28,-6,-10,-1
245,2008-07-25 08:30:00,8,1.19,1.22,0,1,0,0,1,0,1,2008,30,4,1,31,-19,-14,18,-10,8,15,-13,-3,-26,-2
246,2008-07-25 10:00:00,21,1.02,1.2,0,1,0,0,1,0,1,2008,30,4,1,26,-17,-17,9,-17,0,16,-23,-7,-16,-1
247,2008-07-29 10:00:00,4,1.28,1.25,0,1,0,0,1,0,1,2008,31,1,1,28,-25,-24,23,-44,-16,36,-57,-17,-62,-2
248,2008-07-30 08:15:00,0,0.28,0.28,0,1,0,1,0,0,1,2008,31,2,1,35,-24,-27,16,-18,6,11,-22,-5,-45,-2
249,2008-07-31 08:30:00,1,-0.49,0.08,0,0,1,0,1,0,1,2008,31,3,1,56,44,39,42,71,31,15,68,-3,72,2
250,2008-08-01 10:00:00,17,-0.95,-0.95,0,1,0,1,0,0,1,2008,31,4,1,35,10,11,21,18,8,16,10,-8,-5,0
251,2008-08-05 10:00:00,18,0.17,0.17,0,1,0,1,0,0,1,2008,32,1,1,12,0,0,10,2,2,9,-2,-5,3,0
252,2008-08-05 14:13:00,15,0.0,-0.45,1,0,0,1,0,0,1,2008,32,1,1,33,-11,-11,22,-1,9,17,-14,-13,-13,-1
253,2008-08-07 10:00:00,24,0.43,0.37,0,1,0,0,0,1,1,2008,32,3,1,30,-27,-28,14,-25,1,14,-16,8,-15,-1
254,2008-08-12 08:30:00,31,1.0,0.9,0,1,0,1,0,0,1,2008,33,1,1,23,5,9,33,28,22,19,25,-7,38,2
255,2008-08-14 08:30:00,7,0.96,0.96,0,1,0,1,0,0,1,2008,33,3,1,62,19,21,20,27,9,14,27,2,-17,-1
256,2008-08-15 09:00:00,30,-0.94,-0.33,0,0,1,0,1,0,1,2008,33,4,1,20,-1,1,17,-8,-7,14,-14,-5,-54,-2
257,2008-08-15 09:55:00,28,0.82,1.42,1,0,0,0,1,0,1,2008,33,4,1,17,-8,-9,14,-7,0,18,2,9,6,0
258,2008-08-25 10:00:00,14,1.1,1.22,0,1,0,1,0,0,1,2008,35,0,1,18,-5,-1,13,-12,-8,12,-9,3,-11,-1
259,2008-08-27 08:30:00,8,-0.47,-0.44,0,1,0,0,1,0,1,2008,35,2,1,41,-33,-27,19,-30,4,13,-23,6,-33,-2
260,2008-08-28 08:30:00,26,1.63,0.05,0,1,0,1,0,0,1,2008,35,3,1,34,-29,-23,18,-19,3,16,-10,9,44,2
261,2008-09-02 10:00:00,17,-1.29,-1.29,1,0,0,1,0,0,1,2008,36,1,1,22,13,13,22,32,17,9,31,4,32,2
262,2008-09-04 08:15:00,0,-0.13,-0.43,1,0,0,0,0,1,1,2008,36,3,1,13,-5,-4,8,-7,-1,9,-3,4,-7,0
263,2008-09-04 10:00:00,18,0.3,0.3,0,1,0,1,0,0,1,2008,36,3,1,23,-13,-15,23,-33,-18,12,-28,4,-78,-2
264,2008-09-09 10:00:00,24,-0.79,-0.76,0,0,1,0,1,0,1,2008,37,1,1,30,21,19,16,32,11,22,14,-19,28,2
265,2008-09-11 08:30:00,31,-1.42,-1.69,0,0,1,0,0,1,1,2008,37,3,1,33,16,16,15,15,-1,36,-12,-26,-31,-2
266,2008-09-12 09:55:00,28,1.66,1.4,0,1,0,0,1,0,1,2008,37,4,1,34,-32,-32,21,-27,6,17,-21,6,47,2
267,2008-09-16 08:30:00,7,-0.24,-0.24,1,0,0,1,0,0,1,2008,38,1,1,15,-4,-3,19,-14,-9,37,14,28,-46,-2
268,2008-09-16 09:00:00,30,-1.44,-1.49,0,0,1,1,0,0,1,2008,38,1,1,34,-9,-9,27,-5,3,18,-17,-12,-43,-2
269,2008-09-16 14:14:00,15,0.0,0.0,1,0,0,1,0,0,1,2008,38,1,1,75,13,19,29,-9,-20,24,8,16,45,2
270,2008-09-17 08:30:00,3,-1.12,-1.33,0,0,1,1,0,0,1,2008,38,2,1,19,2,5,38,-26,-28,24,-25,2,-26,-2
271,2008-09-24 10:00:00,14,0.04,-0.24,1,0,0,1,0,0,1,2008,39,2,1,26,10,10,8,7,-3,37,-27,-32,-55,-2
272,2008-09-25 10:00:00,21,-1.52,-0.93,0,0,1,0,1,0,1,2008,39,3,1,23,3,-2,16,-11,-8,20,-25,-12,-54,-2
273,2008-09-30 10:00:00,4,0.99,1.15,0,1,0,0,1,0,1,2008,40,1,1,13,-2,-1,12,4,5,20,-4,-8,-101,-2
274,2008-10-01 08:15:00,0,0.28,0.46,0,1,0,1,0,0,1,2008,40,2,1,23,-6,-6,45,-41,-35,43,-78,-37,-62,-2
275,2008-10-01 10:00:00,17,-1.76,-1.76,0,0,1,1,0,0,1,2008,40,2,1,28,-10,-10,16,-23,-13,20,-6,17,-25,-2
276,2008-10-02 08:30:00,32,0.05,0.14,0,0,1,1,0,0,1,2008,40,3,1,29,-20,-18,72,-69,-49,15,-74,-6,-104,-2
277,2008-10-03 10:00:00,18,-0.1,-0.1,1,0,0,1,0,0,1,2008,40,4,1,15,4,4,14,1,-4,23,-20,-21,66,2
278,2008-10-08 10:00:00,24,0.21,0.22,0,1,0,0,1,0,1,2008,41,2,1,19,-4,-4,22,-20,-17,23,4,23,-13,-1
279,2008-10-09 08:30:00,32,0.91,0.99,1,0,0,1,0,0,1,2008,41,3,1,24,20,20,17,9,-12,5,9,0,4,0
280,2008-10-10 08:30:00,31,-0.18,0.08,1,0,0,0,1,0,1,2008,41,4,1,9,-9,-9,19,-21,-14,15,-32,-10,-41,-2
281,2008-10-16 08:30:00,7,-1.43,-1.43,0,0,1,1,0,0,1,2008,42,3,1,11,7,6,19,30,18,18,26,-7,-20,-1
282,2008-10-16 09:00:00,30,-0.56,-0.12,0,0,1,0,1,0,1,2008,42,3,1,23,-15,-12,8,-20,-2,27,-33,-15,-61,-2
283,2008-10-17 08:30:00,3,-0.54,-0.76,0,0,1,1,0,0,1,2008,42,4,1,14,-7,-5,11,-2,4,8,2,5,14,1
284,2008-10-17 09:55:00,28,-1.28,-1.4,0,0,1,0,0,1,1,2008,42,4,1,19,5,2,14,11,5,21,-6,-17,11,1
285,2008-10-23 08:30:00,32,0.29,0.27,0,0,1,1,0,0,1,2008,43,3,1,19,-6,-6,24,-10,-2,23,11,20,53,2
286,2008-10-24 10:00:00,14,1.59,1.57,0,1,0,1,0,0,1,2008,43,4,1,29,-8,-6,49,-37,-28,36,-29,7,-10,-1
287,2008-10-27 10:00:00,21,0.65,0.31,0,1,0,0,0,1,1,2008,44,0,1,25,6,5,26,7,-2,15,12,4,-34,-2
288,2008-10-28 10:00:00,4,-1.54,-1.52,0,0,1,0,1,0,1,2008,44,1,1,28,-22,-22,21,-16,5,14,-13,3,-96,-2
289,2008-10-29 08:30:00,8,-0.25,-0.26,0,1,0,0,0,1,1,2008,44,2,1,25,-11,-11,17,-15,-3,25,-27,-12,16,1
290,2008-10-29 14:18:00,15,0.0,1.79,1,0,0,1,0,0,1,2008,44,2,1,52,-33,-34,31,-48,-16,46,-84,-36,-49,-2
291,2008-10-30 08:30:00,1,0.0,0.2,0,1,0,0,1,0,1,2008,44,3,1,34,-13,-13,23,-13,-1,33,-43,-30,-80,-2
292,2008-11-03 10:00:00,17,-0.58,-0.58,0,0,1,1,0,0,1,2008,45,0,1,34,-21,-22,16,-19,2,18,-7,12,-19,-1
293,2008-11-05 08:15:00,0,-0.18,-0.89,0,0,1,0,0,1,1,2008,45,2,1,29,-17,-16,13,-15,1,23,-19,-4,29,2
294,2008-11-05 10:00:00,18,-1.11,-1.11,0,0,1,1,0,0,1,2008,45,2,1,43,36,36,50,73,36,35,98,25,143,2
295,2008-11-07 11:30:00,24,-0.56,-0.58,0,0,1,1,0,0,1,2008,45,4,1,22,16,14,17,10,-6,12,8,-2,-9,0
296,2008-11-13 08:30:00,31,-0.16,-0.02,1,0,0,1,0,0,1,2008,46,3,1,27,11,11,23,28,17,14,19,-9,-9,0
297,2008-11-14 09:55:00,28,0.2,0.04,0,1,0,1,0,0,1,2008,46,4,1,44,29,28,30,10,-18,26,0,-10,-18,-1
298,2008-11-18 08:30:00,23,-0.7,-0.7,0,0,1,1,0,0,1,2008,47,1,1,16,-10,-9,40,21,31,29,34,13,-6,0
299,2008-11-18 09:00:00,30,1.74,1.73,0,1,0,0,1,0,1,2008,47,1,1,25,-22,-21,18,-12,10,13,-20,-8,10,1
300,2008-11-20 08:30:00,32,-1.06,-0.92,0,0,1,1,0,0,1,2008,47,3,1,39,-32,-32,19,-21,12,11,-15,6,43,2
301,2008-11-24 10:00:00,14,-0.69,-0.85,0,0,1,0,0,1,1,2008,48,0,1,25,11,11,15,14,3,18,27,13,39,2
302,2008-11-25 08:30:00,26,-0.17,1.19,1,0,0,1,0,0,1,2008,48,1,1,52,50,49,50,100,50,49,133,32,203,2
303,2008-11-25 10:00:00,4,0.91,0.95,0,1,0,0,1,0,1,2008,48,1,1,20,11,9,19,27,16,18,22,-5,-47,-2
304,2008-11-26 10:00:00,21,-0.21,-0.28,0,0,1,0,0,1,1,2008,48,2,1,13,4,3,20,-12,-14,21,-22,-10,-60,-2
305,2008-12-01 10:00:00,17,0.25,0.25,0,0,1,1,0,0,1,2008,49,0,1,26,19,18,15,16,-3,20,6,-10,-30,-2
306,2008-12-03 08:15:00,0,-0.7,-0.01,0,0,1,0,0,1,1,2008,49,2,1,13,-1,0,17,-4,-3,20,-7,-2,1,0
307,2008-12-03 10:00:00,18,-1.5,-1.5,0,0,1,1,0,0,1,2008,49,2,1,19,11,11,15,17,6,20,-1,-18,48,2
308,2008-12-04 08:30:00,32,1.33,1.38,0,1,0,1,0,0,1,2008,49,3,1,15,2,2,13,-4,-6,16,8,11,49,2
309,2008-12-09 10:00:00,24,-0.39,-0.38,0,1,0,0,1,0,1,2008,50,1,1,12,11,11,8,14,3,16,30,15,52,2
310,2008-12-12 09:55:00,28,0.52,0.03,0,1,0,0,0,1,1,2008,50,4,1,12,4,4,8,5,1,16,-5,-9,-10,-1
311,2008-12-15 09:00:00,30,-0.67,-0.73,0,0,1,1,0,0,1,2008,51,0,1,17,3,3,20,22,19,29,9,-13,49,2
312,2008-12-16 14:21:00,15,-1.79,-1.64,0,0,1,1,0,0,1,2008,51,1,1,113,111,111,39,103,-8,83,170,67,192,2
313,2008-12-18 08:30:00,32,0.38,0.37,1,0,0,1,0,0,1,2008,51,3,1,9,4,4,25,25,21,28,13,-11,-147,-2
314,2008-12-30 10:00:00,4,-0.75,-0.81,0,0,1,1,0,0,1,2008,52,1,1,23,10,12,12,18,8,12,11,-7,1,0
315,2008-12-31 08:30:00,32,1.43,1.42,0,1,0,1,0,0,1,2008,52,2,1,30,26,26,19,42,15,20,24,-19,109,2
316,2009-01-02 10:00:00,17,-0.57,-0.57,0,0,1,1,0,0,1,2009,1,4,1,33,28,29,14,29,1,16,44,15,51,2
317,2009-01-07 08:15:00,0,-0.61,-0.32,0,0,1,0,0,1,1,2009,2,2,1,40,29,29,21,31,2,62,84,52,82,2
318,2009-01-08 08:30:00,32,1.04,1.04,0,1,0,1,0,0,1,2009,2,3,1,74,63,63,21,57,-6,17,56,0,120,2
319,2009-01-13 08:30:00,31,1.71,1.64,0,1,0,1,0,0,1,2009,3,1,1,30,2,1,24,12,11,58,-13,-26,-46,-2
320,2009-01-16 08:30:00,7,-0.13,-0.13,0,0,1,1,0,0,1,2009,3,4,1,24,19,18,15,8,-12,36,36,28,29,2
321,2009-01-16 09:00:00,30,-1.2,-0.84,0,0,1,1,0,0,1,2009,3,4,1,28,3,3,21,21,18,25,5,-16,-33,-2
322,2009-01-16 09:55:00,28,0.11,0.31,0,1,0,0,1,0,1,2009,3,4,1,10,1,1,16,-7,-8,24,-22,-14,-34,-2
323,2009-01-26 09:59:00,14,1.12,1.03,0,1,0,0,0,1,1,2009,5,0,1,40,22,22,17,13,-9,20,15,2,-6,0
324,2009-01-27 10:00:00,4,0.06,0.04,0,0,1,0,1,0,1,2009,5,1,1,55,-47,-46,34,-77,-31,22,-58,19,-37,-2
325,2009-01-28 14:15:00,15,0.45,0.18,1,0,0,1,0,0,1,2009,5,2,1,48,-32,-32,89,-92,-60,49,-125,-33,-144,-2
326,2009-01-29 10:00:00,21,-1.43,-1.61,0,0,1,0,0,1,1,2009,5,3,1,27,-10,-8,13,-12,-3,15,-8,5,-21,-2
327,2009-01-30 08:30:00,1,-0.12,-0.97,0,1,0,0,0,1,1,2009,5,4,1,34,-6,-6,26,-11,-5,29,11,20,37,2
328,2009-02-02 10:00:00,17,1.64,1.64,0,1,0,1,0,0,1,2009,6,0,1,20,5,5,48,37,32,18,39,1,10,1
329,2009-02-03 10:00:00,24,1.06,0.91,0,1,0,0,1,0,1,2009,6,1,1,30,10,10,57,66,56,23,77,12,38,2
330,2009-02-04 08:15:00,0,0.11,0.51,1,0,0,0,1,0,1,2009,6,2,1,26,18,18,29,36,17,18,51,15,60,2
331,2009-02-04 10:00:00,18,0.97,0.97,0,1,0,1,0,0,1,2009,6,2,1,30,25,23,18,37,12,21,51,14,21,2
332,2009-02-05 08:30:00,32,-0.68,-0.69,0,0,1,1,0,0,1,2009,6,3,1,35,-25,-25,36,-47,-22,20,-30,17,-8,0
333,2009-02-11 08:30:00,31,-0.76,-0.96,0,0,1,0,0,1,1,2009,7,2,1,30,25,25,22,30,5,14,23,-7,0,0
334,2009-02-13 09:55:00,28,-0.73,-0.61,0,0,1,0,0,1,1,2009,7,4,1,17,10,11,11,18,8,17,31,12,60,2
335,2009-02-17 09:00:00,30,0.45,0.19,0,1,0,0,0,1,1,2009,8,1,1,18,14,14,29,-7,-21,19,4,10,1,0
336,2009-02-18 08:30:00,3,1.58,1.53,1,0,0,1,0,0,1,2009,8,2,1,16,-11,-11,22,7,18,11,4,-2,-6,0
337,2009-02-20 08:30:00,7,1.55,1.55,0,1,0,1,0,0,1,2009,8,4,1,21,-2,-2,13,0,2,14,-3,-3,-24,-2
338,2009-02-24 10:00:00,4,-0.92,-0.95,0,0,1,1,0,0,1,2009,9,1,1,40,-24,-24,15,-28,-5,18,-23,4,16,1
339,2009-02-25 10:00:00,14,-0.81,-0.7,0,0,1,1,0,0,1,2009,9,2,1,28,-19,-19,27,-36,-17,18,-48,-12,-85,-2
340,2009-02-26 10:00:00,21,-0.03,0.6,0,0,1,0,1,0,1,2009,9,3,1,16,1,-1,32,-15,-16,11,-20,-5,-15,-1
341,2009-02-27 08:30:00,26,-0.85,1.73,0,0,1,1,0,0,1,2009,9,4,1,22,11,12,24,6,-6,15,9,2,27,2
342,2009-03-02 10:00:00,17,0.74,0.74,0,1,0,1,0,0,1,2009,10,0,1,28,26,26,14,21,-4,29,1,-20,-8,0
343,2009-03-03 10:00:00,24,-0.52,-0.21,0,0,1,0,0,1,1,2009,10,1,1,20,-3,-3,10,-4,0,14,-12,-9,-25,-2
344,2009-03-04 08:15:00,0,0.66,0.57,0,0,1,0,0,1,1,2009,10,2,1,24,-20,-20,14,-7,13,10,-6,1,24,2
345,2009-03-04 10:00:00,18,0.05,0.05,0,1,0,1,0,0,1,2009,10,2,1,17,2,2,9,1,-1,21,-15,-16,-2,0
346,2009-03-05 08:30:00,32,1.23,1.27,0,1,0,1,0,0,1,2009,10,3,1,8,7,7,41,-30,-35,21,-38,-9,-53,-2
347,2009-03-13 08:30:00,31,0.29,0.34,0,1,0,1,0,0,1,2009,11,4,1,23,18,19,13,22,4,4,18,-3,4,0
348,2009-03-13 09:55:00,28,0.11,0.23,0,1,0,1,0,0,1,2009,11,4,1,7,-2,-2,18,11,13,14,19,8,7,0
349,2009-03-16 09:00:00,30,-0.66,-0.85,0,0,1,1,0,0,1,2009,12,0,1,22,16,18,11,10,-6,10,4,-6,-5,0
350,2009-03-18 08:30:00,7,1.04,1.04,0,1,0,1,0,0,1,2009,12,2,1,41,27,26,24,32,4,18,30,-2,55,2
