,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_120_after,direction_agg_0_120_after
1330,2013-02-28 08:30:00,32_26,-0.8,1.6099999999999999,0,1,1,2,0,0,2,2013,9,3,2,11,2,2,0,0,10,11,9,0,1,9,10,-1,0,1,19,-5,-15,-1,0,8,-4,0,0,0,6,-5,-1,0,0,21,-4,-31,-2
1331,2013-03-01 10:00:00,17,0.56,0.56,0,1,0,1,0,0,1,2013,9,4,1,21,-9,-9,0,0,15,3,12,1,0,13,-4,-7,0,0,16,-17,-13,-1,-1,9,-18,-1,0,-1,13,-9,9,0,0,40,-15,-11,-1
1332,2013-03-05 10:00:00,18,0.29,0.29,0,1,0,1,0,0,1,2013,10,1,1,17,-12,-12,-1,-1,8,-17,-5,0,-1,11,-20,-4,0,-1,11,-29,-9,0,-2,8,-25,4,0,-2,5,-27,-2,0,-2,27,4,-26,-2
1333,2013-03-06 08:15:00,0,-0.18,-0.09,0,1,0,0,1,0,1,2013,10,2,1,11,-7,-7,0,0,12,-14,-6,0,-1,8,-7,7,0,0,5,-5,2,0,0,7,-8,-3,0,0,8,-11,-3,0,-1,18,-3,-38,-2
1334,2013-03-07 08:30:00,31_32,0.22000000000000003,0.10999999999999999,0,1,1,2,0,0,2,2013,10,3,2,39,9,9,0,0,34,41,31,2,2,11,37,-4,0,2,32,43,6,0,2,19,48,5,0,2,23,52,4,0,2,46,-12,84,2
1335,2013-03-08 08:30:00,22_33,1.61,0.51,0,2,0,1,0,1,2,2013,10,4,2,58,-55,-55,-2,-2,27,-64,-9,0,-2,16,-68,-4,0,-2,17,-71,-3,0,-2,11,-77,-6,0,-2,17,-91,-14,-1,-2,72,-15,-98,-2
1336,2013-03-13 08:30:00,10_29,1.74,2.66,0,2,0,0,2,0,2,2013,11,2,2,33,-28,-28,-2,-2,13,-25,3,0,-2,13,-36,-11,-1,-2,11,-36,0,0,-2,7,-31,5,0,-2,9,-36,-5,0,-2,37,7,-77,-2
1337,2013-03-14 08:30:00,32_23,1.43,1.48,1,1,0,2,0,0,2,2013,11,3,2,16,-9,-10,-1,0,10,-2,7,0,0,8,3,5,0,0,9,6,3,0,0,5,9,3,0,0,5,11,2,0,1,22,8,19,1
1338,2013-03-15 08:30:00,7,-0.15,-0.15,1,0,0,1,0,0,1,2013,11,4,1,44,34,34,2,2,8,31,-3,0,2,9,35,4,0,2,8,28,-7,0,2,16,44,15,1,2,11,37,-7,0,2,45,4,23,2
1339,2013-03-15 09:55:00,28,-0.8,-0.36,0,0,1,0,1,0,1,2013,11,4,1,15,3,3,0,0,8,-1,-4,0,0,4,0,1,0,0,7,3,3,0,0,9,11,8,0,1,12,22,11,1,2,44,-37,19,1
1340,2013-03-19 08:30:00,3,-0.88,-1.46,1,0,0,0,0,1,1,2013,12,1,1,9,-8,-8,0,0,6,-6,2,0,0,9,-12,-5,0,-1,3,-10,2,0,-1,5,-7,3,0,0,5,-5,2,0,0,20,3,-11,-1
1341,2013-03-21 08:30:00,32,-0.17,-0.15,0,1,0,1,0,0,1,2013,12,3,1,7,2,3,0,0,11,10,8,0,1,9,6,-4,0,0,4,8,2,0,0,6,8,0,0,0,7,2,-6,0,0,16,6,-31,-2
1342,2013-03-21 10:00:00,25_14,0.34,0.53,0,1,1,2,0,0,2,2013,12,3,2,15,-14,-14,-1,-1,9,-15,-1,0,-1,7,-15,0,0,-1,9,-22,-7,0,-2,5,-23,-1,0,-2,13,-13,10,1,-1,30,-14,12,1
1343,2013-03-26 08:30:00,8,-1.22,-1.15,0,0,1,0,1,0,1,2013,13,1,1,11,0,0,0,0,11,-5,-5,0,0,7,-7,-2,0,0,9,-7,0,0,0,7,-3,4,0,0,9,-1,2,0,0,28,-1,0,0
1344,2013-03-26 10:00:00,21_4,-1.3,-1.45,0,0,2,0,0,2,2,2013,13,1,2,7,2,1,0,0,9,3,1,0,0,6,4,1,0,0,8,6,2,0,0,3,5,0,0,0,7,11,6,0,1,25,8,1,0
1345,2013-03-27 10:00:00,24,-0.07,-0.1,1,0,0,0,0,1,1,2013,13,2,1,4,1,1,0,0,6,0,-1,0,0,18,-9,-9,0,0,6,-9,0,0,0,7,-7,2,0,0,9,-1,6,0,0,25,-9,0,0
1346,2013-03-28 08:30:00,32,-1.73,-1.74,0,0,1,0,0,1,1,2013,13,3,1,11,-5,-6,0,0,8,-1,4,0,0,5,0,0,0,0,6,-4,-4,0,0,4,-3,1,0,0,7,-10,-6,0,-1,22,7,30,2
1347,2013-04-01 10:00:00,17,-1.21,-1.21,0,0,1,1,0,0,1,2013,14,0,1,14,13,13,1,1,18,26,13,1,2,7,28,2,0,2,8,29,1,0,2,4,26,-3,0,2,7,24,-2,0,2,18,0,39,2
1348,2013-04-03 08:15:00,0,-1.1,-0.61,0,0,1,0,1,0,1,2013,14,2,1,13,7,7,0,0,7,5,-2,0,0,8,5,0,0,0,6,9,4,0,0,6,10,1,0,1,8,11,1,0,1,33,12,29,2
1349,2013-04-03 10:00:00,18,-1.52,-1.52,0,0,1,1,0,0,1,2013,14,2,1,9,5,5,0,0,7,6,1,0,0,6,5,-1,0,0,8,5,0,0,0,6,2,-3,0,0,10,-8,-9,0,0,35,24,1,0
1350,2013-04-04 08:30:00,32,-1.4,-1.31,0,0,1,1,0,0,1,2013,14,3,1,15,14,14,1,1,75,-56,-70,-2,-2,27,-55,1,0,-2,23,-53,3,0,-2,14,-58,-5,0,-2,21,-45,13,1,-2,35,20,44,2
1351,2013-04-05 08:30:00,31_22_33,-0.76,-0.9799999999999998,0,2,1,2,1,0,3,2013,14,4,3,67,63,62,2,2,15,48,-15,-1,2,19,29,-19,-1,2,15,38,9,0,2,13,47,9,0,2,18,34,-13,-1,2,97,29,49,2
1352,2013-04-11 08:30:00,32,0.82,0.81,0,1,0,1,0,0,1,2013,15,3,1,10,1,2,0,0,10,-4,-4,0,0,8,-7,-3,0,0,9,-10,-2,0,-1,6,-8,2,0,0,5,-12,-4,0,-1,24,-5,-2,0
1353,2013-04-12 08:30:00,10_29_23,-4.97,-4.71,0,0,3,2,0,1,3,2013,15,4,3,10,0,0,0,0,10,-6,-6,0,0,15,-22,-15,-1,-2,11,-18,4,0,-1,13,-9,9,0,0,16,3,12,1,0,21,6,19,1
1354,2013-04-12 09:55:00,28,-0.57,0.92,0,0,1,0,1,0,1,2013,15,4,1,7,5,5,0,0,12,11,6,0,1,10,6,-5,0,0,6,10,4,0,1,9,2,-8,0,0,10,9,7,0,0,16,7,17,1
1355,2013-04-16 08:30:00,7_3,-1.96,-1.02,0,0,2,2,0,0,2,2013,16,1,2,9,-3,-2,0,0,9,-7,-5,0,0,8,-3,4,0,0,7,-7,-4,0,0,3,-8,-1,0,0,5,-5,3,0,0,36,24,-11,-1
1356,2013-04-18 08:30:00,32,0.16,0.19,1,0,0,1,0,0,1,2013,16,3,1,9,1,1,0,0,12,7,6,0,0,15,18,11,1,1,11,18,0,0,1,5,17,-1,0,1,12,14,-3,0,1,27,-14,-6,0
1357,2013-04-18 10:00:00,25,0.16,0.16,0,0,1,1,0,0,1,2013,16,3,1,15,-13,-13,-1,-1,15,-25,-12,-1,-2,11,-16,9,0,-1,6,-19,-3,0,-1,11,-11,8,0,-1,10,-8,3,0,0,24,-10,18,1
1358,2013-04-22 10:00:00,14,-0.66,-0.61,0,0,1,0,0,1,1,2013,17,0,1,11,4,4,0,0,8,5,0,0,0,6,6,1,0,0,6,2,-4,0,0,6,-3,-5,0,0,9,0,3,0,0,21,8,20,1
1359,2013-04-23 10:00:00,21,-0.16,-0.25,1,0,0,1,0,0,1,2013,17,1,1,8,-3,-3,0,0,5,-3,0,0,0,10,0,3,0,0,8,4,4,0,0,6,2,-2,0,0,8,4,2,0,0,34,26,-7,0
1360,2013-04-24 08:30:00,8,-1.09,-1.12,0,0,1,0,0,1,1,2013,17,2,1,6,2,2,0,0,13,-10,-12,-1,-1,6,-7,3,0,0,7,-3,4,0,0,5,-2,1,0,0,7,-9,-7,0,0,23,-16,-6,0
1361,2013-04-25 08:30:00,32,0.88,0.88,0,1,0,1,0,0,1,2013,17,3,1,13,-11,-11,-1,-1,8,-15,-4,0,-1,6,-11,5,0,-1,4,-14,-3,0,-1,6,-17,-3,0,-1,4,-19,-2,0,-1,26,20,-87,-2
1362,2013-04-26 08:30:00,1,0.18,1.78,0,0,1,0,1,0,1,2013,17,4,1,20,14,13,1,1,11,20,6,0,1,10,21,2,0,2,11,14,-7,0,1,6,17,3,0,1,7,17,0,0,1,36,4,-3,0
1363,2013-04-29 10:00:00,24,0.08,-0.14,0,1,0,0,0,1,1,2013,18,0,1,7,2,2,0,0,3,1,-1,0,0,5,3,2,0,0,3,3,0,0,0,3,3,0,0,0,6,2,-1,0,0,11,-2,7,0
1364,2013-04-30 10:00:00,4,0.94,1.07,0,1,0,0,1,0,1,2013,18,1,1,20,10,10,1,1,10,16,6,0,1,9,22,6,0,2,8,18,-4,0,1,6,20,2,0,1,14,31,11,1,2,79,65,23,2
1365,2013-05-01 08:15:00,0,-0.94,-1.18,0,0,1,0,0,1,1,2013,18,2,1,11,10,9,0,1,10,16,5,0,1,6,18,2,0,1,8,11,-7,0,1,6,8,-3,0,0,5,6,-2,0,0,25,11,-15,-1
1366,2013-05-01 10:00:00,17,-0.04,-0.04,1,0,0,1,0,0,1,2013,18,2,1,17,7,7,0,0,13,-3,-10,-1,0,17,-18,-15,-1,-1,7,-17,2,0,-1,6,-16,1,0,-1,5,-18,-2,0,-1,19,-12,-18,-1
1367,2013-05-02 08:30:00,31_32,1.4,1.49,0,2,0,2,0,0,2,2013,18,3,2,34,19,20,1,1,30,-4,-23,-2,0,28,1,5,0,0,28,-13,-14,-1,-1,24,-34,-21,-2,-2,22,-16,19,1,-1,74,33,-116,-2
1368,2013-05-03 08:30:00,22_33,0.81,1.78,0,2,0,1,1,0,2,2013,18,4,2,52,-51,-52,-2,-2,27,-67,-16,-1,-2,18,-81,-15,-1,-2,19,-75,6,0,-2,17,-73,1,0,-2,13,-78,-5,0,-2,57,0,15,1
1369,2013-05-03 10:00:00,18,-0.79,-0.79,0,0,1,1,0,0,1,2013,18,4,1,19,10,10,1,1,25,27,17,1,2,11,30,3,0,2,17,22,-8,0,2,7,26,4,0,2,8,32,6,0,2,81,53,-3,0
1370,2013-05-09 08:30:00,32,-0.12,-0.18,0,1,0,1,0,0,1,2013,19,3,1,9,0,0,0,0,8,-5,-6,0,0,10,0,5,0,0,7,-5,-5,0,0,8,-1,4,0,0,4,1,2,0,0,23,-8,-42,-2
1371,2013-05-13 08:30:00,10_29,0.6299999999999999,0.39999999999999997,1,1,0,1,0,1,2,2013,20,0,2,31,-22,-22,-2,-2,13,-16,6,0,-1,19,-1,15,1,0,8,2,3,0,0,11,12,10,1,1,11,8,-4,0,0,52,-10,14,1
1372,2013-05-15 08:30:00,23,0.65,0.65,0,0,1,1,0,0,1,2013,20,2,1,19,17,16,1,1,8,13,-4,0,1,10,5,-8,0,0,9,1,-4,0,0,8,8,7,0,0,10,4,-3,0,0,44,5,-7,0
1373,2013-05-16 08:30:00,32_7_3,-0.6300000000000001,-0.6599999999999999,0,1,2,2,0,1,3,2013,20,3,3,33,27,27,2,2,12,28,1,0,2,12,25,-3,0,2,10,19,-6,0,1,13,14,-5,0,1,9,13,-1,0,1,46,6,29,2
1374,2013-05-16 10:00:00,25,0.0,0.0,0,0,1,1,0,0,1,2013,20,3,1,26,17,18,1,1,6,16,-1,0,1,13,7,-9,0,0,10,3,-4,0,0,9,10,7,0,1,5,10,0,0,1,38,7,-7,0
1375,2013-05-17 09:55:00,28,1.42,1.54,0,1,0,0,1,0,1,2013,20,4,1,29,13,13,1,1,10,10,-4,0,1,14,6,-4,0,0,9,10,4,0,1,7,7,-3,0,0,7,9,2,0,0,34,-15,0,0
1376,2013-05-22 10:00:00,14,0.88,0.95,1,0,0,1,0,0,1,2013,21,2,1,32,32,32,2,2,14,44,12,1,2,22,31,-13,-1,2,12,30,-1,0,2,17,20,-10,-1,1,20,2,-18,-1,0,47,7,-70,-2
1377,2013-05-23 08:30:00,32,0.12,0.15,0,1,0,1,0,0,1,2013,21,3,1,17,-13,-13,-1,-1,12,-18,-5,0,-1,27,2,20,1,0,13,1,-1,0,0,10,-7,-8,0,0,6,-8,-1,0,0,31,20,5,0
1378,2013-05-23 10:00:00,21,0.43,0.78,0,1,0,0,1,0,1,2013,21,3,1,17,1,0,0,0,18,9,8,0,0,9,4,-5,0,0,8,8,5,0,0,6,8,0,0,0,9,8,0,0,0,21,1,39,2
1379,2013-05-24 08:30:00,8,0.25,0.3,0,1,0,1,0,0,1,2013,21,4,1,22,-15,-15,-1,-1,8,-16,-1,0,-1,10,-25,-9,0,-2,12,-19,6,0,-1,14,-6,12,1,0,6,-9,-4,0,0,57,-23,1,0
1380,2013-05-28 10:00:00,4,0.45,0.43,0,1,0,0,1,0,1,2013,22,1,1,11,-1,-1,0,0,17,-16,-15,-1,-1,15,-28,-12,-1,-2,14,-39,-11,-1,-2,11,-43,-4,0,-2,5,-43,0,0,-2,30,-16,-43,-2
1381,2013-05-30 08:30:00,32_26,-0.18999999999999995,-2.36,0,0,2,2,0,0,2,2013,22,3,2,21,14,14,1,1,11,19,4,0,1,6,18,0,0,1,24,38,20,1,2,11,30,-8,0,2,8,34,4,0,2,32,-9,102,2
1382,2013-05-30 10:00:00,24,0.18,0.23,0,0,1,1,0,0,1,2013,22,3,1,13,2,3,0,0,15,8,6,0,0,16,13,5,0,1,17,24,11,1,2,9,24,0,0,2,7,26,2,0,2,73,56,10,1
1383,2013-06-03 10:00:00,17,-0.74,-0.74,0,0,1,1,0,0,1,2013,23,0,1,47,38,38,2,2,17,46,7,0,2,11,55,9,0,2,11,59,4,0,2,8,62,3,0,2,14,70,8,0,2,53,-37,124,2
1384,2013-06-04 08:30:00,31,-0.44,0.03,0,1,0,0,1,0,1,2013,23,1,1,17,-10,-10,-1,-1,6,-10,0,0,-1,9,-18,-8,0,-1,8,-21,-3,0,-2,5,-16,5,0,-1,4,-16,0,0,-1,30,1,-35,-2
1385,2013-06-05 08:15:00,0,-0.68,-0.42,0,0,1,1,0,0,1,2013,23,2,1,49,41,42,2,2,26,24,-17,-1,2,8,28,4,0,2,18,39,10,1,2,15,29,-10,-1,2,10,25,-4,0,2,53,0,19,1
1386,2013-06-05 10:00:00,18,0.05,0.05,1,0,0,1,0,0,1,2013,23,2,1,21,2,1,0,0,12,12,10,1,1,12,5,-7,0,0,8,7,3,0,0,11,4,-3,0,0,7,3,-1,0,0,27,-3,12,1
1387,2013-06-06 08:30:00,32,0.25,0.28,1,0,0,1,0,0,1,2013,23,3,1,24,-8,-8,0,0,40,25,33,2,2,12,23,-2,0,2,50,47,24,2,2,13,38,-9,0,2,11,38,0,0,2,33,-3,61,2
1388,2013-06-07 08:30:00,22_33,-0.99,-1.53,0,1,1,1,0,1,2,2013,23,4,2,56,14,15,1,1,39,-23,-37,-2,-2,28,-33,-10,-1,-2,20,-28,5,0,-2,18,-41,-12,-1,-2,19,-56,-15,-1,-2,56,-1,-40,-2
1389,2013-06-13 08:30:00,32_10_29,1.66,1.91,1,2,0,2,1,0,3,2013,24,3,3,28,-15,-15,-1,-1,18,-7,8,0,0,8,-4,3,0,0,7,-4,0,0,0,8,-2,2,0,0,13,-11,-9,0,-1,35,-5,-29,-2
1390,2013-06-14 08:30:00,23,1.67,1.67,0,1,0,1,0,0,1,2013,24,4,1,12,-8,-9,0,0,9,-15,-7,0,-1,8,-11,4,0,-1,7,-8,3,0,0,9,-2,6,0,0,7,2,4,0,0,20,-5,18,1
1391,2013-06-14 09:55:00,28,-0.09,-0.44,0,0,1,0,1,0,1,2013,24,4,1,15,7,7,0,0,10,13,6,0,1,9,15,2,0,1,10,12,-3,0,1,10,16,4,0,1,8,14,-2,0,1,22,3,22,2
1392,2013-06-18 08:30:00,7_3,0.36,0.55,2,0,0,2,0,0,2,2013,25,1,2,26,12,13,1,1,23,-7,-19,-1,0,22,-17,-10,-1,-1,11,-27,-10,-1,-2,7,-28,-1,0,-2,9,-20,8,0,-1,29,0,12,1
1393,2013-06-20 08:30:00,32,-0.87,-0.78,0,0,1,1,0,0,1,2013,25,3,1,23,19,20,1,1,15,11,-8,0,1,11,5,-6,0,0,10,3,-3,0,0,6,4,1,0,0,7,0,-4,0,0,27,-3,-15,-1
1394,2013-06-20 10:00:00,25_14,3.14,3.2,0,2,0,2,0,0,2,2013,25,3,2,37,-31,-31,-2,-2,14,-24,7,0,-2,14,-34,-10,-1,-2,14,-26,8,0,-2,13,-18,8,0,-1,6,-19,-1,0,-1,58,-21,4,0
1395,2013-06-25 08:30:00,8,1.18,1.2,0,1,0,0,1,0,1,2013,26,1,1,20,-15,-15,-1,-1,22,-28,-13,-1,-2,8,-28,0,0,-2,14,-33,-5,0,-2,5,-29,4,0,-2,4,-27,3,0,-2,41,-12,-44,-2
1396,2013-06-25 10:00:00,21_4,0.1,-0.06,0,2,0,0,1,1,2,2013,26,1,2,22,-19,-18,-1,-1,16,-14,5,0,-1,16,-22,-8,0,-2,13,-26,-4,0,-2,12,-20,6,0,-1,10,-21,-1,0,-2,38,2,-19,-1
1397,2013-06-27 08:30:00,32,0.14,0.2,1,0,0,1,0,0,1,2013,26,3,1,19,8,9,0,0,6,6,-2,0,0,8,-1,-7,0,0,5,-3,-2,0,0,13,7,10,1,0,10,3,-4,0,0,21,-10,-11,-1
1398,2013-06-27 10:00:00,24,1.66,1.11,0,1,0,0,0,1,1,2013,26,3,1,29,-12,-11,-1,-1,13,-14,-2,0,-1,11,-15,-1,0,-1,10,-23,-8,0,-2,9,-19,4,0,-1,7,-17,1,0,-1,39,1,-16,-1
1399,2013-07-01 10:00:00,17,0.17,0.17,1,0,0,1,0,0,1,2013,27,0,1,17,-3,-3,0,0,14,-11,-8,0,-1,6,-9,2,0,0,11,-3,6,0,0,5,-1,2,0,0,8,-7,-6,0,0,18,1,25,2
1400,2013-07-03 08:15:00,0,1.13,0.76,0,1,0,1,0,0,1,2013,27,2,1,17,-7,-7,0,0,20,12,19,1,1,13,13,0,0,1,18,0,-13,-1,0,11,7,7,0,0,5,8,1,0,0,26,-8,17,1
1401,2013-07-03 08:30:00,31_32,-1.5,-1.48,1,0,1,2,0,0,2,2013,27,2,2,18,-13,-13,-1,-1,11,-6,7,0,0,5,-5,1,0,0,12,7,12,1,0,10,2,-5,0,0,7,-2,-4,0,0,39,16,8,0
1402,2013-07-03 10:00:00,18,-1.12,-1.12,0,0,1,1,0,0,1,2013,27,2,1,19,11,10,1,1,6,10,-1,0,1,9,16,6,0,1,6,14,-2,0,1,6,14,0,0,1,6,13,-1,0,1,31,10,35,2
1403,2013-07-05 08:30:00,22_33,-0.67,-0.67,0,1,1,1,1,0,2,2013,27,4,2,66,-47,-47,-2,-2,25,-45,3,0,-2,23,-45,1,0,-2,15,-57,-11,-1,-2,15,-55,2,0,-2,11,-54,1,0,-2,83,-3,-43,-2
1404,2013-07-11 08:30:00,32,-1.17,-1.11,0,0,1,1,0,0,1,2013,28,3,1,24,-5,-5,0,0,17,-14,-9,0,-1,8,-21,-7,0,-2,18,-30,-8,0,-2,10,-37,-7,0,-2,11,-35,2,0,-2,32,-10,-13,-1
1405,2013-07-12 08:30:00,23,0.05,0.05,0,1,0,1,0,0,1,2013,28,4,1,13,-3,-4,0,0,8,2,5,0,0,9,5,3,0,0,8,0,-5,0,0,8,-8,-8,0,0,6,-10,-2,0,-1,26,9,3,0
1406,2013-07-12 09:55:00,28,0.16,-0.16,0,0,1,0,1,0,1,2013,28,4,1,14,10,10,1,1,10,7,-3,0,0,4,9,2,0,0,7,4,-5,0,0,9,9,5,0,0,15,20,11,1,1,42,-6,17,1
1407,2013-07-15 08:30:00,10_29,-0.33,-0.59,0,0,2,1,0,1,2,2013,29,0,2,32,27,27,2,2,17,30,3,0,2,8,30,0,0,2,14,38,8,0,2,10,29,-9,0,2,10,36,7,0,2,48,-14,31,2
1408,2013-07-16 08:30:00,7,0.73,0.73,1,0,0,1,0,0,1,2013,29,1,1,23,-10,-10,-1,-1,12,-13,-4,0,-1,21,3,16,1,0,21,14,12,1,1,9,10,-5,0,1,7,11,1,0,1,33,-4,11,1
1409,2013-07-17 08:30:00,3,-1.2,-1.21,0,0,1,1,0,0,1,2013,29,2,1,45,24,22,2,2,16,32,8,0,2,16,33,1,0,2,18,32,-1,0,2,24,19,-13,-1,1,6,19,0,0,1,53,-11,7,0
1410,2013-07-18 08:30:00,32,1.18,1.31,0,1,0,1,0,0,1,2013,29,3,1,12,-4,-3,0,0,13,1,5,0,0,22,-12,-13,-1,-1,11,-13,-1,0,-1,8,-11,2,0,-1,8,-11,0,0,-1,35,-15,-8,0
1411,2013-07-18 10:00:00,25,-0.3,-0.3,0,1,0,1,0,0,1,2013,29,3,1,16,-7,-7,0,0,11,-6,1,0,0,8,-8,-2,0,0,8,-2,6,0,0,8,-8,-6,0,0,5,-5,3,0,0,20,13,-9,0
1412,2013-07-22 10:00:00,14,-1.17,-1.17,0,0,1,0,0,1,1,2013,30,0,1,18,13,13,1,1,12,9,-4,0,0,7,8,-1,0,0,9,2,-6,0,0,4,3,1,0,0,4,3,0,0,0,48,29,1,0
1413,2013-07-24 10:00:00,21,0.41,-0.44,0,1,0,0,0,1,1,2013,30,2,1,25,-22,-22,-2,-2,11,-11,11,1,-1,12,-6,5,0,0,9,-4,2,0,0,8,-5,-1,0,0,23,15,20,1,1,27,8,1,0
1414,2013-07-25 08:30:00,32_8,-0.53,-0.6699999999999999,1,0,1,1,0,1,2,2013,30,3,2,20,-8,-7,0,0,25,13,21,2,1,11,14,1,0,1,15,14,0,0,1,7,12,-2,0,1,6,12,0,0,1,25,18,11,1
1415,2013-07-29 10:00:00,24,-0.22,0.19,0,1,0,0,0,1,1,2013,31,0,1,5,-2,-2,0,0,7,3,6,0,0,5,2,-1,0,0,10,-5,-7,0,0,6,1,6,0,0,7,6,5,0,0,23,-15,8,0
1416,2013-07-30 10:00:00,4,-0.4,-0.28,0,0,1,0,1,0,1,2013,31,1,1,9,5,5,0,0,17,-11,-17,-1,-1,6,-12,-1,0,-1,10,-19,-6,0,-1,16,-24,-5,0,-2,11,-25,-1,0,-2,29,-25,-4,0
1417,2013-07-31 08:15:00,0,0.96,0.9,0,1,0,0,1,0,1,2013,31,2,1,32,-26,-25,-2,-2,6,-27,-2,0,-2,10,-21,6,0,-2,40,-41,-20,-1,-2,17,-51,-10,-1,-2,12,-44,7,0,-2,32,21,-28,-2
1418,2013-07-31 08:30:00,1,1.14,-0.27,0,1,0,0,0,1,1,2013,31,2,1,40,-20,-20,-1,-1,17,-30,-10,-1,-2,12,-23,7,0,-2,10,-27,-4,0,-2,6,-26,1,0,-2,6,-31,-5,0,-2,62,-5,4,0
1419,2013-08-01 08:30:00,32,1.25,1.16,0,1,0,1,0,0,1,2013,31,3,1,44,-25,-25,-2,-2,16,-20,5,0,-1,24,-11,9,0,-1,44,7,18,1,0,11,2,-5,0,0,12,5,3,0,0,52,1,-12,-1
1420,2013-08-01 10:00:00,17,1.53,1.53,0,1,0,1,0,0,1,2013,31,3,1,35,-21,-21,-2,-2,17,-15,6,0,-1,10,-22,-7,0,-2,6,-21,1,0,-2,16,-26,-5,0,-2,11,-30,-4,0,-2,51,20,-32,-2
1421,2013-08-02 08:30:00,22_33,0.54,0.20999999999999996,0,1,1,1,0,1,2,2013,31,4,2,83,55,55,2,2,19,71,16,1,2,16,72,0,0,2,18,69,-3,0,2,12,71,2,0,2,12,72,1,0,2,90,-13,76,2
1422,2013-08-05 10:00:00,18,1.68,1.68,0,1,0,1,0,0,1,2013,32,0,1,18,-13,-13,-1,-1,7,-10,3,0,-1,7,-11,-1,0,-1,5,-11,0,0,-1,4,-11,0,0,-1,5,-8,3,0,0,28,0,5,0
1423,2013-08-06 08:30:00,31,1.39,1.33,0,1,0,0,1,0,1,2013,32,1,1,12,-5,-6,0,0,13,6,11,1,0,11,11,5,0,1,15,6,-5,0,0,7,11,5,0,1,5,8,-3,0,0,21,18,26,2
1424,2013-08-08 08:30:00,32,0.06,-0.01,1,0,0,1,0,0,1,2013,32,3,1,10,6,6,0,0,6,8,2,0,0,4,10,2,0,1,4,10,0,0,1,4,12,2,0,1,6,7,-5,0,0,14,-5,36,2
1425,2013-08-13 08:30:00,10_29,0.99,1.42,1,1,0,0,2,0,2,2013,33,1,2,35,-28,-28,-2,-2,14,-23,5,0,-2,8,-26,-3,0,-2,11,-34,-8,0,-2,8,-37,-2,0,-2,6,-34,3,0,-2,35,1,-43,-2
1426,2013-08-14 08:30:00,23,-0.56,-0.56,0,0,1,1,0,0,1,2013,33,2,1,12,12,12,1,1,7,14,2,0,1,5,15,1,0,1,7,14,-1,0,1,4,12,-2,0,1,5,13,1,0,1,15,-5,16,1
1427,2013-08-15 08:30:00,32_7,1.3399999999999999,1.24,1,1,0,2,0,0,2,2013,33,3,2,33,-25,-26,-2,-2,37,-49,-24,-2,-2,15,-50,0,0,-2,17,-47,3,0,-2,11,-56,-9,0,-2,11,-56,0,0,-2,44,2,-64,-2
1428,2013-08-15 10:00:00,25,-0.42,-0.42,0,0,1,1,0,0,1,2013,33,3,1,28,-10,-10,-1,-1,10,-18,-8,0,-1,12,-13,5,0,-1,10,-6,6,0,0,10,0,6,0,0,12,11,11,1,1,35,-6,39,2
1429,2013-08-16 08:30:00,3,0.24,0.06,1,0,0,1,0,0,1,2013,33,4,1,15,15,15,1,1,10,15,0,0,1,16,27,12,1,2,9,28,1,0,2,5,29,2,0,2,4,27,-2,0,2,15,-6,3,0
1430,2013-08-16 09:55:00,28,-0.67,-0.95,0,0,1,0,1,0,1,2013,33,4,1,18,1,1,0,0,12,-5,-6,0,0,6,-9,-4,0,0,5,-7,2,0,0,8,-11,-4,0,-1,15,-23,-12,-1,-2,21,-1,-38,-2
1431,2013-08-21 10:00:00,14,1.17,1.2,0,1,0,1,0,0,1,2013,34,2,1,12,0,0,0,0,7,3,3,0,0,6,2,-1,0,0,4,5,3,0,0,5,7,2,0,0,6,3,-4,0,0,20,3,-16,-1
1432,2013-08-22 08:30:00,32,-1.07,-1.12,0,0,1,1,0,0,1,2013,34,3,1,14,15,14,1,1,14,23,8,0,2,10,17,-6,0,1,9,19,3,0,1,5,19,0,0,1,10,23,4,0,2,27,3,10,1
1433,2013-08-23 10:00:00,21,-1.75,-1.68,0,0,1,0,0,1,1,2013,34,4,1,26,21,22,2,2,11,14,-7,0,1,10,21,6,0,2,9,23,2,0,2,19,39,16,1,2,6,39,-1,0,2,41,-2,44,2
1434,2013-08-26 08:30:00,8,-0.55,-0.66,0,0,1,1,0,0,1,2013,35,0,1,23,21,21,2,2,12,16,-4,0,1,9,14,-2,0,1,6,17,3,0,1,7,19,2,0,1,6,17,-2,0,1,35,-7,14,1
