,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
216,2007-08-15 13:00:00,44,1.28,1.28,1,0,0,1,0,0,0,1,0,2007,33,2,1,29,-15,6,0
217,2007-08-16 10:30:00,46,0.78,0.78,1,0,0,1,0,0,0,1,0,2007,33,3,1,38,-17,-1,0
218,2007-08-16 12:00:00,53,-0.91,-0.91,0,0,1,1,0,0,0,0,1,2007,33,3,1,25,-7,-1,0
219,2007-08-17 10:00:00,58,-0.9,-1.1,0,0,1,0,0,1,1,0,0,2007,33,4,1,36,-7,47,2
220,2007-08-20 10:00:00,7,0.82,0.39,0,1,0,1,0,0,0,1,0,2007,34,0,1,29,-18,2,0
221,2007-08-22 10:30:00,18,-1.0,-1.0,1,0,0,1,0,0,0,1,0,2007,34,2,1,40,32,18,1
222,2007-08-23 08:30:00,69,-0.56,-0.63,0,0,1,1,0,0,0,0,1,2007,34,3,1,22,-13,-10,-1
223,2007-08-23 10:30:00,46,1.09,1.09,1,0,0,1,0,0,0,1,0,2007,34,3,1,19,-1,14,1
224,2007-08-24 10:00:00,47,0.45,0.75,0,1,0,0,1,0,1,0,0,2007,34,4,1,37,-5,7,0
225,2007-08-27 10:00:00,23,0.76,0.72,1,0,0,1,0,0,1,0,0,2007,35,0,1,16,-1,-14,-1
226,2007-08-28 09:00:00,65,-0.49,0.32,0,0,1,1,0,0,0,1,0,2007,35,1,1,19,-4,-14,-1
227,2007-08-29 10:30:00,18,0.92,0.92,1,0,0,1,0,0,0,1,0,2007,35,2,1,23,-9,17,1
228,2007-08-30 10:30:00,46,-1.2,-1.2,1,0,0,1,0,0,0,1,0,2007,35,3,1,25,13,18,1
229,2007-08-31 09:45:00,10,0.02,0.02,0,1,0,1,0,0,0,0,1,2007,35,4,1,39,-30,-30,-2
230,2007-09-04 01:00:00,67,1.42,1.42,0,1,0,1,0,0,0,1,0,2007,36,1,1,11,8,8,0
231,2007-09-05 08:15:00,0,-0.73,-0.7,0,0,1,0,0,1,0,0,1,2007,36,2,1,19,0,-8,0
232,2007-09-05 10:00:00,50,0.33,0.33,0,0,1,1,0,0,1,0,0,2007,36,2,1,25,11,59,2
233,2007-09-06 10:00:00,40,-0.07,-0.07,0,1,0,1,0,0,1,0,0,2007,36,3,1,29,20,13,1
234,2007-09-07 10:00:00,31,1.47,1.5,0,1,0,0,1,0,0,1,0,2007,36,4,1,45,8,-4,0
235,2007-09-10 15:00:00,12,-0.82,-0.83,0,0,1,0,0,1,0,1,0,2007,37,0,1,13,6,-9,0
236,2007-09-11 08:30:00,68,-0.17,-0.49,1,0,0,0,0,1,1,0,0,2007,37,1,1,20,7,3,0
237,2007-09-11 10:00:00,37,-0.15,-0.15,0,1,0,1,0,0,0,1,0,2007,37,1,1,20,0,3,0
238,2007-09-12 10:30:00,18,0.11,0.11,1,0,0,1,0,0,0,1,0,2007,37,2,1,22,1,13,1
239,2007-09-13 08:30:00,69,1.01,1.16,0,1,0,1,0,0,0,0,1,2007,37,3,1,25,0,-20,-1
240,2007-09-13 10:30:00,46,-0.97,-0.97,1,0,0,1,0,0,0,1,0,2007,37,3,1,34,15,-8,0
241,2007-09-13 14:00:00,25,-1.58,-1.58,0,0,1,1,0,0,0,0,1,2007,37,3,1,14,-4,-9,0
242,2007-09-17 08:30:00,21,-0.93,-0.93,0,0,1,1,0,0,0,0,1,2007,38,0,1,16,4,-1,0
243,2007-09-18 09:00:00,66,-1.45,-1.45,0,0,1,0,0,1,1,0,0,2007,38,1,1,35,15,-4,0
244,2007-09-18 13:00:00,44,0.86,0.86,1,0,0,1,0,0,0,0,1,2007,38,1,1,14,4,15,1
245,2007-09-18 14:15:00,26,-1.79,-1.79,0,0,1,1,0,0,1,0,0,2007,38,1,1,91,12,84,2
246,2007-09-19 10:30:00,18,-0.16,-0.16,1,0,0,1,0,0,0,0,1,2007,38,2,1,29,-5,-8,0
247,2007-09-20 08:30:00,69,0.87,0.74,0,1,0,1,0,0,0,0,1,2007,38,3,1,31,-6,8,0
248,2007-09-20 10:00:00,7,-1.1,-1.26,0,0,1,0,1,0,0,1,0,2007,38,3,1,30,14,31,2
249,2007-09-20 10:30:00,46,-0.13,-0.13,1,0,0,1,0,0,0,1,0,2007,38,3,1,31,21,27,2
250,2007-09-20 12:00:00,53,1.4,1.4,0,1,0,1,0,0,0,0,1,2007,38,3,1,21,10,-15,-1
251,2007-09-25 09:00:00,65,0.58,-0.41,1,0,0,1,0,0,0,1,0,2007,39,1,1,18,7,20,1
252,2007-09-26 10:30:00,18,-1.32,-1.32,1,0,0,1,0,0,0,0,1,2007,39,2,1,17,5,-11,-1
253,2007-09-27 10:00:00,47,-0.62,-0.42,0,0,1,0,0,1,1,0,0,2007,39,3,1,18,3,-21,-2
254,2007-09-27 10:30:00,46,-0.31,-0.31,1,0,0,1,0,0,0,1,0,2007,39,3,1,35,-19,-6,0
255,2007-09-28 09:45:00,10,-0.11,-0.11,0,1,0,1,0,0,0,0,1,2007,39,4,1,25,5,27,2
256,2007-10-02 01:00:00,67,0.74,0.74,0,1,0,1,0,0,0,1,0,2007,40,1,1,14,3,-4,0
257,2007-10-02 10:00:00,50,0.08,0.1,0,0,1,0,1,0,1,0,0,2007,40,1,1,29,20,-27,-2
258,2007-10-03 08:15:00,0,0.21,-0.14,1,0,0,0,0,1,1,0,0,2007,40,2,1,29,14,-8,0
259,2007-10-03 10:00:00,40,-0.27,-0.27,1,0,0,1,0,0,1,0,0,2007,40,2,1,18,1,-38,-2
260,2007-10-03 10:30:00,18,-1.38,-1.38,1,0,0,1,0,0,0,0,1,2007,40,2,1,36,-17,-20,-1
261,2007-10-04 08:30:00,69,-1.54,-1.62,0,0,1,1,0,0,0,0,1,2007,40,3,1,20,0,-24,-2
262,2007-10-04 10:00:00,24,-0.27,-0.69,0,0,1,0,0,1,0,0,1,2007,40,3,1,24,-8,59,2
263,2007-10-04 10:30:00,46,0.59,0.59,1,0,0,1,0,0,0,1,0,2007,40,3,1,80,56,-1,0
264,2007-10-05 15:00:00,12,-0.2,0.06,0,1,0,0,1,0,0,1,0,2007,40,4,1,11,2,-7,0
265,2007-10-09 10:00:00,37,-1.16,-1.16,0,0,1,1,0,0,0,1,0,2007,41,1,1,36,21,29,2
266,2007-10-10 10:00:00,31,0.93,0.62,0,1,0,1,0,0,0,1,0,2007,41,2,1,20,-10,11,1
267,2007-10-11 12:00:00,25,0.89,0.89,0,1,0,1,0,0,0,0,1,2007,41,3,1,17,-5,-3,0
268,2007-10-15 08:30:00,21,0.91,0.91,0,1,0,1,0,0,0,0,1,2007,42,0,1,20,0,-7,0
269,2007-10-16 09:00:00,66,-1.52,-1.44,0,0,1,1,0,0,1,0,0,2007,42,1,1,55,4,5,0
270,2007-10-16 13:00:00,44,-0.11,-0.11,0,0,1,1,0,0,0,0,1,2007,42,1,1,17,-9,3,0
271,2007-10-17 10:30:00,18,-0.3,-0.3,1,0,0,1,0,0,0,0,1,2007,42,2,1,22,-8,-22,-2
272,2007-10-18 08:30:00,69,-1.48,-1.42,0,0,1,1,0,0,0,0,1,2007,42,3,1,48,31,-3,0
273,2007-10-18 10:00:00,7,0.58,0.44,1,0,0,0,0,1,0,1,0,2007,42,3,1,15,-7,-4,0
274,2007-10-18 10:30:00,46,1.49,1.49,1,0,0,1,0,0,0,1,0,2007,42,3,1,23,-6,-3,0
275,2007-10-18 12:00:00,53,-0.4,-0.4,0,0,1,1,0,0,0,0,1,2007,42,3,1,17,5,-7,0
276,2007-10-23 10:00:00,64,-1.13,-1.13,0,0,1,1,0,0,0,1,0,2007,43,1,1,32,10,-15,-1
277,2007-10-24 10:00:00,23,-1.53,-1.55,0,0,1,1,0,0,1,0,0,2007,43,2,1,27,4,-26,-2
278,2007-10-24 10:30:00,18,1.49,1.49,1,0,0,1,0,0,0,0,1,2007,43,2,1,34,-2,-36,-2
279,2007-10-25 10:00:00,47,0.27,-0.54,1,0,0,0,0,1,1,0,0,2007,43,3,1,27,-15,-11,-1
280,2007-10-25 10:30:00,46,-1.46,-1.46,1,0,0,1,0,0,0,1,0,2007,43,3,1,24,-7,-15,-1
281,2007-10-26 10:00:00,63,-0.93,-0.1,0,0,1,1,0,0,0,0,1,2007,43,4,1,20,-3,12,1
282,2007-10-30 09:00:00,65,-0.21,-0.96,0,0,1,1,0,0,0,1,0,2007,44,1,1,24,11,6,0
283,2007-10-30 10:00:00,6,-0.64,-0.61,0,0,1,1,0,0,1,0,0,2007,44,1,1,30,3,13,1
284,2007-10-31 08:15:00,0,1.31,1.27,0,1,0,1,0,0,0,0,1,2007,44,2,1,21,2,-9,0
285,2007-10-31 09:45:00,10,-0.77,-0.77,0,0,1,1,0,0,0,0,1,2007,44,2,1,33,21,-3,0
286,2007-10-31 10:00:00,11,0.2,-0.15,0,1,0,0,0,1,0,1,0,2007,44,2,1,21,6,2,0
287,2007-10-31 10:30:00,18,1.37,1.37,1,0,0,1,0,0,0,0,1,2007,44,2,1,14,3,2,0
288,2007-10-31 14:15:00,26,0.45,0.45,1,0,0,1,0,0,1,0,0,2007,44,2,1,41,-4,27,2
289,2007-11-01 01:00:00,67,-0.01,-0.01,1,0,0,1,0,0,0,1,0,2007,44,3,1,15,-4,7,0
290,2007-11-01 10:30:00,46,-0.53,-0.53,1,0,0,1,0,0,0,1,0,2007,44,3,1,25,-5,12,1
291,2007-11-02 10:00:00,24,1.56,1.02,0,1,0,0,0,1,0,0,1,2007,44,4,1,33,-3,10,1
292,2007-11-05 10:00:00,40,0.58,0.58,0,1,0,1,0,0,1,0,0,2007,45,0,1,18,0,-5,0
293,2007-11-07 10:00:00,31,-1.72,-1.77,0,0,1,0,0,1,0,1,0,2007,45,2,1,34,-22,-15,-1
294,2007-11-07 10:30:00,18,-0.8,-0.8,1,0,0,1,0,0,0,0,1,2007,45,2,1,22,-17,-7,0
295,2007-11-07 15:00:00,12,-1.2,-1.03,0,0,1,0,1,0,0,1,0,2007,45,2,1,17,-6,-43,-2
296,2007-11-08 08:30:00,69,0.83,0.82,0,1,0,1,0,0,0,0,1,2007,45,3,1,26,9,3,0
297,2007-11-08 10:30:00,46,-0.64,-0.64,1,0,0,1,0,0,0,1,0,2007,45,3,1,48,26,6,0
298,2007-11-09 10:00:00,58,-0.86,-0.83,0,0,1,0,0,1,1,0,0,2007,45,4,1,31,-9,2,0
299,2007-11-13 10:00:00,37,-1.13,-1.13,0,0,1,1,0,0,0,1,0,2007,46,1,1,20,1,6,0
300,2007-11-13 14:00:00,25,0.23,0.23,1,0,0,1,0,0,0,0,1,2007,46,1,1,13,-3,-1,0
301,2007-11-13 15:00:00,50,0.21,0.21,0,1,0,1,0,0,1,0,0,2007,46,1,1,27,-1,9,0
302,2007-11-14 10:00:00,5,0.51,-1.43,0,1,0,0,0,1,0,0,1,2007,46,2,1,32,0,-12,-1
303,2007-11-15 12:00:00,53,0.19,0.19,0,1,0,1,0,0,0,0,1,2007,46,3,1,23,11,-8,0
304,2007-11-16 09:00:00,66,-0.2,-0.15,0,0,1,1,0,0,1,0,0,2007,46,4,1,30,8,19,1
305,2007-11-19 13:00:00,44,1.41,1.54,0,1,0,0,1,0,0,0,1,2007,47,0,1,13,-5,1,0
306,2007-11-21 08:30:00,69,0.35,0.38,1,0,0,1,0,0,0,0,1,2007,47,2,1,31,14,19,1
307,2007-11-27 09:00:00,65,0.82,0.65,1,0,0,1,0,0,0,1,0,2007,48,1,1,56,28,-17,-1
308,2007-11-28 10:00:00,23,0.43,0.53,0,0,1,1,0,0,1,0,0,2007,48,2,1,23,-8,5,0
309,2007-11-28 10:30:00,18,-0.36,-0.36,1,0,0,1,0,0,0,1,0,2007,48,2,1,23,-9,1,0
310,2007-11-29 10:00:00,47,-0.26,-0.73,0,0,1,0,0,1,1,0,0,2007,48,3,1,25,1,29,2
311,2007-11-29 10:30:00,46,-0.19,-0.19,1,0,0,1,0,0,0,1,0,2007,48,3,1,48,33,-1,0
312,2007-11-30 09:45:00,10,0.98,0.98,0,1,0,1,0,0,0,0,1,2007,48,4,1,24,-8,-58,-2
313,2007-11-30 10:00:00,11,-0.51,-0.46,0,0,1,1,0,0,0,1,0,2007,48,4,1,20,-8,-66,-2
314,2007-12-03 00:00:00,67,-0.18,-0.18,1,0,0,1,0,0,0,1,0,2007,49,0,1,18,4,7,0
315,2007-12-05 08:15:00,0,1.65,1.65,0,1,0,0,1,0,1,0,0,2007,49,2,1,25,7,-39,-2
316,2007-12-05 10:30:00,18,1.3,1.3,1,0,0,1,0,0,0,1,0,2007,49,2,1,33,-13,-1,0
317,2007-12-06 08:30:00,69,0.33,0.4,1,0,0,1,0,0,0,0,1,2007,49,3,1,35,20,43,2
318,2007-12-06 10:30:00,46,0.83,0.83,1,0,0,1,0,0,0,1,0,2007,49,3,1,24,-2,-7,0
319,2007-12-07 10:00:00,58,1.12,1.19,1,0,0,0,1,0,1,0,0,2007,49,4,1,29,-9,-2,0
320,2007-12-07 15:00:00,12,-0.44,-0.68,0,0,1,0,0,1,0,1,0,2007,49,4,1,10,-2,0,0
321,2007-12-10 10:00:00,50,0.06,0.77,0,1,0,0,1,0,1,0,0,2007,50,0,1,22,4,-12,-1
322,2007-12-11 14:15:00,26,0.45,0.45,1,0,0,1,0,0,1,0,0,2007,50,1,1,50,5,-41,-2
323,2007-12-12 10:30:00,18,-0.19,-0.19,1,0,0,1,0,0,0,1,0,2007,50,2,1,33,-2,11,1
324,2007-12-12 14:00:00,25,-0.41,-0.41,0,0,1,1,0,0,0,0,1,2007,50,2,1,29,20,4,0
325,2007-12-13 10:00:00,5,0.98,0.91,0,1,0,1,0,0,0,0,1,2007,50,3,1,32,-19,-61,-2
326,2007-12-13 10:30:00,46,0.7,0.7,1,0,0,1,0,0,0,1,0,2007,50,3,1,59,-50,-27,-2
327,2007-12-17 09:00:00,66,1.14,0.99,0,1,0,0,0,1,1,0,0,2007,51,0,1,23,-3,-18,-1
328,2007-12-17 13:00:00,44,-0.21,-0.28,1,0,0,1,0,0,0,1,0,2007,51,0,1,34,22,0,0
329,2007-12-19 10:30:00,18,0.76,0.76,1,0,0,1,0,0,0,1,0,2007,51,2,1,21,-10,-15,-1
330,2007-12-20 10:00:00,7,0.36,0.47,0,0,1,1,0,0,0,1,0,2007,51,3,1,22,-4,0,0
331,2007-12-20 10:30:00,46,0.33,0.33,1,0,0,1,0,0,0,1,0,2007,51,3,1,39,-9,13,1
332,2007-12-20 12:00:00,53,-1.14,-1.14,0,0,1,1,0,0,0,0,1,2007,51,3,1,18,-3,7,0
333,2007-12-21 10:00:00,63,-0.53,-0.53,1,0,0,1,0,0,0,0,1,2007,51,4,1,14,-5,2,0
334,2007-12-26 09:00:00,65,-0.98,-1.43,0,0,1,1,0,0,0,1,0,2007,52,2,1,28,2,17,1
335,2007-12-26 10:00:00,64,-1.22,-1.22,0,0,1,1,0,0,0,1,0,2007,52,2,1,21,11,19,1
336,2007-12-27 10:00:00,6,1.46,1.56,0,1,0,0,1,0,1,0,0,2007,52,3,1,18,-8,2,0
337,2007-12-27 10:30:00,18,-0.24,-0.24,1,0,0,1,0,0,0,1,0,2007,52,3,1,16,-5,39,2
338,2007-12-28 09:45:00,10,1.29,1.29,0,1,0,1,0,0,0,0,1,2007,52,4,1,29,11,24,2
339,2007-12-28 10:00:00,47,-1.38,-0.92,0,0,1,0,0,1,1,0,0,2007,52,4,1,39,8,22,2
340,2007-12-28 10:30:00,46,0.43,0.43,1,0,0,1,0,0,0,1,0,2007,52,4,1,54,18,-11,-1
341,2007-12-31 10:00:00,23,0.76,0.71,0,1,0,1,0,0,1,0,0,2007,52,0,1,63,-41,-52,-2
342,2008-01-03 00:00:00,67,0.15,0.15,0,1,0,1,0,0,0,1,0,2008,1,3,1,21,5,-5,0
343,2008-01-03 08:15:00,0,-0.38,-0.34,1,0,0,0,0,1,1,0,0,2008,1,3,1,42,-20,-38,-2
344,2008-01-03 08:30:00,69,1.39,1.03,0,1,0,0,0,1,0,0,1,2008,1,3,1,67,-30,-5,0
345,2008-01-03 10:00:00,24,0.32,0.58,0,1,0,0,1,0,0,0,1,2008,1,3,1,32,17,-6,0
346,2008-01-03 10:30:00,18,-0.65,-0.65,1,0,0,1,0,0,0,1,0,2008,1,3,1,31,-5,10,1
347,2008-01-04 10:00:00,40,-0.15,-0.15,0,1,0,1,0,0,1,0,0,2008,1,4,1,77,-23,-13,-1
348,2008-01-04 10:30:00,46,-1.42,-1.42,1,0,0,1,0,0,0,1,0,2008,1,4,1,70,-42,20,1
349,2008-01-08 15:00:00,12,1.57,1.07,0,1,0,0,0,1,0,1,0,2008,2,1,1,16,-2,5,0
350,2008-01-09 10:30:00,18,0.35,0.35,1,0,0,1,0,0,0,1,0,2008,2,2,1,32,2,-3,0
351,2008-01-10 08:30:00,69,1.33,1.53,0,1,0,1,0,0,0,0,1,2008,2,3,1,36,-9,43,2
352,2008-01-10 10:00:00,31,-0.14,0.2,0,0,1,1,0,0,0,1,0,2008,2,3,1,87,56,-4,0
353,2008-01-10 10:30:00,46,0.4,0.4,1,0,0,1,0,0,0,1,0,2008,2,3,1,57,41,-5,0
354,2008-01-11 14:00:00,25,0.57,0.57,1,0,0,1,0,0,0,0,1,2008,2,4,1,18,-7,-6,0
355,2008-01-15 10:00:00,5,-0.33,0.2,1,0,0,1,0,0,0,0,1,2008,3,1,1,29,7,-52,-2
356,2008-01-16 09:00:00,66,0.53,0.68,0,1,0,1,0,0,1,0,0,2008,3,2,1,39,1,24,2
357,2008-01-16 10:30:00,18,-1.51,-1.51,1,0,0,1,0,0,0,1,0,2008,3,2,1,43,1,-166,-2
358,2008-01-16 13:00:00,44,-0.21,-0.71,1,0,0,0,0,1,0,1,0,2008,3,2,1,31,20,24,2
359,2008-01-17 10:00:00,53,-1.76,-1.76,0,0,1,1,0,0,0,0,1,2008,3,3,1,56,13,0,0
360,2008-01-17 10:30:00,46,0.21,0.21,1,0,0,1,0,0,0,1,0,2008,3,3,1,64,-8,22,2
361,2008-01-22 10:00:00,64,-0.32,-0.32,0,0,1,1,0,0,0,1,0,2008,4,1,1,65,5,71,2
362,2008-01-24 08:30:00,69,0.45,0.49,0,1,0,1,0,0,1,0,0,2008,4,3,1,38,-22,48,2
363,2008-01-24 10:00:00,23,-0.09,-0.15,0,0,1,1,0,0,1,0,0,2008,4,3,1,35,13,15,1
364,2008-01-28 10:00:00,47,-0.48,0.01,0,0,1,0,0,1,1,0,0,2008,5,0,1,62,42,15,1
365,2008-01-29 09:00:00,65,-1.19,-1.18,0,0,1,1,0,0,0,1,0,2008,5,1,1,25,-12,-7,0
366,2008-01-29 10:00:00,6,0.86,1.12,0,1,0,0,1,0,1,0,0,2008,5,1,1,18,-1,-4,0
367,2008-01-30 08:15:00,0,0.84,0.84,0,1,0,1,0,0,1,0,0,2008,5,2,1,42,8,-28,-2
368,2008-01-30 10:30:00,18,-0.39,-0.39,1,0,0,1,0,0,0,1,0,2008,5,2,1,23,8,-3,0
369,2008-01-30 14:15:00,26,0.45,1.73,1,0,0,1,0,0,1,0,0,2008,5,2,1,80,9,80,2
370,2008-01-31 09:45:00,10,-0.44,-0.44,0,0,1,1,0,0,0,0,1,2008,5,3,1,68,-41,16,1
371,2008-01-31 10:30:00,46,0.85,0.85,1,0,0,1,0,0,0,1,0,2008,5,3,1,39,22,-31,-2
372,2008-02-01 00:00:00,67,-1.59,-1.59,0,0,1,1,0,0,0,1,0,2008,5,4,1,17,-10,1,0
373,2008-02-04 10:00:00,24,-0.83,-0.8,1,0,0,0,1,0,0,0,1,2008,6,0,1,29,-11,1,0
374,2008-02-05 10:00:00,40,-1.73,-1.72,0,0,1,1,0,0,1,0,0,2008,6,1,1,70,-36,-6,0
375,2008-02-06 10:30:00,18,-0.62,-0.62,1,0,0,1,0,0,0,1,0,2008,6,2,1,46,5,-19,-1
376,2008-02-07 08:30:00,69,-0.41,-0.4,0,0,1,1,0,0,1,0,0,2008,6,3,1,47,-12,-51,-2
377,2008-02-07 10:00:00,50,0.03,-0.62,0,0,1,0,0,1,1,0,0,2008,6,3,1,34,8,0,0
378,2008-02-07 10:30:00,46,0.89,0.89,1,0,0,1,0,0,0,1,0,2008,6,3,1,39,5,-34,-2
379,2008-02-07 15:00:00,12,-0.58,-0.59,0,0,1,0,1,0,0,1,0,2008,6,3,1,46,-18,15,1
380,2008-02-08 10:00:00,31,-0.95,-0.2,0,0,1,0,0,1,0,1,0,2008,6,4,1,24,-15,15,1
381,2008-02-12 10:00:00,37,1.15,1.15,0,1,0,1,0,0,0,1,0,2008,7,1,1,64,38,0,0
382,2008-02-12 14:00:00,25,-1.32,-1.32,0,0,1,1,0,0,0,0,1,2008,7,1,1,14,3,8,0
383,2008-02-13 10:00:00,5,-1.41,-0.31,0,0,1,1,0,0,0,0,1,2008,7,2,1,41,-23,17,1
384,2008-02-13 10:30:00,18,1.37,1.37,1,0,0,1,0,0,0,1,0,2008,7,2,1,31,-1,21,2
385,2008-02-14 10:30:00,46,0.04,0.04,1,0,0,1,0,0,0,1,0,2008,7,3,1,44,35,6,0
386,2008-02-15 09:00:00,66,0.04,0.12,0,0,1,1,0,0,1,0,0,2008,7,4,1,28,7,2,0
387,2008-02-15 09:55:00,58,-1.06,-1.16,0,0,1,0,0,1,1,0,0,2008,7,4,1,21,2,13,1
388,2008-02-19 13:00:00,44,0.45,0.3,0,1,0,1,0,0,0,1,0,2008,8,1,1,19,-3,-12,-1
389,2008-02-21 08:30:00,69,0.29,0.55,1,0,0,0,1,0,0,0,1,2008,8,3,1,33,20,-11,-1
390,2008-02-25 10:00:00,23,1.15,1.11,0,1,0,1,0,0,1,0,0,2008,9,0,1,34,-4,8,0
391,2008-02-26 09:00:00,65,1.6,1.71,0,1,0,1,0,0,0,1,0,2008,9,1,1,29,-4,-11,-1
392,2008-02-27 10:00:00,47,0.57,1.57,0,0,1,1,0,0,1,0,0,2008,9,2,1,74,42,19,1
393,2008-02-27 10:30:00,18,0.47,0.47,1,0,0,1,0,0,0,1,0,2008,9,2,1,50,19,42,2
394,2008-02-28 10:30:00,46,-1.28,-1.28,1,0,0,1,0,0,0,1,0,2008,9,3,1,25,-4,44,2
395,2008-02-29 09:45:00,10,-1.19,-1.19,0,0,1,1,0,0,0,0,1,2008,9,4,1,43,10,-36,-2
396,2008-02-29 09:55:00,63,0.94,1.2,0,1,0,1,0,0,0,0,1,2008,9,4,1,43,10,-31,-2
397,2008-03-03 00:00:00,67,0.64,0.64,1,0,0,1,0,0,0,1,0,2008,10,0,1,19,6,11,1
398,2008-03-05 08:15:00,0,-1.6,-1.58,0,0,1,0,0,1,1,0,0,2008,10,2,1,32,11,34,2
399,2008-03-05 10:30:00,18,1.5,1.5,1,0,0,1,0,0,0,1,0,2008,10,2,1,52,3,54,2
400,2008-03-06 08:30:00,69,1.39,1.5,0,1,0,0,1,0,0,0,1,2008,10,3,1,44,-23,51,2
401,2008-03-06 10:00:00,50,0.52,-0.36,0,1,0,0,1,0,1,0,0,2008,10,3,1,41,1,11,1
402,2008-03-06 10:30:00,46,-1.07,-1.07,1,0,0,1,0,0,0,1,0,2008,10,3,1,37,7,5,0
403,2008-03-07 15:00:00,12,0.07,-0.08,1,0,0,0,0,1,0,1,0,2008,10,4,1,26,8,-1,0
404,2008-03-10 10:00:00,31,0.33,0.44,0,0,1,1,0,0,0,1,0,2008,11,0,1,21,-4,17,1
405,2008-03-11 08:30:00,68,0.22,0.36,0,1,0,0,1,0,1,0,0,2008,11,1,1,67,-12,-73,-2
406,2008-03-11 11:00:00,37,0.8,0.8,0,1,0,1,0,0,0,1,0,2008,11,1,1,76,-74,52,2
407,2008-03-12 10:30:00,18,-1.38,-1.38,1,0,0,1,0,0,0,0,1,2008,11,2,1,56,33,-5,0
408,2008-03-12 14:00:00,25,-0.04,-0.04,0,0,1,1,0,0,0,0,1,2008,11,2,1,48,31,4,0
409,2008-03-13 10:00:00,5,-1.04,-0.32,0,0,1,0,0,1,0,0,1,2008,11,3,1,48,29,-9,0
410,2008-03-13 10:30:00,46,0.75,0.75,1,0,0,1,0,0,0,1,0,2008,11,3,1,37,1,-19,-1
411,2008-03-14 09:55:00,58,0.46,0.56,0,1,0,0,1,0,1,0,0,2008,11,4,1,103,68,27,2
412,2008-03-17 09:00:00,66,-0.17,-0.08,0,1,0,1,0,0,1,0,0,2008,12,0,1,61,-17,-40,-2
413,2008-03-17 13:00:00,44,-0.66,-0.4,1,0,0,1,0,0,0,1,0,2008,12,0,1,36,-13,-24,-2
414,2008-03-18 14:15:00,26,0.45,-0.29,1,0,0,1,0,0,1,0,0,2008,12,1,1,59,-16,-71,-2
415,2008-03-19 10:30:00,18,0.55,0.55,1,0,0,1,0,0,0,1,0,2008,12,2,1,59,15,-36,-2
416,2008-03-20 08:30:00,69,-0.8,-1.12,0,0,1,1,0,0,0,0,1,2008,12,3,1,48,-24,-11,-1
417,2008-03-20 10:30:00,46,1.79,1.79,1,0,0,1,0,0,0,1,0,2008,12,3,1,49,-21,0,0
418,2008-03-24 10:00:00,23,1.43,1.53,0,1,0,1,0,0,1,0,0,2008,13,0,1,63,-13,-49,-2
419,2008-03-25 09:00:00,65,0.15,0.09,0,0,1,1,0,0,0,1,0,2008,13,1,1,22,5,-21,-2
420,2008-03-26 10:00:00,47,1.3,1.49,0,1,0,0,1,0,1,0,0,2008,13,2,1,32,3,4,0
421,2008-03-26 10:30:00,18,0.36,0.36,1,0,0,1,0,0,0,1,0,2008,13,2,1,33,2,6,0
422,2008-03-27 10:30:00,46,-0.22,-0.22,1,0,0,1,0,0,0,1,0,2008,13,3,1,46,8,-7,0
423,2008-03-28 09:55:00,63,0.32,-0.28,1,0,0,1,0,0,0,0,1,2008,13,4,1,70,-49,-2,0
424,2008-03-31 09:45:00,10,0.49,0.49,0,1,0,1,0,0,0,0,1,2008,14,0,1,27,5,75,2
425,2008-04-01 01:00:00,67,0.5,0.5,1,0,0,1,0,0,0,1,0,2008,14,1,1,26,-4,-36,-2
426,2008-04-02 08:15:00,0,0.25,0.17,0,1,0,1,0,0,1,0,0,2008,14,2,1,80,-31,-25,-2
427,2008-04-02 10:00:00,24,-0.87,-0.89,0,0,1,0,1,0,0,0,1,2008,14,2,1,58,27,-13,-1
428,2008-04-02 10:30:00,18,-0.95,-0.95,1,0,0,1,0,0,0,1,0,2008,14,2,1,40,-21,4,0
429,2008-04-03 08:30:00,69,-1.53,-1.44,0,0,1,0,0,1,0,0,1,2008,14,3,1,69,17,53,2
430,2008-04-03 10:00:00,40,0.57,0.58,0,1,0,1,0,0,1,0,0,2008,14,3,1,42,21,3,0
431,2008-04-03 10:30:00,46,-0.73,-0.73,1,0,0,1,0,0,0,1,0,2008,14,3,1,55,-16,69,2
432,2008-04-07 15:00:00,12,-0.25,1.03,0,0,1,0,1,0,0,1,0,2008,15,0,1,19,13,-6,0
433,2008-04-09 10:00:00,31,-0.31,-0.56,0,0,1,0,0,1,0,1,0,2008,15,2,1,23,14,18,1
434,2008-04-09 10:30:00,18,1.13,1.13,1,0,0,1,0,0,0,1,0,2008,15,2,1,30,18,22,2
435,2008-04-10 10:30:00,46,-0.53,-0.53,1,0,0,1,0,0,0,1,0,2008,15,3,1,52,-36,-55,-2
436,2008-04-10 14:00:00,25,1.59,1.59,0,1,0,1,0,0,0,0,1,2008,15,3,1,25,-19,8,0
437,2008-04-11 08:30:00,41,-0.13,0.28,0,1,0,1,0,0,0,0,1,2008,15,4,1,31,11,-24,-2
