,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
2109,2016-10-18 08:30:00,7_5,-1.22,-1.22,1,0,1,2,0,0,2,2016,42,1,2,12,12,12,10,11,-1,8,8,-3,8,4,-4,13,-6,-10,9,-14,-8,17,-6,-9,0
2110,2016-10-19 08:30:00,3,1.54,1.62,0,1,0,1,0,0,1,2016,42,2,1,6,6,4,2,4,-2,4,1,-3,5,4,3,4,3,-1,8,3,0,20,-10,3,0
2111,2016-10-19 10:30:00,11,0.51,0.51,1,0,0,1,0,0,1,2016,42,2,1,4,2,2,4,0,-2,2,-1,-1,7,-8,-7,3,-7,1,12,2,9,14,4,-4,0
2112,2016-10-20 08:30:00,32_25,-2.15,-2.16,0,1,1,2,0,0,2,2016,42,3,2,17,5,5,23,-10,-15,55,39,49,31,36,-3,27,20,-16,27,-1,-21,17,-5,-43,-2
2113,2016-10-25 10:00:00,4,-1.62,-1.54,0,0,1,0,0,1,1,2016,43,1,1,7,7,6,5,4,-3,9,-3,-7,3,0,3,3,0,0,2,-1,-1,10,0,3,0
2114,2016-10-26 10:30:00,11,0.31,0.31,1,0,0,1,0,0,1,2016,43,2,1,7,6,5,6,2,-4,4,6,4,5,10,4,6,7,-3,8,0,-7,31,-23,-2,0
2115,2016-10-27 08:30:00,32_8,0.41000000000000003,0.39,2,0,0,1,1,0,2,2016,43,3,2,9,4,4,8,-3,-7,9,-6,-3,3,-7,-1,4,-5,1,5,-2,2,9,-1,-1,0
2116,2016-10-28 08:30:00,1,1.27,-0.81,0,1,0,0,1,0,1,2016,43,4,1,23,-2,-3,10,-8,-7,16,3,11,6,1,-2,8,6,4,7,2,-4,23,5,-1,0
2117,2016-11-01 10:00:00,17,-0.04,-0.04,1,0,0,1,0,0,1,2016,44,1,1,11,-2,-1,5,0,2,7,5,5,9,10,5,6,10,0,9,16,6,13,1,16,1
2118,2016-11-02 08:15:00,0,-1.21,1.32,0,0,1,0,1,0,1,2016,44,2,1,15,-3,-5,6,0,2,7,-5,-5,7,-4,1,7,-3,1,8,4,7,21,14,-2,0
2119,2016-11-02 10:30:00,11,-0.84,-0.84,1,0,0,1,0,0,1,2016,44,2,1,7,3,3,7,8,5,5,6,-2,4,7,1,6,6,-1,11,4,-2,28,20,6,0
2120,2016-11-02 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,44,2,1,26,6,6,12,16,10,16,2,-14,13,-3,-5,15,-9,-6,12,0,9,28,-16,-3,0
2121,2016-11-03 08:30:00,32,-1.0,-0.91,0,0,1,1,0,0,1,2016,44,3,1,7,-4,-4,5,-5,-1,10,1,6,7,5,4,6,3,-3,7,-2,-5,18,-8,1,0
2122,2016-11-03 10:00:00,18,-0.5,-0.5,0,0,1,1,0,0,1,2016,44,3,1,6,5,5,8,-3,-8,8,-10,-7,9,-5,5,5,-2,3,7,2,4,17,4,9,0
2123,2016-11-04 08:30:00,22_33_2,1.96,3.41,1,1,1,1,2,0,3,2016,44,4,3,25,-14,-15,14,-16,-2,15,-9,7,6,-13,-4,13,-1,12,14,-5,-4,35,2,-6,0
2124,2016-11-09 10:30:00,11,0.33,0.33,1,0,0,1,0,0,1,2016,45,2,1,10,-2,-2,27,-14,-11,7,-14,0,13,-24,-10,5,-20,4,14,-9,11,39,-18,-15,-1
2125,2016-11-10 08:30:00,32,1.25,1.13,0,1,0,1,0,0,1,2016,45,3,1,10,-3,-3,6,-3,0,5,-3,0,6,-3,0,8,-8,-5,8,-3,5,33,23,-14,-1
2126,2016-11-11 10:00:00,28,1.62,1.63,0,1,0,0,0,1,1,2016,45,4,1,9,-2,-2,9,-5,-3,6,-2,3,7,1,3,5,-1,-2,5,0,1,42,-25,-17,-1
2127,2016-11-15 08:30:00,10_29,0.69,1.1900000000000002,0,2,0,0,2,0,2,2016,46,1,2,25,-5,-5,20,-19,-14,9,-18,1,11,-25,-7,11,-20,5,9,-24,-4,39,-8,-24,-2
2128,2016-11-16 08:30:00,23,0.07,0.07,0,0,1,1,0,0,1,2016,46,2,1,11,0,0,12,8,7,8,3,-4,7,7,4,5,4,-3,11,-1,-5,27,12,-1,0
2129,2016-11-16 10:30:00,11,-1.36,-1.36,1,0,0,1,0,0,1,2016,46,2,1,10,-6,-6,8,-2,4,8,-9,-7,15,-19,-10,6,-20,-1,11,-28,-8,26,-9,-23,-2
2130,2016-11-17 08:30:00,32_7_3_5_25,0.46000000000000013,0.6100000000000001,1,2,2,5,0,0,5,2016,46,3,5,32,-13,-12,7,-15,-2,8,-21,-5,17,-35,-13,7,-30,4,9,-31,-1,34,-16,-7,0
2131,2016-11-23 08:30:00,32_8,0.16999999999999993,0.40000000000000013,0,1,1,2,0,0,2,2016,47,2,2,16,-15,-15,14,-25,-9,13,-23,2,7,-20,3,11,-28,-8,7,-34,-6,48,-21,-41,-2
2132,2016-11-23 10:30:00,11,1.13,1.13,1,0,0,1,0,0,1,2016,47,2,1,10,-3,-3,7,0,4,8,-2,-2,7,-6,-4,7,-2,4,9,-3,-1,34,-8,6,0
2133,2016-11-29 08:30:00,26,-0.39,-1.3,0,1,0,1,0,0,1,2016,48,1,1,12,-9,-8,10,0,9,10,6,6,7,7,1,8,11,4,19,-2,-13,25,-8,10,1
2134,2016-11-29 10:00:00,4,0.81,1.09,0,1,0,0,1,0,1,2016,48,1,1,10,-3,-4,16,8,11,9,12,4,8,17,4,8,18,1,10,13,-5,36,16,28,2
2135,2016-11-30 08:15:00,0,1.69,0.74,0,1,0,0,0,1,1,2016,48,2,1,21,-15,-15,9,-11,4,9,-8,3,12,-3,5,14,8,11,11,11,3,32,1,-30,-2
2136,2016-11-30 10:30:00,11,0.68,0.68,1,0,0,1,0,0,1,2016,48,2,1,9,1,1,19,17,16,6,17,0,14,7,-10,8,0,-7,19,15,15,25,-14,-27,-2
2137,2016-12-01 08:30:00,32,-0.99,-1.03,0,0,1,1,0,0,1,2016,48,3,1,12,10,10,6,12,2,4,11,-1,9,14,3,5,16,2,7,13,-3,21,-13,-7,0
2138,2016-12-01 10:00:00,17,0.84,0.84,0,1,0,1,0,0,1,2016,48,3,1,17,5,5,7,4,-1,11,1,-3,9,0,-1,13,-12,-12,12,0,12,40,-28,0,0
2139,2016-12-02 08:30:00,22_33_2,0.05999999999999983,-0.6900000000000001,1,1,1,2,0,1,3,2016,48,4,3,29,13,13,20,1,-12,12,0,-1,16,-12,-12,14,-8,4,6,-8,0,42,-7,7,0
2140,2016-12-05 10:00:00,18,0.6,0.6,0,1,0,1,0,0,1,2016,49,0,1,14,6,8,15,-8,-14,13,3,11,6,3,0,11,-4,-7,8,1,5,42,34,-1,0
2141,2016-12-07 10:30:00,11,0.25,0.25,1,0,0,1,0,0,1,2016,49,2,1,6,-3,-4,7,0,3,6,-4,-4,5,-4,0,4,-5,-1,9,2,7,30,25,-8,0
2142,2016-12-08 08:30:00,32,-0.09,-0.13,1,0,0,1,0,0,1,2016,49,3,1,56,-36,-36,42,-60,-24,31,-79,-19,21,-80,0,31,-99,-20,29,-73,26,186,-52,-119,-2
2143,2016-12-09 10:00:00,28,0.91,1.34,0,1,0,0,1,0,1,2016,49,4,1,8,-6,-7,8,-10,-4,6,-4,5,9,-10,-6,5,-7,3,5,-6,1,27,-20,-16,-1
2144,2016-12-14 08:30:00,10_29_23,1.43,0.61,0,1,2,1,0,2,3,2016,50,2,3,11,7,3,8,5,-1,6,8,3,12,-1,-9,4,-1,0,7,-5,-4,16,5,-10,-1
2145,2016-12-14 10:30:00,11,0.22,0.22,1,0,0,1,0,0,1,2016,50,2,1,8,-2,-2,5,-5,-3,5,-2,3,8,2,4,7,-3,-5,7,-8,-5,23,18,-2,0
2146,2016-12-14 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,50,2,1,71,-54,-54,22,-70,-16,20,-83,-13,29,-67,16,12,-68,-1,13,-62,6,79,-3,-73,-2
2147,2016-12-15 08:30:00,32_7_5_25,-0.16999999999999993,-0.19999999999999996,3,1,0,4,0,0,4,2016,50,3,4,11,0,0,16,11,11,12,5,-7,12,10,5,6,9,-1,8,16,7,35,0,13,1
2148,2016-12-16 08:30:00,3,-1.09,-0.77,0,0,1,0,1,0,1,2016,50,4,1,10,11,10,7,11,0,9,18,7,8,23,5,10,13,-10,5,14,1,33,-31,-8,0
2149,2016-12-21 10:30:00,11,-1.28,-1.28,1,0,0,1,0,0,1,2016,51,2,1,6,4,4,7,8,4,4,9,1,6,4,-6,2,4,0,11,-6,-10,15,-5,-6,0
2150,2016-12-22 08:30:00,32_8_16,-1.73,-3.08,0,2,1,2,0,1,3,2016,51,3,3,15,5,5,8,10,5,9,3,-7,11,-5,-8,5,-5,0,12,1,6,21,-13,19,1
2151,2016-12-27 10:00:00,4,0.29,0.53,0,1,0,0,1,0,1,2016,52,1,1,3,-1,-1,6,3,4,2,2,-1,5,1,-1,3,3,2,4,4,2,7,2,3,0
2152,2016-12-29 08:30:00,32,1.23,1.23,0,1,0,1,0,0,1,2016,52,3,1,7,1,1,4,2,1,5,-2,-4,7,5,7,14,19,14,11,16,-3,14,-7,4,0
2153,2016-12-29 11:00:00,11,-0.88,-0.88,1,0,0,1,0,0,1,2016,52,3,1,11,-4,-4,7,-8,-4,8,-15,-7,11,-6,9,6,-3,3,10,1,4,35,31,-2,0
2154,2017-01-03 10:00:00,17,0.54,0.54,0,1,0,1,0,0,1,2017,1,1,1,30,-29,-29,13,-27,2,22,-44,-17,17,-28,16,12,-34,-6,12,-26,8,48,0,-12,-1
2155,2017-01-05 08:15:00,0,-0.58,-1.17,0,0,1,1,0,0,1,2017,1,3,1,15,9,8,19,17,8,7,17,-1,23,28,10,12,32,4,11,40,8,24,-3,28,2
2156,2017-01-05 08:30:00,32,1.34,1.37,0,1,0,1,0,0,1,2017,1,3,1,23,11,10,12,15,4,11,23,8,8,17,-7,9,12,-6,10,13,1,38,6,26,2
2157,2017-01-05 10:00:00,18,0.11,0.11,0,1,0,1,0,0,1,2017,1,3,1,19,7,7,12,9,2,8,9,1,8,10,1,12,4,-6,36,23,19,27,12,57,2
2158,2017-01-05 11:00:00,11,1.38,1.38,1,0,0,1,0,0,1,2017,1,3,1,10,2,1,13,7,5,11,6,-1,7,6,0,20,-14,-20,6,-13,0,64,51,-5,0
2159,2017-01-06 08:30:00,22_33_2,0.29000000000000004,0.79,1,1,1,2,1,0,3,2017,1,4,3,76,-22,-23,23,-17,5,23,-21,-4,24,-36,-14,17,-45,-9,10,-44,2,76,11,-45,-2
2160,2017-01-11 10:30:00,11,-1.15,-1.15,1,0,0,1,0,0,1,2017,2,2,1,7,7,7,7,8,2,10,14,6,5,14,0,9,17,3,7,18,1,43,-37,21,2
2161,2017-01-12 08:30:00,32,0.61,0.48,0,1,0,1,0,0,1,2017,2,3,1,16,-10,-9,8,-7,3,13,-18,-11,6,-16,2,7,-12,4,8,-11,1,35,-11,-25,-2
2162,2017-01-13 08:30:00,10_29_23,1.01,2.13,0,2,1,1,2,0,3,2017,2,4,3,53,-37,-49,21,-18,19,19,-4,13,11,-7,-2,9,-6,1,11,-14,-9,53,24,-38,-2
2163,2017-01-13 10:00:00,28,-0.04,-0.21,1,0,0,1,0,0,1,2017,2,4,1,13,-3,-3,10,2,5,14,9,7,12,1,-8,12,10,9,7,14,4,54,-45,21,2
2164,2017-01-18 08:30:00,7_5,-0.21000000000000002,-0.21000000000000002,2,0,0,2,0,0,2,2017,3,2,2,14,4,4,9,5,1,8,4,-1,8,7,3,6,9,2,7,5,-4,32,-22,11,1
2165,2017-01-19 08:30:00,32_3_25,-0.050000000000000044,-0.56,1,2,0,3,0,0,3,2017,3,3,3,39,-35,-35,36,-52,-16,15,-53,-1,19,-40,13,21,-42,-2,13,-49,-7,48,4,-64,-2
2166,2017-01-19 11:00:00,11,-1.73,-1.73,1,0,0,1,0,0,1,2017,3,3,1,25,19,19,10,14,-5,10,18,4,11,13,-4,9,19,6,8,21,2,46,5,22,2
2167,2017-01-25 10:30:00,11,0.42,0.42,1,0,0,1,0,0,1,2017,4,2,1,4,1,0,5,-2,-3,4,-3,-1,6,-2,1,6,-6,-4,10,-2,4,24,22,-8,0
2168,2017-01-26 08:30:00,32,-1.67,-1.65,0,0,1,1,0,0,1,2017,4,3,1,13,10,10,8,2,-8,8,4,2,11,11,7,9,3,-8,6,3,0,43,-30,-8,0
2169,2017-01-27 08:30:00,8_1,-0.27999999999999997,-1.7600000000000002,1,0,1,1,1,0,2,2017,4,4,2,24,17,16,17,0,-17,12,11,11,11,4,-6,9,12,9,9,14,3,38,-1,28,2
2170,2017-01-31 10:00:00,4,-0.79,-0.84,0,0,1,0,0,1,1,2017,5,1,1,10,6,6,12,-5,-11,9,-8,-3,7,-9,-1,9,-4,5,7,-3,0,52,43,7,0
2171,2017-02-01 08:15:00,0,1.34,1.51,0,1,0,1,0,0,1,2017,5,2,1,19,-14,-9,13,-20,-6,4,-21,-1,6,-19,2,8,-17,2,5,-15,2,37,-18,-25,-2
2172,2017-02-01 10:00:00,17,0.27,0.27,0,1,0,1,0,0,1,2017,5,2,1,20,-18,-17,7,-18,0,9,-13,5,6,-16,-3,5,-13,3,6,-18,-5,23,-1,-6,0
2173,2017-02-01 10:30:00,11,0.36,0.36,1,0,0,1,0,0,1,2017,5,2,1,7,5,5,7,7,2,6,13,6,5,11,-2,6,11,0,12,18,7,23,-15,10,1
2174,2017-02-01 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2017,5,2,1,37,29,29,23,27,-2,30,4,-21,17,14,10,17,27,13,12,32,5,37,-14,40,2
2175,2017-02-02 08:30:00,32,-0.4,-0.34,0,1,0,1,0,0,1,2017,5,3,1,8,-5,-5,7,-3,2,9,4,7,15,7,3,16,1,-6,10,2,1,13,8,2,0
2176,2017-02-03 08:30:00,22_33_2,0.53,-0.16000000000000003,0,1,2,2,0,1,3,2017,5,4,3,63,27,27,35,2,-25,22,23,21,14,13,-10,7,16,2,9,21,4,63,-6,25,2
2177,2017-02-03 10:00:00,18,-0.67,-0.67,0,0,1,1,0,0,1,2017,5,4,1,11,2,2,9,0,-2,10,9,9,9,15,6,10,20,5,6,18,-3,25,-4,27,2
2178,2017-02-08 10:30:00,11,0.26,0.26,1,0,0,1,0,0,1,2017,6,2,1,6,2,2,8,1,-1,10,-7,-8,8,-1,6,11,7,8,7,11,4,22,7,4,0
2179,2017-02-09 08:30:00,32,0.49,0.59,0,1,0,1,0,0,1,2017,6,3,1,9,-1,-1,4,-2,-1,4,-2,0,7,2,4,7,-3,-5,6,0,3,23,-1,5,0
2180,2017-02-10 10:00:00,28,-0.69,-0.89,0,0,1,1,0,0,1,2017,6,4,1,9,3,3,13,15,11,7,10,-5,4,13,2,5,16,3,5,13,-3,20,2,2,0
2181,2017-02-14 08:30:00,23,-0.07,-0.07,0,1,0,1,0,0,1,2017,7,1,1,8,-5,-6,5,-3,3,5,-4,-1,2,-5,-1,4,-4,1,6,-6,-2,15,-7,-11,-1
2182,2017-02-15 08:30:00,10_29_7_5,6.17,6.22,0,4,0,2,2,0,4,2017,7,2,4,28,-30,-28,8,-25,5,9,-25,0,8,-19,6,8,-19,1,6,-19,0,38,-8,-8,0
2183,2017-02-15 10:30:00,11,0.49,0.49,1,0,0,1,0,0,1,2017,7,2,1,3,1,1,6,-2,-3,6,-4,-2,8,-4,0,6,0,5,8,1,1,41,33,11,1
2184,2017-02-16 08:30:00,32_3_25,1.51,1.3900000000000001,1,2,0,3,0,0,3,2017,7,3,3,13,-4,-4,9,-11,-7,7,-8,3,5,-6,2,5,-8,-2,6,-12,-4,26,8,-2,0
2185,2017-02-23 08:30:00,32,-0.41,-0.22,1,0,0,1,0,0,1,2017,8,3,1,7,4,3,8,5,1,13,12,7,7,8,-4,8,11,3,4,9,-2,18,3,3,0
2186,2017-02-23 11:00:00,11,1.28,1.28,1,0,0,1,0,0,1,2017,8,3,1,8,-6,-6,7,-5,1,5,-8,-4,5,-11,-3,4,-12,-1,7,-16,-4,19,17,-12,-1
2187,2017-02-27 08:30:00,8,-1.08,-0.84,0,0,1,0,1,0,1,2017,9,0,1,7,1,2,5,4,3,4,6,2,7,11,5,5,14,3,4,15,0,8,0,20,1
2188,2017-02-28 08:30:00,26,-0.58,0.09,0,0,1,1,0,0,1,2017,9,1,1,8,8,8,14,-3,-12,6,-3,-1,4,-2,1,3,-2,0,3,-3,-1,22,5,2,0
2189,2017-02-28 10:00:00,4,0.33,0.13,0,1,0,1,0,0,1,2017,9,1,1,15,8,8,7,10,1,7,11,1,5,13,2,7,16,3,3,17,1,25,10,5,0
2190,2017-03-01 10:00:00,17,0.94,0.94,0,1,0,1,0,0,1,2017,9,2,1,18,7,7,7,4,-3,10,12,8,6,11,-1,5,7,-4,5,9,2,23,9,26,2
2191,2017-03-01 10:30:00,11,0.67,0.67,1,0,0,1,0,0,1,2017,9,2,1,7,3,3,17,15,12,7,9,-6,7,14,5,5,17,3,4,13,-4,23,14,16,1
2192,2017-03-02 08:30:00,32,1.32,1.42,0,1,0,1,0,0,1,2017,9,3,1,6,-5,-5,3,-6,0,5,-2,4,3,-1,1,3,-3,-2,2,-3,0,11,5,-13,-1
2193,2017-03-03 10:00:00,18,0.57,0.57,0,1,0,1,0,0,1,2017,9,4,1,11,-1,-1,5,-1,0,3,-3,-2,3,-3,0,10,-7,-4,7,-11,-4,18,-4,8,0
2194,2017-03-08 08:15:00,0,1.1,1.28,0,1,0,0,1,0,1,2017,10,2,1,21,-15,-15,10,-14,1,6,-13,1,6,-10,3,7,-7,4,5,-8,-1,24,1,0,0
2195,2017-03-08 10:30:00,11,-1.4,-1.4,1,0,0,1,0,0,1,2017,10,2,1,5,-2,-2,3,-1,1,4,-1,0,5,-2,-1,5,0,2,6,-2,-2,10,-1,-6,0
2196,2017-03-09 08:30:00,32,-1.01,-1.02,1,0,0,1,0,0,1,2017,10,3,1,6,-2,-2,33,2,4,15,-6,-8,12,-4,2,44,29,33,22,28,-1,20,-5,40,2
2197,2017-03-10 08:30:00,22_33_2,0.46,1.1800000000000002,1,1,1,1,2,0,3,2017,10,4,3,36,15,15,19,28,13,10,30,2,16,35,5,6,32,-3,15,44,12,36,-8,33,2
2198,2017-03-14 08:30:00,23,0.4,0.4,0,1,0,1,0,0,1,2017,11,1,1,6,-1,-1,5,4,5,2,4,0,5,-1,-5,3,-1,0,3,-1,0,11,-4,-2,0
2199,2017-03-15 08:30:00,10_29_7_5,1.32,1.2000000000000002,1,2,1,2,2,0,4,2017,11,2,4,8,-5,-5,5,-1,4,4,-4,-3,5,-5,-1,4,-6,-1,4,-9,-2,14,5,-18,-1
2200,2017-03-15 10:30:00,11,0.74,0.74,1,0,0,1,0,0,1,2017,11,2,1,4,-1,0,2,-1,1,4,-3,-2,5,-4,-1,5,-2,2,4,1,3,15,8,10,1
2201,2017-03-15 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2017,11,2,1,67,47,46,23,53,6,20,39,-14,12,48,8,12,56,8,7,56,0,67,-14,80,2
2202,2017-03-16 08:30:00,32_3_25,-1.9600000000000002,-2.33,1,1,1,3,0,0,3,2017,11,3,3,10,5,5,4,3,-3,7,8,5,3,10,2,4,13,2,4,13,0,17,-8,9,0
2203,2017-03-17 10:00:00,28,-0.6,-0.42,1,0,0,0,1,0,1,2017,11,4,1,12,11,11,6,9,-1,3,10,1,4,11,1,4,9,-1,5,13,4,22,8,5,0
2204,2017-03-22 10:30:00,11,-0.13,-0.13,1,0,0,1,0,0,1,2017,12,2,1,3,-2,-2,6,-5,-3,8,-1,3,5,3,4,10,6,3,5,3,-3,23,15,4,0
2205,2017-03-23 08:30:00,32,-1.38,-1.45,0,0,1,0,0,1,1,2017,12,3,1,7,2,2,5,5,3,6,1,-5,8,7,6,5,5,-2,5,9,4,16,-9,9,0
2206,2017-03-24 08:30:00,8,-0.32,-0.02,1,0,0,0,1,0,1,2017,12,4,1,4,-2,-2,4,-3,-1,5,0,3,5,0,0,6,4,4,4,4,1,11,2,0,0
2207,2017-03-28 10:00:00,4,1.43,1.22,0,1,0,0,1,0,1,2017,13,1,1,6,-4,-4,7,-9,-5,6,-6,3,3,-6,0,8,0,6,5,-3,-3,13,10,2,0
2208,2017-03-29 10:30:00,11,0.53,0.53,1,0,0,1,0,0,1,2017,13,2,1,3,1,1,7,6,5,4,6,0,4,4,-2,5,0,-4,6,-5,-5,15,-1,3,0
2209,2017-03-30 08:30:00,32_16,-1.27,-0.14000000000000007,0,1,1,2,0,0,2,2017,13,3,2,7,-6,-6,4,-7,-1,6,-13,-6,4,-10,3,4,-12,-2,6,-18,-6,11,-4,-16,-1
2210,2017-04-03 10:00:00,17,-1.68,-1.68,1,0,0,1,0,0,1,2017,14,0,1,7,4,4,8,9,5,8,14,5,3,13,-1,4,9,-3,3,9,0,10,1,5,0
2211,2017-04-05 08:15:00,0,0.27,-0.15,0,1,0,0,0,1,1,2017,14,2,1,27,-23,-23,9,-16,7,6,-15,1,8,-17,-2,8,-10,7,5,-13,-3,32,16,-15,-1
2212,2017-04-05 10:00:00,18,-1.42,-1.42,0,0,1,1,0,0,1,2017,14,2,1,12,-1,-1,6,-3,-2,4,-3,0,4,-6,-3,7,-1,5,2,0,1,16,-3,0,0
2213,2017-04-05 10:30:00,11,-1.65,-1.65,1,0,0,1,0,0,1,2017,14,2,1,6,1,1,3,2,1,3,3,1,4,4,1,5,0,-4,6,-2,-2,17,0,1,0
2214,2017-04-06 08:30:00,32,1.36,1.27,0,1,0,1,0,0,1,2017,14,3,1,3,-2,-2,6,2,4,3,2,0,1,2,0,3,4,2,2,2,-2,22,-12,2,0
2215,2017-04-07 08:30:00,22_33_2,-0.06999999999999995,-0.020000000000000018,1,1,1,1,1,1,3,2017,14,4,3,32,19,18,20,6,-14,13,3,-3,15,-5,-8,17,-20,-15,11,-13,7,44,4,-13,-1
2216,2017-04-12 10:30:00,11,0.65,0.65,1,0,0,1,0,0,1,2017,15,2,1,3,3,3,2,2,-1,5,6,4,2,4,-2,4,3,-1,6,7,4,9,4,4,0
2217,2017-04-13 08:30:00,32_23,-0.9800000000000001,-1.0100000000000002,0,1,1,2,0,0,2,2017,15,3,2,6,-3,-3,4,-6,-3,3,-5,1,4,-2,3,3,-1,1,1,-1,0,12,-5,6,0
2218,2017-04-13 10:00:00,28,0.18,-0.2,0,1,0,0,0,1,1,2017,15,3,1,7,-7,-7,9,-4,3,5,0,4,3,1,1,4,0,-1,3,2,2,25,-13,11,1
2219,2017-04-14 08:30:00,10_29_7_5,-5.74,-6.32,0,0,4,2,0,2,4,2017,15,4,4,12,10,10,2,9,-1,5,13,4,4,16,3,2,15,-1,1,16,1,16,-5,14,1
2220,2017-04-18 08:30:00,3,-0.1,-0.38,1,0,0,1,0,0,1,2017,16,1,1,4,-3,-3,4,-3,0,5,0,3,5,-2,-2,13,10,11,5,8,-2,16,14,2,0
2221,2017-04-19 10:30:00,11,0.42,0.42,1,0,0,1,0,0,1,2017,16,2,1,4,2,2,5,6,4,3,7,1,3,6,-1,5,6,0,7,2,-3,13,-6,-1,0
2222,2017-04-20 08:30:00,32_25,-1.1,-1.01,1,0,1,2,0,0,2,2017,16,3,2,5,3,3,5,-1,-4,4,-2,-1,3,-3,-1,3,0,3,4,3,3,11,3,15,1
2223,2017-04-25 10:00:00,4,-1.12,-1.14,0,0,1,0,0,1,1,2017,17,1,1,23,4,4,17,11,7,8,11,0,10,19,9,8,22,3,12,26,4,30,16,24,2
2224,2017-04-26 10:30:00,11,0.58,0.58,1,0,0,1,0,0,1,2017,17,2,1,3,1,1,5,-3,-3,6,-6,-3,4,-7,-1,9,-13,-6,7,-17,-4,21,16,-16,-1
2225,2017-04-27 08:30:00,32_8,-2.04,-2.3600000000000003,0,0,2,2,0,0,2,2017,17,3,2,13,7,7,32,31,24,15,36,5,24,19,-17,24,3,-16,21,6,3,21,-9,-12,-1
2226,2017-04-28 08:30:00,1,-0.77,-1.48,0,0,1,0,1,0,1,2017,17,4,1,10,-1,-1,19,-10,-9,11,-12,-3,7,-16,-4,5,-15,1,9,-15,0,17,-6,-15,-1
2227,2017-05-01 10:00:00,17,-1.63,-1.63,0,0,1,1,0,0,1,2017,18,0,1,11,5,-5,6,10,5,4,9,-1,4,9,0,6,14,5,3,13,-1,14,5,-4,0
2228,2017-05-03 08:15:00,0,-0.89,-0.86,1,0,0,0,0,1,1,2017,18,2,1,7,4,4,6,-1,-5,4,-1,0,11,1,2,5,-1,-1,6,0,1,14,9,3,0
2229,2017-05-03 10:00:00,18,0.95,0.95,0,1,0,1,0,0,1,2017,18,2,1,8,-1,-1,3,-1,1,4,-2,-1,3,-2,0,6,0,3,3,2,2,16,-1,-3,0
2230,2017-05-03 10:30:00,11,0.24,0.24,1,0,0,1,0,0,1,2017,18,2,1,5,1,1,4,0,-1,7,-3,-3,4,-5,-2,3,-5,0,5,-5,0,11,-1,4,0
2231,2017-05-03 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2017,18,2,1,24,1,2,13,-12,-13,13,-15,-3,10,-10,5,10,-16,-6,7,-18,-2,24,-4,-13,-1
2232,2017-05-04 08:30:00,32,0.42,0.46,0,1,0,1,0,0,1,2017,18,3,1,4,0,-1,6,1,1,8,7,7,4,4,-3,5,2,-2,13,12,10,10,-3,1,0
2233,2017-05-05 08:30:00,22_33_2,1.65,0.14,1,2,0,1,0,2,3,2017,18,4,3,35,14,15,16,28,14,11,21,-7,7,22,1,8,23,1,8,18,-5,35,0,16,1
2234,2017-05-10 10:30:00,11,0.4,0.4,1,0,0,1,0,0,1,2017,19,2,1,5,-2,-2,9,-6,-4,3,-9,-3,5,-7,2,8,0,7,7,-4,-4,13,-1,-7,0
2235,2017-05-11 08:30:00,32_23,1.04,1.08,0,2,0,2,0,0,2,2017,19,3,2,9,-5,-5,11,-1,4,5,1,2,6,4,3,7,4,0,4,3,-1,31,-21,10,1
2236,2017-05-12 08:30:00,10_29_7_5,-0.8300000000000001,1.01,0,0,4,2,2,0,4,2017,19,4,4,24,12,12,11,15,3,26,37,22,10,31,-6,9,35,4,6,34,-1,26,-5,43,2
2237,2017-05-16 08:30:00,3,-0.77,-0.89,0,0,1,1,0,0,1,2017,20,1,1,11,11,11,9,15,4,4,14,-1,13,23,9,10,28,5,8,22,-6,16,-6,17,1
2238,2017-05-17 10:30:00,11,-0.66,-0.66,1,0,0,1,0,0,1,2017,20,2,1,10,1,1,8,0,-1,5,0,0,5,1,1,3,3,2,5,7,4,42,33,-1,0
2239,2017-05-18 08:30:00,32,0.64,0.65,0,1,0,1,0,0,1,2017,20,3,1,12,-8,-7,15,-22,-14,5,-19,3,8,-23,-3,5,-27,-4,6,-26,1,25,8,-20,-1
2240,2017-05-24 10:30:00,11,0.07,0.07,1,0,0,1,0,0,1,2017,21,2,1,5,3,3,8,0,-3,4,2,2,3,-1,-3,2,-3,-2,6,-5,-2,13,2,-13,-1
2241,2017-05-25 08:30:00,32,0.14,0.05,1,0,0,1,0,0,1,2017,21,3,1,5,2,2,7,-5,-7,10,-9,-4,5,-5,4,5,-1,4,4,-4,-3,12,-7,2,0
