,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,pips_candle_max_30_60_after,pips_candle_min_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_240_after,reaction_max_60_240_after
612,2010-09-16 10:00:00,25,-0.23,0,0.0,0,0,0,1,1,0,0,1,2010,38,3,1,30,19,19,11,16,4,15,-5,22,18,14,-6,22,5,13,-9,43,2,4,0
613,2010-09-17 08:30:00,7,-1.2,0,0.0,0,0,0,1,1,0,0,1,2010,38,4,1,24,2,16,3,9,3,18,-14,17,-6,9,3,45,27,30,-15,50,-25,23,0
614,2010-09-17 09:55:00,28,-0.96,0,-0.54,1,0,0,1,0,0,1,1,2010,38,4,1,22,-3,27,-15,14,-1,15,4,13,-2,15,-8,43,-8,9,-34,59,21,15,0
615,2010-09-21 08:30:00,3,-0.19,0,-0.66,0,1,0,0,1,0,0,1,2010,39,1,1,19,0,16,7,9,1,11,-3,14,-2,10,4,22,10,15,-7,35,-19,6,0
616,2010-09-21 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,39,1,1,71,67,19,4,27,3,41,34,19,5,42,23,27,3,19,-8,81,-2,20,0
617,2010-09-23 08:30:00,32,-0.82,0,-2.02,0,0,0,1,1,0,0,1,2010,39,3,1,20,7,21,10,12,3,12,3,9,-7,11,8,37,6,23,-14,30,0,7,0
618,2010-09-23 10:00:00,14,-0.04,0,-0.22,0,1,0,0,1,0,0,1,2010,39,3,1,17,0,16,4,16,-5,20,15,9,-4,19,14,35,-12,10,-25,75,-34,43,1
619,2010-09-24 08:30:00,8,0.47,0,1.4,1,0,1,0,0,1,0,1,2010,39,4,1,30,18,27,14,20,3,13,-6,11,-2,18,13,28,8,23,-5,30,-2,47,1
620,2010-09-24 10:00:00,21,-0.04,0,0.34,1,0,0,1,0,1,0,1,2010,39,4,1,23,1,22,4,24,-7,18,5,9,1,13,2,29,16,20,-9,35,10,7,0
621,2010-09-28 10:00:00,4,-0.67,0,-0.38,1,0,0,1,1,0,0,1,2010,40,1,1,44,22,19,0,20,1,12,-3,42,34,23,5,30,1,7,-23,68,-2,47,1
622,2010-09-30 08:30:00,32,0.35,0,-2.53,0,0,1,0,1,0,0,1,2010,40,3,1,21,-9,20,-5,12,10,14,2,15,12,20,6,31,-20,8,-23,53,16,5,0
623,2010-10-01 10:00:00,17,-0.1,0,0.0,0,1,0,0,1,0,0,1,2010,40,4,1,34,1,34,14,20,11,15,6,17,-15,12,-9,19,0,5,-14,35,5,20,0
624,2010-10-04 10:00:00,24,0.13,0,-0.82,1,0,1,0,0,0,1,1,2010,41,0,1,20,-7,22,11,19,-6,12,4,10,-4,8,2,29,-18,6,-23,37,17,16,0
625,2010-10-05 10:00:00,18,0.92,0,0.0,0,0,1,0,1,0,0,1,2010,41,1,1,31,-14,17,7,17,3,12,1,14,-4,25,17,47,25,37,-10,39,-2,20,0
626,2010-10-06 08:15:00,0,-3.35,1,0.86,1,0,0,1,0,1,0,1,2010,41,2,1,24,16,18,-12,19,-4,13,3,10,-4,11,-4,39,23,33,-6,77,37,74,1
627,2010-10-07 08:30:00,32,0.68,0,-1.9,0,0,1,0,1,0,0,1,2010,41,3,1,19,-11,20,14,13,8,12,0,21,13,23,14,39,-18,15,-24,35,-4,22,0
628,2010-10-15 09:55:00,28,-0.26,0,1.09,1,0,0,1,0,1,0,1,2010,42,4,1,17,-8,42,-25,32,20,28,-10,34,-20,15,4,41,0,19,-22,67,-63,37,1
629,2010-10-18 09:00:00,30,2.15,1,0.0,0,0,1,0,1,0,0,1,2010,43,0,1,20,7,14,-7,12,0,17,11,11,-1,13,7,43,20,32,-11,48,28,45,1
630,2010-10-19 08:30:00,3,-1.39,0,0.0,0,0,0,1,1,0,0,1,2010,43,1,1,19,-3,16,1,10,-2,23,-13,16,-6,11,1,55,-16,25,-30,49,-19,33,1
631,2010-10-21 08:30:00,32,-0.15,0,-15.54,2,1,0,0,0,0,1,1,2010,43,3,1,23,-7,28,-22,9,-3,15,-3,14,6,8,-3,28,15,21,-7,29,-8,49,1
632,2010-10-21 10:00:00,25,-0.2,0,0.0,0,0,0,1,1,0,0,1,2010,43,3,1,26,-12,41,32,20,8,13,-7,8,-2,15,-3,40,-19,8,-32,50,12,6,0
633,2010-10-25 10:00:00,14,0.53,1,-0.22,0,0,1,0,1,0,0,1,2010,44,0,1,31,-22,19,-3,22,0,16,12,15,-3,17,-10,41,-26,8,-33,38,13,23,0
634,2010-10-26 10:00:00,4,0.16,0,-0.12,0,0,1,0,1,0,0,1,2010,44,1,1,29,8,20,7,10,-2,16,10,10,-3,16,-9,24,-12,8,-16,40,-42,19,0
635,2010-10-27 08:30:00,8,-0.59,0,-0.14,0,0,0,1,1,0,0,1,2010,44,2,1,34,27,21,-8,19,-2,15,-5,13,-3,19,9,21,-6,6,-15,34,0,11,0
636,2010-10-27 10:00:00,21,0.08,0,0.0,0,0,1,0,1,0,0,1,2010,44,2,1,39,-18,15,-10,19,10,20,-12,22,-4,17,8,24,-18,4,-20,53,-3,35,1
637,2010-10-28 08:30:00,32,1.79,1,-0.7,0,0,1,0,1,0,0,1,2010,44,3,1,27,8,14,-11,10,4,19,-9,13,-3,16,12,30,8,18,-12,54,17,57,1
638,2010-10-29 08:30:00,1,-0.18,0,-0.94,1,0,0,1,0,0,1,1,2010,44,4,1,42,20,19,12,16,8,18,7,16,8,15,8,41,-16,15,-26,48,6,49,1
639,2010-11-01 10:00:00,17,1.27,1,0.0,0,0,1,0,1,0,0,1,2010,45,0,1,23,-13,15,-9,12,-1,13,-4,16,-7,15,10,25,6,19,-6,49,2,19,0
640,2010-11-03 08:15:00,0,0.93,1,2.11,1,0,1,0,0,1,0,1,2010,45,2,1,12,-5,18,-13,13,5,15,5,16,-4,13,3,28,-19,7,-21,26,-6,19,0
641,2010-11-03 10:00:00,18,0.56,0,0.0,0,0,1,0,1,0,0,1,2010,45,2,1,21,-11,13,6,15,-5,9,2,13,1,16,6,21,-5,5,-16,24,-2,34,1
642,2010-11-03 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,45,2,1,84,51,66,-4,99,-70,35,8,39,20,21,0,69,29,45,-24,84,-9,41,1
643,2010-11-04 08:30:00,32,-1.62,1,-0.7,0,0,0,1,1,0,0,1,2010,45,3,1,16,11,21,-14,14,3,17,12,14,4,15,7,26,-8,9,-17,46,15,29,0
644,2010-11-05 12:30:00,24,-0.44,1,-0.1,0,0,0,1,1,0,0,1,2010,45,4,1,20,13,17,7,16,4,11,-2,16,-12,8,-2,28,18,20,-8,43,-22,11,0
645,2010-11-12 09:55:00,28,-0.06,0,-0.18,0,1,0,0,1,0,0,1,2010,46,4,1,25,6,23,-18,12,-4,19,-11,33,2,23,-7,29,-5,20,-9,43,27,28,0
646,2010-11-16 08:30:00,23,-1.45,1,0.0,0,0,0,1,1,0,0,1,2010,47,1,1,31,-6,8,2,18,-11,16,0,12,-7,9,4,30,-10,6,-24,31,8,16,0
647,2010-11-16 09:00:00,30,-0.57,0,0.0,0,0,0,1,1,0,0,1,2010,47,1,1,14,7,17,-15,14,9,26,-15,9,3,9,5,38,-14,16,-22,52,-17,16,0
648,2010-11-18 08:30:00,32,-0.17,0,-0.44,0,1,0,0,1,0,0,1,2010,47,3,1,12,4,8,2,7,-3,22,15,15,-13,9,-2,23,-18,4,-19,28,-22,20,0
649,2010-11-18 10:00:00,25,2.72,2,0.0,0,0,1,0,1,0,0,1,2010,47,3,1,22,-21,11,7,13,-9,13,8,20,-15,14,1,20,1,10,-10,41,-17,47,1
650,2010-11-23 08:30:00,26,0.56,1,-0.24,0,0,1,0,1,0,0,1,2010,48,1,1,16,0,17,-2,29,-18,20,-13,11,8,12,-7,34,-22,9,-25,41,-25,12,0
651,2010-11-23 10:00:00,14,-0.17,0,-0.66,1,0,0,1,1,0,0,1,2010,48,1,1,27,21,12,-10,26,-23,11,-1,14,-6,13,-8,35,33,34,-1,69,-43,17,0
652,2010-11-24 10:00:00,21,-0.48,0,-0.04,0,0,0,1,1,0,0,1,2010,48,2,1,25,-12,14,3,12,-9,10,4,8,1,21,17,40,-10,18,-22,45,8,14,0
653,2010-11-30 10:00:00,4,0.28,0,-0.37,1,0,1,0,1,0,0,1,2010,49,1,1,11,-5,17,-7,7,0,12,7,14,8,16,8,34,-5,6,-28,49,20,17,0
654,2010-12-01 08:15:00,0,0.69,1,2.05,1,0,1,0,0,1,0,1,2010,49,2,1,16,-10,15,-10,18,15,12,8,15,14,12,4,26,-14,10,-16,24,-11,69,1
655,2010-12-01 10:00:00,17,-0.08,0,0.0,0,1,0,0,1,0,0,1,2010,49,2,1,28,25,17,-11,28,-27,12,1,20,-10,11,-7,20,-8,11,-9,32,-33,121,1
656,2010-12-02 08:30:00,32,-0.58,0,-5.48,0,0,0,1,1,0,0,1,2010,49,3,1,29,-18,27,-12,23,-14,31,-11,39,-24,22,-10,56,35,42,-14,36,3,135,1
657,2010-12-02 10:00:00,24,1.01,1,0.0,0,0,1,0,1,0,0,1,2010,49,3,1,32,15,25,8,15,10,17,-16,11,0,9,3,40,-26,3,-37,116,84,64,1
658,2010-12-03 10:00:00,18,-0.2,0,0.0,0,1,0,0,1,0,0,1,2010,49,4,1,16,-2,12,1,15,-14,7,6,17,-6,12,5,48,35,37,-11,50,7,16,0
659,2010-12-09 08:30:00,32,0.26,0,-3.65,0,0,1,0,1,0,0,1,2010,50,3,1,24,11,8,2,9,0,10,2,7,-2,17,11,25,-17,8,-17,39,3,8,0
660,2010-12-10 08:30:00,31,1.02,1,-5.26,1,0,1,0,1,0,0,1,2010,50,4,1,10,-9,7,1,6,0,14,-11,8,-2,7,3,21,-2,3,-18,27,-19,25,0
661,2010-12-10 09:55:00,28,0.56,1,2.15,1,0,1,0,0,1,0,1,2010,50,4,1,13,-6,8,-4,8,0,25,-19,13,9,8,-7,35,24,27,-8,22,-4,21,0
662,2010-12-14 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,51,1,1,40,-12,19,2,21,-10,17,8,10,-5,24,-22,16,-8,4,-12,40,6,13,0
663,2010-12-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,51,2,1,25,-23,8,3,11,5,11,-5,5,3,12,11,37,-5,14,-23,44,0,11,0
664,2010-12-15 09:00:00,30,-1.42,1,-5.75,2,0,0,1,0,0,1,1,2010,51,2,1,15,-12,7,-3,24,-1,13,-2,12,1,11,0,27,4,9,-18,46,-15,17,0
665,2010-12-16 10:00:00,25,0.81,1,0.0,0,0,1,0,1,0,0,1,2010,51,3,1,14,-7,13,-3,24,-14,11,-3,10,-2,10,-5,16,7,10,-6,34,-14,38,1
666,2010-12-22 10:00:00,14,-0.09,0,0.0,0,0,0,1,1,0,0,1,2010,52,2,1,16,-3,7,-3,6,-1,6,-5,9,7,6,4,20,8,14,-6,42,-32,5,0
667,2010-12-23 10:00:00,21,-0.38,0,-0.46,0,0,0,1,0,0,1,1,2010,52,3,1,9,-5,10,6,3,1,6,-4,3,1,5,4,13,2,8,-5,23,-1,60,1
668,2010-12-28 10:00:00,4,-1.41,0,-0.27,0,0,0,1,1,0,0,1,2010,52,1,1,13,7,19,5,6,0,10,3,7,2,7,1,35,-29,6,-29,80,-64,2,0
669,2010-12-30 08:30:00,32,1.97,1,-3.65,0,0,1,0,1,0,0,1,2010,52,3,1,10,-2,6,2,8,-7,9,-3,10,5,17,15,17,2,5,-12,33,16,21,0
670,2010-12-30 10:00:00,24,0.25,0,-1.08,1,0,1,0,0,0,1,1,2010,52,3,1,9,-1,12,-10,6,-1,10,-7,13,-10,8,7,23,-2,4,-19,25,20,3,0
671,2011-01-03 10:00:00,17,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,1,0,1,15,-2,9,3,10,7,9,2,10,-6,5,1,51,45,46,-5,36,-35,33,1
672,2011-01-05 08:15:00,0,5.41,2,-0.05,0,0,1,0,1,0,0,1,2011,1,2,1,34,-34,14,4,21,-14,16,16,18,-11,12,-5,31,-10,16,-15,64,-23,29,0
673,2011-01-05 10:00:00,18,1.1,1,0.0,0,0,1,0,1,0,0,1,2011,1,2,1,18,11,9,6,18,-17,19,-10,11,-8,8,4,23,1,13,-10,41,-33,53,1
674,2011-01-06 08:30:00,32,-0.62,0,-5.48,0,0,0,1,1,0,0,1,2011,1,3,1,21,10,17,-8,12,2,9,2,8,5,7,0,23,6,16,-7,36,-2,10,0
675,2011-01-14 09:55:00,28,-1.44,0,-0.24,0,0,0,1,1,0,0,1,2011,2,4,1,22,21,18,15,21,9,15,-12,15,-7,8,-6,26,-9,15,-11,31,-8,9,0
676,2011-01-18 09:00:00,30,0.82,1,-0.77,0,0,1,0,1,0,0,1,2011,3,1,1,11,-7,9,2,16,15,10,8,11,0,13,-3,60,27,48,-12,31,-14,10,0
677,2011-01-19 08:30:00,3,5.28,2,-1.01,0,0,1,0,1,0,0,1,2011,3,2,1,33,22,15,-3,7,-6,8,-4,7,1,15,-14,25,0,13,-12,60,27,6,0
678,2011-01-20 08:30:00,32,0.74,1,-4.78,0,0,1,0,1,0,0,1,2011,3,3,1,19,-8,15,3,14,-10,11,-6,14,5,11,5,25,4,12,-13,74,-53,41,1
679,2011-01-25 10:00:00,4,1.99,1,2.12,0,0,1,0,0,1,0,1,2011,4,1,1,27,-20,27,12,14,-6,22,10,31,24,24,14,24,1,11,-13,45,24,23,0
680,2011-01-26 10:00:00,21,1.09,1,-0.99,0,0,1,0,0,0,1,1,2011,4,2,1,15,-13,26,18,14,6,15,-4,15,9,14,-6,29,12,23,-6,29,-13,15,0
681,2011-01-26 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,4,2,1,43,42,25,-4,49,-44,30,25,18,-1,18,14,24,15,17,-7,52,-13,33,1
682,2011-01-27 10:00:00,24,0.18,0,-1.48,1,0,1,0,0,0,1,1,2011,4,3,1,10,-2,10,2,11,6,7,6,7,0,9,2,26,-8,14,-12,39,-14,6,0
683,2011-01-28 08:30:00,1,-0.52,1,0.99,1,0,0,1,0,1,0,1,2011,4,4,1,27,-9,18,-15,19,18,12,-7,9,-4,20,-9,25,-5,15,-10,28,-3,22,0
684,2011-02-01 10:00:00,17,1.8,1,0.0,0,0,1,0,1,0,0,1,2011,5,1,1,21,-20,21,-4,13,9,13,6,15,10,19,3,35,28,32,-3,31,12,51,1
685,2011-02-02 08:15:00,0,0.39,1,-2.43,2,0,1,0,0,0,1,1,2011,5,2,1,22,7,11,4,12,-2,11,-8,12,5,13,0,28,-21,1,-27,25,4,43,1
686,2011-02-03 08:30:00,32,0.15,0,-2.3,0,0,1,0,1,0,0,1,2011,5,3,1,49,-37,25,-17,14,0,24,-14,12,-5,21,-15,23,9,20,-3,54,-9,16,0
687,2011-02-03 10:00:00,18,1.52,1,0.0,0,0,1,0,1,0,0,1,2011,5,3,1,18,-9,13,-7,7,1,11,5,8,2,8,1,23,7,15,-8,53,-21,35,1
688,2011-02-10 08:30:00,32,0.99,1,-2.98,0,0,1,0,1,0,0,1,2011,6,3,1,24,-23,13,4,17,-4,13,0,11,-4,14,8,25,3,17,-8,54,-22,24,0
689,2011-02-11 08:30:00,31,-0.06,0,0.0,0,1,0,0,1,0,0,1,2011,6,4,1,12,9,9,-5,13,-2,5,-3,3,0,7,-1,27,-16,0,-27,26,15,49,1
690,2011-02-11 09:55:00,28,-0.14,0,1.13,1,1,0,0,0,1,0,1,2011,6,4,1,13,8,9,8,9,-4,7,-3,6,0,19,14,19,2,6,-13,31,1,19,0
691,2011-02-15 09:00:00,30,-0.48,0,0.0,0,0,0,1,1,0,0,1,2011,7,1,1,13,8,11,-10,8,-1,7,-4,11,-6,7,3,21,7,21,0,48,11,22,0
692,2011-02-17 10:00:00,25,1.75,1,0.0,0,0,1,0,1,0,0,1,2011,7,3,1,19,-9,12,-3,21,11,16,4,10,2,11,-4,37,-29,7,-30,41,36,39,1
693,2011-02-22 10:00:00,4,1.26,1,9.02,2,0,1,0,0,1,0,1,2011,8,1,1,21,5,15,-6,11,6,11,-2,9,-4,12,8,16,2,11,-5,26,8,11,0
694,2011-02-23 10:00:00,14,0.43,0,-5.26,2,0,1,0,0,0,1,1,2011,8,2,1,22,18,11,-6,12,7,8,-3,16,13,20,17,27,-12,11,-16,47,4,19,0
695,2011-02-24 10:00:00,21,-2.25,1,-0.46,0,0,0,1,0,0,1,1,2011,8,3,1,21,-5,10,-4,11,6,36,30,19,-12,12,-8,34,-2,7,-27,38,13,9,0
696,2011-02-25 08:30:00,26,-1.58,1,-0.41,0,0,0,1,1,0,0,1,2011,8,4,1,20,14,9,1,11,-11,11,0,11,-7,15,-10,20,-10,3,-17,31,-20,10,0
697,2011-02-28 10:00:00,24,-0.1,0,-18.99,3,0,0,1,0,0,1,1,2011,9,0,1,8,-2,12,-4,6,-3,11,11,9,-5,6,-1,29,-20,3,-26,19,-20,13,0
698,2011-03-01 10:00:00,17,0.3,0,0.0,0,0,1,0,1,0,0,1,2011,9,1,1,33,-18,22,-5,13,-2,12,-1,10,7,12,-8,31,11,18,-13,43,16,9,0
699,2011-03-02 08:15:00,0,0.42,1,-0.05,0,0,1,0,1,0,0,1,2011,9,2,1,9,1,12,4,7,2,11,5,8,5,12,8,27,-11,1,-26,21,-11,39,1
700,2011-03-03 08:30:00,32,0.92,1,-2.63,0,0,1,0,1,0,0,1,2011,9,3,1,86,68,22,19,17,1,24,22,27,-16,21,15,36,-4,18,-18,86,-5,10,0
701,2011-03-03 10:00:00,18,-0.11,0,0.0,0,1,0,0,1,0,0,1,2011,9,3,1,15,-7,7,3,10,7,8,3,10,-2,11,7,20,-8,5,-15,26,-25,12,0
702,2011-03-11 09:55:00,28,-5.34,1,2.06,1,0,0,1,0,1,0,1,2011,10,4,1,11,-1,9,0,8,-3,9,8,13,12,15,-11,19,10,18,-1,44,40,43,1
703,2011-03-15 09:00:00,30,-0.14,0,-2.06,1,0,0,1,0,0,1,1,2011,11,1,1,12,-2,10,-8,6,-1,25,21,9,-4,9,-1,52,33,46,-6,47,9,53,1
704,2011-03-15 14:14:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,11,1,1,26,-18,21,12,11,-6,14,8,9,0,6,4,37,20,20,-17,32,11,9,0
705,2011-03-17 10:00:00,25,1.52,1,0.0,0,0,1,0,1,0,0,1,2011,11,3,1,7,-1,7,4,16,-12,8,5,9,-6,8,3,26,19,24,-2,27,-9,35,1
706,2011-03-21 10:00:00,14,-1.35,1,1.74,2,0,0,1,0,1,0,1,2011,12,0,1,10,8,22,15,9,3,13,6,17,-13,4,1,19,-8,5,-14,63,-24,43,1
707,2011-03-23 10:00:00,21,-1.44,0,3.92,1,0,0,1,0,1,0,1,2011,12,2,1,17,-8,13,5,15,12,6,-1,12,4,6,2,28,-11,8,-20,39,-12,10,0
708,2011-03-28 10:00:00,24,0.44,0,0.0,0,0,1,0,1,0,0,1,2011,13,0,1,7,0,7,4,9,-6,6,-2,8,-3,13,9,22,-1,8,-14,54,42,11,0
709,2011-03-29 10:00:00,4,-0.38,0,0.84,1,0,0,1,0,1,0,1,2011,13,1,1,17,13,9,-3,11,1,11,5,6,3,15,-12,21,-18,3,-18,41,7,23,0
710,2011-03-30 08:15:00,0,-0.05,0,-0.25,0,1,0,0,0,0,1,1,2011,13,2,1,21,13,5,0,8,-7,11,-5,11,-10,10,-7,23,8,19,-4,23,-1,18,0
711,2011-03-31 08:30:00,32,-0.5,0,-16.97,3,0,0,1,0,0,1,1,2011,13,3,1,10,-4,13,-6,12,-4,22,-10,19,-2,9,-2,18,-3,10,-8,27,-9,35,1
712,2011-04-01 10:00:00,17,-0.07,0,0.0,0,1,0,0,1,0,0,1,2011,13,4,1,28,24,23,15,14,-6,19,-7,25,23,11,0,37,16,19,-18,54,-40,82,1
713,2011-04-05 10:00:00,18,-2.37,1,0.0,0,0,0,1,1,0,0,1,2011,14,1,1,14,9,14,6,4,0,10,-2,15,14,11,3,13,6,7,-6,27,-5,29,0
714,2011-04-07 08:30:00,32,-0.17,0,-0.98,0,1,0,0,1,0,0,1,2011,14,3,1,31,5,24,14,21,-4,21,-10,10,-6,29,-17,30,4,15,-15,41,1,46,1
715,2011-04-12 08:30:00,31,-0.47,0,-3.23,1,0,0,1,1,0,0,1,2011,15,1,1,10,3,11,-2,22,17,9,4,10,-8,8,4,13,6,7,-6,45,39,11,0
716,2011-04-15 08:30:00,7,-1.2,0,0.0,0,0,0,1,1,0,0,1,2011,15,4,1,18,15,15,-13,29,-26,15,-1,11,7,13,-6,22,-3,15,-7,34,-34,62,1
717,2011-04-15 09:00:00,30,-0.92,1,-0.22,0,0,0,1,1,0,0,1,2011,15,4,1,11,3,11,6,7,-3,12,9,6,-5,12,-11,33,23,30,-3,50,-45,32,1
718,2011-04-15 09:55:00,28,0.22,0,-0.53,1,0,1,0,0,0,1,1,2011,15,4,1,21,13,9,7,10,6,6,-1,13,-6,5,-4,28,7,12,-16,38,-13,38,1
719,2011-04-19 08:30:00,3,0.74,1,-1.01,0,0,1,0,1,0,0,1,2011,16,1,1,13,8,8,-1,12,-11,15,-8,7,-3,11,-4,21,7,9,-12,27,8,32,1
720,2011-04-20 10:00:00,14,0.32,0,1.08,2,0,1,0,0,1,0,1,2011,16,2,1,13,10,7,-5,11,9,10,1,17,-15,12,-4,15,-5,3,-12,35,-10,18,0
721,2011-04-21 08:30:00,32,-0.61,0,-1.0,0,0,0,1,1,0,0,1,2011,16,3,1,30,-8,14,-7,10,1,10,0,8,-5,13,9,34,-4,27,-7,35,-16,27,0
722,2011-04-21 10:00:00,25,-2.51,2,0.0,0,0,0,1,1,0,0,1,2011,16,3,1,16,2,17,15,7,-4,10,-4,15,13,6,2,27,10,20,-7,66,-40,20,0
723,2011-04-25 10:00:00,21,0.68,1,1.86,1,0,1,0,0,1,0,1,2011,17,0,1,12,6,7,-5,7,-4,11,-11,8,-3,10,5,19,-8,6,-13,34,-13,23,0
724,2011-04-26 10:00:00,4,0.19,0,0.22,0,0,1,0,0,1,0,1,2011,17,1,1,10,-4,7,-5,13,8,12,9,20,16,12,-9,18,-6,12,-6,28,-16,39,1
725,2011-04-27 08:30:00,8,-0.2,0,1.4,1,0,0,1,0,1,0,1,2011,17,2,1,7,1,3,-1,4,-1,3,-1,8,-2,6,1,11,8,8,-3,25,-14,19,0
726,2011-04-27 12:32:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,17,2,1,48,29,23,2,15,0,12,3,10,-2,12,-11,30,17,24,-6,48,11,89,1
727,2011-04-28 10:00:00,24,0.76,1,-0.62,2,0,1,0,0,0,1,1,2011,17,3,1,15,5,13,6,6,2,17,-14,8,-5,10,-6,15,5,6,-9,62,35,12,0
728,2011-05-02 10:00:00,17,0.37,0,0.0,0,0,1,0,1,0,0,1,2011,18,0,1,22,15,21,16,11,-8,8,6,5,2,13,9,17,3,4,-13,29,-7,13,0
729,2011-05-04 08:15:00,0,-0.27,0,-0.19,0,0,0,1,1,0,0,1,2011,18,2,1,20,13,21,9,12,1,16,-4,13,-9,20,18,22,8,10,-12,52,31,21,0
730,2011-05-04 10:00:00,18,-2.8,2,0.0,0,0,0,1,1,0,0,1,2011,18,2,1,28,-10,17,-12,19,15,14,1,14,-9,10,0,62,-37,7,-55,35,14,21,0
731,2011-05-05 08:30:00,32,-3.78,2,-0.48,0,0,0,1,1,0,0,1,2011,18,3,1,98,-95,22,-4,14,-9,18,-2,30,-14,14,9,40,20,29,-11,120,-5,12,0
732,2011-05-11 08:30:00,31,-0.37,0,-1.44,0,0,0,1,1,0,0,1,2011,19,2,1,19,10,9,-4,16,7,10,5,12,-3,5,-2,54,-46,5,-49,57,-36,17,0
733,2011-05-13 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,19,4,1,31,29,20,13,16,-8,24,-17,17,-9,15,10,43,-22,4,-39,37,-24,24,0
734,2011-05-13 09:55:00,28,0.56,1,-0.14,0,0,1,0,1,0,0,1,2011,19,4,1,16,5,33,-21,9,0,16,12,14,12,17,-15,25,-6,9,-16,44,-25,21,0
735,2011-05-16 09:00:00,30,-0.93,1,-0.17,0,0,0,1,1,0,0,1,2011,20,0,1,12,8,33,29,12,-4,7,-2,18,13,10,-8,39,23,26,-13,26,5,44,1
736,2011-05-17 08:30:00,3,-0.69,0,-1.02,1,0,0,1,1,0,0,1,2011,20,1,1,19,-8,10,2,14,9,14,-6,26,-22,18,-1,33,12,22,-11,47,-31,37,1
737,2011-05-19 08:30:00,32,0.54,1,-3.07,0,0,1,0,1,0,0,1,2011,20,3,1,13,-2,11,1,13,-10,16,-7,8,-3,10,-1,24,1,8,-16,35,-14,47,1
738,2011-05-24 10:00:00,21,0.54,1,-0.07,0,0,1,0,1,0,0,1,2011,21,1,1,12,-4,17,7,14,10,12,-5,9,-2,17,-10,13,-1,7,-6,26,12,7,0
739,2011-05-25 08:30:00,8,-1.14,1,1.45,1,0,0,1,0,1,0,1,2011,21,2,1,19,8,26,13,8,-3,13,-10,9,2,12,-4,40,-30,7,-33,27,-10,79,1
740,2011-05-27 10:00:00,24,-6.87,2,-0.74,2,0,0,1,0,0,1,1,2011,21,4,1,18,7,14,3,13,-13,8,4,13,-12,14,14,44,27,29,-15,41,-36,27,0
741,2011-05-31 10:00:00,4,-1.29,1,0.35,0,0,0,1,0,1,0,1,2011,22,1,1,23,-19,12,10,11,0,6,1,24,-13,13,0,22,-11,9,-13,26,22,10,0
742,2011-06-01 08:15:00,0,-1.62,1,-0.1,0,0,0,1,1,0,0,1,2011,22,2,1,19,19,16,-8,19,14,18,-12,15,-10,7,4,26,-12,2,-24,36,9,46,1
743,2011-06-01 10:00:00,17,-3.62,2,0.0,0,0,0,1,1,0,0,1,2011,22,2,1,15,-1,33,20,24,-14,10,5,13,6,13,6,29,-10,12,-17,33,-4,24,0
744,2011-06-02 08:30:00,32,-0.22,0,-2.43,0,0,0,1,1,0,0,1,2011,22,3,1,12,3,14,-7,7,-2,4,3,8,2,11,-10,20,-1,5,-15,16,-13,4,0
745,2011-06-03 10:00:00,18,0.27,0,0.0,0,0,1,0,1,0,0,1,2011,22,4,1,18,10,19,2,13,-2,10,6,8,4,22,11,22,-9,9,-13,82,69,64,1
746,2011-06-15 08:30:00,7,1.2,0,0.0,0,0,1,0,1,0,0,1,2011,24,2,1,23,-14,7,2,11,-2,9,6,9,8,5,-2,30,9,13,-17,53,-25,15,0
747,2011-06-15 09:00:00,30,-0.47,0,0.0,0,0,0,1,1,0,0,1,2011,24,2,1,5,-3,16,-12,11,5,14,11,9,5,8,0,20,10,10,-10,37,-9,5,0
748,2011-06-16 10:00:00,25,-0.93,1,0.0,0,0,0,1,1,0,0,1,2011,24,3,1,24,-7,19,9,30,23,18,-10,17,-4,10,-9,34,-12,22,-12,38,16,59,1
749,2011-06-17 09:55:00,28,-0.55,0,1.42,1,0,0,1,0,1,0,1,2011,24,4,1,36,31,18,-10,13,-5,10,2,11,1,19,-11,40,28,35,-5,41,-4,31,1
750,2011-06-21 10:00:00,14,-0.04,0,-1.17,1,1,0,0,0,0,1,1,2011,25,1,1,13,5,8,-7,6,-5,12,8,11,5,14,-1,25,7,23,-2,25,-18,40,1
