,Unnamed: 0,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
610,1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,0_30,included,basic,14.41,"{'C': 5, 'gamma': 1}",,,,,,,,,13.63,7.58
611,2,reg,dtree,min,basic,ALL_NO_3_2_1,0_30,included,basic,12.17,"{'max_depth': 5, 'min_samples_leaf': 50}",,,,,,,,,11.74,0.47
612,3,reg,rforest,min,basic,ALL_NO_3_2_1,0_30,included,basic,11.69,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,11.50,44.19
613,4,reg,xgb,min,basic,ALL_NO_3_2_1,0_30,included,basic,11.67,{'n_estimators': 50},,,,,,,,,11.55,0.29
614,5,reg,gboosting,min,basic,ALL_NO_3_2_1,0_30,included,basic,11.74,{'n_estimators': 50},,,,,,,,,11.53,0.58
615,6,reg,ada,min,basic,ALL_NO_3_2_1,0_30,included,basic,13.26,{'n_estimators': 10},,,,,,,,,13.48,0.59
616,0,clf,kn,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_neighbors': 71},0.79,0.76,0.79,0.99,0.65,0.06,720.0,197.0,"{'0': {'precision': 0.7933333333333333, 'recall': 0.9916666666666667, 'f1-score': 0.8814814814814814, 'support': 720}, '1': {'precision': 0.6470588235294118, 'recall': 0.05583756345177665, 'f1-score': 0.102803738317757, 'support': 197}, 'micro avg': {'precision': 0.7906215921483097, 'recall': 0.7906215921483097, 'f1-score': 0.7906215921483097, 'support': 917}, 'macro avg': {'precision': 0.7201960784313726, 'recall': 0.5237521150592217, 'f1-score': 0.4921426098996192, 'support': 917}, 'weighted avg': {'precision': 0.7619090384245302, 'recall': 0.7906215921483097, 'f1-score': 0.7141973861671371, 'support': 917}}",1.94
617,1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.79,0.62,0.79,1.0,0.0,0.0,720.0,197.0,"{'0': {'precision': 0.7851690294438386, 'recall': 1.0, 'f1-score': 0.8796579108124618, 'support': 720}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 197}, 'micro avg': {'precision': 0.7851690294438386, 'recall': 0.7851690294438386, 'f1-score': 0.7851690294438386, 'support': 917}, 'macro avg': {'precision': 0.3925845147219193, 'recall': 0.5, 'f1-score': 0.4398289554062309, 'support': 917}, 'weighted avg': {'precision': 0.6164904047977795, 'recall': 0.7851690294438386, 'f1-score': 0.6906801480752154, 'support': 917}}",3.95
618,2,clf,dtree,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.78,"{'max_depth': 6, 'min_samples_leaf': 50}",0.8,0.77,0.83,0.94,0.56,0.28,720.0,197.0,"{'0': {'precision': 0.8266178266178266, 'recall': 0.9402777777777778, 'f1-score': 0.8797920727745289, 'support': 720}, '1': {'precision': 0.5612244897959183, 'recall': 0.27918781725888325, 'f1-score': 0.37288135593220345, 'support': 197}, 'micro avg': {'precision': 0.7982551799345693, 'recall': 0.7982551799345693, 'f1-score': 0.7982551799345693, 'support': 917}, 'macro avg': {'precision': 0.6939211582068725, 'recall': 0.6097327975183305, 'f1-score': 0.6263367143533661, 'support': 917}, 'weighted avg': {'precision': 0.7696031184892378, 'recall': 0.7982551799345693, 'f1-score': 0.7708919514899725, 'support': 917}}",0.31
619,3,clf,rforest,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.79,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.8,0.8,0.8,0.99,0.82,0.09,720.0,197.0,"{'0': {'precision': 0.8, 'recall': 0.9944444444444445, 'f1-score': 0.8866873065015479, 'support': 720}, '1': {'precision': 0.8181818181818182, 'recall': 0.09137055837563451, 'f1-score': 0.1643835616438356, 'support': 197}, 'micro avg': {'precision': 0.8004362050163577, 'recall': 0.8004362050163577, 'f1-score': 0.8004362050163577, 'support': 917}, 'macro avg': {'precision': 0.8090909090909091, 'recall': 0.5429075014100395, 'f1-score': 0.5255354340726918, 'support': 917}, 'weighted avg': {'precision': 0.8039060176464757, 'recall': 0.8004362050163577, 'f1-score': 0.7315140919574157, 'support': 917}}",17.96
620,4,clf,xgb,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_estimators': 100},0.81,0.8,0.82,0.98,0.72,0.21,720.0,197.0,"{'0': {'precision': 0.819557625145518, 'recall': 0.9777777777777777, 'f1-score': 0.8917036098796707, 'support': 720}, '1': {'precision': 0.7241379310344828, 'recall': 0.2131979695431472, 'f1-score': 0.32941176470588235, 'support': 197}, 'micro avg': {'precision': 0.8135223555070883, 'recall': 0.8135223555070883, 'f1-score': 0.8135223555070883, 'support': 917}, 'macro avg': {'precision': 0.7718477780900004, 'recall': 0.5954878736604625, 'f1-score': 0.6105576872927765, 'support': 917}, 'weighted avg': {'precision': 0.7990585196494723, 'recall': 0.8135223555070883, 'f1-score': 0.7709059070451708, 'support': 917}}",0.23
621,5,clf,gboosting,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.78,{'n_estimators': 50},0.81,0.8,0.81,0.99,0.77,0.17,720.0,197.0,"{'0': {'precision': 0.8123569794050344, 'recall': 0.9861111111111112, 'f1-score': 0.8908406524466751, 'support': 720}, '1': {'precision': 0.7674418604651163, 'recall': 0.16751269035532995, 'f1-score': 0.27499999999999997, 'support': 197}, 'micro avg': {'precision': 0.8102508178844057, 'recall': 0.8102508178844057, 'f1-score': 0.8102508178844056, 'support': 917}, 'macro avg': {'precision': 0.7898994199350753, 'recall': 0.5768119007332205, 'f1-score': 0.5829203262233376, 'support': 917}, 'weighted avg': {'precision': 0.8027078208105264, 'recall': 0.8102508178844057, 'f1-score': 0.7585390073736161, 'support': 917}}",0.5
622,6,clf,ada,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.78,{'n_estimators': 50},0.81,0.79,0.83,0.96,0.64,0.27,720.0,197.0,"{'0': {'precision': 0.8283313325330132, 'recall': 0.9583333333333334, 'f1-score': 0.8886027044430135, 'support': 720}, '1': {'precision': 0.6428571428571429, 'recall': 0.27411167512690354, 'f1-score': 0.38434163701067614, 'support': 197}, 'micro avg': {'precision': 0.8113413304252999, 'recall': 0.8113413304252999, 'f1-score': 0.8113413304253, 'support': 917}, 'macro avg': {'precision': 0.735594237695078, 'recall': 0.6162225042301185, 'f1-score': 0.6364721707268448, 'support': 917}, 'weighted avg': {'precision': 0.7884857323518284, 'recall': 0.8113413304252999, 'f1-score': 0.7802718099128385, 'support': 917}}",0.61
