,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_30_60_after,reaction_min_30_60_after
2003,2012-07-11 10:30:00,18,-4.82,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,28,2,1,10,-6,8,-6,5,4,9,-7,9,-7,9,-1,34,19,-28,1
2004,2012-07-12 10:30:00,46,-1.47,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,28,3,1,7,-5,8,-6,8,-3,6,-5,9,6,6,2,20,10,-8,0
2005,2012-07-12 13:54:00,25,3.36,2,0.0,0,0,2,0,2,0,0,0,0,1,2012,28,3,1,3,0,6,-6,7,2,7,-5,5,1,5,-1,10,-4,0,0
2006,2012-07-13 09:55:00,58,-2.55,0,-3.2700000000000005,3,0,0,3,0,0,3,1,0,0,2012,28,4,1,11,5,11,3,19,9,9,-4,7,-1,8,-6,83,53,0,0
2007,2012-07-16 10:00:00,5,-1.34,0,2.24,0,0,0,2,0,2,0,0,0,1,2012,29,0,1,9,-6,16,-13,5,3,7,5,6,1,6,2,22,-1,0,0
2008,2012-07-17 08:55:00,66,0.48,0,-4.54,2,0,2,0,2,0,0,0,0,1,2012,29,1,1,6,1,6,-2,4,1,6,1,5,-2,4,-1,16,-3,-9,0
2009,2012-07-17 10:00:00,44,1.79,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,29,1,1,44,-37,18,-12,12,3,17,-15,13,9,16,-11,14,-2,-21,1
2010,2012-07-18 10:30:00,18,-1.8,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,29,2,1,13,-6,6,-1,8,5,7,-4,6,2,13,9,25,19,-15,1
2011,2012-07-19 08:30:00,69,-3.96,3,-4.89,0,0,0,3,3,0,0,1,0,0,2012,29,3,1,18,-8,6,2,7,-1,7,-2,18,-13,7,-4,28,13,-42,1
2012,2012-07-19 10:30:00,46,-1.46,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,29,3,1,6,2,8,2,14,8,6,2,5,-4,6,-2,22,4,-8,0
2013,2012-07-24 09:00:00,32,2.0,0,2.0,0,2,0,0,0,0,2,0,0,1,2012,30,1,1,11,9,6,1,7,-3,11,4,6,1,10,5,21,-6,-6,0
2014,2012-07-24 09:59:00,64,-1.81,1,0.0,0,0,0,1,1,0,0,0,1,0,2012,30,1,1,9,-5,5,-1,6,-3,8,-7,5,1,4,1,21,11,-15,1
2015,2012-07-24 10:00:00,35,0.5,0,-0.42,0,0,1,0,0,0,1,0,1,0,2012,30,1,1,9,-5,5,-1,6,-3,8,-7,5,1,4,1,21,11,-15,1
2016,2012-07-25 10:00:00,47,-5.28,0,2.37,3,0,0,3,0,3,0,1,0,0,2012,30,2,1,13,-10,6,4,8,5,8,-3,9,-3,7,2,31,-13,-9,0
2017,2012-07-25 10:30:00,18,-3.84,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,30,2,1,7,-4,3,1,6,2,5,-2,11,-7,7,2,35,-25,-11,0
2018,2012-07-26 10:00:00,50,-1.5,0,-1.8900000000000001,3,0,0,3,0,0,3,1,0,0,2012,30,3,1,14,1,31,27,11,-10,12,-9,4,2,14,-8,25,-5,-13,0
2019,2012-07-26 10:30:00,46,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,30,3,1,10,0,12,-9,10,-2,7,5,8,-6,12,11,42,5,-18,1
2020,2012-07-27 09:55:00,63,-0.46,0,-1.28,2,2,0,0,2,0,0,0,0,1,2012,30,4,1,10,4,13,8,9,0,6,2,10,6,12,1,77,69,-6,0
2021,2012-07-31 09:00:00,65,4.94,4,-2.4,0,0,2,0,2,0,0,0,0,1,2012,31,1,1,5,0,6,4,27,-23,13,2,10,0,10,8,43,17,-12,0
2022,2012-07-31 09:45:00,10,0.76,0,0.0,0,0,2,0,2,0,0,0,0,1,2012,31,1,1,17,-14,7,1,13,12,16,-9,11,-5,13,10,48,-18,-4,0
2023,2012-07-31 10:00:00,6,2.82,3,3.18,0,0,3,0,0,3,0,1,0,0,2012,31,1,1,16,-9,11,-5,13,10,9,4,7,3,8,1,34,-3,-1,0
2024,2012-08-01 01:00:00,67,-0.16,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,31,2,1,3,2,1,1,2,0,1,-1,2,-1,6,6,6,-4,0,0
2025,2012-08-01 08:15:00,0,2.64,3,-1.3800000000000001,0,0,3,0,3,0,0,1,0,0,2012,31,2,1,7,-1,11,-2,11,10,11,-6,6,-3,8,2,16,-11,-4,0
2026,2012-08-01 09:00:00,29,1.0,0,1.0,0,0,0,1,1,0,0,0,1,0,2012,31,2,1,13,9,6,0,6,-2,5,5,5,0,5,0,25,-7,-5,0
2027,2012-08-01 10:30:00,18,-8.12,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,31,2,1,9,-6,9,5,3,-3,5,4,3,1,9,-6,32,-13,-5,0
2028,2012-08-01 14:13:00,26,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,31,2,1,50,-48,29,16,9,-4,22,-19,13,7,8,-2,17,-12,-9,0
2029,2012-08-02 08:30:00,69,1.53,3,-8.94,0,0,3,0,3,0,0,1,0,0,2012,31,3,1,41,31,74,-51,51,-42,36,-21,52,-49,33,9,91,72,-7,0
2030,2012-08-02 10:00:00,24,-3.16,2,-1.24,0,0,0,2,0,0,2,0,0,1,2012,31,3,1,28,-18,12,10,11,4,17,-9,9,-4,9,1,46,9,-52,1
2031,2012-08-02 10:30:00,46,-2.24,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,31,3,1,18,-14,7,-4,7,-3,14,13,23,-17,23,-21,42,18,-15,1
2032,2012-08-03 10:00:00,40,1.26,0,0.0,0,0,3,0,3,0,0,1,0,0,2012,31,4,1,11,5,17,-12,8,2,7,2,20,16,8,4,86,61,-15,1
2033,2012-08-07 10:00:00,43,1.0,0,1.0,0,1,0,0,1,0,0,0,1,0,2012,32,1,1,19,-7,10,-1,7,1,6,5,12,-11,4,-1,24,14,-8,0
2034,2012-08-07 15:00:00,12,-0.67,1,-0.08,0,0,0,1,0,0,1,0,1,0,2012,32,1,1,6,-4,2,0,2,1,1,0,2,-1,1,0,16,-9,-13,0
2035,2012-08-08 10:30:00,18,-4.64,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,32,2,1,5,-3,4,1,3,0,12,11,3,3,6,-4,13,8,-1,0
2036,2012-08-09 10:00:00,31,1.69,1,2.63,1,0,1,0,0,1,0,0,1,0,2012,32,3,1,6,2,11,4,6,2,5,2,6,-3,6,4,22,-12,-1,0
2037,2012-08-09 10:30:00,46,-2.3,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,32,3,1,6,-1,10,7,9,5,4,1,6,3,12,-12,19,12,-23,1
2038,2012-08-10 08:30:00,41,-2.24,2,1.48,2,0,0,2,0,2,0,0,0,1,2012,32,4,1,10,-3,6,3,6,-1,8,0,10,5,6,1,16,-10,-23,1
2039,2012-08-10 13:59:00,25,3.46,2,0.0,0,0,2,0,2,0,0,0,0,1,2012,32,4,1,2,0,1,0,3,-1,3,1,1,0,2,1,8,2,-4,0
2040,2012-08-14 07:30:00,45,-0.33,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,33,1,1,6,-4,8,-4,7,4,3,-2,4,-2,7,4,17,-9,-2,0
2041,2012-08-15 09:00:00,66,-1.78,2,-2.46,0,0,0,2,2,0,0,0,0,1,2012,33,2,1,14,-2,7,0,8,2,7,-7,9,6,3,-1,24,9,-7,0
2042,2012-08-15 10:00:00,44,0.9,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,33,2,1,7,-4,8,-3,13,-8,4,2,7,3,4,3,18,-2,-8,0
2043,2012-08-15 10:30:00,18,-2.56,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,33,2,1,6,3,6,0,8,-4,4,0,5,3,7,6,28,-8,-3,0
2044,2012-08-16 10:00:00,53,-0.8999999999999999,0,0.0,0,0,0,3,3,0,0,1,0,0,2012,33,3,1,9,-5,8,7,6,1,6,6,12,5,9,6,21,3,-1,0
2045,2012-08-16 10:30:00,46,-1.86,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,33,3,1,10,6,4,3,10,0,8,7,7,1,7,-3,30,19,-2,0
2046,2012-08-17 09:55:00,58,1.8900000000000001,0,-0.63,0,0,3,0,3,0,0,1,0,0,2012,33,4,1,8,7,22,-15,8,-2,16,-10,14,3,7,-5,43,-36,-9,0
2047,2012-08-17 10:00:00,7,1.22,1,-0.91,0,0,1,0,0,0,1,0,1,0,2012,33,4,1,22,-15,8,-2,16,-10,14,3,7,-5,9,-3,43,-24,-10,0
2048,2012-08-22 09:20:00,23,-1.32,0,0.0,0,0,0,3,3,0,0,1,0,0,2012,34,2,1,7,2,9,4,11,-3,8,6,9,6,18,16,28,-14,-5,0
2049,2012-08-22 10:30:00,18,-7.6,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,34,2,1,7,-2,7,-4,4,1,6,-2,4,1,5,4,45,27,-19,1
2050,2012-08-23 08:30:00,69,-1.23,0,-6.720000000000001,0,0,0,3,3,0,0,1,0,0,2012,34,3,1,18,-3,13,-6,6,1,8,3,5,-2,5,-2,26,2,-8,0
2051,2012-08-23 09:00:00,32,2.0,0,2.0,0,0,2,0,0,0,2,0,0,1,2012,34,3,1,7,-1,7,-3,9,4,6,-3,4,2,4,0,27,5,-9,0
2052,2012-08-23 10:30:00,46,-2.68,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,34,3,1,17,4,6,-4,10,6,13,6,12,9,5,0,33,15,-5,0
2053,2012-08-28 09:00:00,65,4.1,2,0.0,0,0,2,0,2,0,0,0,0,1,2012,35,1,1,8,-1,5,5,18,14,7,0,9,3,10,1,22,-2,-12,0
2054,2012-08-28 09:59:00,64,0.23,0,0.0,0,0,1,0,1,0,0,0,1,0,2012,35,1,1,13,12,11,-6,14,10,8,-1,7,2,5,-3,32,5,-4,0
2055,2012-08-28 10:00:00,6,-4.65,3,-2.07,3,0,0,3,0,0,3,1,0,0,2012,35,1,1,13,12,11,-6,14,10,8,-1,7,2,5,-3,32,5,-4,0
2056,2012-08-29 10:00:00,50,0.96,0,0.0,0,0,3,0,3,0,0,1,0,0,2012,35,2,1,7,-1,5,4,5,3,15,-11,7,1,8,5,30,-24,-2,0
2057,2012-08-29 10:30:00,18,-6.18,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,35,2,1,6,-4,7,2,4,0,5,-3,4,3,6,1,30,-12,-2,0
2058,2012-08-30 10:30:00,46,-0.36,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,35,3,1,7,-4,20,-17,11,-6,10,-6,12,-6,6,3,29,-16,-8,0
2059,2012-08-31 09:45:00,10,-0.48,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,35,4,1,8,-2,13,-6,9,0,23,-10,25,-20,20,13,19,-12,-36,1
2060,2012-08-31 09:55:00,63,1.1,0,-1.38,0,0,2,0,2,0,0,0,0,1,2012,35,4,1,9,0,23,-10,25,-20,20,13,44,39,20,-1,28,-13,-8,0
2061,2012-08-31 10:00:00,24,3.44,2,0.0,0,0,2,0,2,0,0,0,0,1,2012,35,4,1,23,-10,25,-20,20,13,44,39,20,-1,35,-32,28,-12,-26,1
2062,2012-09-04 01:00:00,67,1.85,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,36,1,1,5,3,3,-1,3,-2,2,1,2,1,5,4,14,-7,-8,0
2063,2012-09-04 09:00:00,29,1.0,0,1.0,0,0,0,1,1,0,0,0,1,0,2012,36,1,1,8,-4,7,5,9,8,5,-1,4,-1,3,0,29,-26,-7,0
2064,2012-09-06 08:15:00,0,3.4799999999999995,3,3.3899999999999997,0,0,3,0,0,3,0,1,0,0,2012,36,3,1,15,-7,15,3,17,-11,26,-4,28,-19,19,3,39,26,-10,0
2065,2012-09-06 08:30:00,69,-1.5,0,-10.05,0,3,0,0,3,0,0,1,0,0,2012,36,3,1,26,-4,28,-19,19,3,29,-16,10,-3,14,6,38,0,-21,1
2066,2012-09-06 10:00:00,40,3.7800000000000002,0,0.0,0,0,3,0,3,0,0,1,0,0,2012,36,3,1,15,10,10,0,6,0,13,-8,12,7,8,5,46,-11,1,0
2067,2012-09-06 10:30:00,46,-5.12,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,36,3,1,14,13,14,12,12,-1,7,1,15,14,12,0,33,16,-9,0
2068,2012-09-06 11:00:00,18,-3.14,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,36,3,1,7,-4,11,5,12,-1,14,-12,9,8,5,0,66,55,-8,0
2069,2012-09-10 15:00:00,12,-1.54,1,0.69,1,0,0,1,0,1,0,0,1,0,2012,37,0,1,12,-8,7,4,1,1,4,3,4,0,2,0,17,-12,-2,0
2070,2012-09-11 07:30:00,45,0.94,2,0.0,0,0,1,0,1,0,0,0,1,0,2012,37,1,1,8,-6,5,2,4,-4,10,-7,6,3,4,3,15,-7,0,0
2071,2012-09-11 08:30:00,68,1.8900000000000001,0,11.100000000000001,6,0,3,0,0,3,0,1,0,0,2012,37,1,1,8,-6,5,3,9,9,8,-1,18,14,14,7,22,-1,-6,0
2072,2012-09-12 08:30:00,41,-2.16,2,-0.5,0,0,0,2,2,0,0,0,0,1,2012,37,2,1,12,-6,5,-3,5,-1,11,7,5,-2,10,3,27,-9,-1,0
2073,2012-09-12 10:00:00,31,-1.15,1,0.0,0,0,0,1,1,0,0,0,1,0,2012,37,2,1,9,-4,12,11,10,-3,10,7,8,-7,8,-4,26,-7,-4,0
2074,2012-09-12 10:30:00,18,-4.72,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,37,2,1,19,-15,7,0,8,3,4,2,8,4,8,0,23,-10,0,0
2075,2012-09-13 10:30:00,46,-0.25,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,37,3,1,10,7,5,-2,7,3,4,4,6,3,4,1,23,-3,-5,0
2076,2012-09-13 12:30:00,26,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,37,3,1,47,27,43,-21,35,20,22,-12,18,-9,23,18,33,-22,-2,0
2077,2012-09-13 13:54:00,25,-3.42,4,0.0,0,0,0,2,2,0,0,0,0,1,2012,37,3,1,5,0,11,5,11,9,17,14,6,-3,10,7,78,71,-12,0
2078,2012-09-14 09:55:00,58,7.77,3,1.77,0,0,3,0,0,3,0,1,0,0,2012,37,4,1,19,14,26,18,9,-4,8,1,11,-3,10,-6,54,43,-18,1
2079,2012-09-14 10:00:00,5,-8.78,2,0.0,0,0,0,2,2,0,0,0,0,1,2012,37,4,1,26,18,9,-4,8,1,11,-3,10,-6,7,-4,60,54,-17,1
2080,2012-09-17 08:30:00,21,-1.76,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,38,0,1,11,6,9,5,8,6,5,1,10,9,9,2,32,-23,-4,0
2081,2012-09-18 08:30:00,19,2.64,2,1.4,2,0,2,0,0,2,0,0,0,1,2012,38,1,1,5,0,10,8,4,-3,12,10,8,3,6,-4,30,-14,-22,1
2082,2012-09-18 08:38:00,66,2.6,2,0.0,0,0,2,0,2,0,0,0,0,1,2012,38,1,1,4,-3,12,10,8,3,6,-4,8,-4,7,3,29,-5,-27,1
2083,2012-09-18 10:00:00,44,0.66,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,38,1,1,7,-2,9,-5,6,3,7,0,8,6,16,-13,32,-7,-2,0
2084,2012-09-19 10:00:00,23,6.87,3,0.0,0,0,3,0,3,0,0,1,0,0,2012,38,2,1,25,23,10,0,13,11,8,-4,9,-2,9,5,23,-1,-6,0
2085,2012-09-19 10:30:00,18,-10.94,4,0.0,0,2,0,0,2,0,0,0,0,1,2012,38,2,1,10,-4,5,1,7,-2,12,8,6,-2,8,5,46,28,-2,0
2086,2012-09-20 08:30:00,69,-5.76,0,-16.44,0,0,0,3,3,0,0,1,0,0,2012,38,3,1,9,4,10,-9,11,-10,9,1,7,1,5,2,19,10,-25,1
2087,2012-09-20 09:00:00,32,2.0,0,2.0,0,2,0,0,0,0,2,0,0,1,2012,38,3,1,5,0,11,-9,6,0,3,0,8,6,17,-14,25,-8,-14,0
2088,2012-09-20 10:30:00,46,-0.22,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,38,3,1,6,5,10,7,8,6,7,-3,6,4,8,-8,29,9,-8,0
2089,2012-09-25 09:00:00,65,-0.46,0,-3.66,0,2,0,0,2,0,0,0,0,1,2012,39,1,1,10,6,15,-11,6,0,5,-5,4,2,5,-3,34,23,-3,0
2090,2012-09-25 09:59:00,64,1.06,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,39,1,1,13,12,16,5,7,0,12,-3,6,2,9,-3,24,-13,-2,0
2091,2012-09-26 10:00:00,47,-1.47,0,-0.42000000000000004,0,0,0,3,3,0,0,1,0,0,2012,39,2,1,14,13,8,-3,7,-2,5,3,19,-15,6,-2,20,-8,-6,0
2092,2012-09-26 10:30:00,18,-3.52,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,39,2,1,6,-2,8,3,7,4,11,-5,7,2,7,-5,24,-14,-2,0
2093,2012-09-27 10:00:00,50,-1.62,3,1.1099999999999999,0,0,0,3,0,3,0,1,0,0,2012,39,3,1,11,-4,11,-7,10,3,8,-5,5,0,8,-5,19,-4,-6,0
2094,2012-09-27 10:30:00,46,-1.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,39,3,1,6,-3,7,-3,6,0,7,2,5,1,9,9,22,-14,-30,1
2095,2012-09-28 09:45:00,10,-2.52,2,0.0,0,0,0,2,2,0,0,0,0,1,2012,39,4,1,14,-8,14,-11,8,-4,7,1,8,-6,11,-8,24,-1,-13,0
2096,2012-09-28 09:55:00,63,-1.42,2,-5.24,2,0,0,2,2,0,0,0,0,1,2012,39,4,1,8,-4,7,1,8,-6,11,-8,23,-20,12,4,41,-26,-4,0
2097,2012-10-01 09:00:00,29,1.0,0,0.0,0,0,0,1,1,0,0,0,1,0,2012,40,0,1,8,0,4,-1,5,1,5,-2,6,-4,6,-5,48,42,-17,1
2098,2012-10-02 01:00:00,67,1.7,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,40,1,1,10,7,2,0,5,3,6,-3,3,2,4,2,21,7,-6,0
2099,2012-10-03 08:15:00,0,0.9299999999999999,0,-5.07,3,0,3,0,0,0,3,1,0,0,2012,40,2,1,17,7,11,3,6,0,9,-6,10,-3,15,-13,21,-2,-6,0
2100,2012-10-03 10:00:00,40,4.53,3,0.0,0,0,3,0,3,0,0,1,0,0,2012,40,2,1,18,-4,11,3,18,16,7,6,10,-4,6,-3,16,0,-13,0
2101,2012-10-03 10:30:00,18,-1.8,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,40,2,1,7,-2,6,5,9,-4,9,-4,13,-11,5,5,35,7,-1,0
2102,2012-10-04 08:30:00,69,-0.99,0,-21.9,0,3,0,0,3,0,0,1,0,0,2012,40,3,1,28,20,12,-4,15,3,18,-15,13,10,15,8,27,20,-15,1
2103,2012-10-04 10:00:00,24,1.8,2,0.0,0,0,2,0,2,0,0,0,0,1,2012,40,3,1,14,8,13,10,11,-4,10,3,5,-3,5,-2,24,-10,-2,0
2104,2012-10-04 10:30:00,46,-1.04,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,40,3,1,6,-1,7,4,4,-2,8,3,6,3,17,13,27,5,-19,1
2105,2012-10-05 15:00:00,12,1.12,1,0.16,0,0,1,0,0,1,0,0,1,0,2012,40,4,1,9,-3,5,-3,12,-9,4,0,3,0,5,5,9,1,-2,0
2106,2012-10-09 07:30:00,45,-0.57,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,41,1,1,5,2,12,4,3,0,6,3,4,1,6,0,26,9,-1,0
2107,2012-10-09 10:00:00,37,0.61,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,41,1,1,7,1,7,-5,7,1,10,4,4,0,5,1,34,-13,-40,1
2108,2012-10-11 10:30:00,46,-1.56,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,41,3,1,5,-1,7,7,8,0,8,-3,5,-1,3,1,19,0,-15,1
2109,2012-10-11 11:00:00,18,-0.3,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,41,3,1,2,-1,7,-6,4,0,12,-8,4,2,4,1,16,4,-7,0
2110,2012-10-12 09:55:00,58,4.65,3,-2.88,3,0,3,0,0,0,3,1,0,0,2012,41,4,1,7,3,6,0,10,-9,6,3,4,0,11,-8,22,-7,-9,0
2111,2012-10-12 14:54:00,25,1.04,2,0.0,0,0,2,0,2,0,0,0,0,1,2012,41,4,1,3,-2,5,3,3,0,2,0,3,0,3,-3,11,8,-6,0
2112,2012-10-15 10:00:00,5,-0.74,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,42,0,1,7,1,5,1,8,-5,3,-1,5,0,8,-6,21,-9,-8,0
2113,2012-10-16 09:00:00,66,3.46,2,-0.58,0,0,2,0,2,0,0,0,0,1,2012,42,1,1,5,1,5,1,6,-4,5,-1,5,0,2,2,16,-1,-3,0
2114,2012-10-16 10:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,42,1,1,14,-12,5,0,12,-8,12,-6,6,1,15,-4,21,10,-20,1
2115,2012-10-17 10:30:00,18,-0.96,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,42,2,1,9,-4,6,4,6,-1,4,1,4,-2,7,-1,32,7,-3,0
2116,2012-10-18 08:30:00,69,-3.4799999999999995,3,-10.77,0,0,0,3,3,0,0,1,0,0,2012,42,3,1,10,-7,7,1,4,1,7,0,4,-3,3,-1,19,7,-5,0
2117,2012-10-18 10:30:00,46,-1.86,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,42,3,1,6,2,5,2,4,1,5,2,5,-3,5,3,32,-15,-4,0
2118,2012-10-19 10:00:00,23,-0.33,0,-0.9299999999999999,0,3,0,0,3,0,0,1,0,0,2012,42,4,1,9,-4,6,3,15,-15,8,-2,6,2,7,5,24,-14,-5,0
2119,2012-10-23 09:59:00,64,-0.96,1,0.0,0,0,0,1,1,0,0,0,1,0,2012,43,1,1,6,4,6,-2,5,1,6,-1,5,-2,6,2,17,3,-10,0
2120,2012-10-23 20:25:00,35,0.5,0,-1.0,0,0,1,0,0,0,1,0,1,0,2012,43,1,1,4,-2,4,1,5,-3,4,-2,2,2,4,3,9,4,-3,0
2121,2012-10-24 09:00:00,32,2.0,0,2.0,0,2,0,0,0,0,2,0,0,1,2012,43,2,1,21,20,7,1,8,2,6,-5,4,1,7,-6,21,10,-10,0
2122,2012-10-24 10:00:00,47,0.54,0,-2.16,0,0,3,0,0,0,3,1,0,0,2012,43,2,1,13,-7,10,-6,7,-3,8,0,5,3,6,-2,28,19,-5,0
2123,2012-10-24 10:30:00,18,-2.38,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,43,2,1,12,7,5,0,6,2,3,-2,6,0,7,3,23,-9,-9,0
2124,2012-10-24 14:15:00,26,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,43,2,1,16,-5,9,2,10,8,8,-2,7,3,5,2,18,10,0,0
2125,2012-10-25 10:00:00,50,-1.56,0,0.0,0,0,0,3,3,0,0,1,0,0,2012,43,3,1,6,0,7,0,6,-1,7,3,8,-4,2,0,25,-11,-19,1
2126,2012-10-25 10:30:00,46,-0.46,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,43,3,1,5,2,8,-7,4,-2,10,-8,5,5,5,0,25,-12,-17,1
2127,2012-10-26 09:55:00,63,-0.18,0,-4.66,2,2,0,0,2,0,0,0,0,1,2012,43,4,1,8,-3,19,4,17,12,12,4,11,4,13,-8,28,13,-7,0
2128,2012-10-29 08:32:00,15,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,44,0,1,7,-6,7,4,4,0,5,-3,5,5,4,0,16,4,-4,0
2129,2012-10-30 09:00:00,65,-0.44,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,44,1,1,7,-6,7,-1,7,7,11,10,9,0,4,-3,20,19,-8,0
2130,2012-10-31 08:30:00,22,-1.1,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,44,2,1,3,1,4,2,3,-1,6,5,6,4,9,-7,19,-18,-15,1
2131,2012-10-31 09:45:00,10,-1.02,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,44,2,1,8,5,7,-2,6,0,6,2,11,-7,9,-7,26,-14,-6,0
2132,2012-11-01 01:00:00,67,-1.48,1,0.0,0,0,0,1,1,0,0,0,1,0,2012,44,3,1,2,0,3,-3,3,0,2,-1,2,-2,4,-1,8,1,-1,0
2133,2012-11-01 08:15:00,0,1.77,0,-17.85,6,0,3,0,3,0,0,1,0,0,2012,44,3,1,7,-3,6,4,4,-3,13,10,4,-1,9,8,19,11,-9,0
2134,2012-11-01 09:00:00,29,1.0,0,1.0,0,0,0,1,1,0,0,0,1,0,2012,44,3,1,5,-2,3,-1,5,3,6,-3,3,-2,5,3,26,13,-9,0
2135,2012-11-01 10:30:00,46,-1.37,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,44,3,1,3,0,2,0,3,0,4,1,9,-8,6,-2,17,-1,-23,1
2136,2012-11-01 11:00:00,18,-4.92,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,44,3,1,8,-4,6,2,12,-9,13,-7,7,-2,6,-4,22,-11,-6,0
2137,2012-11-02 10:00:00,24,-0.2,0,-0.8,0,2,0,0,2,0,0,0,0,1,2012,44,4,1,8,-3,11,3,7,1,5,3,6,-3,4,-1,32,-17,-15,1
2138,2012-11-05 10:00:00,40,-1.08,0,0.0,0,0,0,3,3,0,0,1,0,0,2012,45,0,1,13,9,6,-5,6,1,10,-7,7,5,8,-7,16,-11,-4,0
2139,2012-11-06 10:00:00,43,-1.84,0,7.72,6,0,0,2,0,2,0,0,0,1,2012,45,1,1,6,-5,4,-1,7,-4,4,2,3,0,5,-1,16,6,-3,0
2140,2012-11-07 10:30:00,18,0.0,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,45,2,1,12,8,8,4,5,-5,8,-4,7,-3,4,-1,17,-4,-4,0
2141,2012-11-07 15:00:00,12,0.13,0,0.06,0,0,1,0,0,1,0,0,1,0,2012,45,2,1,4,-2,4,-1,3,1,2,1,3,1,4,1,8,4,-5,0
2142,2012-11-08 10:30:00,46,-2.63,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,45,3,1,9,6,7,-2,22,-12,7,-3,6,1,6,0,23,2,0,0
2143,2012-11-09 08:30:00,41,1.58,0,0.0,0,0,2,0,2,0,0,0,0,1,2012,45,4,1,10,6,5,-1,6,-2,4,-2,4,-1,5,3,32,-25,-7,0
2144,2012-11-09 09:55:00,58,1.7999999999999998,3,-1.41,3,0,3,0,3,0,0,1,0,0,2012,45,4,1,4,2,10,7,11,6,5,-2,11,-7,6,1,19,13,-8,0
2145,2012-11-09 10:00:00,31,-2.14,1,-2.45,1,0,0,1,0,0,1,0,1,0,2012,45,4,1,10,7,11,6,5,-2,11,-7,6,1,5,0,16,12,-8,0
2146,2012-11-13 07:30:00,45,-0.08,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,46,1,1,6,-2,4,0,7,2,7,-5,4,3,7,-5,42,23,-20,1
