datetime_gmt,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,forecast_error_diff,year,quarter,month,weekday,volatility_60_0_before,pips_agg_60_0_before,volatility_0_45_after,pips_agg_0_45_after,volatility_0_60_after,pips_agg_0_60_after,volatility_0_90_after,pips_agg_0_90_after,volatility_0_120_after,pips_agg_0_120_after,volatility_0_150_after,pips_agg_0_150_after,volatility_0_180_after,pips_agg_0_180_after,volatility_0_210_after,pips_agg_0_210_after,volatility_0_240_after,pips_agg_0_240_after,open_released,high_released,low_released,close_released,high_0_5_after,low_0_5_after,close_0_5_after,volatility_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,high_5_10_after,low_5_10_after,close_5_10_after,volatility_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,high_10_15_after,low_10_15_after,close_10_15_after,volatility_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,high_15_20_after,low_15_20_after,close_15_20_after,volatility_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,high_20_25_after,low_20_25_after,close_20_25_after,volatility_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,high_25_30_after,low_25_30_after,close_25_30_after,volatility_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,previous_value,previous_error_diff,total_error_diff,forecast_error_diff_mean,forecast_error_diff_std,forecast_error_diff_zscore,forecast_error_diff_upper_quantile,forecast_error_diff_lower_quantile,forecast_error_diff_oulier_class,previous_error_diff_mean,previous_error_diff_std,previous_error_diff_zscore,previous_error_diff_upper_quantile,previous_error_diff_lower_quantile,previous_error_diff_oulier_class,total_error_diff_mean,total_error_diff_std,total_error_diff_zscore,total_error_diff_upper_quantile,total_error_diff_lower_quantile,total_error_diff_oulier_class
2018-10-01 14:00:00+00:00,0.1%,USD,2018-10-01 10:00:00,0.5%,worse,Low,Construction Spending m/m,0.2%,accurate,40,-0.4,2018,4,10,0,17,0,35,-20,38,-25,39,-24,48,-34,48,-32,48,-26,48,-33,48,-29,11601,11604,11599,11603,11611,11603,11609,8,0,0,6,6,11609,11602,11602,7,0,0,-1,-7,11604,11595,11596,9,0,0,-7,-6,11601,11594,11601,7,0,0,-2,5,11602,11599,11600,3,0,0,-3,-1,11601,11595,11595,6,0,0,-8,-5,0.1%,0.1,-0.30000000000000004,-0.2599999999999997,0.8590692637965813,-0.16,0.1,-1.1,0,0.08000000000000045,0.6496152707564686,0.03,0.6,-0.1,0,-0.18000000000000008,0.739594483484024,-0.16,0.30000000000000004,-0.7,0
2015-01-02 15:00:00+00:00,38.5,USD,2015-01-02 10:00:00,43.1,worse,Low,ISM Manufacturing Prices,44.5,accurate,1,-4.6,2015,1,1,4,23,-14,20,10,20,11,20,14,25,-4,27,-2,28,-8,28,-1,28,-3,12019,12019,12014,12015,12029,12015,12015,14,0,0,0,0,12029,12013,12028,16,1,1,13,13,12032,12021,12021,11,0,0,6,-7,12021,12012,12015,9,0,0,0,-6,12022,12013,12022,9,0,0,7,7,12022,12018,12021,4,0,0,6,-1,44.5,0.0,-4.6,-4.6,-4.6,0.0,-4.6,-4.6,0,0.0,0.0,0.0,0.0,0.0,0,-4.6,-4.6,0.0,-4.6,-4.6,0
2015-02-02 15:00:00+00:00,35.0,USD,2015-02-02 10:00:00,40.1,worse,Low,ISM Manufacturing Prices,38.5,accurate,6,-5.1,2015,1,2,0,48,28,23,14,23,8,38,-10,38,-6,38,3,38,-9,38,-1,38,3,11331,11343,11331,11342,11360,11339,11353,21,1,1,11,11,11362,11347,11347,15,0,0,5,-6,11359,11347,11356,12,0,1,14,9,11357,11350,11352,7,0,1,10,-4,11352,11340,11342,12,-1,0,0,-10,11346,11341,11345,5,0,0,3,3,38.5,0.0,-5.1,-4.85,0.3535533905932738,-0.71,-5.1,-5.1,0,0.0,0.0,0.0,0.0,0.0,0,-4.85,0.3535533905932738,-0.71,-5.1,-5.1,0
2015-03-02 15:00:00+00:00,35.0,USD,2015-03-02 10:00:00,36.2,worse,Low,ISM Manufacturing Prices,35.0,accurate,10,-1.2,2015,1,3,0,27,-10,29,-21,29,-21,38,-32,38,-27,41,-34,42,-35,42,-31,42,-26,11219,11221,11215,11215,11218,11208,11215,10,0,0,0,0,11215,11208,11209,7,0,0,-6,-6,11211,11198,11201,13,0,-1,-14,-8,11204,11199,11200,5,0,-1,-15,-1,11200,11194,11195,6,0,-1,-20,-5,11202,11194,11195,8,0,-1,-20,0,35.0,0.0,-1.2,-3.633333333333333,2.1221058723196005,1.15,-1.2,-1.2,0,0.0,0.0,0.0,0.0,0.0,0,-3.633333333333333,2.1221058723196005,1.15,-1.2,-1.2,0
2015-04-01 14:00:00+00:00,39.0,USD,2015-04-01 10:00:00,38.1,better,Low,ISM Manufacturing Prices,35.0,accurate,14,0.9,2015,2,4,2,53,-34,68,37,68,20,68,33,68,27,68,30,68,38,68,34,68,25,10748,10749,10741,10743,10757,10727,10738,30,0,0,-5,-6,10746,10735,10744,11,0,0,1,6,10762,10743,10760,19,1,1,17,16,10765,10751,10754,14,0,1,11,-6,10774,10754,10770,20,1,2,27,16,10783,10768,10781,15,1,2,38,11,35.0,0.0,0.9,-2.4999999999999996,2.853068523537421,1.19,0.9,0.9,0,0.0,0.0,0.0,0.0,0.0,0,-2.4999999999999996,2.853068523537421,1.19,0.9,0.9,0
2015-05-01 14:00:00+00:00,40.5,USD,2015-05-01 10:00:00,42.3,worse,Low,ISM Manufacturing Prices,39.0,accurate,18,-1.8,2015,2,5,4,59,10,81,-53,81,-51,106,-80,106,-76,106,-83,115,-93,115,-85,115,-77,11261,11276,11261,11271,11290,11231,11231,59,-2,-2,-40,-42,11242,11225,11233,17,0,-2,-38,2,11241,11227,11232,14,0,-2,-39,-2,11232,11209,11216,23,-1,-2,-55,-16,11223,11212,11217,11,0,-2,-54,0,11224,11214,11219,10,0,-2,-52,2,39.0,0.0,-1.8,-2.36,2.490582261239327,0.22,-1.8,-1.8,0,0.0,0.0,0.0,0.0,0.0,0,-2.36,2.490582261239327,0.22,-1.8,-1.8,0
2015-06-01 14:00:00+00:00,49.5,USD,2015-06-01 10:00:00,43.0,better,Low,ISM Manufacturing Prices,40.5,accurate,23,6.5,2015,2,6,0,50,23,72,-63,75,-61,83,-77,83,-56,83,-65,83,-50,83,-48,83,-41,10967,10972,10965,10970,10970,10929,10935,41,-2,-2,-35,-35,10940,10925,10934,15,0,-2,-36,-1,10935,10913,10914,22,-1,-2,-56,-20,10921,10911,10920,10,0,-2,-50,6,10922,10914,10914,8,0,-2,-56,-6,10915,10900,10902,15,-1,-2,-68,-12,40.5,0.0,6.5,-0.13999999999999985,4.291037170661657,1.55,-1.2,-4.6,1,0.0,0.0,0.0,0.0,0.0,0,-0.13999999999999985,4.291037170661657,1.55,-1.2,-4.6,1
2015-07-01 14:00:00+00:00,49.5,USD,2015-07-01 10:00:00,51.1,worse,Low,ISM Manufacturing Prices,49.5,accurate,27,-1.6,2015,3,7,2,40,-31,35,19,52,12,52,26,52,17,52,8,52,7,55,-10,56,-3,11068,11073,11067,11069,11072,11060,11068,12,0,0,-1,-1,11068,11059,11064,9,0,0,-5,-4,11075,11064,11065,11,0,0,-4,1,11078,11065,11075,13,1,0,6,10,11082,11072,11081,10,0,1,12,6,11086,11077,11080,9,0,1,11,0,49.5,0.0,-1.6,0.56,3.4904154480519933,-0.62,-0.14999999999999997,-3.1999999999999997,0,0.0,0.0,0.0,0.0,0.0,0,0.56,3.4904154480519933,-0.62,-0.14999999999999997,-3.1999999999999997,0
2015-08-03 13:45:00+00:00,44.0,USD,2015-08-03 09:45:00,49.5,worse,Low,ISM Manufacturing Prices,49.5,accurate,32,-5.5,2015,3,8,0,31,23,17,4,21,7,24,-9,29,-14,35,-16,42,-23,42,-20,42,-16,10980,10981,10975,10977,10980,10974,10978,6,0,0,1,1,10982,10974,10975,8,0,0,-2,-3,10976,10971,10974,5,0,0,-3,-1,10977,10967,10973,10,0,0,-4,-1,10977,10969,10973,8,0,0,-4,1,10978,10971,10976,7,0,0,-1,3,49.5,0.0,-5.5,-0.29999999999999993,4.4345236497283445,-1.17,-0.14999999999999997,-3.1999999999999997,0,0.0,0.0,0.0,0.0,0.0,0,-0.29999999999999993,4.4345236497283445,-1.17,-0.14999999999999997,-3.1999999999999997,0
2015-09-01 14:00:00+00:00,39.0,USD,2015-09-01 10:00:00,39.7,worse,Low,ISM Manufacturing Prices,44.0,accurate,36,-0.7,2015,3,9,1,38,1,46,-9,46,1,46,-3,46,3,46,18,46,13,69,41,78,42,11249,11260,11248,11255,11281,11255,11279,26,2,2,24,23,11279,11251,11251,28,-2,0,-4,-28,11255,11245,11254,10,0,0,-1,3,11265,11245,11262,20,0,0,7,8,11270,11259,11263,11,0,0,8,1,11262,11240,11241,22,-2,-1,-14,-21,44.0,0.0,-0.7,-0.6199999999999999,4.383719881561777,-0.02,-0.14999999999999997,-4.85,0,0.0,0.0,0.0,0.0,0.0,0,-0.6199999999999999,4.383719881561777,-0.02,-0.14999999999999997,-4.85,0
2015-10-01 14:00:00+00:00,38.0,USD,2015-10-01 10:00:00,40.0,worse,Low,ISM Manufacturing Prices,39.0,accurate,40,-2.0,2015,4,10,3,43,28,21,-4,21,4,24,0,24,3,24,-2,24,-4,24,-1,24,-2,11187,11197,11186,11197,11200,11190,11198,10,0,0,1,1,11206,11189,11189,17,-1,0,-8,-10,11194,11186,11192,8,0,0,-5,2,11192,11185,11190,7,0,0,-7,-2,11196,11188,11192,8,0,0,-5,1,11194,11185,11187,9,0,-1,-10,-5,39.0,0.0,-2.0,-0.6599999999999999,4.398067757549899,-0.3,-0.7,-4.6,0,0.0,0.0,0.0,0.0,0.0,0,-0.6599999999999999,4.398067757549899,-0.3,-0.7,-4.6,0
2015-11-02 15:00:00+00:00,39.0,USD,2015-11-02 10:00:00,39.5,worse,Low,ISM Manufacturing Prices,38.0,accurate,45,-0.5,2015,4,11,0,18,-14,15,4,15,2,22,-9,25,-8,28,-12,29,-14,29,-3,29,-9,11037,11038,11032,11032,11044,11029,11044,15,1,1,12,11,11044,11035,11040,9,0,0,8,-4,11040,11036,11036,4,0,0,4,-4,11042,11035,11038,7,0,0,6,2,11043,11037,11038,6,0,0,6,1,11039,11034,11038,5,0,0,6,0,38.0,0.0,-0.5,-2.06,2.020643461870501,0.77,-0.95,-3.3,0,0.0,0.0,0.0,0.0,0.0,0,-2.06,2.020643461870501,0.77,-0.95,-3.3,0
2015-12-01 15:00:00+00:00,35.5,USD,2015-12-01 10:00:00,40.0,worse,Low,ISM Manufacturing Prices,39.0,accurate,49,-4.5,2015,4,12,1,19,4,22,2,35,-6,35,-6,35,-2,35,-3,35,-7,35,7,35,11,10618,10619,10611,10614,10630,10615,10625,15,0,1,11,6,10632,10624,10629,8,0,1,15,4,10636,10629,10634,7,0,1,20,5,10637,10632,10632,5,0,1,18,-2,10636,10628,10630,8,0,1,16,-2,10632,10625,10625,7,0,1,11,-5,39.0,0.0,-4.5,-2.64,2.257875107263465,-0.82,-0.6,-3.3,0,0.0,0.0,0.0,0.0,0.0,0,-2.64,2.257875107263465,-0.82,-0.6,-3.3,0
2016-01-04 15:00:00+00:00,33.5,USD,2016-01-04 10:00:00,36.5,worse,Low,ISM Manufacturing Prices,35.5,accurate,1,-3.0,2016,1,1,0,30,-19,36,-14,47,-22,67,-53,67,-39,67,-21,67,-17,67,-17,67,-13,10843,10845,10834,10836,10848,10833,10838,15,0,0,2,3,10840,10832,10832,8,0,0,-4,-6,10836,10815,10815,21,-1,-2,-21,-18,10821,10813,10816,8,0,-1,-20,1,10825,10812,10821,13,0,-1,-15,6,10827,10821,10827,6,0,0,-9,6,35.5,0.0,-3.0,-2.1400000000000006,1.665232716469384,-0.52,-0.6,-4.55,0,0.0,0.0,0.0,0.0,0.0,0,-2.1400000000000006,1.665232716469384,-0.52,-0.6,-4.55,0
2016-02-01 15:00:00+00:00,33.5,USD,2016-02-01 10:00:00,34.7,worse,Low,ISM Manufacturing Prices,33.5,accurate,5,-1.2,2016,1,2,0,36,17,19,-2,26,-7,38,-15,38,-9,38,1,38,-6,38,-12,38,-13,10900,10902,10897,10898,10913,10898,10907,15,0,0,9,9,10912,10904,10905,8,0,0,7,-2,10906,10895,10895,11,0,0,-3,-9,10901,10894,10899,7,0,0,1,4,10900,10894,10899,6,0,0,1,0,10903,10896,10902,7,0,0,4,3,33.5,0.0,-1.2,-2.2400000000000007,1.5693947878083463,0.66,-0.7,-4.5,0,0.0,0.0,0.0,0.0,0.0,0,-2.2400000000000007,1.5693947878083463,0.66,-0.7,-4.5,0
2016-03-01 15:00:00+00:00,38.5,USD,2016-03-01 10:00:00,35.5,better,Low,ISM Manufacturing Prices,33.5,accurate,9,3.0,2016,1,3,1,38,-20,39,-10,39,7,40,-9,40,-13,40,-14,40,1,40,4,40,10,10860,10865,10854,10856,10856,10839,10849,17,0,0,-7,-7,10857,10848,10853,9,0,0,-3,4,10857,10843,10843,14,-1,-1,-13,-10,10848,10835,10836,13,0,-1,-20,-7,10845,10835,10841,10,0,-1,-15,5,10842,10837,10841,5,0,-1,-15,0,33.5,0.0,3.0,-1.2400000000000007,2.839542216625772,1.49,-0.95,-3.75,0,0.0,0.0,0.0,0.0,0.0,0,-1.2400000000000007,2.839542216625772,1.49,-0.95,-3.75,0
2016-04-01 14:00:00+00:00,51.5,USD,2016-04-01 10:00:00,44.5,better,Low,ISM Manufacturing Prices,38.5,accurate,13,7.0,2016,2,4,4,48,-25,48,-30,48,-27,48,-24,51,-5,67,14,68,12,68,9,68,5,11379,11385,11371,11383,11383,11363,11365,20,-1,-1,-18,-18,11365,11346,11348,19,-1,-2,-35,-17,11348,11335,11343,13,0,-2,-40,-5,11348,11339,11347,9,0,-2,-36,4,11353,11345,11352,8,0,-2,-31,5,11353,11344,11351,9,0,-2,-32,-1,38.5,0.0,7.0,0.25999999999999945,4.699787229226447,1.43,-0.6,-3.75,1,0.0,0.0,0.0,0.0,0.0,0,0.25999999999999945,4.699787229226447,1.43,-0.6,-3.75,1
2016-05-02 14:00:00+00:00,59.0,USD,2016-05-02 10:00:00,51.0,better,Low,ISM Manufacturing Prices,51.5,accurate,18,8.0,2016,2,5,0,66,45,44,-18,44,-15,44,-8,44,-6,44,-13,44,8,44,3,44,-1,11490,11525,11488,11522,11535,11509,11517,26,0,0,-5,-5,11518,11507,11508,11,0,-1,-14,-9,11513,11506,11508,7,0,-1,-14,0,11508,11493,11493,15,-1,-2,-29,-15,11497,11491,11497,6,0,-2,-25,4,11499,11493,11499,6,0,-2,-23,2,51.5,0.0,8.0,2.7599999999999993,4.856747883100378,1.08,0.2,-3.75,1,0.0,0.0,0.0,0.0,0.0,0,2.7599999999999993,4.856747883100378,1.08,0.2,-3.75,1
2016-06-01 14:00:00+00:00,63.5,USD,2016-06-01 10:00:00,58.0,better,Low,ISM Manufacturing Prices,59.0,accurate,22,5.5,2016,2,6,2,31,0,30,-13,30,-15,31,-5,31,-12,31,-12,31,-4,39,-2,39,0,11175,11178,11172,11178,11178,11150,11158,28,-1,-1,-20,-20,11159,11149,11151,10,0,-2,-27,-7,11161,11150,11158,11,0,-1,-20,7,11168,11155,11166,13,0,-1,-12,8,11179,11166,11173,13,0,0,-5,7,11178,11170,11178,8,0,0,0,5,59.0,0.0,5.5,4.459999999999999,3.682118955166984,0.28,0.9,-3.0,0,0.0,0.0,0.0,0.0,0.0,0,4.459999999999999,3.682118955166984,0.28,0.9,-3.0,0
2016-07-01 14:00:00+00:00,60.5,USD,2016-07-01 10:00:00,63.9,worse,Low,ISM Manufacturing Prices,63.5,accurate,26,-3.4,2016,3,7,4,34,16,39,-34,43,-34,43,-6,43,-11,43,-17,43,-14,43,-12,43,-22,11151,11156,11149,11153,11153,11137,11150,16,0,0,-3,-3,11156,11146,11151,10,0,0,-2,1,11153,11136,11138,17,-1,-1,-15,-13,11143,11135,11143,8,0,-1,-10,5,11142,11129,11133,13,0,-1,-20,-9,11136,11130,11136,6,0,-1,-17,3,63.5,0.0,-3.4,4.02,4.555436312802541,-1.63,1.95,-2.5,0,0.0,0.0,0.0,0.0,0.0,0,4.02,4.555436312802541,-1.63,1.95,-2.5,0
2016-08-01 14:00:00+00:00,55.0,USD,2016-08-01 10:00:00,61.0,worse,Low,ISM Manufacturing Prices,60.5,accurate,31,-6.0,2016,3,8,0,10,2,12,1,12,4,16,12,16,10,16,5,16,4,16,2,16,1,11160,11168,11160,11165,11170,11165,11166,5,0,0,1,0,11167,11164,11167,3,0,0,2,1,11168,11165,11165,3,0,0,0,-2,11167,11163,11167,4,0,0,2,2,11170,11166,11169,4,0,0,4,2,11173,11169,11170,4,0,0,5,1,60.5,0.0,-6.0,2.2199999999999998,6.445308371210799,-1.28,1.95,-3.2,0,0.0,0.0,0.0,0.0,0.0,0,2.2199999999999998,6.445308371210799,-1.28,1.95,-3.2,0
2016-09-01 14:00:00+00:00,53.0,USD,2016-09-01 10:00:00,54.5,worse,Low,ISM Manufacturing Prices,55.0,accurate,35,-1.5,2016,3,9,3,38,-1,57,46,62,47,62,55,62,56,63,55,64,62,66,62,66,56,11132,11138,11131,11137,11168,11137,11164,31,2,2,27,27,11179,11161,11171,18,0,2,34,7,11174,11162,11164,12,0,2,27,-7,11166,11161,11166,5,0,2,29,2,11187,11165,11187,22,2,2,50,21,11194,11180,11184,14,0,2,47,-3,55.0,0.0,-1.5,0.5199999999999996,5.973022685374634,-0.34,1.95,-3.95,0,0.0,0.0,0.0,0.0,0.0,0,0.5199999999999996,5.973022685374634,-0.34,1.95,-3.95,0
2016-10-03 14:00:00+00:00,53.0,USD,2016-10-03 10:00:00,53.5,worse,Low,ISM Manufacturing Prices,53.0,accurate,40,-0.5,2016,4,10,0,17,-5,19,-10,19,-6,19,-10,19,-13,19,-10,19,-8,19,-5,19,-6,11223,11223,11221,11223,11224,11213,11217,11,0,0,-6,-6,11217,11212,11212,5,0,-1,-11,-5,11215,11211,11211,4,0,-1,-12,-1,11212,11205,11208,7,0,-1,-15,-3,11210,11207,11210,3,0,-1,-13,2,11212,11209,11211,3,0,-1,-12,1,53.0,0.0,-0.5,-1.1800000000000004,4.282172345901085,0.16,0.9,-3.4,0,0.0,0.0,0.0,0.0,0.0,0,-1.1800000000000004,4.282172345901085,0.16,0.9,-3.4,0
2016-11-01 14:00:00+00:00,54.5,USD,2016-11-01 10:00:00,54.0,better,Low,ISM Manufacturing Prices,53.0,accurate,44,0.5,2016,4,11,1,13,1,25,17,25,16,27,23,27,19,30,26,39,29,42,32,42,35,11023,11030,11022,11026,11033,11022,11024,11,0,0,-2,-1,11029,11024,11026,5,0,0,0,2,11031,11024,11031,7,0,0,5,5,11037,11028,11036,9,0,1,10,5,11040,11034,11036,6,0,1,10,0,11044,11035,11042,9,0,1,16,6,53.0,0.0,0.5,-2.1800000000000006,2.5762375666851844,1.04,0.2,-3.2,0,0.0,0.0,0.0,0.0,0.0,0,-2.1800000000000006,2.5762375666851844,1.04,0.2,-3.2,0
2016-12-01 15:00:00+00:00,54.5,USD,2016-12-01 10:00:00,52.0,better,Low,ISM Manufacturing Prices,54.5,accurate,48,2.5,2016,4,12,3,40,-28,24,-6,30,0,47,26,50,31,51,27,51,29,51,34,62,35,10592,10599,10592,10597,10605,10588,10602,17,0,0,5,5,10603,10596,10601,7,0,0,4,-1,10609,10598,10598,11,0,0,1,-3,10605,10596,10597,9,0,0,0,-1,10598,10585,10585,13,-1,-1,-12,-12,10597,10585,10597,12,1,0,0,12,54.5,0.0,2.5,-1.0000000000000004,3.1622776601683795,1.11,0.7,-3.2,0,0.0,0.0,0.0,0.0,0.0,0,-1.0000000000000004,3.1622776601683795,1.11,0.7,-3.2,0
2017-01-03 15:00:00+00:00,65.5,USD,2017-01-03 10:00:00,55.6,better,Low,ISM Manufacturing Prices,54.5,accurate,1,9.9,2017,1,1,1,48,0,50,-24,50,-12,83,20,94,25,94,23,94,38,94,36,94,28,10404,10404,10389,10389,10390,10360,10360,30,-2,-2,-29,-29,10369,10356,10362,13,0,-2,-27,2,10362,10340,10345,22,-1,-2,-44,-17,10361,10344,10361,17,1,-2,-28,16,10367,10355,10355,12,0,-2,-34,-6,10366,10354,10363,12,0,-2,-26,8,54.5,0.0,9.9,2.1799999999999997,4.562017097732099,1.69,1.7,-3.2,1,0.0,0.0,0.0,0.0,0.0,0,2.1799999999999997,4.562017097732099,1.69,1.7,-3.2,1
2017-02-01 15:00:00+00:00,69.0,USD,2017-02-01 10:00:00,66.0,better,Low,ISM Manufacturing Prices,65.5,accurate,5,3.0,2017,1,2,2,23,-1,20,-10,24,-6,24,-7,24,0,24,-7,24,-4,24,-10,24,-14,10757,10759,10754,10758,10757,10737,10740,20,-1,-1,-18,-17,10744,10737,10740,7,0,-1,-18,0,10747,10738,10745,9,0,-1,-13,5,10747,10741,10742,6,0,-1,-16,-3,10745,10740,10745,5,0,-1,-13,3,10746,10740,10740,6,0,-1,-18,-5,65.5,0.0,3.0,3.0799999999999996,4.0721001952309575,-0.02,2.5,-3.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0799999999999996,4.0721001952309575,-0.02,2.5,-3.0,0
2017-03-01 15:00:00+00:00,68.0,USD,2017-03-01 10:00:00,68.5,worse,Low,ISM Manufacturing Prices,69.0,accurate,9,-0.5,2017,1,3,2,23,9,35,24,35,26,40,25,45,35,47,33,47,34,47,30,47,35,10533,10534,10531,10533,10543,10525,10540,18,0,0,7,7,10544,10537,10537,7,0,0,4,-3,10545,10535,10545,10,0,1,12,8,10547,10541,10544,6,0,1,11,-1,10544,10539,10540,5,0,0,7,-4,10544,10539,10542,5,0,0,9,2,69.0,0.0,-0.5,3.0799999999999996,4.0721001952309575,-0.88,2.75,-2.5,0,0.0,0.0,0.0,0.0,0.0,0,3.0799999999999996,4.0721001952309575,-0.88,2.75,-2.5,0
2017-04-03 14:00:00+00:00,70.5,USD,2017-04-03 10:00:00,68.5,better,Low,ISM Manufacturing Prices,68.0,accurate,14,2.0,2017,2,4,0,10,1,19,4,28,5,37,-12,37,-7,37,-3,37,1,37,5,37,5,10663,10664,10661,10663,10667,10660,10667,7,0,0,4,4,10674,10666,10672,8,0,0,9,5,10679,10671,10677,8,0,1,14,5,10677,10674,10676,3,0,1,13,-1,10676,10672,10672,4,0,0,9,-3,10673,10670,10672,3,0,0,9,0,68.0,0.0,2.0,3.38,3.8854858126108254,-0.36,2.75,-2.5,0,0.0,0.0,0.0,0.0,0.0,0,3.38,3.8854858126108254,-0.36,2.75,-2.5,0
2017-05-01 14:00:00+00:00,68.5,USD,2017-05-01 10:00:00,66.5,better,Low,ISM Manufacturing Prices,70.5,accurate,18,2.0,2017,2,5,0,14,5,15,0,15,-4,15,-6,16,-5,23,-13,23,-12,26,-16,26,-14,10906,10910,10906,10909,10920,10909,10914,11,0,0,5,-5,10919,10913,10919,6,0,1,10,5,10922,10918,10918,4,0,0,9,-1,10919,10915,10918,4,0,0,9,0,10924,10918,10923,6,0,1,14,5,10923,10920,10922,3,0,1,13,-1,70.5,0.0,2.0,3.28,3.9200765298652023,-0.33,2.75,-2.5,0,0.0,0.0,0.0,0.0,0.0,0,3.28,3.9200765298652023,-0.33,2.75,-2.5,0
2017-06-01 14:00:00+00:00,60.5,USD,2017-06-01 10:00:00,67.0,worse,Low,ISM Manufacturing Prices,68.5,accurate,22,-6.5,2017,2,6,3,20,4,18,-4,18,3,19,-3,25,-10,25,-10,28,-14,28,-11,28,-13,11226,11226,11222,11222,11234,11222,11226,12,0,0,4,4,11228,11223,11225,5,0,0,3,-1,11227,11222,11224,5,0,0,2,-1,11224,11221,11221,3,0,0,-1,-3,11224,11222,11224,2,0,0,2,2,11224,11220,11220,4,0,0,-2,-4,68.5,0.0,-6.5,-3.552713678800501e-16,3.856812155135378,-1.69,2.5,-2.0,0,0.0,0.0,0.0,0.0,0.0,0,-3.552713678800501e-16,3.856812155135378,-1.69,2.5,-2.0,0
2017-07-03 14:00:00+00:00,55.0,USD,2017-07-03 10:00:00,58.5,worse,Low,ISM Manufacturing Prices,60.5,accurate,27,-3.5,2017,3,7,0,15,-2,15,5,15,1,18,1,18,1,18,7,19,-7,19,0,19,0,11371,11373,11370,11372,11370,11359,11366,11,0,0,-6,4,11368,11363,11365,5,0,0,-7,-1,11372,11364,11372,8,0,0,0,6,11373,11370,11373,3,0,0,1,1,11374,11369,11369,5,0,0,-3,-4,11369,11366,11366,3,0,0,-6,-3,60.5,0.0,-3.5,-1.3000000000000003,3.684426685388108,-0.6,2.25,-2.5,0,0.0,0.0,0.0,0.0,0.0,0,-1.3000000000000003,3.684426685388108,-0.6,2.25,-2.5,0
2017-08-01 14:00:00+00:00,62.0,USD,2017-08-01 10:00:00,56.5,better,Low,ISM Manufacturing Prices,55.0,accurate,31,5.5,2017,3,8,1,32,8,39,-6,54,-24,54,-21,54,-26,54,-21,54,-22,54,-2,54,-6,11819,11829,11818,11824,11839,11816,11833,23,0,0,9,8,11835,11829,11831,6,0,0,7,-2,11833,11824,11828,9,0,0,4,-4,11833,11827,11829,6,0,0,5,1,11833,11826,11833,7,0,0,9,4,11833,11826,11826,7,0,0,2,-7,55.0,0.0,5.5,-0.10000000000000035,4.814041960764364,1.16,2.25,-3.2,0,0.0,0.0,0.0,0.0,0.0,0,-0.10000000000000035,4.814041960764364,1.16,2.25,-3.2,0
2017-09-01 14:00:00+00:00,62.0,USD,2017-09-01 10:00:00,61.9,accurate,Low,ISM Manufacturing Prices,62.0,accurate,35,0.1,2017,3,9,4,71,-56,34,12,45,21,45,-1,45,16,45,21,45,7,45,3,45,2,11869,11872,11865,11865,11865,11850,11863,15,0,0,-2,-2,11873,11861,11870,12,0,0,5,7,11874,11869,11869,5,0,0,4,-1,11876,11869,11876,7,0,1,11,7,11880,11869,11871,11,0,0,6,-5,11876,11868,11875,8,0,1,10,4,62.0,0.0,0.1,-0.4800000000000003,4.679957264762147,0.12,2.75,-3.2,0,0.0,0.0,0.0,0.0,0.0,0,-0.4800000000000003,4.679957264762147,0.12,2.75,-3.2,0
2017-10-02 14:00:00+00:00,71.5,USD,2017-10-02 10:00:00,64.5,better,Low,ISM Manufacturing Prices,62.0,accurate,40,7.0,2017,4,10,0,27,-8,24,1,24,-4,28,-14,28,-10,28,-9,28,-4,28,-14,28,-14,11750,11752,11746,11752,11751,11734,11738,17,-1,-1,-14,-13,11748,11735,11748,13,1,0,-4,10,11749,11742,11745,7,0,0,-7,-3,11749,11742,11748,7,0,0,-4,3,11753,11748,11750,5,0,0,-2,2,11756,11750,11754,6,0,0,2,4,62.0,0.0,7.0,0.5199999999999996,5.753433757331355,1.13,2.5,-3.0,0,0.0,0.0,0.0,0.0,0.0,0,0.5199999999999996,5.753433757331355,1.13,2.5,-3.0,0
2017-11-01 14:00:00+00:00,68.5,USD,2017-11-01 10:00:00,68.0,better,Low,ISM Manufacturing Prices,71.5,accurate,44,0.5,2017,4,11,2,17,-2,33,24,33,17,33,17,33,7,33,5,33,12,33,15,33,15,11611,11615,11610,11612,11623,11610,11622,13,1,1,10,10,11628,11618,11628,10,0,1,16,6,11636,11626,11633,10,0,2,21,5,11635,11631,11633,4,0,2,21,0,11643,11633,11635,10,0,2,23,2,11642,11635,11635,7,0,2,23,0,71.5,0.0,0.5,1.9199999999999995,4.281588490268535,-0.33,2.75,-2.5,0,0.0,0.0,0.0,0.0,0.0,0,1.9199999999999995,4.281588490268535,-0.33,2.75,-2.5,0
