,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,num_news,close_0_5_after,low_0_5_after,high_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,close_5_10_after,low_5_10_after,high_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,close_10_15_after,low_10_15_after,high_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,close_5_0_before,low_5_0_before,high_5_0_before,volatility_5_0_before,pips_agg_5_0_before,pips_candle_5_0_before,direction_candle_5_0_before,direction_agg_5_0_before,close_10_5_before,low_10_5_before,high_10_5_before,volatility_10_5_before,pips_agg_10_5_before,pips_candle_10_5_before,direction_candle_10_5_before,direction_agg_10_5_before,close_15_10_before,low_15_10_before,high_15_10_before,volatility_15_10_before,pips_agg_15_10_before,pips_candle_15_10_before,direction_candle_15_10_before,direction_agg_15_10_before,close_20_15_before,low_20_15_before,high_20_15_before,volatility_20_15_before,pips_agg_20_15_before,pips_candle_20_15_before,direction_candle_20_15_before,direction_agg_20_15_before,close_25_20_before,low_25_20_before,high_25_20_before,volatility_25_20_before,pips_agg_25_20_before,pips_candle_25_20_before,direction_candle_25_20_before,direction_agg_25_20_before,close_30_25_before,low_30_25_before,high_30_25_before,volatility_30_25_before,pips_agg_30_25_before,pips_candle_30_25_before,direction_candle_30_25_before,direction_agg_30_25_before,close_45_30_before,low_45_30_before,high_45_30_before,volatility_45_30_before,pips_agg_45_30_before,pips_candle_45_30_before,direction_candle_45_30_before,direction_agg_45_30_before,close_60_45_before,low_60_45_before,high_60_45_before,volatility_60_45_before,pips_agg_60_45_before,pips_candle_60_45_before,direction_candle_60_45_before,direction_agg_60_45_before,close_60_30_before,low_60_30_before,high_60_30_before,volatility_60_30_before,pips_agg_60_30_before,pips_candle_60_30_before,direction_candle_60_30_before,direction_agg_60_30_before,close_90_60_before,low_90_60_before,high_90_60_before,volatility_90_60_before,pips_agg_90_60_before,pips_candle_90_60_before,direction_candle_90_60_before,direction_agg_90_60_before,close_120_90_before,low_120_90_before,high_120_90_before,volatility_120_90_before,pips_agg_120_90_before,pips_candle_120_90_before,direction_candle_120_90_before,direction_agg_120_90_before,close_150_120_before,low_150_120_before,high_150_120_before,volatility_150_120_before,pips_agg_150_120_before,pips_candle_150_120_before,direction_candle_150_120_before,direction_agg_150_120_before,close_180_150_before,low_180_150_before,high_180_150_before,volatility_180_150_before,pips_agg_180_150_before,pips_candle_180_150_before,direction_candle_180_150_before,direction_agg_180_150_before,close_210_180_before,low_210_180_before,high_210_180_before,volatility_210_180_before,pips_agg_210_180_before,pips_candle_210_180_before,direction_candle_210_180_before,direction_agg_210_180_before,close_240_210_before,low_240_210_before,high_240_210_before,volatility_240_210_before,pips_agg_240_210_before,pips_candle_240_210_before,direction_candle_240_210_before,direction_agg_240_210_before,direction_agg_30_60_after,pips_agg_30_60_after
900,2009-07-20 10:00:00,7,40.0,0.4051155022404647,8.33,48.33,0.40770726485526665,0,1,0,0,1,0,0,1,0,1,14219,14214,14225,11,4,4,0,0,14215,14213,14226,13,0,-4,0,0,14207,14203,14216,13,-8,-6,-1,-1,14215,14213,14224,11,0,-7,-1,0,14221,14215,14226,11,-6,0,0,-1,14219,14215,14229,14,-4,-7,-1,0,14228,14226,14240,14,-13,-11,-1,-1,14238,14232,14247,15,-23,2,0,-2,14236,14222,14237,15,-21,11,1,-2,14236,14220,14237,17,-21,4,0,-2,14233,14227,14237,10,-18,2,0,-1,14236,14220,14237,17,-21,5,0,-2,14231,14215,14234,19,-16,7,1,-1,14224,14211,14232,21,-9,-2,0,-1,14228,14224,14243,19,-13,-9,-1,-1,14235,14210,14239,29,-20,18,1,-1,14218,14210,14229,19,-3,-4,0,0,14220,14219,14239,20,-5,-7,-1,0,-1,-7
901,2009-07-22 10:00:00,35,550.0,0.9807012304711372,-200.0,350.0,0.9201384946169467,0,1,0,0,0,1,0,1,0,1,14192,14180,14198,18,8,8,1,1,14192,14187,14200,13,8,1,0,1,14188,14182,14196,14,4,-5,0,0,14184,14179,14193,14,0,-5,0,0,14188,14173,14190,17,-4,11,1,0,14175,14169,14180,11,9,3,0,1,14172,14165,14174,9,12,1,0,1,14164,14158,14171,13,20,-1,0,1,14166,14153,14169,16,18,-1,0,1,14166,14153,14181,28,18,-13,-1,1,14179,14173,14188,15,5,-5,0,0,14166,14153,14188,35,18,-18,-1,1,14184,14170,14194,24,0,-5,0,0,14189,14182,14202,20,-5,-12,-1,0,14202,14194,14217,23,-18,-12,-1,-1,14212,14189,14214,25,-28,12,1,-2,14200,14184,14200,16,-16,3,0,-1,14197,14184,14203,19,-13,6,1,-1,2,44
902,2009-07-22 10:30:00,18,-10.52,-1.647259567839186,0.0,-10.52,-1.647259567839186,2,0,0,2,0,0,0,0,1,1,14190,14185,14199,14,-2,-2,0,0,14187,14183,14191,8,-5,-3,0,0,14183,14179,14194,15,-9,-4,0,-1,14192,14188,14205,17,0,-11,-1,0,14203,14183,14205,22,-11,17,1,-1,14187,14183,14191,8,5,-2,0,0,14188,14182,14196,14,4,-5,0,0,14192,14187,14200,13,0,1,0,0,14192,14180,14198,18,0,8,1,0,14192,14173,14198,25,0,15,1,0,14175,14158,14180,22,17,10,1,1,14192,14158,14198,40,0,27,2,0,14166,14153,14188,35,26,-18,-1,2,14184,14170,14194,24,8,-5,0,1,14189,14182,14202,20,3,-12,-1,0,14202,14194,14217,23,-10,-12,-1,-1,14212,14189,14214,25,-20,12,1,-1,14200,14184,14200,16,-8,3,0,-1,2,22
903,2009-07-23 08:30:00,69,-1.62,-1.2936044633214552,-1.1400000000000001,-2.7600000000000002,-1.1865730773940733,3,0,0,3,0,0,1,0,0,1,14224,14219,14235,16,4,2,0,0,14228,14221,14232,11,8,5,0,1,14231,14227,14239,12,11,0,0,1,14220,14218,14226,8,0,-4,0,0,14224,14219,14229,10,-4,-2,0,0,14226,14220,14229,9,-6,-1,0,-1,14227,14215,14228,13,-7,9,1,-1,14216,14214,14223,9,4,0,0,0,14217,14212,14222,10,3,1,0,0,14217,14207,14222,15,3,-3,0,0,14220,14209,14222,13,0,2,0,0,14217,14207,14222,15,3,-1,0,0,14218,14199,14221,22,2,8,1,0,14211,14198,14214,16,9,-1,0,1,14210,14209,14232,23,10,-18,-1,1,14228,14216,14231,15,-8,2,0,-1,14228,14218,14240,22,-8,0,0,-1,14229,14219,14238,19,-9,-2,0,-1,-1,-16
904,2009-07-23 10:00:00,23,4.35,0.46063334285365615,-3.1500000000000004,1.1999999999999997,-0.543323679404228,0,3,0,0,0,3,1,0,0,1,14217,14214,14225,11,-4,-5,0,0,14225,14210,14228,18,4,8,1,0,14225,14222,14233,11,4,1,0,0,14221,14212,14227,15,0,8,1,0,14214,14211,14220,9,7,-4,0,1,14218,14207,14221,14,3,9,1,0,14208,14198,14210,12,13,4,0,1,14204,14197,14206,9,17,0,0,1,14204,14187,14205,18,17,14,1,1,14204,14187,14205,18,17,7,1,1,14198,14186,14212,26,23,-9,-1,2,14204,14186,14212,26,17,-3,0,1,14208,14208,14239,31,13,-15,-1,1,14224,14214,14235,21,-3,8,1,0,14217,14207,14222,15,4,-1,0,0,14218,14199,14221,22,3,8,1,0,14211,14198,14214,16,10,-1,0,1,14210,14209,14232,23,11,-18,-1,1,2,33
905,2009-07-23 10:30:00,46,-4.76,-1.530854382863852,0.0,-4.76,-1.530854382863852,1,0,0,1,0,0,0,1,0,1,14255,14244,14258,14,11,9,1,1,14261,14252,14261,9,17,9,1,1,14252,14248,14259,11,8,-7,-1,1,14244,14240,14252,12,0,-2,0,0,14247,14244,14252,8,-3,2,0,0,14245,14219,14247,28,-1,21,2,0,14225,14222,14233,11,19,1,0,1,14225,14210,14228,18,19,8,1,1,14217,14214,14225,11,27,-5,0,2,14217,14211,14227,16,27,-1,0,2,14218,14197,14221,24,26,14,1,2,14217,14197,14227,30,27,13,1,2,14204,14186,14212,26,40,-3,0,2,14208,14208,14239,31,36,-15,-1,2,14224,14214,14235,21,20,8,1,1,14217,14207,14222,15,27,-1,0,2,14218,14199,14221,22,26,8,1,2,14211,14198,14214,16,33,-1,0,2,2,34
906,2009-07-24 09:55:00,63,2.76,-0.9289744066502602,17.52,20.28,3.2854332558151778,0,2,0,2,0,0,0,0,1,1,14222,14218,14230,12,-5,-7,-1,0,14220,14214,14224,10,-7,-3,0,-1,14220,14219,14231,12,-7,0,0,-1,14227,14223,14231,8,0,-1,0,0,14228,14227,14240,13,-1,-8,-1,0,14236,14222,14240,18,-9,12,1,-1,14227,14223,14232,9,0,0,0,0,14228,14215,14231,16,-1,10,1,0,14218,14206,14219,13,9,5,0,1,14228,14206,14231,25,-1,14,1,0,14215,14212,14224,12,12,1,0,1,14228,14206,14231,25,-1,14,1,0,14213,14205,14225,20,14,-1,0,1,14217,14204,14242,38,10,-22,-2,1,14240,14233,14249,16,-13,-5,0,-1,14245,14234,14253,19,-18,0,0,-1,14244,14226,14249,23,-17,10,1,-1,14233,14216,14245,29,-6,13,1,-1,-2,-34
907,2009-07-27 10:00:00,47,26.339999999999996,2.2252941424764225,3.51,29.849999999999998,1.4569189776986733,0,3,0,0,3,0,1,0,0,1,14260,14247,14271,24,11,10,1,1,14252,14251,14265,14,3,-6,-1,0,14237,14236,14256,20,-12,-16,-1,-1,14249,14241,14253,12,0,-2,0,0,14250,14242,14253,11,-1,2,0,0,14248,14243,14254,11,1,-2,0,0,14250,14245,14254,9,-1,3,0,0,14247,14244,14255,11,2,-5,0,0,14250,14250,14261,11,-1,-4,0,0,14250,14249,14261,12,-1,-6,-1,0,14255,14253,14269,16,-6,-13,-1,-1,14250,14249,14269,20,-1,-18,-1,0,14268,14252,14274,22,-19,7,1,-1,14262,14259,14284,25,-13,-20,-1,-1,14283,14271,14297,26,-34,1,0,-2,14282,14278,14293,15,-33,1,0,-2,14282,14272,14295,23,-33,5,0,-2,14276,14253,14280,27,-27,15,1,-2,-1,-20
908,2009-07-28 09:00:00,65,7.86,2.0815354763851612,0.0,7.86,2.137547299336958,0,2,0,2,0,0,0,0,1,1,14232,14226,14235,9,1,1,0,0,14222,14219,14233,14,-9,-10,-1,-1,14214,14211,14227,16,-17,-7,-1,-1,14231,14227,14240,13,0,-3,0,0,14233,14225,14235,10,-2,5,0,0,14228,14215,14232,17,3,10,1,0,14218,14215,14223,8,13,1,0,1,14219,14215,14229,14,12,-8,-1,1,14227,14224,14235,11,4,-5,0,0,14227,14224,14235,11,4,-5,0,0,14230,14221,14237,16,1,-4,0,0,14227,14221,14237,16,4,-7,-1,0,14235,14218,14256,38,-4,-19,-1,0,14254,14247,14276,29,-23,-16,-1,-2,14268,14262,14280,18,-37,-9,-1,-2,14275,14265,14280,15,-44,3,0,-2,14273,14259,14279,20,-42,-1,0,-2,14275,14258,14287,29,-44,17,1,-2,-2,-42
909,2009-07-28 09:59:00,64,75.0,0.006473366706882789,0.0,75.0,0.006473366706882789,0,1,0,1,0,0,0,1,0,1,14189,14180,14206,26,-17,-16,-1,-1,14177,14172,14199,27,-29,-9,-1,-2,14165,14159,14180,21,-41,-11,-1,-2,14206,14198,14209,11,0,6,1,0,14200,14196,14203,7,6,0,0,1,14199,14184,14200,16,7,5,0,1,14193,14189,14201,12,13,-4,0,1,14196,14182,14199,17,10,11,1,1,14184,14179,14189,10,22,1,0,2,14184,14179,14208,29,22,-22,-2,2,14206,14204,14233,29,0,-26,-2,0,14184,14179,14233,54,22,-48,-2,2,14232,14215,14240,25,-26,5,0,-2,14227,14221,14237,16,-21,-7,-1,-2,14235,14218,14256,38,-29,-19,-1,-2,14254,14247,14276,29,-48,-16,-1,-2,14268,14262,14280,18,-62,-9,-1,-2,14275,14265,14280,15,-69,3,0,-2,-2,-35
910,2009-07-28 10:00:00,6,-15.27,-1.82640338622399,0.0,-15.27,-1.8210787872287746,0,0,3,3,0,0,1,0,0,1,14189,14180,14206,26,-17,-16,-1,-1,14177,14172,14199,27,-29,-9,-1,-2,14165,14159,14180,21,-41,-11,-1,-2,14206,14198,14209,11,0,6,1,0,14200,14196,14203,7,6,0,0,1,14199,14184,14200,16,7,5,0,1,14193,14189,14201,12,13,-4,0,1,14196,14182,14199,17,10,11,1,1,14184,14179,14189,10,22,1,0,2,14184,14179,14208,29,22,-22,-2,2,14206,14204,14233,29,0,-26,-2,0,14184,14179,14233,54,22,-48,-2,2,14232,14215,14240,25,-26,5,0,-2,14227,14221,14237,16,-21,-7,-1,-2,14235,14218,14256,38,-29,-19,-1,-2,14254,14247,14276,29,-48,-16,-1,-2,14268,14262,14280,18,-62,-9,-1,-2,14275,14265,14280,15,-69,3,0,-2,-2,-35
911,2009-07-29 10:30:00,18,-1127.28,-3.530988675845834,0.0,-1127.28,-3.530988675845834,2,0,0,2,0,0,0,0,1,1,14075,14065,14085,20,-11,-8,-1,-1,14074,14068,14077,9,-12,-1,0,-1,14067,14064,14077,13,-19,-5,0,-1,14086,14080,14087,7,0,2,0,0,14084,14078,14093,15,2,-6,-1,0,14089,14088,14103,15,-3,-8,-1,0,14097,14090,14101,11,-11,3,0,-1,14095,14094,14107,13,-9,-5,0,-1,14097,14087,14099,12,-11,8,1,-1,14097,14079,14099,20,-11,5,0,-1,14092,14075,14110,35,-6,-14,-1,-1,14097,14075,14110,35,-11,-9,-1,-1,14106,14101,14124,23,-20,-10,-1,-1,14116,14085,14119,34,-30,0,0,-2,14115,14099,14122,23,-29,14,1,-2,14101,14087,14119,32,-15,-16,-1,-1,14116,14103,14139,36,-30,-16,-1,-2,14132,14130,14156,26,-46,-19,-1,-2,-2,-66
912,2009-07-30 08:30:00,69,-5.76,-2.8812761596861023,-2.7,-8.459999999999999,-3.0832984599250306,0,0,3,0,0,3,1,0,0,1,14053,14046,14064,18,-6,-4,0,-1,14045,14040,14056,16,-14,-7,-1,-1,14052,14040,14054,14,-7,5,0,-1,14059,14055,14062,7,0,1,0,0,14056,14050,14062,12,3,0,0,0,14055,14048,14057,9,4,3,0,0,14051,14048,14061,13,8,-5,0,1,14057,14048,14059,11,2,3,0,0,14056,14050,14062,12,3,3,0,0,14056,14050,14063,13,3,-4,0,0,14060,14057,14071,14,-1,-1,0,0,14056,14050,14071,21,3,-5,0,0,14062,14053,14077,24,-3,-4,0,0,14067,14060,14081,21,-8,-11,-1,-1,14079,14061,14086,25,-20,13,1,-1,14066,14056,14087,31,-7,-19,-1,-1,14084,14068,14092,24,-25,11,1,-2,14072,14045,14074,29,-13,23,2,-1,-2,-23
913,2009-07-30 10:30:00,46,0.0,-0.5078727203297463,0.0,0.0,-0.5078727203297463,1,0,0,1,0,0,0,1,0,1,14058,14049,14062,13,7,5,0,1,14060,14053,14064,11,9,1,0,1,14054,14050,14065,15,3,-5,0,0,14051,14044,14054,10,0,2,0,0,14049,14040,14052,12,2,2,0,0,14045,14040,14055,15,6,-1,0,1,14047,14039,14053,14,4,3,0,0,14045,14028,14050,22,6,15,1,1,14031,14026,14040,14,20,-8,-1,1,14031,14017,14042,25,20,13,1,1,14018,14012,14050,38,33,-20,-1,2,14031,14012,14050,38,20,-7,-1,1,14036,14031,14072,41,15,-26,-2,1,14060,14040,14064,24,-9,8,1,-1,14053,14046,14064,18,-2,-1,0,0,14056,14050,14071,21,-5,-5,0,0,14062,14053,14077,24,-11,-4,0,-1,14067,14060,14081,21,-16,-11,-1,-1,1,18
914,2009-07-31 09:45:00,10,4.24,0.5614019475257126,0.0,4.24,0.5614019475257126,0,2,0,2,0,0,0,0,1,1,14141,14140,14153,13,-2,-2,0,0,14139,14133,14145,12,-4,0,0,0,14132,14128,14140,12,-11,-7,-1,-1,14143,14134,14151,17,0,6,1,0,14137,14134,14148,14,6,-3,0,1,14140,14124,14145,21,3,15,1,0,14125,14112,14128,16,18,7,1,1,14117,14105,14119,14,26,10,1,2,14108,14092,14111,19,35,3,0,2,14108,14092,14120,28,35,-10,-1,2,14117,14107,14124,17,26,-4,0,2,14140,14092,14145,53,3,22,2,0,14125,14120,14146,26,18,-9,-1,1,14125,14120,14146,26,18,-9,-1,1,14139,14127,14155,28,4,5,0,0,14139,14127,14155,28,4,5,0,0,14119,14101,14120,19,24,14,1,2,14119,14101,14120,19,24,14,1,2,2,27
915,2009-08-03 01:00:00,67,10.89,1.1657127416273405,0.0,10.89,1.1657127416273405,0,1,0,1,0,0,0,1,0,1,14241,14236,14246,10,-4,-3,0,0,14245,14238,14246,8,0,5,0,0,14243,14237,14248,11,-2,-1,0,0,14245,14243,14251,8,0,-2,0,0,14249,14244,14251,7,-4,-1,0,0,14253,14247,14253,6,-8,2,0,-1,14252,14246,14257,11,-7,4,0,-1,14249,14243,14250,7,-4,5,0,0,14242,14242,14248,6,3,-1,0,0,14242,14238,14248,10,3,3,0,0,14240,14232,14243,11,5,3,0,0,14242,14232,14248,16,3,5,0,0,14236,14227,14243,16,9,-3,0,1,14237,14231,14260,29,8,-7,-1,1,14246,14239,14252,13,-1,0,0,0,14244,14228,14250,22,1,14,1,0,14231,14227,14254,27,14,-16,-1,1,14245,14232,14259,27,0,12,1,0,-1,-13
916,2009-08-04 10:00:00,50,1500.0,-1.7403032015936613,2100.0,3600.0,-0.38887944673039065,0,3,0,0,3,0,1,0,0,1,14416,14407,14429,22,9,7,1,1,14411,14407,14422,15,4,-3,0,0,14421,14406,14423,17,14,9,1,1,14407,14394,14409,15,0,10,1,0,14397,14392,14401,9,10,0,0,1,14397,14390,14400,10,10,4,0,1,14392,14389,14400,11,15,-5,0,1,14398,14388,14400,12,9,4,0,1,14392,14387,14404,17,15,-5,0,1,14392,14387,14405,18,15,-10,-1,1,14401,14394,14409,15,6,-3,0,1,14392,14387,14409,22,15,-12,-1,1,14402,14380,14405,25,5,6,1,0,14395,14368,14398,30,12,26,2,1,14367,14365,14388,23,40,-17,-1,2,14385,14376,14395,19,22,-1,0,2,14387,14376,14404,28,20,-13,-1,1,14399,14386,14402,16,8,-1,0,1,0,2
917,2009-08-05 08:15:00,0,-17.1,-0.382209667724713,6.33,-10.770000000000001,-0.11980461728988803,0,0,3,0,3,0,1,0,0,1,14406,14392,14413,21,-5,-5,0,0,14399,14393,14412,19,-12,-5,0,-1,14393,14390,14404,14,-18,-8,-1,-1,14411,14401,14417,16,0,-1,0,0,14410,14410,14420,10,1,-4,0,0,14414,14410,14421,11,-3,-2,0,0,14415,14412,14425,13,-4,-9,-1,0,14425,14418,14427,9,-14,3,0,-1,14422,14420,14431,11,-11,-2,0,-1,14422,14420,14438,18,-11,-1,0,-1,14423,14406,14426,20,-12,12,1,-1,14423,14402,14428,26,-12,19,1,-1,14423,14402,14428,26,-12,19,1,-1,14393,14381,14402,21,18,4,0,1,14393,14381,14402,21,18,4,0,1,14392,14378,14405,27,19,6,1,1,14392,14378,14405,27,19,6,1,1,14397,14390,14410,20,14,1,0,1,-2,-27
918,2009-08-05 10:30:00,18,-177.78,0.2576730997655145,0.0,-177.78,0.2576730997655145,2,0,0,2,0,0,0,0,1,1,14365,14362,14382,20,-15,-15,-1,-1,14373,14363,14379,16,-7,5,0,-1,14376,14369,14382,13,-4,3,0,0,14380,14373,14383,10,0,2,0,0,14377,14357,14378,21,3,14,1,0,14362,14355,14370,15,18,-5,0,1,14366,14354,14377,23,14,-8,-1,1,14374,14370,14382,12,6,0,0,1,14374,14360,14385,25,6,-11,-1,1,14374,14360,14389,29,6,-5,0,1,14379,14372,14397,25,1,-4,0,0,14374,14360,14397,37,6,-9,-1,1,14384,14380,14401,21,-4,-10,-1,0,14394,14383,14402,19,-14,7,1,-1,14387,14384,14420,36,-7,-27,-2,-1,14414,14410,14438,28,-34,-9,-1,-2,14423,14402,14428,26,-43,19,1,-2,14406,14387,14410,23,-26,11,1,-2,1,12
919,2009-08-06 08:30:00,69,18.9,2.249617805195335,-2.04,16.86,2.19041056385582,0,3,0,3,0,0,1,0,0,1,14371,14365,14378,13,1,1,0,0,14385,14370,14389,19,15,10,1,1,14391,14381,14403,22,21,10,1,2,14370,14367,14375,8,0,-2,0,0,14372,14367,14374,7,-2,1,0,0,14371,14362,14374,12,-1,1,0,0,14371,14367,14379,12,-1,-2,0,0,14374,14369,14379,10,-4,4,0,0,14372,14369,14382,13,-2,-9,-1,0,14372,14369,14383,14,-2,-5,0,0,14378,14368,14383,15,-8,9,1,-1,14372,14368,14383,15,-2,3,0,0,14368,14365,14392,27,2,-16,-1,0,14383,14367,14398,31,-13,11,1,-1,14369,14363,14394,31,1,-17,-1,0,14388,14385,14407,22,-18,-11,-1,-1,14399,14390,14405,15,-29,-2,0,-2,14401,14389,14406,17,-31,7,1,-2,1,17
920,2009-08-06 10:30:00,46,-10.0,-1.2196528496519208,0.0,-10.0,-1.2196528496519208,1,0,0,1,0,0,0,1,0,1,14364,14348,14365,17,12,12,1,1,14366,14352,14369,17,14,3,0,1,14366,14360,14370,10,14,1,0,1,14352,14335,14357,22,0,-2,0,0,14354,14344,14357,13,-2,2,0,0,14353,14341,14356,15,-1,1,0,0,14354,14351,14364,13,-2,-5,0,0,14359,14354,14375,21,-7,3,0,-1,14356,14343,14366,23,-4,-10,-1,0,14356,14343,14368,25,-4,-2,0,0,14360,14353,14396,43,-8,-28,-2,-1,14356,14343,14396,53,-4,-32,-2,0,14387,14371,14398,27,-35,4,0,-2,14385,14370,14403,33,-33,10,1,-2,14371,14362,14379,17,-19,1,0,-1,14372,14368,14383,15,-20,3,0,-1,14368,14365,14392,27,-16,-16,-1,-1,14383,14367,14398,31,-31,11,1,-2,0,-4
921,2009-08-07 15:00:00,12,-157.5,-0.2242392044360439,-68.75,-226.25,-0.8642666126412502,0,0,1,0,0,1,0,1,0,1,14170,14164,14171,7,1,1,0,0,14167,14167,14175,8,-2,-3,0,0,14174,14166,14176,10,5,7,1,0,14169,14162,14171,9,0,4,0,0,14166,14159,14168,9,3,1,0,0,14166,14162,14174,12,3,-6,-1,0,14174,14167,14176,9,-5,4,0,0,14172,14163,14173,10,-3,7,1,0,14166,14158,14168,10,3,4,0,0,14166,14158,14171,13,3,-4,0,0,14169,14161,14176,15,0,-6,-1,0,14166,14158,14176,18,3,-9,-1,0,14176,14172,14193,21,-7,-14,-1,-1,14189,14178,14198,20,-20,5,0,-1,14183,14172,14188,16,-14,6,1,-1,14177,14153,14180,27,-8,12,1,-1,14165,14155,14229,74,4,-55,-2,0,14219,14203,14231,28,-50,6,1,-2,0,1
922,2009-08-12 08:30:00,68,14.79,-1.6000559917018569,0.0,14.79,-1.2958721463096952,0,3,0,3,0,0,1,0,0,1,14153,14150,14168,18,-10,-8,-1,-1,14153,14145,14156,11,-10,0,0,-1,14158,14150,14165,15,-5,4,0,0,14163,14160,14171,11,0,-4,0,0,14171,14162,14174,12,-8,3,0,-1,14169,14166,14179,13,-6,1,0,-1,14167,14155,14172,17,-4,11,1,0,14158,14155,14165,10,5,1,0,0,14153,14137,14156,19,10,11,1,1,14153,14137,14157,20,10,0,0,1,14154,14150,14164,14,9,-8,-1,1,14153,14137,14164,27,10,-9,-1,1,14161,14154,14172,18,2,-3,0,0,14163,14140,14173,33,0,15,1,0,14147,14135,14163,28,16,7,1,1,14139,14120,14145,25,24,11,1,2,14129,14113,14138,25,34,15,1,2,14113,14105,14124,19,50,-7,-1,2,1,14
923,2009-08-12 10:30:00,18,-514.28,-0.6779615294584002,0.0,-514.28,-0.6779615294584002,2,0,0,2,0,0,0,0,1,1,14191,14188,14206,18,-14,-15,-1,-1,14188,14183,14193,10,-17,-2,0,-1,14191,14183,14194,11,-14,3,0,-1,14205,14201,14212,11,0,-2,0,0,14207,14192,14209,17,-2,12,1,0,14194,14193,14203,10,11,-4,0,1,14198,14194,14210,16,7,-1,0,1,14200,14185,14205,20,5,11,1,0,14187,14183,14198,15,18,-4,0,1,14187,14183,14198,15,18,2,0,1,14185,14175,14194,19,20,8,1,1,14187,14175,14198,23,18,10,1,1,14177,14149,14178,29,28,19,1,2,14159,14145,14172,27,46,6,1,2,14153,14150,14179,29,52,-4,0,2,14153,14137,14164,27,52,-9,-1,2,14161,14154,14172,18,44,-3,0,2,14163,14140,14173,33,42,15,1,2,1,8
924,2009-08-12 14:00:00,25,-6.52,0.8104525960197696,0.0,-6.52,0.8104525960197696,0,0,2,2,0,0,0,0,1,1,14219,14214,14222,8,1,0,0,0,14227,14218,14229,11,9,7,1,1,14229,14220,14236,16,11,2,0,1,14218,14215,14223,8,0,0,0,0,14220,14216,14224,8,-2,0,0,0,14222,14213,14224,11,-4,6,1,0,14218,14213,14222,9,0,-2,0,0,14219,14216,14223,7,-1,-3,0,0,14223,14217,14224,7,-5,3,0,0,14223,14214,14225,11,-5,4,0,0,14220,14209,14224,15,-2,10,1,0,14223,14209,14225,16,-5,13,1,0,14210,14209,14233,24,8,-17,-1,1,14228,14218,14246,28,-10,4,0,-1,14223,14207,14233,26,-5,7,1,0,14213,14189,14217,28,5,12,1,0,14202,14183,14216,33,16,12,1,1,14191,14185,14212,27,27,2,0,2,-1,-19
925,2009-08-12 14:15:00,26,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,0,1,0,0,1,14182,14174,14237,63,-47,-44,-2,-2,14171,14157,14189,32,-58,-8,-1,-2,14141,14131,14175,44,-88,-30,-2,-2,14229,14220,14236,16,0,2,0,0,14227,14218,14229,11,2,7,1,0,14219,14214,14222,8,10,0,0,1,14218,14215,14223,8,11,0,0,1,14220,14216,14224,8,9,0,0,1,14222,14213,14224,11,7,6,1,1,14222,14213,14224,11,7,0,0,1,14223,14214,14225,11,6,4,0,1,14223,14209,14225,16,6,13,1,1,14223,14209,14225,16,6,13,1,1,14228,14218,14246,28,1,4,0,0,14228,14218,14246,28,1,4,0,0,14213,14189,14217,28,16,12,1,1,14213,14189,14217,28,16,12,1,1,14191,14185,14212,27,38,2,0,2,-1,-13
926,2009-08-13 10:00:00,5,44.44,2.435452235378871,40.0,84.44,1.7113872718624499,0,2,0,0,2,0,0,0,1,1,14286,14268,14286,18,13,12,1,1,14293,14285,14298,13,20,7,1,1,14283,14281,14295,14,10,-9,-1,1,14273,14264,14276,12,0,7,1,0,14267,14265,14283,18,6,-13,-1,1,14279,14279,14287,8,-6,-6,-1,-1,14285,14279,14289,10,-12,-2,0,-1,14287,14275,14288,13,-14,2,0,-1,14286,14280,14295,15,-13,-9,-1,-1,14286,14280,14312,32,-13,-21,-2,-1,14307,14304,14326,22,-34,0,0,-2,14286,14280,14326,46,-13,-21,-2,-1,14305,14271,14310,39,-32,21,2,-2,14285,14272,14321,49,-12,7,1,-1,14277,14241,14281,40,-4,7,1,0,14270,14261,14280,19,3,7,1,0,14262,14252,14270,18,11,-3,0,1,14265,14259,14271,12,8,-4,0,1,1,18
