,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,num_news,close_0_5_after,low_0_5_after,high_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,close_5_10_after,low_5_10_after,high_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,close_10_15_after,low_10_15_after,high_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,close_5_0_before,low_5_0_before,high_5_0_before,volatility_5_0_before,pips_agg_5_0_before,pips_candle_5_0_before,direction_candle_5_0_before,direction_agg_5_0_before,close_10_5_before,low_10_5_before,high_10_5_before,volatility_10_5_before,pips_agg_10_5_before,pips_candle_10_5_before,direction_candle_10_5_before,direction_agg_10_5_before,close_15_10_before,low_15_10_before,high_15_10_before,volatility_15_10_before,pips_agg_15_10_before,pips_candle_15_10_before,direction_candle_15_10_before,direction_agg_15_10_before,close_20_15_before,low_20_15_before,high_20_15_before,volatility_20_15_before,pips_agg_20_15_before,pips_candle_20_15_before,direction_candle_20_15_before,direction_agg_20_15_before,close_25_20_before,low_25_20_before,high_25_20_before,volatility_25_20_before,pips_agg_25_20_before,pips_candle_25_20_before,direction_candle_25_20_before,direction_agg_25_20_before,close_30_25_before,low_30_25_before,high_30_25_before,volatility_30_25_before,pips_agg_30_25_before,pips_candle_30_25_before,direction_candle_30_25_before,direction_agg_30_25_before,close_45_30_before,low_45_30_before,high_45_30_before,volatility_45_30_before,pips_agg_45_30_before,pips_candle_45_30_before,direction_candle_45_30_before,direction_agg_45_30_before,close_60_45_before,low_60_45_before,high_60_45_before,volatility_60_45_before,pips_agg_60_45_before,pips_candle_60_45_before,direction_candle_60_45_before,direction_agg_60_45_before,close_60_30_before,low_60_30_before,high_60_30_before,volatility_60_30_before,pips_agg_60_30_before,pips_candle_60_30_before,direction_candle_60_30_before,direction_agg_60_30_before,close_90_60_before,low_90_60_before,high_90_60_before,volatility_90_60_before,pips_agg_90_60_before,pips_candle_90_60_before,direction_candle_90_60_before,direction_agg_90_60_before,close_120_90_before,low_120_90_before,high_120_90_before,volatility_120_90_before,pips_agg_120_90_before,pips_candle_120_90_before,direction_candle_120_90_before,direction_agg_120_90_before,close_150_120_before,low_150_120_before,high_150_120_before,volatility_150_120_before,pips_agg_150_120_before,pips_candle_150_120_before,direction_candle_150_120_before,direction_agg_150_120_before,close_180_150_before,low_180_150_before,high_180_150_before,volatility_180_150_before,pips_agg_180_150_before,pips_candle_180_150_before,direction_candle_180_150_before,direction_agg_180_150_before,close_210_180_before,low_210_180_before,high_210_180_before,volatility_210_180_before,pips_agg_210_180_before,pips_candle_210_180_before,direction_candle_210_180_before,direction_agg_210_180_before,close_240_210_before,low_240_210_before,high_240_210_before,volatility_240_210_before,pips_agg_240_210_before,pips_candle_240_210_before,direction_candle_240_210_before,direction_agg_240_210_before,direction_agg_30_60_after,pips_agg_30_60_after
571,2009-11-12 08:30:00,32,1.95,0.6985697822182112,-0.39,1.56,0.6910174986234856,0,1,0,1,0,0,1,1,14921,14919,14934,15,-4,-4,0,0,14924,14916,14927,11,-1,5,0,0,14935,14921,14941,20,10,11,1,1,14925,14920,14929,9,0,3,0,0,14924,14919,14930,11,1,-1,0,0,14926,14917,14929,12,-1,5,0,0,14920,14916,14925,9,5,-2,0,0,14921,14914,14924,10,4,2,0,0,14920,14914,14921,7,5,3,0,0,14920,14914,14924,10,5,1,0,0,14920,14901,14920,19,5,6,1,0,14920,14901,14924,23,5,6,1,0,14913,14905,14950,45,12,-36,-2,1,14949,14933,14951,18,-24,10,1,-2,14941,14938,14958,20,-16,-15,-1,-1,14956,14941,14959,18,-31,2,0,-2,14953,14939,14965,26,-28,8,1,-2,14945,14930,14950,20,-20,7,1,-1,0,0
572,2009-11-13 08:30:00,31,-14.78,-0.9441025627349172,0.33,-14.45,-1.0014132782690413,0,0,1,1,0,0,1,1,14883,14870,14889,19,12,11,1,1,14885,14880,14894,14,14,1,0,1,14874,14870,14887,17,3,-13,-1,0,14871,14867,14876,9,0,0,0,0,14870,14868,14879,11,1,0,0,0,14871,14864,14873,9,0,3,0,0,14867,14858,14869,11,4,6,1,0,14862,14851,14864,13,9,7,1,1,14856,14852,14865,13,15,-8,-1,1,14856,14852,14875,23,15,-16,-1,1,14871,14869,14883,14,0,-3,0,0,14856,14852,14883,31,15,-18,-1,1,14876,14868,14892,24,-5,-15,-1,0,14891,14877,14893,16,-20,7,1,-1,14884,14877,14892,15,-13,-1,0,-1,14884,14868,14889,21,-13,11,1,-1,14872,14866,14883,17,-1,-9,-1,0,14882,14877,14891,14,-11,-6,-1,-1,-2,-37
573,2009-11-13 09:55:00,28,-7.17,-0.3618112781735119,1.73,-5.44,-0.5245222232845864,0,0,1,0,1,0,1,1,14827,14827,14848,21,-21,-20,-1,-2,14838,14823,14841,18,-10,12,1,-1,14844,14830,14849,19,-4,6,1,0,14848,14841,14850,9,0,5,0,0,14845,14840,14848,8,3,2,0,0,14844,14837,14851,14,4,-1,0,0,14844,14827,14845,18,4,10,1,0,14834,14830,14852,22,14,-10,-1,1,14845,14838,14848,10,3,1,0,0,14834,14830,14853,23,14,-18,-1,1,14851,14843,14861,18,-3,-2,0,0,14834,14830,14861,31,14,-19,-1,1,14852,14848,14894,46,-4,-32,-2,0,14883,14851,14889,38,-35,28,2,-2,14856,14852,14883,31,-8,-18,-1,-1,14876,14868,14892,24,-28,-15,-1,-2,14891,14877,14893,16,-43,7,1,-2,14884,14877,14892,15,-36,-1,0,-2,2,34
574,2009-11-16 08:30:00,10_29,-10.0,0.4522992674723617,-73.33,-83.33,-0.034112091117721594,0,1,1,0,0,2,2,2,14949,14939,14969,30,-13,-12,-1,-1,14959,14946,14960,14,-3,9,1,0,14965,14953,14965,12,3,6,1,0,14962,14956,14964,8,0,3,0,0,14962,14953,14963,10,0,3,0,0,14962,14958,14966,8,0,-3,0,0,14966,14963,14973,10,-4,-4,0,0,14971,14968,14977,9,-9,-5,0,-1,14974,14967,14983,16,-12,2,0,-1,14974,14967,14983,16,-12,1,0,-1,14975,14967,14981,14,-13,3,0,-1,14974,14967,14983,16,-12,2,0,-1,14972,14956,14979,23,-10,12,1,-1,14960,14955,14970,15,2,3,0,0,14960,14947,14961,14,2,1,0,0,14959,14952,14964,12,3,1,0,0,14959,14952,14973,21,3,-9,-1,0,14969,14959,14979,20,-7,-4,0,-1,0,2
575,2009-11-17 08:30:00,23,-50.0,0.3870191102460777,0.0,-50.0,0.3870191102460777,0,0,1,1,0,0,1,1,14882,14874,14891,17,4,2,0,0,14893,14879,14897,18,15,12,1,1,14895,14890,14901,11,17,1,0,1,14878,14871,14884,13,0,4,0,0,14874,14872,14882,10,4,-6,-1,0,14881,14870,14882,12,-3,9,1,0,14874,14869,14881,12,4,-4,0,0,14879,14875,14885,10,-1,-2,0,0,14879,14877,14886,9,-1,-5,0,0,14879,14865,14886,21,-1,7,1,0,14871,14857,14873,16,7,4,0,1,14879,14857,14886,29,-1,12,1,0,14869,14851,14889,38,9,-16,-1,1,14887,14886,14909,23,-9,-14,-1,-1,14901,14893,14912,19,-23,-5,0,-2,14906,14890,14910,20,-28,2,0,-2,14904,14899,14943,44,-26,-37,-2,-2,14941,14926,14950,24,-63,10,1,-2,-1,-15
576,2009-11-17 09:00:00,30,49.08,0.06309984322650107,19.58,68.66,0.13319293315976793,0,1,0,0,1,0,1,1,14886,14878,14891,13,6,4,0,1,14881,14876,14887,11,1,-6,-1,0,14882,14877,14889,12,2,3,0,0,14880,14874,14887,13,0,-3,0,0,14885,14882,14892,10,-5,-1,0,0,14886,14882,14897,15,-6,-10,-1,-1,14895,14890,14901,11,-15,1,0,-1,14893,14879,14897,18,-13,12,1,-1,14882,14874,14891,17,-2,2,0,0,14882,14871,14891,20,-2,2,0,0,14881,14869,14885,16,-1,0,0,0,14882,14869,14891,22,-2,1,0,0,14879,14857,14886,29,1,12,1,0,14869,14851,14889,38,11,-16,-1,1,14887,14886,14909,23,-7,-14,-1,-1,14901,14893,14912,19,-21,-5,0,-2,14906,14890,14910,20,-26,2,0,-2,14904,14899,14943,44,-24,-37,-2,-2,-1,-19
577,2009-11-18 08:30:00,7_3,93.22,-0.4481628555306152,0.0,93.22,-0.4094568595477972,0,1,1,2,0,0,2,2,14944,14935,14949,14,0,0,0,0,14948,14937,14951,14,4,6,1,0,14933,14930,14949,19,-11,-15,-1,-1,14944,14944,14954,10,0,-8,-1,0,14953,14949,14956,7,-9,1,0,-1,14953,14949,14958,9,-9,-1,0,-1,14956,14952,14963,11,-12,-5,0,-1,14962,14959,14970,11,-18,-4,0,-1,14965,14955,14968,13,-21,5,0,-2,14965,14949,14968,19,-21,11,1,-2,14957,14954,14964,10,-13,-3,0,-1,14965,14949,14968,19,-21,5,0,-2,14961,14948,14969,21,-17,4,0,-1,14958,14949,14972,23,-14,-10,-1,-1,14966,14943,14972,29,-22,14,1,-2,14951,14930,14951,21,-7,11,1,-1,14942,14930,14956,26,2,-11,-1,0,14954,14931,14961,30,-10,14,1,-1,0,5
578,2009-11-19 08:30:00,32,-0.4,-0.1108719640566923,-0.6,-1.0,-0.13880110832099776,1,0,0,1,0,0,1,1,14872,14853,14874,21,11,10,1,1,14868,14865,14879,14,7,-4,0,1,14869,14861,14870,9,8,0,0,1,14861,14858,14868,10,0,-4,0,0,14865,14860,14869,9,-4,2,0,0,14862,14859,14866,7,-1,-1,0,0,14862,14854,14863,9,-1,0,0,0,14861,14851,14862,11,0,1,0,0,14858,14856,14864,8,3,-3,0,0,14858,14849,14865,16,3,2,0,0,14855,14840,14859,19,6,8,1,1,14858,14840,14865,25,3,11,1,0,14847,14840,14862,22,14,-10,-1,1,14856,14849,14868,19,5,-2,0,0,14857,14849,14875,26,4,-14,-1,0,14871,14865,14882,17,-10,0,0,-1,14871,14858,14874,16,-10,2,0,-1,14870,14858,14874,16,-9,8,1,-1,1,17
579,2009-11-23 10:00:00,14,6.83,1.034840055650757,-0.54,6.29,0.9855854811133958,0,1,0,0,0,1,1,1,14983,14979,14998,19,-6,-5,0,-1,14988,14983,14992,9,-1,4,0,0,14985,14972,14990,18,-4,-3,0,0,14989,14979,14990,11,0,0,0,0,14989,14986,14995,9,0,1,0,0,14990,14987,14997,10,-1,-2,0,0,14992,14987,14994,7,-3,3,0,0,14989,14987,14997,10,0,-2,0,0,14992,14987,14997,10,-3,3,0,0,14992,14981,14997,16,-3,1,0,0,14992,14979,14996,17,-3,8,1,0,14992,14979,14997,18,-3,8,1,0,14983,14969,14990,21,6,10,1,1,14974,14962,14980,18,15,4,0,1,14969,14966,14979,13,20,-3,0,1,14973,14963,14974,11,16,4,0,1,14970,14961,14979,18,19,-4,0,1,14974,14967,14981,14,15,-2,0,1,-1,-11
580,2009-11-24 08:30:00,26,-3.45,-0.2950171692903332,-450.0,-453.45,-1.2693972693177,0,0,1,1,0,0,1,1,14963,14962,14976,14,-11,-11,-1,-1,14961,14958,14967,9,-13,-2,0,-1,14981,14958,14982,24,7,21,2,1,14974,14970,14978,8,0,0,0,0,14974,14968,14977,9,0,6,1,0,14971,14966,14973,7,3,3,0,0,14968,14966,14977,11,6,-7,-1,1,14976,14970,14978,8,-2,-1,0,0,14978,14973,14981,8,-4,1,0,0,14978,14969,14981,12,-4,5,0,0,14973,14969,14979,10,1,-1,0,0,14978,14969,14981,12,-4,4,0,0,14974,14937,14984,47,0,33,2,0,14942,14937,14950,13,32,-4,0,2,14947,14940,14955,15,27,-3,0,2,14950,14938,14954,16,24,4,0,2,14946,14926,14948,22,28,9,1,2,14937,14926,14942,16,37,2,0,2,-1,-12
581,2009-11-24 10:00:00,4,3.99,0.5605152907740506,2.1,6.09,0.6326129612760001,0,1,0,0,1,0,1,1,14950,14944,14972,28,-2,-1,0,0,14941,14930,14954,24,-11,-8,-1,-1,14942,14939,14946,7,-10,1,0,-1,14952,14946,14955,9,0,2,0,0,14949,14944,14957,13,3,-6,-1,0,14956,14949,14958,9,-4,-1,0,0,14958,14954,14970,16,-6,-7,-1,-1,14965,14961,14969,8,-13,3,0,-1,14962,14960,14977,17,-10,-15,-1,-1,14962,14960,14979,19,-10,-14,-1,-1,14975,14972,14985,13,-23,-7,-1,-2,14962,14960,14985,25,-10,-20,-1,-1,14982,14958,14989,31,-30,19,1,-2,14963,14962,14978,16,-11,-14,-1,-1,14978,14969,14981,12,-26,4,0,-2,14974,14937,14984,47,-22,33,2,-2,14942,14937,14950,13,10,-4,0,1,14947,14940,14955,15,5,-3,0,0,-1,-8
582,2009-11-25 08:30:00,32_8,-278.90999999999997,0.7415633652818933,100.79,-178.12,1.1145481311482772,0,1,1,1,1,0,2,2,15077,15069,15082,13,-4,-5,0,0,15081,15072,15086,14,0,5,0,0,15073,15068,15085,17,-8,-9,-1,-1,15081,15078,15087,9,0,-2,0,0,15085,15079,15088,9,-4,1,0,0,15084,15077,15085,8,-3,3,0,0,15082,15078,15086,8,-1,-1,0,0,15082,15072,15085,13,-1,6,1,0,15074,15071,15079,8,7,-3,0,1,15074,15071,15083,12,7,-2,0,1,15078,15071,15084,13,3,1,0,0,15074,15071,15084,13,7,-3,0,1,15078,15060,15088,28,3,5,0,0,15072,15046,15092,46,9,22,2,1,15049,15023,15054,31,32,21,2,2,15027,15014,15031,17,54,1,0,2,15025,15018,15045,27,56,-15,-1,2,15042,15021,15045,24,39,10,1,2,-2,-28
583,2009-11-25 10:00:00,21,5.39,0.35722358759761075,0.75,6.14,0.3462090296066763,0,1,0,0,1,0,1,1,15065,15052,15069,17,1,2,0,0,15063,15055,15067,12,-1,0,0,0,15060,15054,15064,10,-4,-1,0,0,15064,15048,15065,17,0,12,1,0,15051,15044,15054,10,13,1,0,1,15048,15043,15055,12,16,1,0,1,15045,15039,15056,17,19,-10,-1,1,15054,15046,15057,11,10,4,0,1,15053,15048,15063,15,11,-7,-1,1,15053,15048,15073,25,11,-11,-1,1,15065,15056,15070,14,-1,-2,0,0,15053,15048,15073,25,11,-14,-1,1,15066,15056,15086,30,-2,-10,-1,0,15077,15069,15088,19,-13,1,0,-1,15074,15071,15084,13,-10,-3,0,-1,15078,15060,15088,28,-14,5,0,-1,15072,15046,15092,46,-8,22,2,-1,15049,15023,15054,31,15,21,2,1,-1,-8
584,2009-11-30 09:45:00,6,5.06,0.3095761955024328,0.0,5.06,0.3095761955024328,0,1,0,1,0,0,1,1,15014,15010,15023,13,-6,-6,-1,-1,15012,15007,15017,10,-8,-2,0,-1,15019,15008,15023,15,-1,3,0,0,15020,15005,15023,18,0,9,1,0,15012,14998,15016,18,8,10,1,1,15001,14993,15008,15,19,1,0,1,15001,14999,15007,8,19,-3,0,1,15002,14999,15016,17,18,-5,0,1,15008,14999,15011,12,12,2,0,1,15008,14999,15017,18,12,-5,0,1,15014,15006,15027,21,6,-13,-1,1,15001,14993,15017,24,19,-12,-1,1,15029,15018,15041,23,-9,6,1,-1,15029,15018,15041,23,-9,6,1,-1,15026,15015,15036,21,-6,-1,0,-1,15026,15015,15036,21,-6,-1,0,-1,15032,15020,15066,46,-12,-31,-2,-1,15032,15020,15066,46,-12,-31,-2,-1,1,19
585,2009-12-01 10:00:00,17_24,1022.81,-1.07332642903893,1.64,1024.45,-1.2019797785632755,0,1,1,2,0,0,2,2,15087,15073,15090,17,3,7,1,0,15080,15075,15090,15,-4,-7,-1,0,15083,15072,15087,15,-1,2,0,0,15084,15079,15091,12,0,2,0,0,15084,15076,15085,9,0,1,0,0,15084,15079,15088,9,0,1,0,0,15083,15080,15092,12,1,-4,0,0,15089,15083,15092,9,-5,2,0,0,15087,15084,15099,15,-3,-1,0,0,15087,15079,15099,20,-3,1,0,0,15086,15071,15101,30,-2,10,1,0,15087,15071,15101,30,-3,11,1,0,15075,15069,15094,25,9,-15,-1,1,15090,15057,15095,38,-6,31,2,-1,15058,15056,15071,15,26,-10,-1,2,15069,15057,15074,17,15,5,0,1,15064,15057,15070,13,20,0,0,1,15064,15058,15078,20,20,-12,-1,1,1,18
586,2009-12-02 08:15:00,0,-13.42,0.14334330993321515,3.94,-9.48,-0.017213037651791708,0,0,1,0,1,0,1,1,15082,15080,15095,15,-3,-7,-1,0,15092,15078,15093,15,7,10,1,1,15085,15084,15095,11,0,-5,0,0,15085,15085,15094,9,0,-3,0,0,15087,15084,15094,10,-2,2,0,0,15087,15084,15093,9,-2,-1,0,0,15089,15081,15091,10,-4,5,0,0,15084,15079,15087,8,1,-2,0,0,15085,15079,15090,11,0,2,0,0,15085,15077,15090,13,0,2,0,0,15083,15077,15091,14,2,-3,0,0,15083,15075,15091,16,2,-1,0,0,15083,15075,15091,16,2,-1,0,0,15086,15082,15105,23,-1,-17,-1,0,15086,15082,15105,23,-1,-17,-1,0,15102,15095,15110,15,-17,4,0,-1,15102,15095,15110,15,-17,4,0,-1,15090,15081,15099,18,-5,-6,-1,0,0,-2
587,2009-12-03 08:30:00,32,4.59,0.5734719144605855,0.86,5.45,0.6978359499974913,0,1,0,1,0,0,1,1,15109,15107,15125,18,-8,-10,-1,-1,15130,15082,15140,58,13,22,2,1,15111,15106,15139,33,-6,-20,-1,-1,15117,15116,15125,9,0,-6,-1,0,15122,15117,15127,10,-5,-2,0,0,15119,15114,15124,10,-2,0,0,0,15117,15110,15123,13,0,1,0,0,15114,15113,15124,11,3,-9,-1,0,15121,15119,15128,9,-4,-4,0,0,15121,15114,15128,14,-4,-1,0,0,15120,15113,15125,12,-3,-1,0,0,15121,15113,15128,15,-4,0,0,0,15123,15110,15125,15,-6,1,0,-1,15122,15118,15131,13,-5,-2,0,0,15127,15116,15131,15,-10,8,1,-1,15120,15111,15134,23,-3,-3,0,0,15121,15110,15131,21,-4,3,0,0,15118,15107,15120,13,-1,9,1,0,-2,-42
588,2009-12-03 10:00:00,18,-5.62,-1.2942947821664008,0.0,-5.62,-1.2942947821664013,0,0,1,1,0,0,1,1,15067,15060,15078,18,-9,-9,-1,-1,15073,15062,15074,12,-3,6,1,0,15071,15066,15075,9,-5,-4,0,0,15076,15073,15085,12,0,-7,-1,0,15084,15080,15094,14,-8,-8,-1,-1,15093,15086,15097,11,-17,7,1,-1,15086,15077,15092,15,-10,5,0,-1,15080,15074,15084,10,-4,6,1,0,15075,15063,15080,17,1,4,0,0,15075,15062,15087,25,1,-10,-1,0,15085,15082,15108,26,-9,-5,0,-1,15075,15062,15108,46,1,-15,-1,0,15090,15080,15140,60,-14,-18,-1,-1,15109,15107,15127,20,-33,-14,-1,-2,15121,15113,15128,15,-45,0,0,-2,15123,15110,15125,15,-47,1,0,-2,15122,15118,15131,13,-46,-2,0,-2,15127,15116,15131,15,-51,8,1,-2,1,14
589,2009-12-04 08:30:00,22_33,92.72,2.4877135757683435,41.58,134.3,2.5953258337329066,0,2,0,1,1,0,2,2,15031,15026,15076,50,-16,-14,-1,-1,15001,14998,15042,44,-46,-26,-2,-2,14990,14974,15004,30,-57,-13,-1,-2,15047,15047,15064,17,0,-16,-1,0,15062,15060,15078,18,-15,-13,-1,-1,15075,15065,15077,12,-28,7,1,-2,15068,15063,15070,7,-21,1,0,-2,15069,15063,15070,7,-22,1,0,-2,15068,15062,15071,9,-21,-2,0,-2,15068,15062,15076,14,-21,-4,0,-2,15070,15066,15079,13,-23,-1,0,-2,15068,15062,15079,17,-21,-3,0,-2,15070,15060,15077,17,-23,7,1,-2,15063,15057,15071,14,-16,0,0,-1,15064,15057,15065,8,-17,5,0,-1,15062,15055,15064,9,-15,3,0,-1,15059,15055,15071,16,-12,-4,0,-1,15063,15058,15075,17,-16,1,0,-1,-2,-101
590,2009-12-10 08:30:00,31_32,8.46,-0.23808616176149322,2.19,10.649999999999999,-0.006331793088765636,0,1,1,1,1,0,2,2,14751,14719,14754,35,28,28,2,2,14732,14730,14753,23,9,-19,-1,1,14738,14728,14740,12,15,6,1,1,14723,14722,14731,9,0,-6,-1,0,14729,14720,14732,12,-6,2,0,-1,14729,14722,14731,9,-6,3,0,-1,14727,14722,14733,11,-4,-1,0,0,14728,14727,14736,9,-5,-4,0,0,14731,14724,14734,10,-8,2,0,-1,14731,14724,14734,10,-8,1,0,-1,14731,14723,14738,15,-8,0,0,-1,14731,14723,14738,15,-8,0,0,-1,14732,14719,14740,21,-9,-4,0,-1,14736,14732,14748,16,-13,-6,-1,-1,14741,14724,14748,24,-18,-1,0,-1,14744,14720,14747,27,-21,13,1,-2,14730,14713,14738,25,-7,14,1,-1,14715,14704,14720,16,8,6,1,1,2,30
591,2009-12-11 08:30:00,10_29,256.67,1.793636142379578,-121.43,135.24,1.865301869543596,0,2,0,0,0,2,2,2,14724,14724,14767,43,-33,-35,-2,-2,14738,14725,14741,16,-19,11,1,-1,14743,14732,14744,12,-14,8,1,-1,14757,14753,14767,14,0,1,0,0,14756,14749,14762,13,1,-4,0,0,14759,14752,14762,10,-2,5,0,0,14757,14749,14759,10,0,4,0,0,14751,14750,14762,12,6,-8,-1,1,14760,14752,14763,11,-3,-3,0,0,14760,14752,14766,14,-3,-3,0,0,14763,14759,14775,16,-6,-9,-1,-1,14760,14752,14775,23,-3,-12,-1,0,14772,14757,14776,19,-15,7,1,-1,14765,14757,14770,13,-8,0,0,-1,14764,14751,14771,20,-7,10,1,-1,14756,14749,14771,22,1,-11,-1,0,14768,14749,14774,25,-11,15,1,-1,14752,14747,14770,23,5,-10,-1,0,-2,-105
592,2009-12-11 09:55:00,28,7.0,1.2530171831365282,2.12,9.12,1.1004383540328424,0,1,0,0,1,0,1,1,14637,14636,14646,10,-8,-7,-1,-1,14643,14638,14658,20,-2,5,0,0,14625,14620,14643,23,-20,-16,-1,-1,14645,14638,14648,10,0,6,1,0,14643,14640,14658,18,2,-12,-1,0,14656,14653,14667,14,-11,-5,0,-1,14661,14650,14662,12,-16,9,1,-1,14652,14649,14667,18,-7,-7,-1,-1,14658,14654,14689,35,-13,-26,-2,-1,14652,14649,14696,47,-7,-39,-2,-1,14690,14670,14701,31,-45,-1,0,-2,14652,14649,14701,52,-7,-39,-2,-1,14692,14685,14748,63,-47,-35,-2,-2,14724,14724,14767,43,-79,-35,-2,-2,14760,14752,14775,23,-115,-12,-1,-2,14772,14757,14776,19,-127,7,1,-2,14765,14757,14770,13,-120,0,0,-2,14764,14751,14771,20,-119,10,1,-2,-2,-26
593,2009-12-15 08:30:00,23,125.0,0.8710903973560058,0.0,125.0,0.8710903973560058,0,1,0,1,0,0,1,1,14531,14523,14541,18,-2,-2,0,0,14530,14524,14535,11,-3,-1,0,0,14529,14520,14534,14,-4,-3,0,0,14533,14530,14540,10,0,-3,0,0,14536,14530,14539,9,-3,-2,0,0,14538,14532,14540,8,-5,-2,0,0,14538,14531,14541,10,-5,-2,0,0,14539,14534,14544,10,-6,-3,0,-1,14542,14526,14545,19,-9,12,1,-1,14542,14526,14545,19,-9,11,1,-1,14534,14526,14539,13,-1,2,0,0,14542,14526,14545,19,-9,10,1,-1,14532,14522,14549,27,1,-17,-1,0,14549,14542,14556,14,-16,2,0,-1,14549,14535,14550,15,-16,11,1,-1,14539,14531,14552,21,-6,-9,-1,-1,14549,14526,14554,28,-16,18,1,-1,14532,14523,14555,32,1,-3,0,0,2,22
594,2009-12-15 09:00:00,30,-45.95,-0.5794644429830397,0.0,-45.95,-0.6015999376888957,0,0,1,1,0,0,1,1,14546,14536,14553,17,6,7,1,1,14551,14543,14554,11,11,5,0,1,14547,14540,14554,14,7,-4,0,1,14540,14533,14548,15,0,-6,-1,0,14546,14531,14547,16,-6,13,1,-1,14534,14527,14539,12,6,3,0,1,14529,14520,14534,14,11,-3,0,1,14530,14524,14535,11,10,-1,0,1,14531,14523,14541,18,9,-2,0,1,14531,14523,14541,18,9,-7,-1,1,14538,14531,14544,13,2,-4,0,0,14531,14523,14544,21,9,-11,-1,1,14542,14526,14545,19,-2,10,1,0,14532,14522,14549,27,8,-17,-1,1,14549,14542,14556,14,-9,2,0,-1,14549,14535,14550,15,-9,11,1,-1,14539,14531,14552,21,1,-9,-1,0,14549,14526,14554,28,-9,18,1,-1,1,11
595,2009-12-16 08:30:00,7_3,-100.0,-1.4371560364765616,0.0,-100.0,-1.3446514004935788,1,0,1,2,0,0,2,2,14546,14538,14556,18,2,2,0,0,14537,14533,14550,17,-7,-7,-1,-1,14536,14532,14544,12,-8,-1,0,-1,14544,14539,14550,11,0,-5,0,0,14549,14546,14555,9,-5,-2,0,0,14552,14550,14561,11,-8,-8,-1,-1,14560,14549,14560,11,-16,7,1,-1,14553,14551,14564,13,-9,-9,-1,-1,14563,14559,14570,11,-19,1,0,-1,14563,14559,14570,11,-19,0,0,-1,14565,14560,14580,20,-21,-13,-1,-2,14563,14559,14580,21,-19,-15,-1,-1,14579,14568,14584,16,-35,5,0,-2,14574,14559,14579,20,-30,5,0,-2,14568,14553,14571,18,-24,12,1,-2,14557,14546,14560,14,-13,4,0,-1,14554,14550,14568,18,-10,-6,-1,-1,14560,14539,14565,26,-16,15,1,-1,0,1
596,2009-12-16 14:15:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,14542,14524,14568,44,-4,-7,-1,0,14513,14509,14543,34,-33,-26,-2,-2,14516,14505,14526,21,-30,4,0,-2,14546,14536,14549,13,0,7,1,0,14539,14536,14544,8,7,-2,0,1,14541,14534,14544,10,5,1,0,0,14540,14534,14541,7,6,0,0,1,14537,14534,14543,9,9,-2,0,1,14542,14534,14545,11,4,-1,0,0,14542,14534,14557,23,4,-8,-1,0,14547,14538,14552,14,-1,4,0,0,14547,14533,14552,19,-1,11,1,0,14547,14533,14552,19,-1,11,1,0,14552,14548,14578,30,-6,-22,-2,-1,14552,14548,14578,30,-6,-22,-2,-1,14572,14565,14589,24,-26,-12,-1,-2,14572,14565,14589,24,-26,-12,-1,-2,14574,14565,14590,25,-28,-9,-1,-2,-2,-26
597,2009-12-17 08:30:00,32,-3.0,-0.9466606354137624,0.21,-2.79,-0.8667492553030632,0,0,1,1,0,0,1,1,14346,14341,14358,17,2,1,0,0,14343,14336,14348,12,-1,-2,0,0,14331,14328,14345,17,-13,-9,-1,-1,14344,14338,14348,10,0,3,0,0,14339,14330,14343,13,5,0,0,0,14342,14336,14346,10,2,1,0,0,14342,14336,14349,13,2,-1,0,0,14343,14338,14346,8,1,2,0,0,14342,14337,14353,16,2,-8,-1,0,14342,14337,14357,20,2,-11,-1,0,14352,14350,14369,19,-8,-17,-1,-1,14342,14337,14369,32,2,-27,-2,0,14368,14348,14369,21,-24,15,1,-2,14354,14347,14362,15,-10,-2,0,-1,14353,14337,14364,27,-9,7,1,-1,14346,14327,14355,28,-2,-8,-1,0,14351,14348,14371,23,-7,-16,-1,-1,14367,14352,14392,40,-23,-24,-2,-2,1,20
