actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
-216B,USD,2015-01-22 10:30:00,-231B,accurate,Low,Natural Gas Storage,-236B,accurate,4,2015-01-22 15:30:00+00:00,-6.49,2015,1,1,Thursday
10.1M,USD,2015-01-22 11:00:00,2.5M,accurate,Medium,Crude Oil Inventories,5.4M,accurate,4,2015-01-22 16:00:00+00:00,-304.0,2015,1,1,Thursday
53.7,USD,2015-01-23 09:45:00,54.1,worse,Medium,Flash Manufacturing PMI,53.9,accurate,4,2015-01-23 14:45:00+00:00,0.74,2015,1,1,Friday
5.04M,USD,2015-01-23 10:00:00,5.08M,worse,Medium,Existing Home Sales,4.92M,accurate,4,2015-01-23 15:00:00+00:00,0.79,2015,1,1,Friday
0.5%,USD,2015-01-23 10:00:00,0.5%,accurate,Low,CB Leading Index m/m,0.4%,worse,4,2015-01-23 15:00:00+00:00,0.0,2015,1,1,Friday
100.4,USD,2015-01-13 09:00:00,98.6,better,Low,NFIB Small Business Index,98.1,accurate,3,2015-01-13 14:00:00+00:00,-1.83,2015,1,1,Tuesday
4.97M,USD,2015-01-13 10:00:00,4.86M,better,Medium,JOLTS Job Openings,4.83M,accurate,3,2015-01-13 15:00:00+00:00,-2.26,2015,1,1,Tuesday
51.5,USD,2015-01-13 10:00:00,48.9,better,Low,IBD/TIPP Economic Optimism,48.4,accurate,3,2015-01-13 15:00:00+00:00,-5.32,2015,1,1,Tuesday
1.9B,USD,2015-01-13 14:00:00,3.8B,accurate,Low,Federal Budget Balance,-56.8B,accurate,3,2015-01-13 19:00:00+00:00,50.0,2015,1,1,Tuesday
-1.0%,USD,2015-01-14 08:30:00,0.1%,worse,High,Core Retail Sales m/m,0.1%,worse,3,2015-01-14 13:30:00+00:00,1100.0,2015,1,1,Wednesday
-0.9%,USD,2015-01-14 08:30:00,0.2%,worse,High,Retail Sales m/m,0.4%,worse,3,2015-01-14 13:30:00+00:00,550.0,2015,1,1,Wednesday
-2.5%,USD,2015-01-14 08:30:00,-2.7%,better,Medium,Import Prices m/m,-1.8%,worse,3,2015-01-14 13:30:00+00:00,-7.41,2015,1,1,Wednesday
0.2%,USD,2015-01-14 10:00:00,0.2%,accurate,Medium,Business Inventories m/m,0.2%,accurate,3,2015-01-14 15:00:00+00:00,0.0,2015,1,1,Wednesday
5.4M,USD,2015-01-14 10:30:00,1.2M,accurate,Medium,Crude Oil Inventories,-3.1M,accurate,3,2015-01-14 15:30:00+00:00,-350.0,2015,1,1,Wednesday
-0.3%,USD,2015-01-15 08:30:00,-0.3%,accurate,High,PPI m/m,-0.2%,accurate,3,2015-01-15 13:30:00+00:00,0.0,2015,1,1,Thursday
316K,USD,2015-01-15 08:30:00,299K,worse,High,Unemployment Claims,297K,accurate,3,2015-01-15 13:30:00+00:00,-5.69,2015,1,1,Thursday
0.3%,USD,2015-01-15 08:30:00,0.2%,better,Medium,Core PPI m/m,0.0%,accurate,3,2015-01-15 13:30:00+00:00,-50.0,2015,1,1,Thursday
10.0,USD,2015-01-15 08:30:00,5.3,better,Medium,Empire State Manufacturing Index,-3.6,accurate,3,2015-01-15 13:30:00+00:00,-88.68,2015,1,1,Thursday
6.3,USD,2015-01-15 10:00:00,20.3,worse,High,Philly Fed Manufacturing Index,24.5,accurate,3,2015-01-15 15:00:00+00:00,68.97,2015,1,1,Thursday
-236B,USD,2015-01-15 10:30:00,-224B,accurate,Low,Natural Gas Storage,-131B,accurate,3,2015-01-15 15:30:00+00:00,5.36,2015,1,1,Thursday
-0.4%,USD,2015-01-16 08:30:00,-0.3%,worse,High,CPI m/m,-0.3%,accurate,3,2015-01-16 13:30:00+00:00,33.33,2015,1,1,Friday
0.0%,USD,2015-01-16 08:30:00,0.1%,worse,High,Core CPI m/m,0.1%,accurate,3,2015-01-16 13:30:00+00:00,100.0,2015,1,1,Friday
79.7%,USD,2015-01-16 09:15:00,80.2%,worse,Medium,Capacity Utilization Rate,80.0%,accurate,3,2015-01-16 14:15:00+00:00,0.62,2015,1,1,Friday
-0.1%,USD,2015-01-16 09:15:00,0.1%,worse,Medium,Industrial Production m/m,1.3%,accurate,3,2015-01-16 14:15:00+00:00,200.0,2015,1,1,Friday
98.2,USD,2015-01-16 10:00:00,94.2,better,High,Prelim UoM Consumer Sentiment,93.6,accurate,3,2015-01-16 15:00:00+00:00,-4.25,2015,1,1,Friday
33.5B,USD,2015-01-16 16:00:00,27.3B,better,Low,TIC Long-Term Purchases,-1.4B,accurate,3,2015-01-16 21:00:00+00:00,-22.71,2015,1,1,Friday
16.9M,USD,2015-01-05 00:00:00,16.9M,accurate,Low,Total Vehicle Sales,17.2M,accurate,2,2015-01-05 05:00:00+00:00,0.0,2015,1,1,Monday
53.3,USD,2015-01-06 09:45:00,53.8,worse,Low,Final Services PMI,53.6,accurate,2,2015-01-06 14:45:00+00:00,0.93,2015,1,1,Tuesday
56.2,USD,2015-01-06 10:00:00,58.2,worse,High,ISM Non-Manufacturing PMI,59.3,accurate,2,2015-01-06 15:00:00+00:00,3.44,2015,1,1,Tuesday
-0.7%,USD,2015-01-06 10:00:00,-0.3%,worse,Medium,Factory Orders m/m,-0.7%,accurate,2,2015-01-06 15:00:00+00:00,133.33,2015,1,1,Tuesday
241K,USD,2015-01-07 08:15:00,227K,better,High,ADP Non-Farm Employment Change,227K,better,2,2015-01-07 13:15:00+00:00,-6.17,2015,1,1,Wednesday
-39.0B,USD,2015-01-07 08:30:00,-42.3B,better,High,Trade Balance,-42.2B,better,2,2015-01-07 13:30:00+00:00,-7.8,2015,1,1,Wednesday
-3.1M,USD,2015-01-07 10:30:00,0.9M,accurate,Medium,Crude Oil Inventories,-1.8M,accurate,2,2015-01-07 15:30:00+00:00,444.44,2015,1,1,Wednesday
294K,USD,2015-01-08 08:30:00,291K,accurate,High,Unemployment Claims,298K,accurate,2,2015-01-08 13:30:00+00:00,-1.03,2015,1,1,Thursday
-131B,USD,2015-01-08 10:30:00,-120B,accurate,Low,Natural Gas Storage,-26B,accurate,2,2015-01-08 15:30:00+00:00,9.17,2015,1,1,Thursday
14.1B,USD,2015-01-08 15:00:00,15.1B,worse,Low,Consumer Credit m/m,16.0B,better,2,2015-01-08 20:00:00+00:00,6.62,2015,1,1,Thursday
252K,USD,2015-01-09 08:30:00,241K,better,High,Non-Farm Employment Change,353K,better,2,2015-01-09 13:30:00+00:00,-4.56,2015,1,1,Friday
5.6%,USD,2015-01-09 08:30:00,5.7%,better,High,Unemployment Rate,5.8%,accurate,2,2015-01-09 13:30:00+00:00,1.75,2015,1,1,Friday
-0.2%,USD,2015-01-09 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.2%,worse,2,2015-01-09 13:30:00+00:00,200.0,2015,1,1,Friday
0.8%,USD,2015-01-09 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.6%,worse,2,2015-01-09 15:00:00+00:00,-100.0,2015,1,1,Friday
53.9,USD,2015-01-02 09:45:00,54.1,accurate,Low,Final Manufacturing PMI,53.7,accurate,1,2015-01-02 14:45:00+00:00,0.37,2015,1,1,Friday
55.5,USD,2015-01-02 10:00:00,57.6,worse,High,ISM Manufacturing PMI,58.7,accurate,1,2015-01-02 15:00:00+00:00,3.65,2015,1,1,Friday
-0.3%,USD,2015-01-02 10:00:00,0.4%,worse,Low,Construction Spending m/m,1.2%,accurate,1,2015-01-02 15:00:00+00:00,175.0,2015,1,1,Friday
38.5,USD,2015-01-02 10:00:00,43.1,worse,Low,ISM Manufacturing Prices,44.5,accurate,1,2015-01-02 15:00:00+00:00,10.67,2015,1,1,Friday
