actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
1.3%,USD,2017-02-03 10:00:00,1.5%,worse,Medium,Factory Orders m/m,-2.3%,accurate,5,2017-02-03 15:00:00+00:00,13.33,2017,1,2,Friday
55.1,USD,2017-01-24 09:45:00,54.6,better,Low,Flash Manufacturing PMI,54.3,accurate,4,2017-01-24 14:45:00+00:00,-0.92,2017,1,1,Tuesday
5.49M,USD,2017-01-24 10:00:00,5.54M,worse,Medium,Existing Home Sales,5.65M,better,4,2017-01-24 15:00:00+00:00,0.9,2017,1,1,Tuesday
12,USD,2017-01-24 10:00:00,7,better,Low,Richmond Manufacturing Index,8,accurate,4,2017-01-24 15:00:00+00:00,-71.43,2017,1,1,Tuesday
0.5%,USD,2017-01-25 09:00:00,0.4%,better,Low,HPI m/m,0.3%,worse,4,2017-01-25 14:00:00+00:00,-25.0,2017,1,1,Wednesday
2.8M,USD,2017-01-25 10:30:00,1.5M,accurate,High,Crude Oil Inventories,2.3M,accurate,4,2017-01-25 15:30:00+00:00,-86.67,2017,1,1,Wednesday
259K,USD,2017-01-26 08:30:00,247K,worse,High,Unemployment Claims,237K,accurate,4,2017-01-26 13:30:00+00:00,-4.86,2017,1,1,Thursday
-65.0B,USD,2017-01-26 08:30:00,-64.5B,accurate,Low,Goods Trade Balance,-66.6B,worse,4,2017-01-26 13:30:00+00:00,0.78,2017,1,1,Thursday
1.0%,USD,2017-01-26 08:30:00,0.9%,worse,Low,Prelim Wholesale Inventories m/m,1.0%,worse,4,2017-01-26 13:30:00+00:00,-11.11,2017,1,1,Thursday
55.1,USD,2017-01-26 09:45:00,54.4,better,Low,Flash Services PMI,53.9,better,4,2017-01-26 14:45:00+00:00,-1.29,2017,1,1,Thursday
536K,USD,2017-01-26 10:00:00,585K,worse,Medium,New Home Sales,598K,better,4,2017-01-26 15:00:00+00:00,8.38,2017,1,1,Thursday
0.5%,USD,2017-01-26 10:00:00,0.5%,accurate,Low,CB Leading Index m/m,0.1%,better,4,2017-01-26 15:00:00+00:00,0.0,2017,1,1,Thursday
-119B,USD,2017-01-26 10:30:00,-121B,accurate,Low,Natural Gas Storage,-243B,accurate,4,2017-01-26 15:30:00+00:00,-1.65,2017,1,1,Thursday
1.9%,USD,2017-01-27 08:30:00,2.1%,worse,High,Advance GDP q/q,3.5%,better,4,2017-01-27 13:30:00+00:00,9.52,2017,1,1,Friday
0.5%,USD,2017-01-27 08:30:00,0.5%,accurate,High,Core Durable Goods Orders m/m,0.6%,accurate,4,2017-01-27 13:30:00+00:00,0.0,2017,1,1,Friday
2.1%,USD,2017-01-27 08:30:00,2.1%,accurate,Medium,Advance GDP Price Index q/q,1.4%,accurate,4,2017-01-27 13:30:00+00:00,0.0,2017,1,1,Friday
-0.4%,USD,2017-01-27 08:30:00,2.7%,worse,Medium,Durable Goods Orders m/m,-4.5%,accurate,4,2017-01-27 13:30:00+00:00,114.81,2017,1,1,Friday
98.5,USD,2017-01-27 10:00:00,98.2,accurate,Medium,Revised UoM Consumer Sentiment,98.1,accurate,4,2017-01-27 15:00:00+00:00,-0.31,2017,1,1,Friday
6.5,USD,2017-01-17 08:30:00,8.1,worse,Medium,Empire State Manufacturing Index,9.0,accurate,3,2017-01-17 13:30:00+00:00,19.75,2017,1,1,Tuesday
0.3%,USD,2017-01-18 08:30:00,0.3%,accurate,High,CPI m/m,0.2%,accurate,3,2017-01-18 13:30:00+00:00,0.0,2017,1,1,Wednesday
0.2%,USD,2017-01-18 08:30:00,0.2%,accurate,High,Core CPI m/m,0.2%,accurate,3,2017-01-18 13:30:00+00:00,0.0,2017,1,1,Wednesday
75.5%,USD,2017-01-18 09:15:00,75.6%,accurate,Medium,Capacity Utilization Rate,74.9%,accurate,3,2017-01-18 14:15:00+00:00,0.13,2017,1,1,Wednesday
0.8%,USD,2017-01-18 09:15:00,0.8%,accurate,Medium,Industrial Production m/m,-0.7%,worse,3,2017-01-18 14:15:00+00:00,0.0,2017,1,1,Wednesday
67,USD,2017-01-18 10:00:00,69,worse,Low,NAHB Housing Market Index,69,worse,3,2017-01-18 15:00:00+00:00,2.9,2017,1,1,Wednesday
30.8B,USD,2017-01-18 16:00:00,21.3B,better,Low,TIC Long-Term Purchases,9.3B,accurate,3,2017-01-18 21:00:00+00:00,-44.6,2017,1,1,Wednesday
1.21M,USD,2017-01-19 08:30:00,1.22M,accurate,High,Building Permits,1.21M,accurate,3,2017-01-19 13:30:00+00:00,0.82,2017,1,1,Thursday
23.6,USD,2017-01-19 08:30:00,16.3,better,High,Philly Fed Manufacturing Index,21.5,accurate,3,2017-01-19 13:30:00+00:00,-44.79,2017,1,1,Thursday
234K,USD,2017-01-19 08:30:00,252K,better,High,Unemployment Claims,249K,accurate,3,2017-01-19 13:30:00+00:00,7.14,2017,1,1,Thursday
1.23M,USD,2017-01-19 08:30:00,1.19M,better,Medium,Housing Starts,1.10M,accurate,3,2017-01-19 13:30:00+00:00,-3.36,2017,1,1,Thursday
-243B,USD,2017-01-19 10:30:00,-235B,accurate,Low,Natural Gas Storage,-151B,accurate,3,2017-01-19 15:30:00+00:00,3.4,2017,1,1,Thursday
2.3M,USD,2017-01-19 11:00:00,0.1M,accurate,High,Crude Oil Inventories,4.1M,accurate,3,2017-01-19 16:00:00+00:00,-2200.0,2017,1,1,Thursday
24.5B,USD,2017-01-09 15:00:00,18.3B,better,Low,Consumer Credit m/m,16.2B,accurate,2,2017-01-09 20:00:00+00:00,-33.88,2017,1,1,Monday
105.8,USD,2017-01-10 06:00:00,99.6,better,Low,NFIB Small Business Index,98.4,accurate,2,2017-01-10 11:00:00+00:00,-6.22,2017,1,1,Tuesday
5.52M,USD,2017-01-10 10:00:00,5.59M,worse,Medium,JOLTS Job Openings,5.45M,worse,2,2017-01-10 15:00:00+00:00,1.25,2017,1,1,Tuesday
1.0%,USD,2017-01-10 10:00:00,0.9%,worse,Low,Final Wholesale Inventories m/m,0.9%,accurate,2,2017-01-10 15:00:00+00:00,-11.11,2017,1,1,Tuesday
55.6,USD,2017-01-11 10:00:00,53.9,better,Low,IBD/TIPP Economic Optimism,54.8,accurate,2,2017-01-11 15:00:00+00:00,-3.15,2017,1,1,Wednesday
4.1M,USD,2017-01-11 10:30:00,0.9M,accurate,High,Crude Oil Inventories,-7.1M,accurate,2,2017-01-11 15:30:00+00:00,-355.56,2017,1,1,Wednesday
247K,USD,2017-01-12 08:30:00,266K,better,High,Unemployment Claims,237K,accurate,2,2017-01-12 13:30:00+00:00,7.14,2017,1,1,Thursday
0.4%,USD,2017-01-12 08:30:00,0.8%,worse,Medium,Import Prices m/m,-0.2%,accurate,2,2017-01-12 13:30:00+00:00,50.0,2017,1,1,Thursday
-151B,USD,2017-01-12 10:30:00,-150B,accurate,Low,Natural Gas Storage,-49B,accurate,2,2017-01-12 15:30:00+00:00,0.67,2017,1,1,Thursday
-27.5B,USD,2017-01-12 14:00:00,-21.0B,worse,Low,Federal Budget Balance,-136.7B,accurate,2,2017-01-12 19:00:00+00:00,30.95,2017,1,1,Thursday
0.2%,USD,2017-01-13 08:30:00,0.5%,worse,High,Core Retail Sales m/m,0.3%,better,2,2017-01-13 13:30:00+00:00,60.0,2017,1,1,Friday
0.3%,USD,2017-01-13 08:30:00,0.1%,better,High,PPI m/m,0.4%,accurate,2,2017-01-13 13:30:00+00:00,-200.0,2017,1,1,Friday
0.6%,USD,2017-01-13 08:30:00,0.5%,better,High,Retail Sales m/m,0.2%,better,2,2017-01-13 13:30:00+00:00,-20.0,2017,1,1,Friday
0.2%,USD,2017-01-13 08:30:00,0.3%,worse,Medium,Core PPI m/m,0.4%,accurate,2,2017-01-13 13:30:00+00:00,33.33,2017,1,1,Friday
98.1,USD,2017-01-13 10:00:00,98.6,accurate,High,Prelim UoM Consumer Sentiment,98.2,accurate,2,2017-01-13 15:00:00+00:00,0.51,2017,1,1,Friday
0.7%,USD,2017-01-13 10:00:00,0.3%,worse,Low,Business Inventories m/m,-0.1%,worse,2,2017-01-13 15:00:00+00:00,-133.33,2017,1,1,Friday
54.3,USD,2017-01-03 09:45:00,54.2,accurate,Low,Final Manufacturing PMI,54.2,accurate,1,2017-01-03 14:45:00+00:00,-0.18,2017,1,1,Tuesday
54.7,USD,2017-01-03 10:00:00,53.7,better,High,ISM Manufacturing PMI,53.2,accurate,1,2017-01-03 15:00:00+00:00,-1.86,2017,1,1,Tuesday
0.9%,USD,2017-01-03 10:00:00,0.5%,better,Low,Construction Spending m/m,0.6%,accurate,1,2017-01-03 15:00:00+00:00,-80.0,2017,1,1,Tuesday
65.5,USD,2017-01-03 10:00:00,55.6,better,Low,ISM Manufacturing Prices,54.5,accurate,1,2017-01-03 15:00:00+00:00,-17.81,2017,1,1,Tuesday
18.4M,USD,2017-01-04 00:00:00,17.8M,better,Low,Total Vehicle Sales,17.9M,accurate,1,2017-01-04 05:00:00+00:00,-3.37,2017,1,1,Wednesday
153K,USD,2017-01-05 08:15:00,171K,worse,High,ADP Non-Farm Employment Change,215K,accurate,1,2017-01-05 13:15:00+00:00,10.53,2017,1,1,Thursday
235K,USD,2017-01-05 08:30:00,262K,better,High,Unemployment Claims,263K,accurate,1,2017-01-05 13:30:00+00:00,10.31,2017,1,1,Thursday
53.9,USD,2017-01-05 09:45:00,53.4,better,Low,Final Services PMI,53.4,accurate,1,2017-01-05 14:45:00+00:00,-0.94,2017,1,1,Thursday
57.2,USD,2017-01-05 10:00:00,56.6,better,High,ISM Non-Manufacturing PMI,57.2,accurate,1,2017-01-05 15:00:00+00:00,-1.06,2017,1,1,Thursday
-49B,USD,2017-01-05 10:30:00,-97B,accurate,Low,Natural Gas Storage,-237B,accurate,1,2017-01-05 15:30:00+00:00,-49.48,2017,1,1,Thursday
-7.1M,USD,2017-01-05 11:00:00,-1.8M,accurate,High,Crude Oil Inventories,0.6M,accurate,1,2017-01-05 16:00:00+00:00,294.44,2017,1,1,Thursday
0.4%,USD,2017-01-06 08:30:00,0.3%,better,High,Average Hourly Earnings m/m,-0.1%,accurate,1,2017-01-06 13:30:00+00:00,-33.33,2017,1,1,Friday
156K,USD,2017-01-06 08:30:00,175K,worse,High,Non-Farm Employment Change,204K,better,1,2017-01-06 13:30:00+00:00,10.86,2017,1,1,Friday
4.7%,USD,2017-01-06 08:30:00,4.7%,accurate,High,Unemployment Rate,4.6%,accurate,1,2017-01-06 13:30:00+00:00,0.0,2017,1,1,Friday
-45.2B,USD,2017-01-06 08:30:00,-42.2B,worse,Medium,Trade Balance,-42.4B,accurate,1,2017-01-06 13:30:00+00:00,7.11,2017,1,1,Friday
-2.4%,USD,2017-01-06 10:00:00,-2.1%,worse,Medium,Factory Orders m/m,2.8%,accurate,1,2017-01-06 15:00:00+00:00,14.29,2017,1,1,Friday
