,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_30_after,direction_agg_0_30_after
5088,2016-06-03 10:00:00,24_40,-2.3099999999999996,1,2.05,1,1,0,1,1,1,0,1,0,1,2016,22,4,2,57,34,10,2
5089,2016-06-07 08:30:00,61_62,0.7,0,0.8600000000000001,0,1,1,0,2,0,0,0,1,1,2016,23,1,2,14,-1,8,1
5090,2016-06-07 09:59:00,37,-0.71,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,23,1,1,14,-5,-7,1
5091,2016-06-07 15:00:00,12,-0.71,1,-0.95,1,0,0,1,0,0,1,0,1,0,2016,23,1,1,7,-3,-1,1
5092,2016-06-08 10:00:00,43,0.83,1,-1.77,1,0,1,0,0,0,1,0,0,1,2016,23,2,1,20,13,2,1
5093,2016-06-08 10:30:00,18,-3.3,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,23,2,1,16,-4,-2,1
5094,2016-06-09 08:30:00,69,-0.49,0,1.0,0,0,1,0,1,0,0,1,0,0,2016,23,3,1,17,10,-15,0
5095,2016-06-09 10:00:00,31,1.52,1,0.46,0,0,0,1,0,0,1,0,1,0,2016,23,3,1,21,6,-9,1
5096,2016-06-09 10:30:00,46,-5.09,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,23,3,1,25,-24,14,2
5097,2016-06-10 10:00:00,58,0.06,0,-1.02,1,1,0,0,0,0,1,1,0,0,2016,23,4,1,23,-12,3,1
5098,2016-06-10 14:00:00,25,0.51,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,23,4,1,32,-17,-1,1
5099,2016-06-14 05:55:00,45,0.81,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,24,1,1,29,-23,10,2
5100,2016-06-14 08:30:00,17_60_41,1.48,1,3.4699999999999998,1,1,2,0,2,1,0,2,0,1,2016,24,1,3,18,5,5,1
5101,2016-06-14 10:00:00,5,-0.56,0,-0.88,0,0,1,0,0,1,0,0,1,0,2016,24,1,1,44,-31,-8,1
5102,2016-06-15 08:30:00,21_49_16,2.2199999999999998,2,0.0,0,0,3,0,3,0,0,1,0,2,2016,24,2,3,10,1,0,1
5103,2016-06-15 09:15:00,9_42,-1.13,0,-1.91,0,0,0,2,1,0,1,0,0,2,2016,24,2,2,23,-13,-4,1
5104,2016-06-15 10:30:00,18,-0.38,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,24,2,1,34,27,-11,0
5105,2016-06-15 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,24,2,1,60,31,18,2
5106,2016-06-15 16:00:00,66,-2.6,1,0.62,0,0,0,1,1,0,0,0,1,0,2016,24,2,1,21,-1,8,1
5107,2016-06-16 08:30:00,69_13_8_53_19,6.25,0,4.07,3,2,1,2,4,1,0,4,0,1,2016,24,3,5,34,-11,-1,1
5108,2016-06-16 10:00:00,44,2.24,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,24,3,1,30,-15,-14,0
5109,2016-06-16 10:30:00,46,0.43,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,24,3,1,30,-24,1,1
5110,2016-06-17 08:30:00,4_36,-0.010000000000000009,0,0.0,0,2,0,0,2,0,0,1,0,1,2016,24,4,2,20,-3,-5,1
5111,2016-06-22 09:00:00,35,-2.64,1,0.09,0,0,0,1,1,0,0,0,1,0,2016,25,2,1,45,33,-6,1
5112,2016-06-22 10:00:00,23,-0.18,0,-1.22,1,1,0,0,1,0,0,0,0,1,2016,25,2,1,40,-6,-3,1
5113,2016-06-22 10:30:00,18,0.15,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,25,2,1,40,7,-22,0
5114,2016-06-23 08:30:00,69,-1.76,1,0.45,0,0,1,0,1,0,0,1,0,0,2016,25,3,1,23,12,-15,0
5115,2016-06-23 09:45:00,32,0.91,1,1.32,0,0,1,0,1,0,0,0,1,0,2016,25,3,1,22,-6,3,1
5116,2016-06-23 10:00:00,7_47,-3.02,1,-4.0,1,0,0,2,1,0,1,0,1,1,2016,25,3,2,30,-5,-1,1
5117,2016-06-23 10:30:00,46,0.39,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,25,3,1,35,-20,-10,0
5118,2016-06-24 08:30:00,14_20,-0.94,1,-6.37,3,0,0,2,1,0,1,1,0,1,2016,25,4,2,54,28,-29,0
5119,2016-06-24 10:00:00,63,-0.77,1,-0.11,0,0,0,1,1,0,0,0,0,1,2016,25,4,1,69,21,25,2
5120,2016-06-27 08:30:00,34,-0.36,0,0.14,0,0,0,1,1,0,0,0,1,0,2016,26,0,1,33,-29,8,1
5121,2016-06-27 09:45:00,33,-0.47,0,0.2,0,0,0,1,1,0,0,0,1,0,2016,26,0,1,44,27,14,2
5122,2016-06-28 08:30:00,28_27,-4.02,2,-0.44,0,0,1,1,2,0,0,1,1,0,2016,26,1,2,21,-1,-7,1
5123,2016-06-28 09:00:00,65,-0.6,0,0.1,3,1,0,0,1,0,0,0,1,0,2016,26,1,1,22,7,-18,0
5124,2016-06-28 09:59:00,64,-1.78,1,0.0,0,0,0,1,1,0,0,0,1,0,2016,26,1,1,20,-5,12,2
5125,2016-06-28 10:00:00,6,1.5,1,-0.23,0,0,1,0,1,0,0,1,0,0,2016,26,1,1,20,-5,12,2
5126,2016-06-29 08:30:00,15_52_51,-2.0,0,3.12,0,2,0,1,1,2,0,0,1,2,2016,26,2,3,29,12,3,1
5127,2016-06-29 10:00:00,50,-0.96,1,-2.43,2,0,0,1,0,0,1,0,0,1,2016,26,2,1,44,32,-12,0
5128,2016-06-29 10:30:00,18,-1.22,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,26,2,1,31,-10,-8,1
5129,2016-06-30 08:30:00,69,0.12,0,-2.24,1,1,0,0,1,0,0,1,0,0,2016,26,3,1,55,-35,15,2
5130,2016-06-30 09:45:00,10,1.05,1,0.0,0,0,1,0,1,0,0,0,0,1,2016,26,3,1,28,-14,8,1
5131,2016-06-30 10:30:00,46,-1.38,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,26,3,1,31,-2,9,1
5132,2016-07-01 01:00:00,67,-1.18,1,0.0,0,0,0,1,1,0,0,0,1,0,2016,26,4,1,11,11,-8,1
5133,2016-07-01 09:45:00,29,-0.39,0,0.65,1,1,0,0,1,0,0,0,1,0,2016,26,4,1,37,26,-10,0
5134,2016-07-01 10:00:00,11_38_39,-0.82,3,-0.3,0,0,1,2,3,0,0,1,2,0,2016,26,4,3,34,16,-20,0
5135,2016-07-05 10:00:00,37_24,-3.38,1,-0.28,0,0,0,2,2,0,0,0,1,1,2016,27,1,2,25,-13,-13,0
5136,2016-07-06 08:30:00,68,-0.35,0,-0.62,0,0,0,1,1,0,0,0,0,1,2016,27,2,1,29,16,2,1
5137,2016-07-06 09:45:00,30,-0.22,0,1.89,0,1,0,0,1,0,0,0,1,0,2016,27,2,1,15,-7,-19,0
5138,2016-07-06 10:00:00,40,2.24,1,0.0,0,0,1,0,1,0,0,1,0,0,2016,27,2,1,30,-6,-15,0
5139,2016-07-07 08:15:00,0,0.48,0,-0.47,0,0,1,0,1,0,0,1,0,0,2016,27,3,1,18,-11,1,1
5140,2016-07-07 08:30:00,69,-1.85,1,2.83,0,0,1,0,1,0,0,1,0,0,2016,27,3,1,21,4,5,1
5141,2016-07-07 10:30:00,46,-0.36,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,27,3,1,35,-11,3,1
5142,2016-07-07 11:00:00,18,-0.08,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,27,3,1,22,-13,-5,1
5143,2016-07-08 08:30:00,48_70_3,2.12,1,-1.0599999999999998,1,0,1,2,2,0,1,3,0,0,2016,27,4,3,81,7,-48,0
5144,2016-07-08 15:00:00,12,0.23,0,1.38,0,0,1,0,1,0,0,0,1,0,2016,27,4,1,9,5,6,1
5145,2016-07-12 06:00:00,45,0.47,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,28,1,1,12,-6,3,1
5146,2016-07-12 10:00:00,31_43,-1.93,1,1.3699999999999999,1,0,1,1,1,0,1,0,1,1,2016,28,1,2,16,-5,-1,1
5147,2016-07-13 08:30:00,41,-0.69,1,-0.18,0,0,0,1,1,0,0,0,0,1,2016,28,2,1,11,-1,8,1
5148,2016-07-13 10:30:00,18,-0.22,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,28,2,1,37,17,7,1
5149,2016-07-13 14:00:00,25,-2.99,1,0.0,0,0,0,1,1,0,0,0,1,0,2016,28,2,1,7,-4,2,1
5150,2016-07-14 08:30:00,69_49_16,1.33,1,1.14,0,0,3,0,3,0,0,2,0,1,2016,28,3,3,24,-6,-19,0
5151,2016-07-14 10:30:00,46,0.37,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,28,3,1,17,1,-2,1
5152,2016-07-15 08:30:00,17_60_21_13_8,4.19,2,-2.16,1,2,2,1,4,0,1,4,0,1,2016,28,4,5,30,1,-13,0
5153,2016-07-15 09:15:00,9_42,1.3199999999999998,1,0.83,0,0,2,0,1,1,0,0,0,2,2016,28,4,2,41,-22,-33,0
5154,2016-07-15 10:00:00,5_58,-0.59,1,-0.6,1,0,0,2,1,0,1,1,1,0,2016,28,4,2,44,-31,-1,1
5155,2016-07-18 10:00:00,44,-0.91,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,29,0,1,21,13,-6,1
5156,2016-07-18 16:00:00,66,0.15,0,46.78,3,0,1,0,0,1,0,0,1,0,2016,29,0,1,5,-1,3,1
5157,2016-07-19 08:30:00,4_36,0.38999999999999996,0,-1.75,1,2,0,0,2,0,0,1,0,1,2016,29,1,2,23,-15,-14,0
5158,2016-07-20 10:30:00,18,-1.12,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,29,2,1,35,22,-11,0
5159,2016-07-21 08:30:00,69_53,-2.63,2,1.1,0,0,1,1,2,0,0,2,0,0,2016,29,3,2,37,-1,20,2
5160,2016-07-21 09:00:00,35,-0.8,0,1.12,1,0,0,1,0,1,0,0,1,0,2016,29,3,1,51,33,-21,0
5161,2016-07-21 10:00:00,7_23,1.1300000000000001,0,-0.9400000000000001,1,0,2,0,2,0,0,0,1,1,2016,29,3,2,51,-39,-5,1
5162,2016-07-21 10:30:00,46,-0.97,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,29,3,1,33,-14,-5,1
5163,2016-07-22 09:45:00,32,1.15,1,-0.53,0,0,1,0,1,0,0,0,1,0,2016,29,4,1,13,4,-1,1
5164,2016-07-26 09:00:00,65,-2.31,1,0.0,0,0,0,1,1,0,0,0,1,0,2016,30,1,1,15,-1,4,1
5165,2016-07-26 09:45:00,33,-0.21,0,0.22,0,1,0,0,1,0,0,0,1,0,2016,30,1,1,20,13,-5,1
5166,2016-07-26 09:59:00,64,2.54,1,0.0,0,0,1,0,1,0,0,0,1,0,2016,30,1,1,17,8,-10,0
5167,2016-07-26 10:00:00,47_6,3.45,1,0.3600000000000001,2,0,2,0,0,1,1,1,0,1,2016,30,1,2,17,8,-10,0
5168,2016-07-27 08:30:00,14_20,-2.24,1,-0.61,0,0,0,2,2,0,0,1,0,1,2016,30,2,2,16,4,3,1
5169,2016-07-27 10:00:00,50,-0.52,0,0.48,0,0,0,1,1,0,0,0,0,1,2016,30,2,1,12,1,2,1
5170,2016-07-27 10:30:00,18,4.39,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,30,2,1,13,7,-8,1
5171,2016-07-27 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,30,2,1,39,6,9,1
5172,2016-07-28 08:30:00,69_34,0.31000000000000005,0,-6.5,4,0,0,2,2,0,0,1,1,0,2016,30,3,2,16,13,7,1
5173,2016-07-28 10:30:00,46,-1.99,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,30,3,1,13,2,-14,0
5174,2016-07-29 08:30:00,2_1_22,-4.06,2,0.41,1,1,1,1,1,1,1,1,0,2,2016,30,4,3,34,-2,46,2
5175,2016-07-29 09:45:00,10,0.34,0,0.0,0,0,1,0,1,0,0,0,0,1,2016,30,4,1,21,8,10,2
5176,2016-07-29 10:00:00,63,-0.23,0,-1.11,1,1,0,0,1,0,0,0,0,1,2016,30,4,1,18,4,13,2
5177,2016-08-01 09:45:00,29,0.21,0,2.01,1,1,0,0,1,0,0,0,1,0,2016,31,0,1,9,-3,1,1
5178,2016-08-01 10:00:00,11_38_39,-3.08,2,1.06,1,0,0,3,2,1,0,1,2,0,2016,31,0,3,10,2,3,1
5179,2016-08-02 01:00:00,67,1.58,1,0.0,0,0,1,0,1,0,0,0,1,0,2016,31,1,1,10,4,2,1
5180,2016-08-02 08:30:00,15_52_51,-0.53,0,-0.01999999999999999,0,1,1,1,3,0,0,0,1,2,2016,31,1,3,16,8,4,1
5181,2016-08-03 08:15:00,0,0.27,0,0.47,0,0,1,0,1,0,0,1,0,0,2016,31,2,1,15,2,-3,1
5182,2016-08-03 09:45:00,30,1.2,0,-0.26,0,0,1,0,1,0,0,0,1,0,2016,31,2,1,20,-16,-5,1
5183,2016-08-03 10:00:00,40,-0.25,0,0.0,0,0,0,1,1,0,0,1,0,0,2016,31,2,1,20,-14,-15,0
5184,2016-08-03 10:30:00,18,1.39,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,31,2,1,23,-11,2,1
5185,2016-08-04 08:30:00,69,0.4,0,1.22,0,1,0,0,1,0,0,1,0,0,2016,31,3,1,31,16,5,1
5186,2016-08-04 10:00:00,24,0.88,0,-0.67,0,0,1,0,0,0,1,0,0,1,2016,31,3,1,13,-1,3,1
5187,2016-08-04 10:30:00,46,-1.47,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,31,3,1,13,3,-8,1
5188,2016-08-05 08:30:00,68_48_70_3,1.5899999999999999,2,0.46,0,0,2,2,4,0,0,3,1,0,2016,31,4,4,67,-11,-58,0
5189,2016-08-05 15:00:00,12,-0.4,1,-0.51,0,0,0,1,0,0,1,0,1,0,2016,31,4,1,7,-1,0,1
5190,2016-08-09 06:00:00,45,0.1,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,32,1,1,10,-6,1,1
5191,2016-08-09 08:30:00,56_57,-0.65,1,0.5800000000000001,0,0,2,0,0,1,1,0,0,2,2016,32,1,2,5,-3,4,1
5192,2016-08-09 10:00:00,37_31,1.83,1,0.38,0,0,1,1,1,0,1,0,2,0,2016,32,1,2,34,17,19,2
5193,2016-08-10 10:03:00,43,0.55,0,0.16,0,0,1,0,1,0,0,0,0,1,2016,32,2,1,14,-7,-8,1
5194,2016-08-10 10:30:00,18,1.12,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,32,2,1,16,-7,-7,1
5195,2016-08-10 14:00:00,25,0.63,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,32,2,1,16,9,1,1
5196,2016-08-11 08:30:00,69_41,-0.050000000000000044,0,0.31000000000000005,2,0,2,0,1,1,0,1,0,1,2016,32,3,2,17,8,1,1
5197,2016-08-11 10:30:00,46,0.87,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,32,3,1,20,14,7,1
5198,2016-08-12 08:30:00,17_60_49_16,-8.43,5,1.96,0,0,0,4,2,2,0,3,0,1,2016,32,4,4,51,16,41,2
5199,2016-08-12 10:00:00,5_58,0.32999999999999996,0,0.57,0,0,0,2,2,0,0,1,1,0,2016,32,4,2,20,0,-20,0
5200,2016-08-15 08:30:00,21,-0.54,0,0.0,0,0,0,1,1,0,0,0,0,1,2016,33,0,1,19,6,-3,1
5201,2016-08-15 10:00:00,44,0.89,0,-1.0,3,1,0,0,0,0,1,0,1,0,2016,33,0,1,23,15,0,1
5202,2016-08-15 16:00:00,66,-0.74,1,-1.15,0,0,0,1,1,0,0,0,1,0,2016,33,0,1,4,3,-3,1
5203,2016-08-16 08:30:00,13_4_8_36,-0.9499999999999998,0,0.02,0,2,1,1,4,0,0,3,0,1,2016,33,1,4,31,3,-20,0
5204,2016-08-16 09:15:00,9_42,1.74,1,-1.28,0,0,2,0,1,0,1,0,0,2,2016,33,1,2,65,-37,-9,1
5205,2016-08-17 10:30:00,18,-1.34,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,33,2,1,12,-2,2,1
5206,2016-08-18 08:30:00,69_53,-0.6699999999999999,0,0.89,0,0,2,0,2,0,0,2,0,0,2016,33,3,2,30,-17,-1,1
5207,2016-08-18 10:00:00,7,0.42,0,0.11,0,0,1,0,1,0,0,0,1,0,2016,33,3,1,14,-2,10,2
5208,2016-08-18 10:30:00,46,-0.54,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,33,3,1,20,12,0,1
5209,2016-08-23 09:45:00,32,-1.1,0,0.11,0,0,0,1,1,0,0,0,1,0,2016,34,1,1,16,-10,3,1
5210,2016-08-23 09:59:00,64,-1.73,1,0.0,0,0,0,1,1,0,0,0,1,0,2016,34,1,1,15,-9,3,1
5211,2016-08-23 10:00:00,47,4.48,2,-0.45,0,0,1,0,0,0,1,0,0,1,2016,34,1,1,15,-9,3,1
5212,2016-08-24 09:00:00,35,-0.38,0,0.09,0,0,0,1,1,0,0,0,1,0,2016,34,2,1,18,-7,5,1
5213,2016-08-24 10:00:00,23,-0.99,1,0.02,0,0,0,1,1,0,0,0,0,1,2016,34,2,1,17,9,-7,1
5214,2016-08-24 10:30:00,18,1.06,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,34,2,1,21,-12,-3,1
5215,2016-08-25 08:30:00,69_14_20,2.78,1,1.51,0,1,2,0,3,0,0,2,0,1,2016,34,3,3,16,5,6,1
5216,2016-08-25 09:45:00,33,-1.41,0,1.65,1,0,0,1,0,1,0,0,1,0,2016,34,3,1,9,-1,2,1
5217,2016-08-25 10:30:00,46,-1.7,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,34,3,1,8,-2,-9,1
5218,2016-08-26 08:30:00,55_54_34_59,2.3000000000000003,0,-11.87,4,2,2,0,3,0,1,1,3,0,2016,34,4,4,12,1,14,2
5219,2016-08-26 10:00:00,63,-1.19,1,0.1,0,0,0,1,1,0,0,0,0,1,2016,34,4,1,64,10,17,2
5220,2016-08-29 08:30:00,15_52_51,0.31000000000000005,0,2.61,0,3,0,0,1,2,0,0,1,2,2016,35,0,3,14,-5,0,1
5221,2016-08-30 09:00:00,65,0.25,0,0.1,3,1,0,0,1,0,0,0,1,0,2016,35,1,1,18,-8,-2,1
5222,2016-08-30 10:00:00,6,1.19,1,-0.64,1,0,1,0,0,0,1,1,0,0,2016,35,1,1,23,-15,-1,1
5223,2016-08-31 08:15:00,0,0.12,0,1.89,1,1,0,0,0,1,0,1,0,0,2016,35,2,1,12,-4,-3,1
5224,2016-08-31 09:45:00,10,-0.73,1,0.0,0,0,0,1,1,0,0,0,0,1,2016,35,2,1,22,17,-2,1
5225,2016-08-31 10:00:00,50,0.2,0,-3.86,2,0,1,0,0,0,1,0,0,1,2016,35,2,1,20,11,-8,1
5226,2016-08-31 10:30:00,18,0.45,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,35,2,1,18,9,-9,1
5227,2016-09-01 01:00:00,67,-0.28,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,35,3,1,4,-3,-2,1
5228,2016-09-01 08:30:00,69_61_62,2.05,1,-1.1800000000000002,1,2,1,0,3,0,0,1,1,1,2016,35,3,3,16,-5,-6,1
5229,2016-09-01 09:45:00,29,-0.67,0,-0.89,0,1,0,0,1,0,0,0,1,0,2016,35,3,1,11,-3,36,2
5230,2016-09-01 10:00:00,11_38_39,-3.6300000000000003,1,2.31,1,0,0,3,2,1,0,1,2,0,2016,35,3,3,38,-1,50,2
5231,2016-09-01 10:30:00,46,1.86,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,35,3,1,64,48,0,1
5232,2016-09-02 08:30:00,68_48_70_3,0.31000000000000005,1,-0.38999999999999996,0,0,1,3,3,1,0,3,0,1,2016,35,4,4,89,-26,53,2
5233,2016-09-02 10:00:00,24,-0.72,0,-1.0,0,0,0,1,0,0,1,0,0,1,2016,35,4,1,27,9,-36,0
5234,2016-09-03 06:55:00,30,-0.66,0,-0.44,0,1,0,0,1,0,0,0,1,0,2016,35,5,1,0,0,0,1
5235,2016-09-06 09:59:00,37,-0.75,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,36,1,1,54,0,61,2
5236,2016-09-06 10:00:00,40,-1.93,1,0.0,0,0,0,1,1,0,0,1,0,0,2016,36,1,1,54,0,61,2
5237,2016-09-07 10:00:00,43,1.55,1,0.33,0,0,1,0,1,0,0,0,0,1,2016,36,2,1,13,5,-6,1
5238,2016-09-08 08:30:00,69,-1.15,0,0.89,0,0,1,0,1,0,0,1,0,0,2016,36,3,1,37,6,17,2
5239,2016-09-08 10:30:00,46,-0.8,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,36,3,1,50,-41,-3,1
5240,2016-09-08 11:00:00,18,-6.19,3,0.0,0,1,0,0,1,0,0,1,0,0,2016,36,3,1,24,-11,5,1
5241,2016-09-08 15:00:00,12,0.27,0,1.71,1,0,1,0,0,1,0,0,1,0,2016,36,3,1,12,8,-6,1
5242,2016-09-09 10:00:00,31,-0.3,0,-1.15,1,0,1,0,1,0,0,0,1,0,2016,36,4,1,37,-27,9,1
5243,2016-09-13 06:00:00,45,-0.71,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,37,1,1,12,-8,6,1
5244,2016-09-13 14:00:00,25,-0.92,1,0.0,0,0,0,1,1,0,0,0,1,0,2016,37,1,1,15,6,-20,0
5245,2016-09-14 08:30:00,41,-0.18,0,0.23,0,1,0,0,1,0,0,0,0,1,2016,37,2,1,11,-7,1,1
5246,2016-09-14 10:30:00,18,-1.48,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,37,2,1,26,13,5,1
5247,2016-09-15 08:30:00,69_17_60_21_49_16_53_19,3.189999999999999,2,-1.69,2,3,1,4,5,1,2,5,0,3,2016,37,3,8,47,18,-9,1
5248,2016-09-15 09:15:00,9_42,-1.22,0,-0.56,0,0,0,2,1,0,1,0,0,2,2016,37,3,2,45,-6,-14,0
5249,2016-09-15 10:00:00,5,-0.61,0,0.09,0,0,1,0,1,0,0,0,1,0,2016,37,3,1,33,-10,6,1
5250,2016-09-15 10:30:00,46,0.51,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,37,3,1,21,-9,5,1
5251,2016-09-16 08:30:00,13_8,3.0300000000000002,1,0.0,0,0,2,0,2,0,0,2,0,0,2016,37,4,2,31,3,-41,0
5252,2016-09-16 10:00:00,58,-0.31,0,-0.66,1,0,0,1,0,0,1,1,0,0,2016,37,4,1,17,-12,-5,1
5253,2016-09-16 16:00:00,66,1.14,1,9.48,3,0,1,0,0,1,0,0,1,0,2016,37,4,1,9,4,1,1
5254,2016-09-19 10:00:00,44,5.59,1,-1.0,3,0,1,0,0,0,1,0,1,0,2016,38,0,1,17,8,7,1
5255,2016-09-20 08:30:00,4_36,-1.6400000000000001,1,0.0,1,0,0,2,2,0,0,1,0,1,2016,38,1,2,13,2,-1,1
5256,2016-09-21 10:30:00,18,-3.49,2,0.0,0,1,0,0,1,0,0,1,0,0,2016,38,2,1,8,-2,0,1
5257,2016-09-21 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,38,2,1,53,0,7,1
5258,2016-09-22 08:30:00,69,-4.24,0,0.0,0,0,1,0,1,0,0,1,0,0,2016,38,3,1,12,2,11,2
5259,2016-09-22 09:00:00,35,0.77,0,1.2,1,0,1,0,0,1,0,0,1,0,2016,38,3,1,17,12,-6,1
5260,2016-09-22 10:00:00,7_23,-2.2199999999999998,2,0.43000000000000005,0,0,0,2,1,1,0,0,1,1,2016,38,3,2,21,6,-4,1
5261,2016-09-22 10:30:00,46,-0.71,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,38,3,1,17,-6,-3,1
5262,2016-09-23 09:45:00,32,-0.69,0,-0.88,0,0,0,1,1,0,0,0,1,0,2016,38,4,1,25,-19,16,2
5263,2016-09-26 10:00:00,47,0.61,0,0.22,0,0,1,0,0,1,0,0,0,1,2016,39,0,1,15,-12,0,1
5264,2016-09-27 09:00:00,65,0.25,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,39,1,1,30,-22,-2,1
5265,2016-09-27 09:45:00,33,1.17,1,0.38,0,0,1,0,1,0,0,0,1,0,2016,39,1,1,18,12,-1,1
5266,2016-09-27 09:59:00,64,-0.49,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,39,1,1,22,12,-11,0
5267,2016-09-27 10:00:00,6,1.55,1,1.55,0,0,1,0,0,1,0,1,0,0,2016,39,1,1,22,12,-11,0
5268,2016-09-28 08:30:00,14_20,0.55,0,-2.42,1,1,1,0,0,0,2,1,0,1,2016,39,2,2,31,17,-1,1
5269,2016-09-28 10:30:00,18,-1.84,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,39,2,1,14,0,-11,0
5270,2016-09-29 08:30:00,69_28_27_34_59,-0.029999999999999943,1,8.84,3,1,4,0,5,0,0,2,3,0,2016,39,3,5,14,-1,-13,0
5271,2016-09-29 10:00:00,50,-0.81,1,-0.91,0,0,0,1,1,0,0,0,0,1,2016,39,3,1,27,16,17,2
5272,2016-09-29 10:30:00,46,-0.79,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,39,3,1,30,22,5,1
5273,2016-09-30 08:30:00,15_52_51,-1.24,1,1.2000000000000002,0,2,0,1,2,1,0,0,1,2,2016,39,4,3,23,-13,8,1
5274,2016-09-30 09:45:00,10,0.56,0,0.0,0,0,1,0,1,0,0,0,0,1,2016,39,4,1,56,49,-7,1
5275,2016-09-30 10:00:00,63,2.71,0,3.99,0,0,1,0,1,0,0,0,0,1,2016,39,4,1,51,39,-1,1
5276,2016-10-03 01:00:00,67,0.77,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,40,0,1,4,1,1,1
5277,2016-10-03 09:45:00,29,0.66,0,-0.58,0,1,0,0,1,0,0,0,1,0,2016,40,0,1,16,-12,-14,0
5278,2016-10-03 10:00:00,11_38_39,-1.21,1,-0.42,0,0,1,2,2,0,1,1,2,0,2016,40,0,3,17,-5,-13,0
5279,2016-10-05 08:15:00,0,-0.48,0,-0.22,0,0,0,1,1,0,0,1,0,0,2016,40,2,1,18,-12,-6,1
5280,2016-10-05 08:30:00,68,0.12,0,0.13,0,1,0,0,1,0,0,0,0,1,2016,40,2,1,19,-14,0,1
5281,2016-10-05 09:45:00,30,1.08,0,1.03,1,0,1,0,1,0,0,0,1,0,2016,40,2,1,10,1,-19,0
5282,2016-10-05 10:00:00,24_40,3.58,2,-1.8,1,0,2,0,1,0,1,1,0,1,2016,40,2,2,24,8,-24,0
5283,2016-10-05 10:30:00,18,-1.71,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,40,2,1,29,-10,-2,1
5284,2016-10-06 08:30:00,69,-2.03,0,0.45,0,0,1,0,1,0,0,1,0,0,2016,40,3,1,13,-6,-2,1
5285,2016-10-06 10:30:00,46,1.36,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,40,3,1,14,-6,-9,1
5286,2016-10-07 08:30:00,48_70_3,0.69,0,0.76,0,1,0,2,2,1,0,3,0,0,2016,40,4,3,41,0,18,2
5287,2016-10-07 10:00:00,31,-0.35,0,-0.56,0,0,1,0,1,0,0,0,1,0,2016,40,4,1,40,14,-5,1
5288,2016-10-07 15:00:00,12,1.23,1,0.05,0,0,1,0,1,0,0,0,1,0,2016,40,4,1,15,8,5,1
